,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
294,DILLARDS INC,CL A,254067101,3659000,50812,SH, ,DFND,2019-03-31
295,DISCOVERY INC,COM SER A,25470F104,74327000,2750822,SH, ,DFND,2019-03-31
296,DISCOVERY INC,COM SER A,25470F104,25877000,957700,SH,Call,DFND,2019-03-31
297,DISCOVERY INC,COM SER A,25470F104,27020000,1000000,SH,Put,DFND,2019-03-31
298,DISH NETWORK CORP,CL A,25470M109,7289000,230000,SH,Call,DFND,2019-03-31
299,DISNEY WALT CO,COM DISNEY,254687106,359593000,3238698,SH, ,DFND,2019-03-31
300,DISNEY WALT CO,COM DISNEY,254687106,1142110000,10286500,SH,Call,DFND,2019-03-31
301,DISNEY WALT CO,COM DISNEY,254687106,401529000,3616400,SH,Put,DFND,2019-03-31
302,DOLLAR TREE INC,COM,256746108,25506000,242822,SH, ,DFND,2019-03-31
303,DOMINION ENERGY INC,COM,25746U109,1227000,16000,SH, ,DFND,2019-03-31
304,DOVER CORP,COM,260003108,130000,1381,SH, ,DFND,2019-03-31
305,DROPBOX INC,CL A,26210C104,2726000,125061,SH, ,DFND,2019-03-31
306,DSW INC,CL A,23334L102,149000,6716,SH, ,DFND,2019-03-31
307,E TRADE FINANCIAL CORP,COM NEW,269246401,127551000,2747178,SH, ,DFND,2019-03-31
308,EAST WEST BANCORP INC,COM,27579R104,961000,20034,SH, ,DFND,2019-03-31
309,EATON CORP PLC,SHS,G29183103,4044000,50195,SH, ,DFND,2019-03-31
310,ECOPETROL S A,SPONSORED ADS,279158109,13300000,620331,SH, ,DFND,2019-03-31
311,EDGEWELL PERS CARE CO,COM,28035Q102,392000,8925,SH, ,DFND,2019-03-31
312,EDISON INTL,COM,281020107,27376000,442125,SH, ,DFND,2019-03-31
313,EDWARDS LIFESCIENCES CORP,COM,28176E108,10527000,55020,SH, ,DFND,2019-03-31
314,EHEALTH INC,COM,28238P109,10286000,165002,SH, ,DFND,2019-03-31
315,ELANCO ANIMAL HEALTH INC,COM,28414H103,9553000,297879,SH, ,DFND,2019-03-31
316,ELDORADO RESORTS INC,COM,28470R102,7854000,168219,SH, ,DFND,2019-03-31
317,ELECTRONIC ARTS INC,COM,285512109,151605000,1491734,SH, ,DFND,2019-03-31
318,ELEMENT SOLUTIONS INC,COM,28618M106,19000,1910,SH, ,DFND,2019-03-31
319,EMERSON ELEC CO,COM,291011104,1945000,28400,SH, ,DFND,2019-03-31
320,ENCANA CORP,COM,292505104,259139000,35792668,SH, ,DFND,2019-03-31
321,ENCANA CORP,COM,292505104,15072000,2081800,SH,Call,DFND,2019-03-31
322,ENCOMPASS HEALTH CORP,COM,29261A100,12464000,213424,SH, ,DFND,2019-03-31
323,ENERGIZER HLDGS INC NEW,COM,29272W109,768000,17084,SH, ,DFND,2019-03-31
324,ENERPLUS CORP,COM,292766102,13335000,1590000,SH, ,DFND,2019-03-31
325,ENERSYS,COM,29275Y102,362000,5554,SH, ,DFND,2019-03-31
326,ENI S P A,SPONSORED ADR,26874R108,6081000,172559,SH, ,DFND,2019-03-31
327,ENTERCOM COMMUNICATIONS CORP,CL A,293639100,76000,14395,SH, ,DFND,2019-03-31
328,ENTERGY CORP NEW,COM,29364G103,17678000,184857,SH, ,DFND,2019-03-31
329,EOG RES INC,COM,26875P101,4366000,45868,SH, ,DFND,2019-03-31
330,EPIZYME INC,COM,29428V104,13688000,1104800,SH, ,DFND,2019-03-31
331,EPR PPTYS,COM SH BEN INT,26884U109,888000,11542,SH, ,DFND,2019-03-31
332,EQT CORP,COM,26884L109,51882000,2501562,SH, ,DFND,2019-03-31
333,EQUINIX INC,COM,29444U700,14187000,31306,SH, ,DFND,2019-03-31
334,EQUINOR ASA,SPONSORED ADR,29446M102,7313000,332880,SH, ,DFND,2019-03-31
335,EQUITRANS MIDSTREAM CORPORAT,COM,294600101,3231000,148340,SH, ,DFND,2019-03-31
336,EQUITY RESIDENTIAL,SH BEN INT,29476L107,2334000,30990,SH, ,DFND,2019-03-31
337,ESPERION THERAPEUTICS INC NE,COM,29664W105,8717000,217100,SH, ,DFND,2019-03-31
338,ESSENT GROUP LTD,COM,G3198U102,13105000,301600,SH, ,DFND,2019-03-31
339,EVENTBRITE INC,COM CL A,29975E109,19534000,1019000,SH, ,DFND,2019-03-31
340,EVERCORE INC,CLASS A,29977A105,481000,5289,SH, ,DFND,2019-03-31
341,EVERGY INC,COM,30034W106,9474000,163200,SH, ,DFND,2019-03-31
342,EVOLENT HEALTH INC,CL A,30050B101,1374000,109259,SH, ,DFND,2019-03-31
343,EVOQUA WATER TECHNOLOGIES CO,COM,30057T105,5432000,431815,SH, ,DFND,2019-03-31
344,EXACT SCIENCES CORP,COM,30063P105,437000,5048,SH, ,DFND,2019-03-31
345,EXELON CORP,COM,30161N101,3078000,61400,SH, ,DFND,2019-03-31
346,EXPEDIA GROUP INC,COM NEW,30212P303,849000,7135,SH, ,DFND,2019-03-31
347,EXTENDED STAY AMER INC,UNIT 99/99/9999B,30224P200,2274000,126661,SH, ,DFND,2019-03-31
348,EXTRA SPACE STORAGE INC,COM,30225T102,2493000,24459,SH, ,DFND,2019-03-31
349,EXTRACTION OIL AND GAS INC,COM,30227M105,21534000,5090800,SH, ,DFND,2019-03-31
350,EXXON MOBIL CORP,COM,30231G102,88880000,1100000,SH,Put,DFND,2019-03-31
351,F M C CORP,COM NEW,302491303,14289000,186000,SH, ,DFND,2019-03-31
352,FACEBOOK INC,CL A,30303M102,75798000,454723,SH, ,DFND,2019-03-31
353,FACEBOOK INC,CL A,30303M102,100014000,600000,SH,Call,DFND,2019-03-31
354,FAIR ISAAC CORP,COM,303250104,4821000,17748,SH, ,DFND,2019-03-31
355,FARFETCH LTD,ORD SH CL A,30744W107,4160000,154600,SH, ,DFND,2019-03-31
356,FASTENAL CO,COM,311900104,1569000,24394,SH, ,DFND,2019-03-31
357,FATE THERAPEUTICS INC,COM,31189P102,8785000,500000,SH, ,DFND,2019-03-31
358,FEDERAL REALTY INVT TR,SH BEN INT NEW,313747206,1264000,9171,SH, ,DFND,2019-03-31
359,FEDEX CORP,COM,31428X106,9071000,50000,SH,Call,DFND,2019-03-31
360,FERRARI N V,COM,N3167Y103,39069000,291996,SH, ,DFND,2019-03-31
361,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,17136000,468846,SH, ,DFND,2019-03-31
362,FIDELITY NATL INFORMATION SV,COM,31620M106,210168000,1858246,SH, ,DFND,2019-03-31
363,FIFTH THIRD BANCORP,COM,316773100,13805000,547397,SH, ,DFND,2019-03-31
364,FIREEYE INC,COM,31816Q101,6411000,381821,SH, ,DFND,2019-03-31
365,FIRST BANCORP P R,COM NEW,318672706,4604000,401725,SH, ,DFND,2019-03-31
366,FIRST DATA CORP NEW,COM CL A,32008D106,7145000,272000,SH, ,DFND,2019-03-31
367,FIRST REP BK SAN FRANCISCO C,COM,33616C100,1390000,13839,SH, ,DFND,2019-03-31
368,FIRST SOLAR INC,COM,336433107,29210000,552807,SH, ,DFND,2019-03-31
369,FIRSTCASH INC,COM,33767D105,1606000,18567,SH, ,DFND,2019-03-31
370,FIRSTENERGY CORP,COM,337932107,15524000,373074,SH, ,DFND,2019-03-31
371,FISERV INC,COM,337738108,188797000,2138614,SH, ,DFND,2019-03-31
372,FITBIT INC,CL A,33812L102,1124000,189790,SH, ,DFND,2019-03-31
373,FIVE BELOW INC,COM,33829M101,44858000,361033,SH, ,DFND,2019-03-31
374,FLEETCOR TECHNOLOGIES INC,COM,339041105,78859000,319799,SH, ,DFND,2019-03-31
375,FLOOR & DECOR HLDGS INC,CL A,339750101,4656000,112949,SH, ,DFND,2019-03-31
376,FLOWSERVE CORP,COM,34354P105,143000,3159,SH, ,DFND,2019-03-31
377,FLUOR CORP NEW,COM,343412102,10646000,289303,SH, ,DFND,2019-03-31
378,FOOT LOCKER INC,COM,344849104,12236000,201906,SH, ,DFND,2019-03-31
379,FORESCOUT TECHNOLOGIES INC,COM,34553D101,38974000,929947,SH, ,DFND,2019-03-31
380,FORMFACTOR INC,COM,346375108,10549000,655600,SH, ,DFND,2019-03-31
381,FORTINET INC,COM,34959E109,433000,5155,SH, ,DFND,2019-03-31
382,FORTIS INC,COM,349553107,5548000,150000,SH, ,DFND,2019-03-31
383,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,17354000,364505,SH, ,DFND,2019-03-31
384,FREEPORT-MCMORAN INC,CL B,35671D857,5308000,411800,SH, ,DFND,2019-03-31
385,FREEPORT-MCMORAN INC,CL B,35671D857,19335000,1500000,SH,Call,DFND,2019-03-31
386,GALLAGHER ARTHUR J & CO,COM,363576109,9028000,115600,SH, ,DFND,2019-03-31
387,GANNETT CO INC,COM,36473H104,733000,69545,SH, ,DFND,2019-03-31
388,GARDNER DENVER HLDGS INC,COM,36555P107,20090000,722385,SH, ,DFND,2019-03-31
389,GARMIN LTD,SHS,H2906T109,3690000,42728,SH, ,DFND,2019-03-31
390,GATES INDUSTRIAL CORPRATIN P,ORD SHS,G39108108,1660000,115754,SH, ,DFND,2019-03-31
391,GDS HLDGS LTD,SPONSORED ADS,36165L108,13909000,389714,SH, ,DFND,2019-03-31
392,GENERAL DYNAMICS CORP,COM,369550108,15291000,90327,SH, ,DFND,2019-03-31
393,GENERAL MTRS CO,COM,37045V100,1005000,27100,SH, ,DFND,2019-03-31
394,GENESEE & WYO INC,CL A,371559105,10194000,116989,SH, ,DFND,2019-03-31
395,GENTEX CORP,COM,371901109,20801000,1005847,SH, ,DFND,2019-03-31
396,GILDAN ACTIVEWEAR INC,COM,375916103,8957000,249000,SH, ,DFND,2019-03-31
397,GLAUKOS CORP,COM,377322102,1874000,23918,SH, ,DFND,2019-03-31
398,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,9994000,239157,SH, ,DFND,2019-03-31
399,GLOBAL MED REIT INC,COM NEW,37954A204,166000,16933,SH, ,DFND,2019-03-31
400,GLOBAL PMTS INC,COM,37940X102,31074000,227616,SH, ,DFND,2019-03-31
401,GLOBAL X FDS,MSCI GREECE ETF,37950E366,241000,30000,SH, ,DFND,2019-03-31
402,GLOBUS MED INC,CL A,379577208,23980000,485330,SH, ,DFND,2019-03-31
403,GLU MOBILE INC,COM,379890106,1445000,132100,SH, ,DFND,2019-03-31
404,GODADDY INC,CL A,380237107,105502000,1403136,SH, ,DFND,2019-03-31
405,GOLAR LNG LTD BERMUDA,SHS,G9456A100,12275000,582007,SH, ,DFND,2019-03-31
406,GOLDMAN SACHS GROUP INC,COM,38141G104,4897000,25505,SH, ,DFND,2019-03-31
407,GOPRO INC,CL A,38268T103,3647000,561036,SH, ,DFND,2019-03-31
408,GRACE W R & CO DEL NEW,COM,38388F108,7351000,94200,SH, ,DFND,2019-03-31
409,GRACO INC,COM,384109104,1090000,22018,SH, ,DFND,2019-03-31
410,GRAFTECH INTL LTD,COM,384313508,682000,53338,SH, ,DFND,2019-03-31
411,GRAINGER W W INC,COM,384802104,41200000,136910,SH, ,DFND,2019-03-31
412,GRAPHIC PACKAGING HLDG CO,COM,388689101,21570000,1707846,SH, ,DFND,2019-03-31
413,GREEN DOT CORP,CL A,39304D102,10640000,175425,SH, ,DFND,2019-03-31
414,GREEN PLAINS INC,COM,393222104,10305000,617823,SH, ,DFND,2019-03-31
415,GREEN PLAINS INC,COM,393222104,5004000,300000,SH,Call,DFND,2019-03-31
416,GREENSKY INC,CL A,39572G100,3186000,246246,SH, ,DFND,2019-03-31
417,GRUBHUB INC,COM,400110102,3795000,54629,SH, ,DFND,2019-03-31
418,GUARDANT HEALTH INC,COM,40131M109,358000,4672,SH, ,DFND,2019-03-31
419,GUESS INC,COM,401617105,18000,905,SH, ,DFND,2019-03-31
420,GULFPORT ENERGY CORP,COM NEW,402635304,4538000,565800,SH, ,DFND,2019-03-31
421,GW PHARMACEUTICALS PLC,ADS,36197T103,5835000,34616,SH, ,DFND,2019-03-31
422,HAEMONETICS CORP,COM,405024100,75181000,859410,SH, ,DFND,2019-03-31
423,HARLEY DAVIDSON INC,COM,412822108,1090000,30556,SH, ,DFND,2019-03-31
424,HARLEY DAVIDSON INC,COM,412822108,10698000,300000,SH,Call,DFND,2019-03-31
425,HARRIS CORP DEL,COM,413875105,59513000,372630,SH, ,DFND,2019-03-31
426,HARTFORD FINL SVCS GROUP INC,COM,416515104,17129000,344500,SH, ,DFND,2019-03-31
427,HCA HEALTHCARE INC,COM,40412C101,18279000,140200,SH, ,DFND,2019-03-31
428,HD SUPPLY HLDGS INC,COM,40416M105,25518000,588661,SH, ,DFND,2019-03-31
429,HEALTHCARE SVCS GRP INC,COM,421906108,8449000,256116,SH, ,DFND,2019-03-31
430,HEICO CORP NEW,COM,422806109,414000,4363,SH, ,DFND,2019-03-31
431,HELEN OF TROY CORP LTD,COM,G4388N106,1542000,13299,SH, ,DFND,2019-03-31
432,HELMERICH & PAYNE INC,COM,423452101,19404000,349249,SH, ,DFND,2019-03-31
433,HENRY SCHEIN INC,COM,806407102,133000,2220,SH, ,DFND,2019-03-31
434,HERON THERAPEUTICS INC,COM,427746102,4245000,173700,SH, ,DFND,2019-03-31
435,HERSHA HOSPITALITY TR,PR SHS BEN INT,427825500,1118000,65248,SH, ,DFND,2019-03-31
436,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,1891000,122582,SH, ,DFND,2019-03-31
437,HEXCEL CORP NEW,COM,428291108,5187000,75000,SH,Put,DFND,2019-03-31
438,HILL ROM HLDGS INC,COM,431475102,1612000,15229,SH, ,DFND,2019-03-31
439,HILTON GRAND VACATIONS INC,COM,43283X105,15030000,487199,SH, ,DFND,2019-03-31
440,HMS HLDGS CORP,COM,40425J101,15241000,514721,SH, ,DFND,2019-03-31
441,HOLLYFRONTIER CORP,COM,436106108,48427000,982883,SH, ,DFND,2019-03-31
442,HOLOGIC INC,COM,436440101,16849000,348127,SH, ,DFND,2019-03-31
443,HOME BANCSHARES INC,COM,436893200,1255000,71436,SH, ,DFND,2019-03-31
444,HOME DEPOT INC,COM,437076102,17021000,88702,SH, ,DFND,2019-03-31
445,HONEYWELL INTL INC,COM,438516106,640000,4029,SH, ,DFND,2019-03-31
446,HORMEL FOODS CORP,COM,440452100,3805000,85000,SH,Call,DFND,2019-03-31
447,HUB GROUP INC,CL A,443320106,52000,1270,SH, ,DFND,2019-03-31
448,HUBBELL INC,COM,443510607,14358000,121700,SH, ,DFND,2019-03-31
449,HUBSPOT INC,COM,443573100,910000,5476,SH, ,DFND,2019-03-31
450,HUDSON PAC PPTYS INC,COM,444097109,1020000,29626,SH, ,DFND,2019-03-31
451,HUNTINGTON INGALLS INDS INC,COM,446413106,10676000,51525,SH, ,DFND,2019-03-31
452,HUNTSMAN CORP,COM,447011107,3080000,136932,SH, ,DFND,2019-03-31
453,IAC INTERACTIVECORP,COM,44919P508,3654000,17389,SH, ,DFND,2019-03-31
454,ICHOR HOLDINGS,SHS,G4740B105,12984000,575000,SH, ,DFND,2019-03-31
455,ICON PLC,SHS,G4705A100,82941000,607273,SH, ,DFND,2019-03-31
456,IMMUNOGEN INC,COM,45253H101,1220000,450000,SH,Call,DFND,2019-03-31
457,IMMUNOMEDICS INC,COM,452907108,659000,34300,SH, ,DFND,2019-03-31
458,IMPERIAL OIL LTD,COM NEW,453038408,9561000,350000,SH, ,DFND,2019-03-31
459,INCYTE CORP,COM,45337C102,6557000,76239,SH, ,DFND,2019-03-31
460,INFLARX NV,COM,N44821101,6119000,161913,SH, ,DFND,2019-03-31
461,INGEVITY CORP,COM,45688C107,1687000,15971,SH, ,DFND,2019-03-31
462,INNOVIVA INC,COM,45781M101,191000,13633,SH, ,DFND,2019-03-31
463,INOGEN INC,COM,45780L104,4923000,51619,SH, ,DFND,2019-03-31
464,INOVALON HLDGS INC,COM CL A,45781D101,9175000,738100,SH, ,DFND,2019-03-31
465,INPHI CORP,COM,45772F107,93000,2136,SH, ,DFND,2019-03-31
466,INSMED INC,COM PAR $.01,457669307,2096000,72100,SH, ,DFND,2019-03-31
467,INSPIRE MED SYS INC,COM,457730109,1377000,24243,SH, ,DFND,2019-03-31
468,INSULET CORP,COM,45784P101,11192000,117698,SH, ,DFND,2019-03-31
469,INTEGER HLDGS CORP,COM,45826H109,1267000,16800,SH, ,DFND,2019-03-31
470,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,4678000,83959,SH, ,DFND,2019-03-31
471,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,2786000,50000,SH,Call,DFND,2019-03-31
472,INTEL CORP,COM,458140100,1222000,22765,SH, ,DFND,2019-03-31
473,INTELSAT S A,COM,L5140P101,48000,3046,SH, ,DFND,2019-03-31
474,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,72516000,648278,SH, ,DFND,2019-03-31
475,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,6697000,52000,SH, ,DFND,2019-03-31
476,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,33595000,2586200,SH, ,DFND,2019-03-31
477,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,16887000,1300000,SH,Call,DFND,2019-03-31
478,INTERPUBLIC GROUP COS INC,COM,460690100,39883000,1898307,SH, ,DFND,2019-03-31
479,INTERSECT ENT INC,COM,46071F103,423000,13163,SH, ,DFND,2019-03-31
480,INTERXION HOLDING N.V,SHS,N47279109,811000,12146,SH, ,DFND,2019-03-31
481,INTRA CELLULAR THERAPIES INC,COM,46116X101,1218000,100000,SH,Call,DFND,2019-03-31
482,INTUIT,COM,461202103,3689000,14111,SH, ,DFND,2019-03-31
483,INTUITIVE SURGICAL INC,COM NEW,46120E602,37301000,65373,SH, ,DFND,2019-03-31
484,INVESCO EXCHNG TRADED FD TR,SR LN ETF,46138G508,11320000,500000,SH, ,DFND,2019-03-31
485,INVESCO LTD,SHS,G491BT108,867000,44900,SH, ,DFND,2019-03-31
486,INVITAE CORP,COM,46185L103,363000,15493,SH, ,DFND,2019-03-31
487,IQVIA HLDGS INC,COM,46266C105,11636000,80891,SH, ,DFND,2019-03-31
488,IRHYTHM TECHNOLOGIES INC,COM,450056106,16320000,217719,SH, ,DFND,2019-03-31
489,ISHARES INC,MSCI BRAZIL ETF,464286400,3074000,75000,SH,Put,DFND,2019-03-31
490,ISHARES TR,20 YR TR BD ETF,464287432,37932000,300000,SH,Put,DFND,2019-03-31
491,ISHARES TR,IBOXX HI YD ETF,464288513,4324000,50000,SH,Put,DFND,2019-03-31
492,ISHARES TR,MSCI EMG MKT ETF,464287234,19529000,455000,SH, ,DFND,2019-03-31
493,ISHARES TR,MSCI PHILIPS ETF,46429B408,343000,10000,SH, ,DFND,2019-03-31
494,ISHARES TR,RUSSELL 2000 ETF,464287655,130127000,850000,SH,Put,DFND,2019-03-31
495,ISHARES TR,U.S. REAL ES ETF,464287739,52224000,600000,SH,Put,DFND,2019-03-31
496,ITT INC,COM,45073V108,4588000,79100,SH, ,DFND,2019-03-31
497,JACOBS ENGR GROUP INC,COM,469814107,2842000,37800,SH, ,DFND,2019-03-31
498,JAGGED PEAK ENERGY INC,COM,47009K107,8347000,797268,SH, ,DFND,2019-03-31
499,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,2259000,15800,SH,Put,DFND,2019-03-31
500,JD COM INC,SPON ADR CL A,47215P106,139978000,4642718,SH, ,DFND,2019-03-31
501,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,22000,1224,SH, ,DFND,2019-03-31
502,JOHNSON & JOHNSON,COM,478160104,13979000,100000,SH,Put,DFND,2019-03-31
503,JOHNSON CTLS INTL PLC,SHS,G51502105,18078000,489380,SH, ,DFND,2019-03-31
504,JPMORGAN CHASE & CO,COM,46625H100,15265000,150800,SH, ,DFND,2019-03-31
505,KALA PHARMACEUTICALS INC,COM,483119103,2584000,312465,SH, ,DFND,2019-03-31
506,KANSAS CITY SOUTHERN,COM NEW,485170302,41472000,357579,SH, ,DFND,2019-03-31
507,KAR AUCTION SVCS INC,COM,48238T109,38327000,746962,SH, ,DFND,2019-03-31
508,KB HOME,COM,48666K109,6127000,253509,SH, ,DFND,2019-03-31
509,KEANE GROUP INC,COM,48669A108,377000,34583,SH, ,DFND,2019-03-31
510,KEMET CORP,COM NEW,488360207,26850000,1582224,SH, ,DFND,2019-03-31
511,KEURIG DR PEPPER INC,COM,49271V100,38670000,1382550,SH, ,DFND,2019-03-31
512,KEYCORP NEW,COM,493267108,6808000,432263,SH, ,DFND,2019-03-31
513,KEZAR LIFE SCIENCES INC,COM,49372L100,3654000,206000,SH, ,DFND,2019-03-31
514,KILROY RLTY CORP,COM,49427F108,771000,10149,SH, ,DFND,2019-03-31
515,KIMBERLY CLARK CORP,COM,494368103,25065000,202304,SH, ,DFND,2019-03-31
516,KKR & CO INC,CL A,48251W104,934000,39750,SH, ,DFND,2019-03-31
517,KLA-TENCOR CORP,COM,482480100,24564000,205713,SH, ,DFND,2019-03-31
518,KRAFT HEINZ CO,COM,500754106,857000,26261,SH, ,DFND,2019-03-31
519,KROGER CO,COM,501044101,6479000,263370,SH, ,DFND,2019-03-31
520,KRONOS WORLDWIDE INC,COM,50105F105,7636000,544671,SH, ,DFND,2019-03-31
521,KRYSTAL BIOTECH INC,COM,501147102,2766000,84084,SH, ,DFND,2019-03-31
522,KULICKE & SOFFA INDS INC,COM,501242101,206000,9336,SH, ,DFND,2019-03-31
523,LA Z BOY INC,COM,505336107,46000,1393,SH, ,DFND,2019-03-31
524,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,103747000,678176,SH, ,DFND,2019-03-31
525,LAM RESEARCH CORP,COM,512807108,2578000,14400,SH, ,DFND,2019-03-31
526,LAMB WESTON HLDGS INC,COM,513272104,29217000,389867,SH, ,DFND,2019-03-31
527,LAMB WESTON HLDGS INC,COM,513272104,34472000,460000,SH,Call,DFND,2019-03-31
528,LANDSTAR SYS INC,COM,515098101,46000,416,SH, ,DFND,2019-03-31
529,LAS VEGAS SANDS CORP,COM,517834107,88486000,1451545,SH, ,DFND,2019-03-31
530,LATAM AIRLS GROUP S A,SPONSORED ADR,51817R106,21000,1944,SH, ,DFND,2019-03-31
531,LAUDER ESTEE COS INC,CL A,518439104,133440000,806038,SH, ,DFND,2019-03-31
532,LEGG MASON INC,COM,524901105,517000,18900,SH, ,DFND,2019-03-31
533,LEIDOS HLDGS INC,COM,525327102,10021000,156357,SH, ,DFND,2019-03-31
534,LENDINGTREE INC NEW,COM,52603B107,12080000,34360,SH, ,DFND,2019-03-31
535,LENNAR CORP,CL A,526057104,8456000,172263,SH, ,DFND,2019-03-31
536,LEVI STRAUSS & CO NEW,CL A COM STK,52736R102,3533000,150000,SH, ,DFND,2019-03-31
537,LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,2867000,147385,SH, ,DFND,2019-03-31
538,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,1330000,34841,SH, ,DFND,2019-03-31
539,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,45778000,1199000,SH,Call,DFND,2019-03-31
540,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,9522000,249000,SH, ,DFND,2019-03-31
541,LIBERTY MEDIA CORP DELAWARE,COM SER A FRMLA,531229870,1813000,53275,SH, ,DFND,2019-03-31
542,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,71911000,2051669,SH, ,DFND,2019-03-31
543,LINDE PLC,COM,G5494J103,32868000,186824,SH, ,DFND,2019-03-31
544,LIONS GATE ENTMNT CORP,CL A VTG,535919401,1296000,82859,SH, ,DFND,2019-03-31
545,LIVANOVA PLC,SHS,G5509L101,43917000,451588,SH, ,DFND,2019-03-31
546,LIVENT CORP,COM,53814L108,81000,6601,SH, ,DFND,2019-03-31
547,LIVERAMP HLDGS INC,COM,53815P108,74000,1351,SH, ,DFND,2019-03-31
548,LKQ CORP,COM,501889208,7201000,253743,SH, ,DFND,2019-03-31
549,LOGMEIN INC,COM,54142L109,993000,12400,SH, ,DFND,2019-03-31
550,LOWES COS INC,COM,548661107,146176000,1335303,SH, ,DFND,2019-03-31
551,LULULEMON ATHLETICA INC,COM,550021109,48323000,294884,SH, ,DFND,2019-03-31
552,LUMENTUM HLDGS INC,COM,55024U109,111879000,1978753,SH, ,DFND,2019-03-31
553,LYFT INC,CL A COM,55087P104,32490000,415000,SH, ,DFND,2019-03-31
554,LYON WILLIAM HOMES,CL A NEW,552074700,1153000,75000,SH, ,DFND,2019-03-31
555,MACROGENICS INC,COM,556099109,27891000,1551249,SH, ,DFND,2019-03-31
556,MACYS INC,COM,55616P104,928000,38622,SH, ,DFND,2019-03-31
557,MADDEN STEVEN LTD,COM,556269108,1157000,34185,SH, ,DFND,2019-03-31
558,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,17822000,60800,SH, ,DFND,2019-03-31
559,MADRIGAL PHARMACEUTICALS INC,COM,558868105,2601000,20767,SH, ,DFND,2019-03-31
560,MAGELLAN HEALTH INC,COM NEW,559079207,43870000,665500,SH, ,DFND,2019-03-31
561,MAGNA INTL INC,COM,559222401,6432000,132100,SH, ,DFND,2019-03-31
562,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,3700000,500000,SH, ,DFND,2019-03-31
563,MAGNOLIA OIL & GAS CORP,CL A,559663109,492000,41000,SH, ,DFND,2019-03-31
564,MALLINCKRODT PUB LTD CO,SHS,G5785G107,196000,9019,SH, ,DFND,2019-03-31
565,MANHATTAN ASSOCS INC,COM,562750109,256000,4650,SH, ,DFND,2019-03-31
566,MANITOWOC CO INC,COM NEW,563571405,4017000,244811,SH, ,DFND,2019-03-31
567,MARATHON OIL CORP,COM,565849106,3009000,180100,SH, ,DFND,2019-03-31
568,MARATHON PETE CORP,COM,56585A102,230852000,3857177,SH, ,DFND,2019-03-31
569,MARATHON PETE CORP,COM,56585A102,101745000,1700000,SH,Call,DFND,2019-03-31
570,MARKETAXESS HLDGS INC,COM,57060D108,1579000,6415,SH, ,DFND,2019-03-31
571,MARRIOTT VACTINS WORLDWID CO,COM,57164Y107,19650000,210157,SH, ,DFND,2019-03-31
572,MARTIN MARIETTA MATLS INC,COM,573284106,75098000,373290,SH, ,DFND,2019-03-31
573,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,265554000,13351148,SH, ,DFND,2019-03-31
574,MASCO CORP,COM,574599106,68111000,1732657,SH, ,DFND,2019-03-31
575,MASIMO CORP,COM,574795100,9613000,69519,SH, ,DFND,2019-03-31
576,MASTERCARD INC,CL A,57636Q104,76515000,324973,SH, ,DFND,2019-03-31
577,MASTERCARD INC,CL A,57636Q104,5886000,25000,SH,Call,DFND,2019-03-31
578,MATADOR RES CO,COM,576485205,4222000,218414,SH, ,DFND,2019-03-31
579,MCCORMICK & CO INC,COM NON VTG,579780206,25211000,167371,SH, ,DFND,2019-03-31
580,MCDONALDS CORP,COM,580135101,89938000,473609,SH, ,DFND,2019-03-31
581,MEDICINES CO,COM,584688105,492000,17600,SH, ,DFND,2019-03-31
582,MEDNAX INC,COM,58502B106,240000,8839,SH, ,DFND,2019-03-31
583,MEDPACE HLDGS INC,COM,58506Q109,497000,8433,SH, ,DFND,2019-03-31
584,MEDTRONIC PLC,SHS,G5960L103,46791000,513738,SH, ,DFND,2019-03-31
585,MEIRAGTX HOLDINGS PLC,COM,G59665102,1206000,70000,SH, ,DFND,2019-03-31
586,MERIT MED SYS INC,COM,589889104,4637000,75000,SH, ,DFND,2019-03-31
587,MERSANA THERAPEUTICS INC,COM,59045L106,8071000,1534370,SH, ,DFND,2019-03-31
