,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
292,GASLOG LTD,SHS,G37585109,1194000,77800,SH, ,DFND,2017-03-31
293,GCP APPLIED TECHNOLOGIES INC,COM,36164Y101,2527000,77400,SH, ,DFND,2017-03-31
294,GENERAL DYNAMICS CORP,COM,369550108,6552000,35000,SH, ,DFND,2017-03-31
295,GENERAL MLS INC,COM,370334104,18000,300,SH, ,DFND,2017-03-31
296,GENERAL MLS INC,COM,370334104,8852000,150000,SH,Call,DFND,2017-03-31
297,GENESEE & WYO INC,CL A,371559105,34697000,511301,SH, ,DFND,2017-03-31
298,GENUINE PARTS CO,COM,372460105,44172000,478000,SH, ,DFND,2017-03-31
299,GEO GROUP INC NEW,COM,36162J106,16753000,361300,SH, ,DFND,2017-03-31
300,GGP INC,COM,36174X101,11284000,486800,SH, ,DFND,2017-03-31
301,GILEAD SCIENCES INC,COM,375558103,38450000,566100,SH, ,DFND,2017-03-31
302,GILEAD SCIENCES INC,COM,375558103,1949000,28700,SH,Call,DFND,2017-03-31
303,GLAUKOS CORP,COM,377322102,6936000,135200,SH, ,DFND,2017-03-31
304,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,15149000,411100,SH, ,DFND,2017-03-31
305,GLOBUS MED INC,CL A,379577208,11513000,388700,SH, ,DFND,2017-03-31
306,GMS INC,COM,36251C103,8050000,229746,SH, ,DFND,2017-03-31
307,GOLAR LNG LTD BERMUDA,SHS,G9456A100,2092000,74900,SH, ,DFND,2017-03-31
308,GOLDMAN SACHS GROUP INC,COM,38141G104,11486000,50000,SH,Put,DFND,2017-03-31
309,GOODYEAR TIRE & RUBR CO,COM,382550101,3600000,100000,SH, ,DFND,2017-03-31
310,GRACE W R & CO DEL NEW,COM,38388F108,5047000,72400,SH, ,DFND,2017-03-31
311,GRAINGER W W INC,COM,384802104,5819000,25000,SH, ,DFND,2017-03-31
312,GRANITE CONSTR INC,COM,387328107,1988000,39600,SH, ,DFND,2017-03-31
313,GRAPHIC PACKAGING HLDG CO,COM,388689101,35420000,2752100,SH, ,DFND,2017-03-31
314,GRAY TELEVISION INC,COM,389375106,2379000,164100,SH, ,DFND,2017-03-31
315,GREEN PLAINS INC,COM,393222104,82247000,3323106,SH, ,DFND,2017-03-31
316,GRUBHUB INC,COM,400110102,112255000,3413055,SH, ,DFND,2017-03-31
317,GRUBHUB INC,COM,400110102,8551000,260000,SH,Call,DFND,2017-03-31
318,GRUPO SUPERVIELLE S A,SPONSORED ADR,40054A108,1003000,59000,SH, ,DFND,2017-03-31
319,GULFPORT ENERGY CORP,COM NEW,402635304,41689000,2425200,SH, ,DFND,2017-03-31
320,GW PHARMACEUTICALS PLC,ADS,36197T103,5152000,42600,SH, ,DFND,2017-03-31
321,H & E EQUIPMENT SERVICES INC,COM,404030108,1388000,56600,SH, ,DFND,2017-03-31
322,HALCON RES CORP,COM PAR NEW,40537Q605,17949000,2331030,SH, ,DFND,2017-03-31
323,HALLIBURTON CO,COM,406216101,100487000,2042001,SH, ,DFND,2017-03-31
324,HARRIS CORP DEL,COM,413875105,5975000,53700,SH, ,DFND,2017-03-31
325,HARTFORD FINL SVCS GROUP INC,COM,416515104,42367000,881360,SH, ,DFND,2017-03-31
326,HCP INC,COM,40414L109,9644000,308300,SH, ,DFND,2017-03-31
327,HD SUPPLY HLDGS INC,COM,40416M105,16195000,393800,SH, ,DFND,2017-03-31
328,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,4374000,562900,SH, ,DFND,2017-03-31
329,HELMERICH & PAYNE INC,COM,423452101,14725000,221200,SH, ,DFND,2017-03-31
330,HERON THERAPEUTICS INC,COM,427746102,2002000,133483,SH, ,DFND,2017-03-31
331,HERTZ GLOBAL HLDGS INC,COM,42806J106,2452000,139800,SH, ,DFND,2017-03-31
332,HERTZ GLOBAL HLDGS INC,COM,42806J106,614000,35000,SH,Call,DFND,2017-03-31
333,HESS CORP,COM,42809H107,1205000,25000,SH, ,DFND,2017-03-31
334,HESS CORP,COM,42809H107,3375000,70000,SH,Call,DFND,2017-03-31
335,HEXCEL CORP NEW,COM,428291108,41982000,769600,SH, ,DFND,2017-03-31
336,HILL ROM HLDGS INC,COM,431475102,12623000,178800,SH, ,DFND,2017-03-31
337,HILTON GRAND VACATIONS INC,COM,43283X105,1333000,46500,SH, ,DFND,2017-03-31
338,HILTON WORLDWIDE HLDGS INC,COM,43300A203,15480000,264801,SH, ,DFND,2017-03-31
339,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,9279000,1017400,SH, ,DFND,2017-03-31
340,HOME DEPOT INC,COM,437076102,10278000,70000,SH, ,DFND,2017-03-31
341,HONEYWELL INTL INC,COM,438516106,16857000,135000,SH, ,DFND,2017-03-31
342,HONEYWELL INTL INC,COM,438516106,31218000,250000,SH,Put,DFND,2017-03-31
343,HORIZON PHARMA PLC,SHS,G4617B105,6314000,427200,SH, ,DFND,2017-03-31
344,HOST HOTELS & RESORTS INC,COM,44107P104,34399000,1843456,SH, ,DFND,2017-03-31
345,HOSTESS BRANDS INC,CL A,44109J106,15221000,959100,SH, ,DFND,2017-03-31
346,HSN INC,COM,404303109,16834000,453736,SH, ,DFND,2017-03-31
347,HUMANA INC,COM,444859102,43522000,211128,SH, ,DFND,2017-03-31
348,HUNT J B TRANS SVCS INC,COM,445658107,4587000,50000,SH, ,DFND,2017-03-31
349,HUNTINGTON INGALLS INDS INC,COM,446413106,12728000,63563,SH, ,DFND,2017-03-31
350,HUNTSMAN CORP,COM,447011107,15154000,617532,SH, ,DFND,2017-03-31
351,ICON PLC,SHS,G4705A100,29457000,369500,SH, ,DFND,2017-03-31
352,ILG INC,COM,44967H101,32549000,1552900,SH, ,DFND,2017-03-31
353,ILG INC,COM,44967H101,6288000,300000,SH,Call,DFND,2017-03-31
354,IMAX CORP,COM,45245E109,29760000,875300,SH, ,DFND,2017-03-31
355,IMMUNOMEDICS INC,COM,452907108,7736000,1195613,SH, ,DFND,2017-03-31
356,IMPAX LABORATORIES INC,COM,45256B101,13859000,1095600,SH, ,DFND,2017-03-31
357,INC RESH HLDGS INC,CL A,45329R109,22609000,493118,SH, ,DFND,2017-03-31
358,INCYTE CORP,COM,45337C102,1952000,14600,SH, ,DFND,2017-03-31
359,INNOVIVA INC,COM,45781M101,9852000,712400,SH, ,DFND,2017-03-31
360,INOGEN INC,COM,45780L104,9215000,118805,SH, ,DFND,2017-03-31
361,INSMED INC,COM PAR $.01,457669307,876000,50000,SH, ,DFND,2017-03-31
362,INSPERITY INC,COM,45778Q107,1926000,21728,SH, ,DFND,2017-03-31
363,INSTALLED BLDG PRODS INC,COM,45780R101,1097000,20800,SH, ,DFND,2017-03-31
364,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,4572000,435000,SH, ,DFND,2017-03-31
365,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,24950000,220600,SH, ,DFND,2017-03-31
366,INTERFACE INC,COM,458665304,4913000,257900,SH, ,DFND,2017-03-31
367,INTERPUBLIC GROUP COS INC,COM,460690100,1883000,76644,SH, ,DFND,2017-03-31
368,INTL PAPER CO,COM,460146103,63845000,1257294,SH, ,DFND,2017-03-31
369,INTRAWEST RESORTS HLDGS INC,COM,46090K109,1100000,44000,SH, ,DFND,2017-03-31
370,INTUIT,COM,461202103,232000,2000,SH, ,DFND,2017-03-31
371,INTUITIVE SURGICAL INC,COM NEW,46120E602,26520000,34600,SH, ,DFND,2017-03-31
372,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,27774000,1628018,SH, ,DFND,2017-03-31
373,ISHARES,MSCI MEX CAP ETF,464286822,2303000,45000,SH, ,DFND,2017-03-31
374,ISHARES,MSCI MEX CAP ETF,464286822,1279000,25000,SH,Call,DFND,2017-03-31
375,ISHARES TR,CHINA LG-CAP ETF,464287184,40799000,1060000,SH,Call,DFND,2017-03-31
376,ISHARES TR,CHINA LG-CAP ETF,464287184,21554000,560000,SH,Put,DFND,2017-03-31
377,ISHARES TR,IBOXX HI YD ETF,464288513,4389000,50000,SH,Put,DFND,2017-03-31
378,ISHARES TR,MSCI EMG MKT ETF,464287234,20089000,510000,SH, ,DFND,2017-03-31
379,ISHARES TR,RUSSELL 2000 ETF,464287655,163464000,1189000,SH,Put,DFND,2017-03-31
380,ITT INC,COM,45073V108,12893000,314300,SH, ,DFND,2017-03-31
381,J JILL INC,COM,46620W102,9192000,651938,SH, ,DFND,2017-03-31
382,JACOBS ENGR GROUP INC DEL,COM,469814107,8419000,152300,SH, ,DFND,2017-03-31
383,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,54700000,376904,SH, ,DFND,2017-03-31
384,JD COM INC,SPON ADR CL A,47215P106,49279000,1584040,SH, ,DFND,2017-03-31
385,JELD-WEN HLDG INC,COM,47580P103,986000,30000,SH, ,DFND,2017-03-31
386,JETBLUE AIRWAYS CORP,COM,477143101,24416000,1184671,SH, ,DFND,2017-03-31
387,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,3148000,190000,SH, ,DFND,2017-03-31
388,JOHNSON CTLS INTL PLC,SHS,G51502105,61852000,1468474,SH, ,DFND,2017-03-31
389,JUNO THERAPEUTICS INC,COM,48205A109,1951000,87900,SH, ,DFND,2017-03-31
390,K2M GROUP HLDGS INC,COM,48273J107,11393000,555500,SH, ,DFND,2017-03-31
391,KADMON HLDGS INC,COM,48283N106,2383000,658335,SH, ,DFND,2017-03-31
392,KANSAS CITY SOUTHERN,COM NEW,485170302,41474000,483600,SH, ,DFND,2017-03-31
393,KAPSTONE PAPER & PACKAGING C,COM,48562P103,13955000,604100,SH, ,DFND,2017-03-31
394,KAR AUCTION SVCS INC,COM,48238T109,956000,21900,SH, ,DFND,2017-03-31
395,KEANE GROUP INC,COM,48669A108,26731000,1869300,SH, ,DFND,2017-03-31
396,KENNAMETAL INC,COM,489170100,1122000,28600,SH, ,DFND,2017-03-31
397,KERYX BIOPHARMACEUTICALS INC,COM,492515101,616000,100000,SH, ,DFND,2017-03-31
398,KEY ENERGY SVCS INC DEL,COM,49309J103,2062000,88792,SH, ,DFND,2017-03-31
399,KEYCORP NEW,COM,493267108,770000,43300,SH, ,DFND,2017-03-31
400,KIMCO RLTY CORP,COM,49446R109,11407000,516400,SH, ,DFND,2017-03-31
401,KINDER MORGAN INC DEL,COM,49456B101,1196000,55000,SH, ,DFND,2017-03-31
402,KINDRED HEALTHCARE INC,COM,494580103,14486000,1734899,SH, ,DFND,2017-03-31
403,KITE PHARMA INC,COM,49803L109,64354000,819900,SH, ,DFND,2017-03-31
404,KLX INC,COM,482539103,18416000,411992,SH, ,DFND,2017-03-31
405,KOSMOS ENERGY LTD,SHS,G5315B107,4452000,668400,SH, ,DFND,2017-03-31
406,KRATON CORPORATION,COM,50077C106,2715000,87800,SH, ,DFND,2017-03-31
407,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,31036000,216321,SH, ,DFND,2017-03-31
408,LAMB WESTON HLDGS INC,COM,513272104,6566000,156100,SH, ,DFND,2017-03-31
409,LANDSTAR SYS INC,COM,515098101,4531000,52900,SH, ,DFND,2017-03-31
410,LAREDO PETROLEUM INC,COM,516806106,54727000,3748400,SH, ,DFND,2017-03-31
411,LAS VEGAS SANDS CORP,COM,517834107,4566000,80000,SH, ,DFND,2017-03-31
412,LEIDOS HLDGS INC,COM,525327102,20528000,401400,SH, ,DFND,2017-03-31
413,LENDINGCLUB CORP,COM,52603A109,5901000,1074785,SH, ,DFND,2017-03-31
414,LEXICON PHARMACEUTICALS INC,COM NEW,528872302,5485000,382500,SH, ,DFND,2017-03-31
415,LHC GROUP INC,COM,50187A107,23684000,439399,SH, ,DFND,2017-03-31
416,LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,13236000,574471,SH, ,DFND,2017-03-31
417,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,20804000,579978,SH, ,DFND,2017-03-31
418,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,14272000,407300,SH, ,DFND,2017-03-31
419,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,25700000,660339,SH, ,DFND,2017-03-31
420,LIFEPOINT HEALTH INC,COM,53219L109,45087000,688352,SH, ,DFND,2017-03-31
421,LILLY ELI & CO,COM,532457108,75918000,902600,SH, ,DFND,2017-03-31
422,LILLY ELI & CO,COM,532457108,8411000,100000,SH,Put,DFND,2017-03-31
423,LINCOLN ELEC HLDGS INC,COM,533900106,7809000,89900,SH, ,DFND,2017-03-31
424,LINCOLN NATL CORP IND,COM,534187109,10492000,160300,SH, ,DFND,2017-03-31
425,LINDSAY CORP,COM,535555106,1207000,13700,SH, ,DFND,2017-03-31
426,LIONS GATE ENTMNT CORP,CL B NON VTG,535919500,22700000,931100,SH, ,DFND,2017-03-31
427,LITHIA MTRS INC,CL A,536797103,2141000,25000,SH, ,DFND,2017-03-31
428,LIVANOVA PLC,SHS,G5509L101,26333000,537300,SH, ,DFND,2017-03-31
429,LKQ CORP,COM,501889208,14986000,512000,SH, ,DFND,2017-03-31
430,LOGMEIN INC,COM,54142L109,64672000,663300,SH, ,DFND,2017-03-31
431,LOUISIANA PAC CORP,COM,546347105,1663000,67000,SH, ,DFND,2017-03-31
432,LOWES COS INC,COM,548661107,95660000,1163600,SH, ,DFND,2017-03-31
433,LOWES COS INC,COM,548661107,2466000,30000,SH,Call,DFND,2017-03-31
434,LPL FINL HLDGS INC,COM,50212V100,46765000,1174104,SH, ,DFND,2017-03-31
435,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,13378000,146700,SH, ,DFND,2017-03-31
436,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,8058000,100000,SH, ,DFND,2017-03-31
437,MACROGENICS INC,COM,556099109,21963000,1180817,SH, ,DFND,2017-03-31
438,MACYS INC,COM,55616P104,14923000,503460,SH, ,DFND,2017-03-31
439,MAGNA INTL INC,COM,559222401,43480000,1007303,SH, ,DFND,2017-03-31
440,MALLINCKRODT PUB LTD CO,SHS,G5785G107,4372000,98100,SH, ,DFND,2017-03-31
441,MAMMOTH ENERGY SVCS INC,COM,56155L108,241000,11200,SH, ,DFND,2017-03-31
442,MANPOWERGROUP INC,COM,56418H100,6805000,66347,SH, ,DFND,2017-03-31
443,MANPOWERGROUP INC,COM,56418H100,56414000,550000,SH,Call,DFND,2017-03-31
444,MARATHON OIL CORP,COM,565849106,4740000,300000,SH, ,DFND,2017-03-31
445,MARATHON PETE CORP,COM,56585A102,5054000,100000,SH, ,DFND,2017-03-31
446,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,1099000,11000,SH, ,DFND,2017-03-31
447,MARSH & MCLENNAN COS INC,COM,571748102,18454000,249750,SH, ,DFND,2017-03-31
448,MARTIN MARIETTA MATLS INC,COM,573284106,2794000,12800,SH, ,DFND,2017-03-31
449,MASCO CORP,COM,574599106,33946000,998700,SH, ,DFND,2017-03-31
450,MASTEC INC,COM,576323109,10013000,250000,SH, ,DFND,2017-03-31
451,MASTERCARD INCORPORATED,CL A,57636Q104,132908000,1181718,SH, ,DFND,2017-03-31
452,MATCH GROUP INC,COM,57665R106,33265000,2037040,SH, ,DFND,2017-03-31
453,MATCH GROUP INC,COM,57665R106,4164000,255000,SH,Call,DFND,2017-03-31
454,MAZOR ROBOTICS LTD,SPONSORED ADS,57886P103,709000,23800,SH, ,DFND,2017-03-31
455,MCDONALDS CORP,COM,580135101,211874000,1634701,SH, ,DFND,2017-03-31
456,MCKESSON CORP,COM,58155Q103,53151000,358500,SH, ,DFND,2017-03-31
457,MEAD JOHNSON NUTRITION CO,COM,582839106,25904000,290800,SH,Call,DFND,2017-03-31
458,MEDICINES CO,COM,584688105,3936000,80496,SH, ,DFND,2017-03-31
459,MEDTRONIC PLC,SHS,G5960L103,14992000,186100,SH, ,DFND,2017-03-31
460,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,22861000,448700,SH, ,DFND,2017-03-31
461,MERCADOLIBRE INC,COM,58733R102,6640000,31400,SH, ,DFND,2017-03-31
462,MERCK & CO INC,COM,58933Y105,9849000,155000,SH, ,DFND,2017-03-31
463,METHANEX CORP,COM,59151K108,51388000,1095700,SH, ,DFND,2017-03-31
464,METHANEX CORP,COM,59151K108,4690000,100000,SH,Call,DFND,2017-03-31
465,METLIFE INC,COM,59156R108,21503000,407100,SH, ,DFND,2017-03-31
466,METTLER TOLEDO INTERNATIONAL,COM,592688105,16656000,34780,SH, ,DFND,2017-03-31
467,MGIC INVT CORP WIS,COM,552848103,44891000,4431500,SH, ,DFND,2017-03-31
468,MGM RESORTS INTERNATIONAL,COM,552953101,134460000,4907316,SH, ,DFND,2017-03-31
469,MGM RESORTS INTERNATIONAL,COM,552953101,5239000,191200,SH,Call,DFND,2017-03-31
470,MICROCHIP TECHNOLOGY INC,COM,595017104,17205000,233200,SH, ,DFND,2017-03-31
471,MICRON TECHNOLOGY INC,COM,595112103,41737000,1444200,SH, ,DFND,2017-03-31
472,MICROSOFT CORP,COM,594918104,5229000,79400,SH, ,DFND,2017-03-31
473,MIDSTATES PETE CO INC,COM PAR,59804T407,637000,34502,SH, ,DFND,2017-03-31
474,MINDBODY INC,COM CL A,60255W105,8112000,295522,SH, ,DFND,2017-03-31
475,MITEL NETWORKS CORP,COM,60671Q104,5741000,828100,SH, ,DFND,2017-03-31
476,MOHAWK INDS INC,COM,608190104,9799000,42700,SH, ,DFND,2017-03-31
477,MOLINA HEALTHCARE INC,COM,60855R100,27337000,599500,SH, ,DFND,2017-03-31
478,MOMO INC,ADR,60879B107,1925000,56500,SH, ,DFND,2017-03-31
479,MONRO MUFFLER BRAKE INC,COM,610236101,36000,700,SH, ,DFND,2017-03-31
480,MONSANTO CO NEW,COM,61166W101,49672000,438799,SH, ,DFND,2017-03-31
481,MONSTER BEVERAGE CORP NEW,COM,61174X109,28427000,615700,SH, ,DFND,2017-03-31
482,MOODYS CORP,COM,615369105,25675000,229155,SH, ,DFND,2017-03-31
483,MSC INDL DIRECT INC,CL A,553530106,12150000,118235,SH, ,DFND,2017-03-31
484,MSCI INC,COM,55354G100,13586000,139785,SH, ,DFND,2017-03-31
485,MULESOFT INC,CL A,625207105,2570000,105617,SH, ,DFND,2017-03-31
486,MURPHY OIL CORP,COM,626717102,986000,34500,SH,Call,DFND,2017-03-31
487,MYLAN N V,SHS EURO,N59465109,140453000,3602271,SH, ,DFND,2017-03-31
488,MYLAN N V,SHS EURO,N59465109,1560000,40000,SH,Call,DFND,2017-03-31
489,MYOKARDIA INC,COM,62857M105,1546000,117537,SH, ,DFND,2017-03-31
490,NABORS INDUSTRIES LTD,SHS,G6359F103,22990000,1759000,SH, ,DFND,2017-03-31
491,NABORS INDUSTRIES LTD,SHS,G6359F103,2614000,200000,SH,Call,DFND,2017-03-31
492,NASDAQ INC,COM,631103108,3063000,44100,SH, ,DFND,2017-03-31
493,NATERA INC,COM,632307104,3508000,395477,SH, ,DFND,2017-03-31
494,NETEASE INC,SPONSORED ADR,64110W102,7100000,25000,SH, ,DFND,2017-03-31
495,NETFLIX INC,COM,64110L106,112450000,760772,SH, ,DFND,2017-03-31
496,NEUROCRINE BIOSCIENCES INC,COM,64125C109,4330000,100000,SH, ,DFND,2017-03-31
497,NEVRO CORP,COM,64157F103,28485000,304000,SH, ,DFND,2017-03-31
498,NEW ORIENTAL ED & TECH GRP I,SPON ADR,647581107,2910000,48200,SH, ,DFND,2017-03-31
499,NEW RELIC INC,COM,64829B100,6228000,168000,SH, ,DFND,2017-03-31
500,NEW YORK REIT INC,COM,64976L109,2690000,277600,SH, ,DFND,2017-03-31
501,NEW YORK REIT INC,COM,64976L109,485000,50000,SH,Call,DFND,2017-03-31
502,NEW YORK TIMES CO,CL A,650111107,5111000,354914,SH, ,DFND,2017-03-31
503,NEWELL BRANDS INC,COM,651229106,4717000,100000,SH, ,DFND,2017-03-31
504,NEWFIELD EXPL CO,COM,651290108,1107000,30000,SH, ,DFND,2017-03-31
505,NEWLINK GENETICS CORP,COM,651511107,964000,40000,SH, ,DFND,2017-03-31
506,NEWS CORP NEW,CL A,65249B109,16868000,1297552,SH, ,DFND,2017-03-31
507,NEXEO SOLUTIONS INC,COM SHS,65342H102,665000,75000,SH, ,DFND,2017-03-31
508,NEXSTAR MEDIA GROUP INC,CL A,65336K103,29274000,417300,SH, ,DFND,2017-03-31
509,NIELSEN HLDGS PLC,SHS EUR,G6518L108,7642000,185000,SH, ,DFND,2017-03-31
510,NIKE INC,CL B,654106103,9731000,174607,SH, ,DFND,2017-03-31
511,NOBLE CORP PLC,SHS USD,G65431101,6937000,1120600,SH, ,DFND,2017-03-31
512,NOBLE CORP PLC,SHS USD,G65431101,3714000,600000,SH,Call,DFND,2017-03-31
513,NOBLE ENERGY INC,COM,655044105,14938000,435000,SH, ,DFND,2017-03-31
514,NORDSTROM INC,COM,655664100,6986000,150000,SH, ,DFND,2017-03-31
515,NORFOLK SOUTHERN CORP,COM,655844108,55983000,499983,SH, ,DFND,2017-03-31
516,NORTHROP GRUMMAN CORP,COM,666807102,58318000,245200,SH, ,DFND,2017-03-31
517,NORTHSTAR REALTY EUROPE CORP,COM,66706L101,8807000,759900,SH, ,DFND,2017-03-31
518,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,7166000,141259,SH, ,DFND,2017-03-31
519,NOVARTIS A G,SPONSORED ADR,66987V109,49805000,670600,SH, ,DFND,2017-03-31
520,NOW INC,COM,67011P100,4730000,278900,SH, ,DFND,2017-03-31
521,NOW INC,COM,67011P100,3392000,200000,SH,Call,DFND,2017-03-31
522,NRG YIELD INC,CL C,62942X405,2779000,157000,SH, ,DFND,2017-03-31
523,NU SKIN ENTERPRISES INC,CL A,67018T105,9442000,170000,SH,Put,DFND,2017-03-31
524,NUCOR CORP,COM,670346105,3206000,53692,SH, ,DFND,2017-03-31
525,NUVASIVE INC,COM,670704105,7080000,94800,SH, ,DFND,2017-03-31
526,NVIDIA CORP,COM,67066G104,18660000,171300,SH, ,DFND,2017-03-31
527,OASIS PETE INC NEW,COM,674215108,563000,39500,SH, ,DFND,2017-03-31
528,OBSEVA SA,COM,H5861P103,401000,38534,SH, ,DFND,2017-03-31
529,OCCIDENTAL PETE CORP DEL,COM,674599105,42191000,665900,SH, ,DFND,2017-03-31
530,OIL STS INTL INC,COM,678026105,1598000,48212,SH, ,DFND,2017-03-31
531,OLD DOMINION FGHT LINES INC,COM,679580100,103000,1200,SH, ,DFND,2017-03-31
532,OLIN CORP,COM PAR $1,680665205,7189000,218700,SH, ,DFND,2017-03-31
533,OM ASSET MGMT PLC,SHS,G67506108,19814000,1310465,SH, ,DFND,2017-03-31
534,ON ASSIGNMENT INC,COM,682159108,3252000,67006,SH, ,DFND,2017-03-31
535,OTONOMY INC,COM,68906L105,7355000,600400,SH, ,DFND,2017-03-31
536,OWENS & MINOR INC NEW,COM,690732102,25033000,723500,SH, ,DFND,2017-03-31
537,OWENS CORNING NEW,COM,690742101,4474000,72900,SH, ,DFND,2017-03-31
538,PACCAR INC,COM,693718108,49049000,729900,SH, ,DFND,2017-03-31
539,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,6613000,1279200,SH, ,DFND,2017-03-31
540,PACIRA PHARMACEUTICALS INC,COM,695127100,3192000,70000,SH, ,DFND,2017-03-31
541,PACKAGING CORP AMER,COM,695156109,35656000,389174,SH, ,DFND,2017-03-31
542,PALO ALTO NETWORKS INC,COM,697435105,17533000,155600,SH, ,DFND,2017-03-31
543,PANDORA MEDIA INC,COM,698354107,13164000,1114651,SH, ,DFND,2017-03-31
544,PANDORA MEDIA INC,COM,698354107,56842000,4813000,SH,Call,DFND,2017-03-31
545,PANERA BREAD CO,CL A,69840W108,3928000,15000,SH, ,DFND,2017-03-31
546,PAPA JOHNS INTL INC,COM,698813102,8452000,105599,SH, ,DFND,2017-03-31
547,PARK HOTELS RESORTS INC,COM,700517105,118537000,4617726,SH, ,DFND,2017-03-31
548,PARKER HANNIFIN CORP,COM,701094104,5275000,32900,SH, ,DFND,2017-03-31
549,PARSLEY ENERGY INC,CL A,701877102,87683000,2697109,SH, ,DFND,2017-03-31
550,PATTERSON UTI ENERGY INC,COM,703481101,17093000,704300,SH, ,DFND,2017-03-31
551,PATTERSON UTI ENERGY INC,COM,703481101,3398000,140000,SH,Call,DFND,2017-03-31
552,PAYLOCITY HLDG CORP,COM,70438V106,1553000,40203,SH, ,DFND,2017-03-31
553,PBF ENERGY INC,CL A,69318G106,19439000,876800,SH, ,DFND,2017-03-31
554,PDC ENERGY INC,COM,69327R101,6235000,100000,SH, ,DFND,2017-03-31
555,PEGASYSTEMS INC,COM,705573103,5863000,133700,SH, ,DFND,2017-03-31
556,PEMBINA PIPELINE CORP,COM,706327103,8681000,273700,SH, ,DFND,2017-03-31
557,PENN NATL GAMING INC,COM,707569109,13938000,756293,SH, ,DFND,2017-03-31
558,PENNSYLVANIA RL ESTATE INVT,SH BEN INT,709102107,4445000,293620,SH, ,DFND,2017-03-31
559,PENTAIR PLC,SHS,G7S00T104,61807000,984500,SH, ,DFND,2017-03-31
560,PENTAIR PLC,SHS,G7S00T104,9417000,150000,SH,Call,DFND,2017-03-31
561,PENUMBRA INC,COM,70975L107,6960000,83400,SH, ,DFND,2017-03-31
562,PETROLEO BRASILEIRO SA PETRO,SPONSORED ADR,71654V408,15022000,1550300,SH, ,DFND,2017-03-31
563,PHH CORP,COM NEW,693320202,22476000,1765600,SH, ,DFND,2017-03-31
564,PILGRIMS PRIDE CORP NEW,COM,72147K108,12159000,540300,SH, ,DFND,2017-03-31
565,PINNACLE FOODS INC DEL,COM,72348P104,7350000,127005,SH, ,DFND,2017-03-31
566,PIONEER ENERGY SVCS CORP,COM,723664108,7571000,1892857,SH, ,DFND,2017-03-31
567,PIONEER NAT RES CO,COM,723787107,11863000,63700,SH, ,DFND,2017-03-31
568,PLAYA HOTELS & RESORTS NV,*W EXP 03/10/202,N70544114,661000,864638,SH, ,DFND,2017-03-31
569,PLAYA HOTELS & RESORTS NV,SHS,N70544106,2100000,200000,SH, ,DFND,2017-03-31
570,POPULAR INC,COM NEW,733174700,13571000,333200,SH, ,DFND,2017-03-31
571,POTASH CORP SASK INC,COM,73755L107,16455000,963400,SH, ,DFND,2017-03-31
572,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,4633000,35000,SH,Put,DFND,2017-03-31
573,PRA HEALTH SCIENCES INC,COM,69354M108,17476000,267913,SH, ,DFND,2017-03-31
574,PRECISION DRILLING CORP,COM 2010,74022D308,16671000,3531958,SH, ,DFND,2017-03-31
575,PRICELINE GRP INC,COM NEW,741503403,22730000,12770,SH, ,DFND,2017-03-31
576,PRICESMART INC,COM,741511109,10541000,114327,SH, ,DFND,2017-03-31
577,PROGRESSIVE CORP OHIO,COM,743315103,16679000,425695,SH, ,DFND,2017-03-31
578,PROLOGIS INC,COM,74340W103,18158000,350000,SH, ,DFND,2017-03-31
579,PROOFPOINT INC,COM,743424103,892000,12000,SH, ,DFND,2017-03-31
580,PROPETRO HLDG CORP,COM,74347M108,1289000,100000,SH, ,DFND,2017-03-31
581,PTC INC,COM,69370C100,21030000,400198,SH, ,DFND,2017-03-31
582,PTC THERAPEUTICS INC,COM,69366J200,5419000,550698,SH, ,DFND,2017-03-31
583,PTC THERAPEUTICS INC,COM,69366J200,2952000,300000,SH,Put,DFND,2017-03-31
584,QEP RES INC,COM,74733V100,38143000,3001057,SH, ,DFND,2017-03-31
585,QEP RES INC,COM,74733V100,5465000,430000,SH,Call,DFND,2017-03-31
586,QIAGEN NV,SHS NEW,N72482123,12037000,415500,SH, ,DFND,2017-03-31
