,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
293,ENCANA CORP,COM,292505104,23490000,1800000,SH,Call,DFND,2018-06-30
294,ENERGIZER HLDGS INC NEW,COM,29272W109,5804000,92187,SH, ,DFND,2018-06-30
295,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,29273V100,18152000,1052300,SH,Call,DFND,2018-06-30
296,ENERGY TRANSFER PARTNERS LP,UNIT LTD PRT INT,29278N103,142358000,7476800,SH,Call,DFND,2018-06-30
297,ENERPLUS CORP,COM,292766102,20171000,1599673,SH, ,DFND,2018-06-30
298,ENGILITY HLDGS INC NEW,COM,29286C107,1455000,47500,SH, ,DFND,2018-06-30
299,ENI S P A,SPONSORED ADR,26874R108,2391000,64400,SH, ,DFND,2018-06-30
300,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,235000,14268,SH, ,DFND,2018-06-30
301,ENTERCOM COMMUNICATIONS CORP,CL A,293639100,10932000,1447900,SH, ,DFND,2018-06-30
302,EPIZYME INC,COM,29428V104,2520000,186000,SH, ,DFND,2018-06-30
303,EQT CORP,COM,26884L109,2759000,50000,SH,Call,DFND,2018-06-30
304,EQUIFAX INC,COM,294429105,4704000,37600,SH, ,DFND,2018-06-30
305,EQUIFAX INC,COM,294429105,52546000,420000,SH,Call,DFND,2018-06-30
306,EQUINIX INC,COM PAR $0.001,29444U700,16744000,38950,SH, ,DFND,2018-06-30
307,EQUITY RESIDENTIAL,SH BEN INT,29476L107,3076000,48300,SH, ,DFND,2018-06-30
308,ESPERION THERAPEUTICS INC NE,COM,29664W105,14269000,364100,SH, ,DFND,2018-06-30
309,ESSENT GROUP LTD,COM,G3198U102,7551000,210800,SH, ,DFND,2018-06-30
310,ESSENTIAL PPTYS RLTY TR INC,COM,29670E107,3385000,250000,SH, ,DFND,2018-06-30
311,ESTERLINE TECHNOLOGIES CORP,COM,297425100,2214000,30000,SH, ,DFND,2018-06-30
312,EURONET WORLDWIDE INC,COM,298736109,36767000,438900,SH, ,DFND,2018-06-30
313,EVERCORE INC,CLASS A,29977A105,5937000,56300,SH, ,DFND,2018-06-30
314,EVERGY INC,COM,30034W106,45037000,802088,SH, ,DFND,2018-06-30
315,EVERQUOTE INC,COM CL A,30041R108,634000,35000,SH, ,DFND,2018-06-30
316,EVERSOURCE ENERGY,COM,30040W108,16024000,273400,SH, ,DFND,2018-06-30
317,EVO PMTS INC,CL A COM,26927E104,362000,17600,SH, ,DFND,2018-06-30
318,EXELA TECHNOLOGIES INC,COM,30162V102,95000,20000,SH, ,DFND,2018-06-30
319,EXPEDIA GROUP INC,COM NEW,30212P303,7110000,59156,SH, ,DFND,2018-06-30
320,EXTRACTION OIL AND GAS INC,COM,30227M105,41237000,2807138,SH, ,DFND,2018-06-30
321,F M C CORP,COM NEW,302491303,12114000,135791,SH, ,DFND,2018-06-30
322,FACEBOOK INC,CL A,30303M102,29187000,150200,SH, ,DFND,2018-06-30
323,FACEBOOK INC,CL A,30303M102,48580000,250000,SH,Call,DFND,2018-06-30
324,FACTSET RESH SYS INC,COM,303075105,69335000,350000,SH,Put,DFND,2018-06-30
325,FEDEX CORP,COM,31428X106,2271000,10000,SH, ,DFND,2018-06-30
326,FERRARI N V,COM,N3167Y103,29675000,219800,SH, ,DFND,2018-06-30
327,FERRARI N V,COM,N3167Y103,3375000,25000,SH,Call,DFND,2018-06-30
328,FIAT CHRYSLER AUTOMOBILES N,SHS,N31738102,12875000,681600,SH, ,DFND,2018-06-30
329,FIAT CHRYSLER AUTOMOBILES N,SHS,N31738102,3778000,200000,SH,Call,DFND,2018-06-30
330,FIBROCELL SCIENCE INC,COM PAR,315721407,216000,80000,SH, ,DFND,2018-06-30
331,FIRST BANCORP P R,COM NEW,318672706,49007000,6406093,SH, ,DFND,2018-06-30
332,FIRST DATA CORP NEW,COM CL A,32008D106,216087000,10324273,SH, ,DFND,2018-06-30
333,FIRST HORIZON NATL CORP,COM,320517105,26866000,1505916,SH, ,DFND,2018-06-30
334,FITBIT INC,CL A,33812L102,3050000,467100,SH, ,DFND,2018-06-30
335,FIVE BELOW INC,COM,33829M101,8208000,84000,SH, ,DFND,2018-06-30
336,FLOOR & DECOR HLDGS INC,CL A,339750101,424000,8600,SH, ,DFND,2018-06-30
337,FLY LEASING LTD,SPONSORED ADR,34407D109,4050000,287453,SH, ,DFND,2018-06-30
338,FNB CORP PA,COM,302520101,3358000,250227,SH, ,DFND,2018-06-30
339,FOOT LOCKER INC,COM,344849104,2106000,40000,SH, ,DFND,2018-06-30
340,FORD MTR CO DEL,COM PAR $0.01,345370860,2666000,240816,SH, ,DFND,2018-06-30
341,FORMFACTOR INC,COM,346375108,1504000,113100,SH, ,DFND,2018-06-30
342,FORTINET INC,COM,34959E109,2759000,44200,SH, ,DFND,2018-06-30
343,FORTIVE CORP,COM,34959J108,3038000,39400,SH, ,DFND,2018-06-30
344,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,11511000,214400,SH, ,DFND,2018-06-30
345,FORTY SEVEN INC,COM,34983P104,400000,25000,SH, ,DFND,2018-06-30
346,FORUM ENERGY TECHNOLOGIES IN,COM,34984V100,4886000,395600,SH, ,DFND,2018-06-30
347,FREEPORT-MCMORAN INC,CL B,35671D857,54513000,3158345,SH, ,DFND,2018-06-30
348,FREEPORT-MCMORAN INC,CL B,35671D857,25339000,1468100,SH,Call,DFND,2018-06-30
349,FTI CONSULTING INC,COM,302941109,3828000,63300,SH, ,DFND,2018-06-30
350,FTS INTERNATIONAL INC,COM,30283W104,24383000,1712309,SH, ,DFND,2018-06-30
351,G-III APPAREL GROUP LTD,COM,36237H101,986000,22200,SH, ,DFND,2018-06-30
352,G1 THERAPEUTICS INC,COM,3621LQ109,5253000,120865,SH, ,DFND,2018-06-30
353,GALMED PHARMACEUTICALS LTD,SHS,M47238106,7449000,626000,SH, ,DFND,2018-06-30
354,GANNETT CO INC,COM,36473H104,836000,78152,SH, ,DFND,2018-06-30
355,GAP INC DEL,COM,364760108,88848000,2743079,SH, ,DFND,2018-06-30
356,GARDNER DENVER HLDGS INC,COM,36555P107,1493000,50800,SH, ,DFND,2018-06-30
357,GARTNER INC,COM,366651107,13290000,100000,SH,Put,DFND,2018-06-30
358,GDS HLDGS LTD,SPONSORED ADR,36165L108,30407000,758465,SH, ,DFND,2018-06-30
359,GENERAL MTRS CO,COM,37045V100,27005000,685400,SH, ,DFND,2018-06-30
360,GENERAL MTRS CO,COM,37045V100,23640000,600000,SH,Call,DFND,2018-06-30
361,GENESEE & WYO INC,CL A,371559105,6546000,80500,SH, ,DFND,2018-06-30
362,GILEAD SCIENCES INC,COM,375558103,224615000,3170731,SH, ,DFND,2018-06-30
363,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,10078000,250000,SH,Call,DFND,2018-06-30
364,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,19703000,435900,SH, ,DFND,2018-06-30
365,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,32847000,726700,SH,Call,DFND,2018-06-30
366,GLOBAL X FDS,MSCI GREECE ETF,37950E366,685000,75000,SH, ,DFND,2018-06-30
367,GLOBUS MED INC,CL A,379577208,3964000,78564,SH, ,DFND,2018-06-30
368,GLYCOMIMETICS INC,COM,38000Q102,2903000,180000,SH, ,DFND,2018-06-30
369,GMS INC,COM,36251C103,5826000,215048,SH, ,DFND,2018-06-30
370,GODADDY INC,CL A,380237107,6103000,86440,SH, ,DFND,2018-06-30
371,GOLAR LNG LTD BERMUDA,SHS,G9456A100,7639000,259296,SH, ,DFND,2018-06-30
372,GOODYEAR TIRE & RUBR CO,COM,382550101,23290000,1000000,SH,Call,DFND,2018-06-30
373,GOODYEAR TIRE & RUBR CO,COM,382550101,4518000,194000,SH,Put,DFND,2018-06-30
374,GOPRO INC,CL A,38268T103,4824000,749000,SH,Put,DFND,2018-06-30
375,GRAINGER W W INC,COM,384802104,10794000,35000,SH, ,DFND,2018-06-30
376,GRAPHIC PACKAGING HLDG CO,COM,388689101,80978000,5580820,SH, ,DFND,2018-06-30
377,GREEN BANCORP INC,COM,39260X100,776000,35927,SH, ,DFND,2018-06-30
378,GREEN PLAINS INC,COM,393222104,21177000,1157186,SH, ,DFND,2018-06-30
379,GREEN PLAINS INC,COM,393222104,8235000,450000,SH,Call,DFND,2018-06-30
380,GREENSKY INC,CL A,39572G100,11820000,558862,SH, ,DFND,2018-06-30
381,GROUP 1 AUTOMOTIVE INC,COM,398905109,1453000,23069,SH, ,DFND,2018-06-30
382,GROUPON INC,COM,399473107,430000,100000,SH, ,DFND,2018-06-30
383,GRUBHUB INC,COM,400110102,881000,8400,SH, ,DFND,2018-06-30
384,GTX INC DEL,COM NEW,40052B207,2607000,170250,SH, ,DFND,2018-06-30
385,GW PHARMACEUTICALS PLC,ADS,36197T103,19689000,141100,SH, ,DFND,2018-06-30
386,HAIN CELESTIAL GROUP INC,COM,405217100,14900000,500000,SH,Call,DFND,2018-06-30
387,HALCON RES CORP,COM PAR NEW,40537Q605,4293000,977800,SH, ,DFND,2018-06-30
388,HALLIBURTON CO,COM,406216101,121099000,2687497,SH, ,DFND,2018-06-30
389,HALYARD HEALTH INC,COM,40650V100,120000,2100,SH, ,DFND,2018-06-30
390,HANCOCK WHITNEY CORPORATION,COM,410120109,121000,2600,SH, ,DFND,2018-06-30
391,HARTFORD FINL SVCS GROUP INC,COM,416515104,33642000,657971,SH, ,DFND,2018-06-30
392,HCA HEALTHCARE INC,COM,40412C101,13851000,135000,SH, ,DFND,2018-06-30
393,HCP INC,COM,40414L109,13018000,504200,SH, ,DFND,2018-06-30
394,HD SUPPLY HLDGS INC,COM,40416M105,12434000,289900,SH, ,DFND,2018-06-30
395,HEALTH INS INNOVATIONS INC,COM CL A,42225K106,7759000,239850,SH, ,DFND,2018-06-30
396,HEALTHCARE SVCS GRP INC,COM,421906108,18150000,420234,SH, ,DFND,2018-06-30
397,HELMERICH & PAYNE INC,COM,423452101,16868000,264552,SH, ,DFND,2018-06-30
398,HERBALIFE NUTRITION LTD,COM SHS,G4412G101,988000,18400,SH, ,DFND,2018-06-30
399,HERON THERAPEUTICS INC,COM,427746102,777000,20000,SH, ,DFND,2018-06-30
400,HESS CORP,COM,42809H107,8361000,125000,SH, ,DFND,2018-06-30
401,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,874000,59800,SH, ,DFND,2018-06-30
402,HIBBETT SPORTS INC,COM,428567101,3057000,133500,SH,Put,DFND,2018-06-30
403,HILTON WORLDWIDE HLDGS INC,COM,43300A203,248994000,3145452,SH, ,DFND,2018-06-30
404,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,3886000,520945,SH, ,DFND,2018-06-30
405,HMS HLDGS CORP,COM,40425J101,253000,11684,SH, ,DFND,2018-06-30
406,HOLLYFRONTIER CORP,COM,436106108,12509000,182800,SH,Put,DFND,2018-06-30
407,HOLOGIC INC,COM,436440101,95782000,2409618,SH, ,DFND,2018-06-30
408,HOLOGIC INC,COM,436440101,11925000,300000,SH,Call,DFND,2018-06-30
409,HOME DEPOT INC,COM,437076102,54162000,277613,SH, ,DFND,2018-06-30
410,HORMEL FOODS CORP,COM,440452100,5507000,148000,SH,Put,DFND,2018-06-30
411,HP INC,COM,40434L105,40308000,1776483,SH, ,DFND,2018-06-30
412,HUB GROUP INC,CL A,443320106,9646000,193688,SH, ,DFND,2018-06-30
413,HUBBELL INC,COM,443510607,4980000,47100,SH, ,DFND,2018-06-30
414,HUDSON LTD,COM CL A,G46408103,30663000,1753200,SH, ,DFND,2018-06-30
415,HUMANA INC,COM,444859102,46609000,156600,SH, ,DFND,2018-06-30
416,HUNT J B TRANS SVCS INC,COM,445658107,7269000,59800,SH, ,DFND,2018-06-30
417,HUNTINGTON BANCSHARES INC,COM,446150104,1711000,115900,SH, ,DFND,2018-06-30
418,HUNTINGTON INGALLS INDS INC,COM,446413106,2168000,10000,SH, ,DFND,2018-06-30
419,HYATT HOTELS CORP,COM CL A,448579102,65151000,844477,SH, ,DFND,2018-06-30
420,I3 VERTICALS INC,COM CL A,46571Y107,1429000,93900,SH, ,DFND,2018-06-30
421,IAC INTERACTIVECORP,COM,44919P508,22630000,148400,SH, ,DFND,2018-06-30
422,ICHOR HOLDINGS,SHS,G4740B105,10920000,514600,SH, ,DFND,2018-06-30
423,ICU MED INC,COM,44930G107,53000000,180487,SH, ,DFND,2018-06-30
424,ILLUMINA INC,COM,452327109,23991000,85900,SH, ,DFND,2018-06-30
425,IMAX CORP,COM,45245E109,222000,10000,SH, ,DFND,2018-06-30
426,IMMUNOGEN INC,COM,45253H101,20004000,2055933,SH, ,DFND,2018-06-30
427,IMMUNOMEDICS INC,COM,452907108,19640000,829736,SH, ,DFND,2018-06-30
428,IMPERIAL OIL LTD,COM NEW,453038408,5151000,155000,SH, ,DFND,2018-06-30
429,IMPERVA INC,COM,45321L100,5587000,115800,SH, ,DFND,2018-06-30
430,INCYTE CORP,COM,45337C102,87078000,1299673,SH, ,DFND,2018-06-30
431,INFINERA CORPORATION,COM,45667G103,1038000,104515,SH, ,DFND,2018-06-30
432,INGERSOLL-RAND PLC,SHS,G47791101,19759000,220203,SH, ,DFND,2018-06-30
433,INNOVIVA INC,COM,45781M101,26589000,1926732,SH, ,DFND,2018-06-30
434,INTEGER HLDGS CORP,COM,45826H109,32519000,503000,SH, ,DFND,2018-06-30
435,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,215345000,9266141,SH, ,DFND,2018-06-30
436,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,9296000,400000,SH,Call,DFND,2018-06-30
437,INTERXION HOLDING N.V,SHS,N47279109,4800000,76900,SH, ,DFND,2018-06-30
438,INTRA CELLULAR THERAPIES INC,COM,46116X101,3355000,189857,SH, ,DFND,2018-06-30
439,INTUIT,COM,461202103,3269000,16000,SH, ,DFND,2018-06-30
440,INTUITIVE SURGICAL INC,COM NEW,46120E602,67053000,140138,SH, ,DFND,2018-06-30
441,INVACARE CORP,COM,461203101,7440000,400000,SH, ,DFND,2018-06-30
442,INVESCO LTD,SHS,G491BT108,4050000,152500,SH, ,DFND,2018-06-30
443,INVESCO QQQ TR,UNIT SER 1,46090E103,59048000,344000,SH,Put,DFND,2018-06-30
444,INVESTMENT TECHNOLOGY GRP NE,COM,46145F105,692000,33100,SH, ,DFND,2018-06-30
445,INVITATION HOMES INC,COM,46187W107,1430000,62000,SH, ,DFND,2018-06-30
446,IPG PHOTONICS CORP,COM,44980X109,3574000,16200,SH, ,DFND,2018-06-30
447,IQVIA HLDGS INC,COM,46266C105,829000,8300,SH, ,DFND,2018-06-30
448,IRHYTHM TECHNOLOGIES INC,COM,450056106,27755000,342106,SH, ,DFND,2018-06-30
449,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,20747000,1085106,SH, ,DFND,2018-06-30
450,ISHARES TR,MSCI EMG MKT ETF,464287234,13432000,310000,SH,Call,DFND,2018-06-30
451,ISHARES TR,RUSSELL 2000 ETF,464287655,114639000,700000,SH,Call,DFND,2018-06-30
452,ISHARES TR,RUSSELL 2000 ETF,464287655,233651000,1426700,SH,Put,DFND,2018-06-30
453,ITRON INC,COM,465741106,6005000,100000,SH,Call,DFND,2018-06-30
454,ITT INC,COM,45073V108,6272000,120000,SH, ,DFND,2018-06-30
455,JACK IN THE BOX INC,COM,466367109,21453000,252032,SH, ,DFND,2018-06-30
456,JACOBS ENGR GROUP INC DEL,COM,469814107,45096000,710289,SH, ,DFND,2018-06-30
457,JAGGED PEAK ENERGY INC,COM,47009K107,9687000,744000,SH, ,DFND,2018-06-30
458,JAGGED PEAK ENERGY INC,COM,47009K107,3771000,289600,SH,Call,DFND,2018-06-30
459,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,6031000,35000,SH, ,DFND,2018-06-30
460,JD COM INC,SPON ADR CL A,47215P106,39008000,1001500,SH, ,DFND,2018-06-30
461,JD COM INC,SPON ADR CL A,47215P106,31316000,804000,SH,Call,DFND,2018-06-30
462,JEFFERIES FINL GROUP INC,COM,47233W109,5289000,232600,SH, ,DFND,2018-06-30
463,JETBLUE AIRWAYS CORP,COM,477143101,12499000,658521,SH, ,DFND,2018-06-30
464,JOHNSON & JOHNSON,COM,478160104,50526000,416400,SH, ,DFND,2018-06-30
465,JPMORGAN CHASE & CO,COM,46625H100,14588000,140000,SH, ,DFND,2018-06-30
466,JPMORGAN CHASE & CO,COM,46625H100,36470000,350000,SH,Call,DFND,2018-06-30
467,K2M GROUP HLDGS INC,COM,48273J107,14558000,647000,SH, ,DFND,2018-06-30
468,KANSAS CITY SOUTHERN,COM NEW,485170302,10596000,100000,SH,Call,DFND,2018-06-30
469,KARYOPHARM THERAPEUTICS INC,COM,48576U106,24503000,1442183,SH, ,DFND,2018-06-30
470,KBR INC,COM,48242W106,12827000,715800,SH, ,DFND,2018-06-30
471,KEANE GROUP INC,COM,48669A108,10005000,731922,SH, ,DFND,2018-06-30
472,KEMET CORP,COM NEW,488360207,29264000,1211768,SH, ,DFND,2018-06-30
473,KEYCORP NEW,COM,493267108,1575000,80600,SH, ,DFND,2018-06-30
474,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,3183000,53915,SH, ,DFND,2018-06-30
475,KINDER MORGAN INC DEL,COM,49456B101,34301000,1941212,SH, ,DFND,2018-06-30
476,KINDRED HEALTHCARE INC,COM,494580103,540000,60000,SH,Put,DFND,2018-06-30
477,KINIKSA PHARMACEUTICALS LTD,COM CL A,G5269C101,87000,5000,SH, ,DFND,2018-06-30
478,KIRBY CORP,COM,497266106,1705000,20400,SH, ,DFND,2018-06-30
479,KLA-TENCOR CORP,COM,482480100,15400000,150200,SH, ,DFND,2018-06-30
480,KNIGHT SWIFT TRANSN HLDGS IN,CL A,499049104,64937000,1699478,SH, ,DFND,2018-06-30
481,KRAFT HEINZ CO,COM,500754106,9423000,150000,SH,Call,DFND,2018-06-30
482,KULICKE & SOFFA INDS INC,COM,501242101,21012000,882108,SH, ,DFND,2018-06-30
483,KURA ONCOLOGY INC,COM,50127T109,2412000,132546,SH, ,DFND,2018-06-30
484,L3 TECHNOLOGIES INC,COM,502413107,63639000,330900,SH, ,DFND,2018-06-30
485,LAM RESEARCH CORP,COM,512807108,11702000,67700,SH, ,DFND,2018-06-30
486,LAMAR ADVERTISING CO NEW,CL A,512816109,1544000,22600,SH, ,DFND,2018-06-30
487,LANDSTAR SYS INC,COM,515098101,1070000,9800,SH, ,DFND,2018-06-30
488,LANNET INC,COM,516012101,481000,35337,SH, ,DFND,2018-06-30
489,LANTHEUS HLDGS INC,COM,516544103,1075000,73900,SH, ,DFND,2018-06-30
490,LAREDO PETROLEUM INC,COM,516806106,12897000,1340619,SH, ,DFND,2018-06-30
491,LAS VEGAS SANDS CORP,COM,517834107,87814000,1150000,SH,Put,DFND,2018-06-30
492,LAUDER ESTEE COS INC,CL A,518439104,8244000,57775,SH, ,DFND,2018-06-30
493,LCI INDS,COM,50189K103,7176000,79600,SH, ,DFND,2018-06-30
494,LEAP THERAPEUTICS INC,COM,52187K101,683000,75888,SH, ,DFND,2018-06-30
495,LEAR CORP,COM NEW,521865204,27216000,146474,SH, ,DFND,2018-06-30
496,LEIDOS HLDGS INC,COM,525327102,7121000,120700,SH, ,DFND,2018-06-30
497,LENNAR CORP,CL A,526057104,23793000,453200,SH, ,DFND,2018-06-30
498,LENNAR CORP,CL A,526057104,1313000,25000,SH,Call,DFND,2018-06-30
499,LENNOX INTL INC,COM,526107107,8847000,44200,SH, ,DFND,2018-06-30
500,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,4299000,156100,SH, ,DFND,2018-06-30
501,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,2424000,88000,SH,Call,DFND,2018-06-30
502,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,1450000,54500,SH, ,DFND,2018-06-30
503,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,43248000,960000,SH,Call,DFND,2018-06-30
504,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,20140000,444000,SH, ,DFND,2018-06-30
505,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,7911000,213063,SH, ,DFND,2018-06-30
506,LIBERTY PPTY TR,SH BEN INT,531172104,5444000,122800,SH, ,DFND,2018-06-30
507,LIFEPOINT HEALTH INC,COM,53219L109,20127000,412446,SH, ,DFND,2018-06-30
508,LILLY ELI & CO,COM,532457108,63639000,745800,SH, ,DFND,2018-06-30
509,LIONS GATE ENTMNT CORP,CL A VTG,535919401,7446000,300000,SH,Call,DFND,2018-06-30
510,LIVANOVA PLC,SHS,G5509L101,41710000,417852,SH, ,DFND,2018-06-30
511,LKQ CORP,COM,501889208,19899000,623800,SH, ,DFND,2018-06-30
512,LKQ CORP,COM,501889208,3190000,100000,SH,Call,DFND,2018-06-30
513,LOCKHEED MARTIN CORP,COM,539830109,80154000,271314,SH, ,DFND,2018-06-30
514,LOXO ONCOLOGY INC,COM,548862101,55115000,317700,SH, ,DFND,2018-06-30
515,LPL FINL HLDGS INC,COM,50212V100,69696000,1063409,SH, ,DFND,2018-06-30
516,LULULEMON ATHLETICA INC,COM,550021109,18456000,147827,SH, ,DFND,2018-06-30
517,LUMBER LIQUIDATORS HLDGS INC,COM,55003T107,2118000,87000,SH,Put,DFND,2018-06-30
518,LUMINEX CORP DEL,COM,55027E102,322000,10900,SH, ,DFND,2018-06-30
519,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,20619000,187700,SH, ,DFND,2018-06-30
520,MACROGENICS INC,COM,556099109,22393000,1084417,SH, ,DFND,2018-06-30
521,MACYS INC,COM,55616P104,18715000,500000,SH,Put,DFND,2018-06-30
522,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,79049000,254839,SH, ,DFND,2018-06-30
523,MAGELLAN HEALTH INC,COM NEW,559079207,8462000,88187,SH, ,DFND,2018-06-30
524,MAGENTA THERAPEUTICS INC,COM,55910K108,109000,8100,SH, ,DFND,2018-06-30
525,MAGNA INTL INC,COM,559222401,11957000,205700,SH, ,DFND,2018-06-30
526,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,5217000,509000,SH, ,DFND,2018-06-30
527,MALLINCKRODT PUB LTD CO,SHS,G5785G107,6531000,350000,SH,Call,DFND,2018-06-30
528,MANPOWERGROUP INC,COM,56418H100,6928000,80497,SH, ,DFND,2018-06-30
529,MANPOWERGROUP INC,COM,56418H100,38727000,450000,SH,Call,DFND,2018-06-30
530,MANULIFE FINL CORP,COM,56501R106,11676000,650000,SH, ,DFND,2018-06-30
531,MARATHON OIL CORP,COM,565849106,90857000,4355545,SH, ,DFND,2018-06-30
532,MARATHON OIL CORP,COM,565849106,12516000,600000,SH,Call,DFND,2018-06-30
533,MARATHON PETE CORP,COM,56585A102,245870000,3504425,SH, ,DFND,2018-06-30
534,MARATHON PETE CORP,COM,56585A102,149665000,2133200,SH,Call,DFND,2018-06-30
535,MARTIN MARIETTA MATLS INC,COM,573284106,24539000,109878,SH, ,DFND,2018-06-30
536,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,26845000,1252093,SH, ,DFND,2018-06-30
537,MASCO CORP,COM,574599106,86526000,2312287,SH, ,DFND,2018-06-30
538,MASIMO CORP,COM,574795100,72259000,739981,SH, ,DFND,2018-06-30
539,MASTEC INC,COM,576323109,49588000,977100,SH, ,DFND,2018-06-30
540,MASTEC INC,COM,576323109,5836000,115000,SH,Call,DFND,2018-06-30
541,MASTERCARD INCORPORATED,CL A,57636Q104,28535000,145200,SH, ,DFND,2018-06-30
542,MATCH GROUP INC,COM,57665R106,1628000,42036,SH, ,DFND,2018-06-30
543,MEDIFAST INC,COM,58470H101,4196000,26200,SH, ,DFND,2018-06-30
544,MEDNAX INC,COM,58502B106,1095000,25300,SH, ,DFND,2018-06-30
545,MEDPACE HLDGS INC,COM,58506Q109,1785000,41500,SH, ,DFND,2018-06-30
546,MEDTRONIC PLC,SHS,G5960L103,70510000,823622,SH, ,DFND,2018-06-30
547,MEIRAGTX HOLDINGS PLC,COM,G59665102,229000,20000,SH, ,DFND,2018-06-30
548,MELCO RESORT ENTERTAINMENT L,ADR,585464100,7339000,262100,SH, ,DFND,2018-06-30
549,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,7157000,84900,SH, ,DFND,2018-06-30
550,MERCADOLIBRE INC,COM,58733R102,13398000,44820,SH, ,DFND,2018-06-30
551,MERCK & CO INC,COM,58933Y105,68087000,1121700,SH, ,DFND,2018-06-30
552,MERIT MED SYS INC,COM,589889104,6560000,128116,SH, ,DFND,2018-06-30
553,MERSANA THERAPEUTICS INC,COM,59045L106,2533000,141808,SH, ,DFND,2018-06-30
554,METHANEX CORP,COM,59151K108,1396000,19741,SH, ,DFND,2018-06-30
555,METTLER TOLEDO INTERNATIONAL,COM,592688105,5208000,9000,SH, ,DFND,2018-06-30
556,MGIC INVT CORP WIS,COM,552848103,23158000,2160278,SH, ,DFND,2018-06-30
557,MGM RESORTS INTERNATIONAL,COM,552953101,1965000,67700,SH,Call,DFND,2018-06-30
558,MICHAEL KORS HLDGS LTD,SHS,G60754101,25355000,380701,SH, ,DFND,2018-06-30
559,MICHAELS COS INC,COM,59408Q106,5572000,290641,SH, ,DFND,2018-06-30
560,MICROCHIP TECHNOLOGY INC,COM,595017104,34037000,374236,SH, ,DFND,2018-06-30
561,MICRON TECHNOLOGY INC,COM,595112103,106328000,2027604,SH, ,DFND,2018-06-30
562,MICROSOFT CORP,COM,594918104,134593000,1364902,SH, ,DFND,2018-06-30
563,MICROSTRATEGY INC,CL A NEW,594972408,192000,1500,SH, ,DFND,2018-06-30
564,MIDDLEBY CORP,COM,596278101,4521000,43300,SH, ,DFND,2018-06-30
565,MOHAWK INDS INC,COM,608190104,19070000,89000,SH, ,DFND,2018-06-30
566,MOMO INC,ADR,60879B107,20602000,473600,SH, ,DFND,2018-06-30
567,MONGODB INC,CL A,60937P106,4318000,87000,SH, ,DFND,2018-06-30
568,MOODYS CORP,COM,615369105,7283000,42700,SH, ,DFND,2018-06-30
569,MORGAN STANLEY,COM NEW,617446448,5157000,108800,SH, ,DFND,2018-06-30
570,MORGAN STANLEY,COM NEW,617446448,23700000,500000,SH,Call,DFND,2018-06-30
571,MOSAIC CO NEW,COM,61945C103,2805000,100000,SH,Call,DFND,2018-06-30
572,MOTOROLA SOLUTIONS INC,COM NEW,620076307,20970000,180200,SH, ,DFND,2018-06-30
573,MRC GLOBAL INC,COM,55345K103,22417000,1034460,SH, ,DFND,2018-06-30
574,MSG NETWORK INC,CL A,553573106,8675000,362223,SH, ,DFND,2018-06-30
575,MTS SYS CORP,COM,553777103,2804000,53258,SH, ,DFND,2018-06-30
576,MURPHY OIL CORP,COM,626717102,6754000,200000,SH, ,DFND,2018-06-30
577,MURPHY USA INC,COM,626755102,1857000,25000,SH,Put,DFND,2018-06-30
578,MYLAN N V,SHS EURO,N59465109,36183000,1001200,SH, ,DFND,2018-06-30
579,MYRIAD GENETICS INC,COM,62855J104,31249000,836200,SH, ,DFND,2018-06-30
580,NABORS INDUSTRIES LTD,SHS,G6359F103,33396000,5209976,SH, ,DFND,2018-06-30
581,NABORS INDUSTRIES LTD,SHS,G6359F103,5128000,800000,SH,Call,DFND,2018-06-30
582,NASDAQ INC,COM,631103108,128000,1400,SH, ,DFND,2018-06-30
583,NATIONAL INSTRS CORP,COM,636518102,147000,3500,SH, ,DFND,2018-06-30
584,NAVIENT CORPORATION,COM,63938C108,125000,9600,SH, ,DFND,2018-06-30
