,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
294,GUIDEWIRE SOFTWARE INC,COM,40171V100,1482000,27200,SH, ,DFND,2016-03-31
295,GULFPORT ENERGY CORP,COM NEW,402635304,6235000,220000,SH, ,DFND,2016-03-31
296,GW PHARMACEUTICALS PLC,ADS,36197T103,36663000,508143,SH, ,DFND,2016-03-31
297,HAIN CELESTIAL GROUP INC,COM,405217100,5944000,145300,SH, ,DFND,2016-03-31
298,HALLIBURTON CO,COM,406216101,70693000,1979100,SH, ,DFND,2016-03-31
299,HANESBRANDS INC,COM,410345102,20198000,712700,SH, ,DFND,2016-03-31
300,HARLEY DAVIDSON INC,COM,412822108,15938000,310500,SH, ,DFND,2016-03-31
301,HARMAN INTL INDS INC,COM,413086109,953000,10700,SH, ,DFND,2016-03-31
302,HARRIS CORP DEL,COM,413875105,1168000,15000,SH, ,DFND,2016-03-31
303,HARTFORD FINL SVCS GROUP INC,COM,416515104,346000,7500,SH, ,DFND,2016-03-31
304,HCA HOLDINGS INC,COM,40412C101,19341000,247800,SH, ,DFND,2016-03-31
305,HD SUPPLY HLDGS INC,COM,40416M105,40871000,1235900,SH, ,DFND,2016-03-31
306,HEADWATERS INC,COM,42210P102,4764000,240100,SH, ,DFND,2016-03-31
307,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,194000,34600,SH, ,DFND,2016-03-31
308,HELMERICH & PAYNE INC,COM,423452101,23000,400,SH, ,DFND,2016-03-31
309,HESS CORP,COM,42809H107,19084000,362464,SH, ,DFND,2016-03-31
310,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,6789000,382900,SH, ,DFND,2016-03-31
311,HILL ROM HLDGS INC,COM,431475102,46356000,921600,SH, ,DFND,2016-03-31
312,HILTON WORLDWIDE HLDGS INC,COM,43300A104,11791000,523600,SH, ,DFND,2016-03-31
313,HMS HLDGS CORP,COM,40425J101,1560000,108700,SH, ,DFND,2016-03-31
314,HOLOGIC INC,COM,436440101,19223000,557200,SH, ,DFND,2016-03-31
315,HOME DEPOT INC,COM,437076102,33064000,247800,SH, ,DFND,2016-03-31
316,HONEYWELL INTL INC,COM,438516106,42635000,380500,SH, ,DFND,2016-03-31
317,HORIZON PHARMA PLC,SHS,G4617B105,16891000,1019400,SH, ,DFND,2016-03-31
318,HUBBELL INC,COM,443510607,6896000,65100,SH, ,DFND,2016-03-31
319,HUMANA INC,COM,444859102,6659000,36400,SH, ,DFND,2016-03-31
320,HUNT J B TRANS SVCS INC,COM,445658107,2047000,24300,SH, ,DFND,2016-03-31
321,HUNTINGTON INGALLS INDS INC,COM,446413106,274000,2000,SH, ,DFND,2016-03-31
322,HUNTSMAN CORP,CALL,447011107,2660000,200000,SH,Call,DFND,2016-03-31
323,HUNTSMAN CORP,COM,447011107,13263000,997200,SH, ,DFND,2016-03-31
324,IDEX CORP,COM,45167R104,26903000,324600,SH, ,DFND,2016-03-31
325,IMAX CORP,COM,45245E109,9535000,306700,SH, ,DFND,2016-03-31
326,IMMUNE DESIGN CORP,COM,45252L103,917000,70572,SH, ,DFND,2016-03-31
327,IMPERIAL OIL LTD,COM NEW,453038408,11226000,335800,SH, ,DFND,2016-03-31
328,INGERSOLL-RAND PLC,SHS,G47791101,9748000,157200,SH, ,DFND,2016-03-31
329,INNOVIVA INC,COM,45781M101,5229000,415300,SH, ,DFND,2016-03-31
330,INOGEN INC,COM,45780L104,21041000,467785,SH, ,DFND,2016-03-31
331,INOTEK PHARMACEUTICALS CORP,COM,45780V102,7425000,1003402,SH, ,DFND,2016-03-31
332,INSTALLED BLDG PRODS INC,COM,45780R101,788000,29600,SH, ,DFND,2016-03-31
333,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,29329000,435400,SH, ,DFND,2016-03-31
334,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,1323000,10300,SH, ,DFND,2016-03-31
335,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,24666000,104900,SH, ,DFND,2016-03-31
336,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,12014000,105600,SH, ,DFND,2016-03-31
337,INTEROIL CORP,COM,460951106,81308000,2554450,SH, ,DFND,2016-03-31
338,INTERPUBLIC GROUP COS INC,COM,460690100,737000,32100,SH, ,DFND,2016-03-31
339,INTERSECT ENT INC,COM,46071F103,5989000,315200,SH, ,DFND,2016-03-31
340,INTERVAL LEISURE GROUP INC,COM,46113M108,4030000,279100,SH, ,DFND,2016-03-31
341,INTRA CELLULAR THERAPIES INC,COM,46116X101,6411000,230600,SH, ,DFND,2016-03-31
342,IONIS PHARMACEUTICALS INC,COM,462222100,3264000,80600,SH, ,DFND,2016-03-31
343,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,12915000,1180500,SH, ,DFND,2016-03-31
344,ISHARES,MSCI BRZ CAP ETF,464286400,7233000,275000,SH, ,DFND,2016-03-31
345,ISHARES SILVER TRUST,PUT,46428Q109,9560000,651200,SH,Put,DFND,2016-03-31
346,ISHARES SILVER TRUST,CALL,46428Q109,12987000,884700,SH,Call,DFND,2016-03-31
347,ISHARES TR,CHINA LG-CAP ETF,464287184,11818000,350000,SH, ,DFND,2016-03-31
348,ISHARES TR,CALL,464287465,21206000,371000,SH,Call,DFND,2016-03-31
349,ISHARES TR,PUT,464287234,61650000,1800000,SH,Put,DFND,2016-03-31
350,ISHARES TR,PUT,464287655,16595000,150000,SH,Put,DFND,2016-03-31
351,ISHARES TR,MSCI EMG MKT ETF,464287234,8905000,260000,SH, ,DFND,2016-03-31
352,ITT CORP NEW,COM NEW,450911201,14086000,381825,SH, ,DFND,2016-03-31
353,JACK IN THE BOX INC,COM,466367109,15144000,237100,SH, ,DFND,2016-03-31
354,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,9726000,74500,SH, ,DFND,2016-03-31
355,JD COM INC,CALL,47215P106,9275000,350000,SH,Call,DFND,2016-03-31
356,JETBLUE AIRWAYS CORP,COM,477143101,35644000,1687700,SH, ,DFND,2016-03-31
357,JOHNSON CTLS INC,COM,478366107,44675000,1146400,SH, ,DFND,2016-03-31
358,JOY GLOBAL INC,COM,481165108,6361000,395800,SH, ,DFND,2016-03-31
359,JPMORGAN CHASE & CO,CALL,46625H100,4738000,80000,SH,Call,DFND,2016-03-31
360,JPMORGAN CHASE & CO,PUT,46625H100,4738000,80000,SH,Put,DFND,2016-03-31
361,K2M GROUP HLDGS INC,COM,48273J107,6725000,453500,SH, ,DFND,2016-03-31
362,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,1564000,18500,SH, ,DFND,2016-03-31
363,KANSAS CITY SOUTHERN,COM NEW,485170302,6017000,70411,SH, ,DFND,2016-03-31
364,KAPSTONE PAPER & PACKAGING C,COM,48562P103,3458000,249700,SH, ,DFND,2016-03-31
365,KAR AUCTION SVCS INC,COM,48238T109,54678000,1433600,SH, ,DFND,2016-03-31
366,KATE SPADE & CO,COM,485865109,10468000,410200,SH, ,DFND,2016-03-31
367,KB HOME,CALL,48666K109,143000,10000,SH,Call,DFND,2016-03-31
368,KB HOME,COM,48666K109,17661000,1236762,SH, ,DFND,2016-03-31
369,KELLOGG CO,COM,487836108,9109000,119000,SH, ,DFND,2016-03-31
370,KEMPHARM INC,COM,488445107,4612000,318076,SH, ,DFND,2016-03-31
371,KEYCORP NEW,COM,493267108,4491000,406800,SH, ,DFND,2016-03-31
372,KINDRED HEALTHCARE INC,COM,494580103,484000,39200,SH, ,DFND,2016-03-31
373,KIRBY CORP,COM,497266106,8706000,144400,SH, ,DFND,2016-03-31
374,KLX INC,COM,482539103,3269000,101700,SH, ,DFND,2016-03-31
375,KRAFT HEINZ CO,COM,500754106,24982000,318000,SH, ,DFND,2016-03-31
376,L-3 COMMUNICATIONS HLDGS INC,COM,502424104,32256000,272200,SH, ,DFND,2016-03-31
377,LA QUINTA HLDGS INC,COM,50420D108,109000,8700,SH, ,DFND,2016-03-31
378,LAS VEGAS SANDS CORP,COM,517834107,22357000,432600,SH, ,DFND,2016-03-31
379,LAS VEGAS SANDS CORP,CALL,517834107,2067000,40000,SH,Call,DFND,2016-03-31
380,LDR HLDG CORP,COM,50185U105,6026000,236400,SH, ,DFND,2016-03-31
381,LEGG MASON INC,COM,524901105,3367000,97100,SH, ,DFND,2016-03-31
382,LENNAR CORP,CL A,526057104,4991000,103200,SH, ,DFND,2016-03-31
383,LEVEL 3 COMMUNICATIONS INC,COM NEW,52729N308,322000,6100,SH, ,DFND,2016-03-31
384,LHC GROUP INC,COM,50187A107,1497000,42100,SH, ,DFND,2016-03-31
385,LIBERTY MEDIA CORP DELAWARE,CL A,531229102,6780000,175500,SH, ,DFND,2016-03-31
386,LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,21624000,567700,SH, ,DFND,2016-03-31
387,LILLY ELI & CO,COM,532457108,88544000,1229604,SH, ,DFND,2016-03-31
388,LINDSAY CORP,PUT,535555106,3581000,50000,SH,Put,DFND,2016-03-31
389,LINEAR TECHNOLOGY CORP,COM,535678106,54323000,1219100,SH, ,DFND,2016-03-31
390,LINKEDIN CORP,COM CL A,53578A108,36169000,316300,SH, ,DFND,2016-03-31
391,LITHIA MTRS INC,CL A,536797103,166000,1900,SH, ,DFND,2016-03-31
392,LIVANOVA PLC,SHS,G5509L101,2699000,50000,SH, ,DFND,2016-03-31
393,LIVE NATION ENTERTAINMENT IN,COM,538034109,8157000,365600,SH, ,DFND,2016-03-31
394,LKQ CORP,COM,501889208,29813000,933700,SH, ,DFND,2016-03-31
395,LOCKHEED MARTIN CORP,COM,539830109,820000,3700,SH, ,DFND,2016-03-31
396,LOUISIANA PAC CORP,COM,546347105,48765000,2848400,SH, ,DFND,2016-03-31
397,LOWES COS INC,COM,548661107,157121000,2074200,SH, ,DFND,2016-03-31
398,LSB INDS INC,COM,502160104,2996000,235000,SH, ,DFND,2016-03-31
399,LUMENTUM HLDGS INC,COM,55024U109,3924000,145500,SH, ,DFND,2016-03-31
400,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,6085000,71100,SH, ,DFND,2016-03-31
401,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,776000,11500,SH, ,DFND,2016-03-31
402,MACROGENICS INC,COM,556099109,43691000,2330200,SH, ,DFND,2016-03-31
403,MACYS INC,COM,55616P104,12649000,286900,SH, ,DFND,2016-03-31
404,MAGNA INTL INC,COM,559222401,23564000,548500,SH, ,DFND,2016-03-31
405,MANPOWERGROUP INC,COM,56418H100,12881000,158200,SH, ,DFND,2016-03-31
406,MARATHON OIL CORP,COM,565849106,2078000,186500,SH, ,DFND,2016-03-31
407,MARATHON OIL CORP,CALL,565849106,16153000,1450000,SH,Call,DFND,2016-03-31
408,MARATHON PETE CORP,CALL,56585A102,3718000,100000,SH,Call,DFND,2016-03-31
409,MARATHON PETE CORP,COM,56585A102,55800000,1500800,SH, ,DFND,2016-03-31
410,MARKET VECTORS ETF TR,PUT,57060U191,1331000,50000,SH,Put,DFND,2016-03-31
411,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,695000,10300,SH, ,DFND,2016-03-31
412,MARTIN MARIETTA MATLS INC,COM,573284106,12936000,81100,SH, ,DFND,2016-03-31
413,MASCO CORP,COM,574599106,35000,1100,SH, ,DFND,2016-03-31
414,MASONITE INTL CORP NEW,COM,575385109,1782000,27200,SH, ,DFND,2016-03-31
415,MASTERCARD INC,CL A,57636Q104,41164000,435600,SH, ,DFND,2016-03-31
416,MATADOR RES CO,COM,576485205,36215000,1910100,SH, ,DFND,2016-03-31
417,MATSON INC,COM,57686G105,5126000,127600,SH, ,DFND,2016-03-31
418,MAXIM INTEGRATED PRODS INC,COM,57772K101,52489000,1427100,SH, ,DFND,2016-03-31
419,MAXIMUS INC,COM,577933104,126000,2400,SH, ,DFND,2016-03-31
420,MCDERMOTT INTL INC,COM,580037109,7139000,1745540,SH, ,DFND,2016-03-31
421,MCDONALDS CORP,CALL,580135101,6284000,50000,SH,Call,DFND,2016-03-31
422,MCDONALDS CORP,COM,580135101,6171000,49100,SH, ,DFND,2016-03-31
423,MCKESSON CORP,COM,58155Q103,1447000,9200,SH, ,DFND,2016-03-31
424,MEAD JOHNSON NUTRITION CO,COM,582839106,2549000,30000,SH, ,DFND,2016-03-31
425,MEDICINES CO,COM,584688105,10157000,319700,SH, ,DFND,2016-03-31
426,MEDIVATION INC,COM,58501N101,13385000,291100,SH, ,DFND,2016-03-31
427,MEMORIAL RESOURCE DEV CORP,COM,58605Q109,26734000,2626126,SH, ,DFND,2016-03-31
428,METTLER TOLEDO INTERNATIONAL,COM,592688105,690000,2000,SH, ,DFND,2016-03-31
429,MICHAEL KORS HLDGS LTD,SHS,G60754101,77540000,1361300,SH, ,DFND,2016-03-31
430,MOHAWK INDS INC,COM,608190104,78899000,413300,SH, ,DFND,2016-03-31
431,MOLINA HEALTHCARE INC,COM,60855R100,2064000,32000,SH, ,DFND,2016-03-31
432,MOLSON COORS BREWING CO,CL B,60871R209,28056000,291700,SH, ,DFND,2016-03-31
433,MONDELEZ INTL INC,CL A,609207105,42343000,1055400,SH, ,DFND,2016-03-31
434,MONSANTO CO NEW,COM,61166W101,1939000,22100,SH, ,DFND,2016-03-31
435,MONSANTO CO NEW,CALL,61166W101,8774000,100000,SH,Call,DFND,2016-03-31
436,MONSTER BEVERAGE CORP NEW,COM,61174X109,112106000,840500,SH, ,DFND,2016-03-31
437,MOVADO GROUP INC,COM,624580106,5405000,196330,SH, ,DFND,2016-03-31
438,MSC INDL DIRECT INC,CL A,553530106,19253000,252300,SH, ,DFND,2016-03-31
439,MUELLER WTR PRODS INC,COM SER A,624758108,2828000,286200,SH, ,DFND,2016-03-31
440,MURPHY USA INC,COM,626755102,737000,12000,SH, ,DFND,2016-03-31
441,NABORS INDUSTRIES LTD,SHS,G6359F103,11644000,1265700,SH, ,DFND,2016-03-31
442,NAVISTAR INTL CORP NEW,COM,63934E108,730000,58300,SH, ,DFND,2016-03-31
443,NEKTAR THERAPEUTICS,COM,640268108,127000,9200,SH, ,DFND,2016-03-31
444,NETFLIX INC,COM,64110L106,186171000,1821100,SH, ,DFND,2016-03-31
445,NEVRO CORP,COM,64157F103,25998000,462100,SH, ,DFND,2016-03-31
446,NEW ORIENTAL ED & TECH GRP I,CALL,647581107,12107000,350000,SH,Call,DFND,2016-03-31
447,NEWELL RUBBERMAID INC,COM,651229106,144991000,3273669,SH, ,DFND,2016-03-31
448,NEWFIELD EXPL CO,COM,651290108,19767000,594495,SH, ,DFND,2016-03-31
449,NEWS CORP NEW,CL A,65249B109,40418000,3165100,SH, ,DFND,2016-03-31
450,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,12717000,467700,SH, ,DFND,2016-03-31
451,NIKE INC,CL B,654106103,9429000,153400,SH, ,DFND,2016-03-31
452,NOBLE ENERGY INC,COM,655044105,100826000,3210000,SH, ,DFND,2016-03-31
453,NOBLE ENERGY INC,CALL,655044105,6282000,200000,SH,Call,DFND,2016-03-31
454,NOODLES & CO,CL A,65540B105,482000,40600,SH, ,DFND,2016-03-31
455,NORBORD INC,COM NEW,65548P403,6483000,325500,SH, ,DFND,2016-03-31
456,NORFOLK SOUTHERN CORP,COM,655844108,46091000,553650,SH, ,DFND,2016-03-31
457,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,9072000,799300,SH, ,DFND,2016-03-31
458,NORTHSTAR REALTY EUROPE CORP,COM,66706L101,39554000,3409824,SH, ,DFND,2016-03-31
459,NORTHSTAR RLTY FIN CORP,COM,66704R803,7847000,598100,SH, ,DFND,2016-03-31
460,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,27733000,501600,SH, ,DFND,2016-03-31
461,NOVADAQ TECHNOLOGIES INC,COM,66987G102,2965000,267400,SH, ,DFND,2016-03-31
462,NRG YIELD INC,CL C,62942X405,7366000,517300,SH, ,DFND,2016-03-31
463,NUCOR CORP,COM,670346105,38100000,805500,SH, ,DFND,2016-03-31
464,NUVASIVE INC,COM,670704105,32834000,674900,SH, ,DFND,2016-03-31
465,NVIDIA CORP,COM,67066G104,39450000,1107200,SH, ,DFND,2016-03-31
466,NXP SEMICONDUCTORS N V,COM,N6596X109,48172000,594200,SH, ,DFND,2016-03-31
467,NXSTAGE MEDICAL INC,COM,67072V103,4872000,325000,SH, ,DFND,2016-03-31
468,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,3859000,14100,SH, ,DFND,2016-03-31
469,OCCIDENTAL PETE CORP DEL,COM,674599105,37192000,543500,SH, ,DFND,2016-03-31
470,OCLARO INC,COM NEW,67555N206,1497000,277300,SH, ,DFND,2016-03-31
471,OFFICE DEPOT INC,COM,676220106,30885000,4350000,SH, ,DFND,2016-03-31
472,OIL STS INTL INC,COM,678026105,2225000,70600,SH, ,DFND,2016-03-31
473,OLIN CORP,CALL,680665205,869000,50000,SH,Call,DFND,2016-03-31
474,OLIN CORP,COM PAR $1,680665205,13253000,763000,SH, ,DFND,2016-03-31
475,OM ASSET MGMT PLC,SHS,G67506108,8369000,626900,SH, ,DFND,2016-03-31
476,ON ASSIGNMENT INC,COM,682159108,8713000,236000,SH, ,DFND,2016-03-31
477,ON SEMICONDUCTOR CORP,COM,682189105,4503000,469600,SH, ,DFND,2016-03-31
478,OPHTHOTECH CORP,COM,683745103,17517000,414400,SH, ,DFND,2016-03-31
479,ORACLE CORP,COM,68389X105,7593000,185600,SH, ,DFND,2016-03-31
480,ORBITAL ATK INC,COM,68557N103,22265000,256100,SH, ,DFND,2016-03-31
481,OTONOMY INC,COM,68906L105,468000,31400,SH, ,DFND,2016-03-31
482,OUTERWALL INC,COM,690070107,5549000,150000,SH, ,DFND,2016-03-31
483,OWENS CORNING NEW,COM,690742101,27536000,582400,SH, ,DFND,2016-03-31
484,OWENS ILL INC,COM NEW,690768403,11253000,705100,SH, ,DFND,2016-03-31
485,PACCAR INC,COM,693718108,10595000,193723,SH, ,DFND,2016-03-31
486,PACCAR INC,PUT,693718108,22478000,411000,SH,Put,DFND,2016-03-31
487,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,6005000,706500,SH, ,DFND,2016-03-31
488,PACKAGING CORP AMER,COM,695156109,3629000,60088,SH, ,DFND,2016-03-31
489,PALO ALTO NETWORKS INC,COM,697435105,6836000,41900,SH, ,DFND,2016-03-31
490,PANERA BREAD CO,CL A,69840W108,1516000,7400,SH, ,DFND,2016-03-31
491,PAREXEL INTL CORP,COM,699462107,4385000,69900,SH, ,DFND,2016-03-31
492,PARKER HANNIFIN CORP,COM,701094104,43210000,389000,SH, ,DFND,2016-03-31
493,PARSLEY ENERGY INC,CL A,701877102,15952000,705854,SH, ,DFND,2016-03-31
494,PATTERSON UTI ENERGY INC,COM,703481101,3203000,181800,SH, ,DFND,2016-03-31
495,PBF ENERGY INC,CL A,69318G106,6423000,193453,SH, ,DFND,2016-03-31
496,PDC ENERGY INC,COM,69327R101,16877000,283888,SH, ,DFND,2016-03-31
497,PENNEY J C INC,COM,708160106,4977000,450000,SH, ,DFND,2016-03-31
498,PERNIX THERAPEUTICS HLDGS IN,COM,71426V108,2625000,2500000,SH, ,DFND,2016-03-31
499,PHILLIPS 66,COM,718546104,1039000,12000,SH, ,DFND,2016-03-31
500,PHYSICIANS RLTY TR,COM,71943U104,6235000,335600,SH, ,DFND,2016-03-31
501,PILGRIMS PRIDE CORP NEW,COM,72147K108,24287000,956200,SH, ,DFND,2016-03-31
502,PINNACLE FOODS INC DEL,COM,72348P104,5956000,133300,SH, ,DFND,2016-03-31
503,PIONEER NAT RES CO,COM,723787107,154000,1091,SH, ,DFND,2016-03-31
504,PLAINS GP HLDGS L P,SHS A REP LTPN,72651A108,814000,93700,SH, ,DFND,2016-03-31
505,PORTOLA PHARMACEUTICALS INC,COM,737010108,8796000,431200,SH, ,DFND,2016-03-31
506,POTASH CORP SASK INC,COM,73755L107,22895000,1345200,SH, ,DFND,2016-03-31
507,POTASH CORP SASK INC,CALL,73755L107,4696000,275900,SH,Call,DFND,2016-03-31
508,POTBELLY CORP,COM,73754Y100,3581000,263100,SH, ,DFND,2016-03-31
509,POWERSHARES QQQ TRUST,CALL,73935A104,2621000,24000,SH,Call,DFND,2016-03-31
510,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,2566000,23500,SH, ,DFND,2016-03-31
511,PRAXAIR INC,COM,74005P104,12532000,109500,SH, ,DFND,2016-03-31
512,PRECISION DRILLING CORP,COM 2010,74022D308,7253000,1726900,SH, ,DFND,2016-03-31
513,PRICELINE GRP INC,COM NEW,741503403,19592000,15200,SH, ,DFND,2016-03-31
514,PRIMERICA INC,COM,74164M108,8937000,200700,SH, ,DFND,2016-03-31
515,PROGRESSIVE CORP OHIO,COM,743315103,14074000,400500,SH, ,DFND,2016-03-31
516,PROOFPOINT INC,COM,743424103,2103000,39100,SH, ,DFND,2016-03-31
517,PTC INC,COM,69370C100,1787000,53900,SH, ,DFND,2016-03-31
518,PULTE GROUP INC,COM,745867101,8887000,475000,SH, ,DFND,2016-03-31
519,PUMA BIOTECHNOLOGY INC,COM,74587V107,34002000,1157700,SH, ,DFND,2016-03-31
520,PVH CORP,COM,693656100,475000,4800,SH, ,DFND,2016-03-31
521,QEP RES INC,COM,74733V100,6251000,443000,SH, ,DFND,2016-03-31
522,QLIK TECHNOLOGIES INC,COM,74733T105,3751000,129700,SH, ,DFND,2016-03-31
523,QUANTA SVCS INC,COM,74762E102,22560000,1000010,SH, ,DFND,2016-03-31
524,RADIAN GROUP INC,COM,750236101,1240000,100000,SH, ,DFND,2016-03-31
525,RALPH LAUREN CORP,CL A,751212101,8124000,84400,SH, ,DFND,2016-03-31
526,RANGE RES CORP,COM,75281A109,971000,30000,SH, ,DFND,2016-03-31
527,RAYMOND JAMES FINANCIAL INC,PUT,754730109,2381000,50000,SH,Put,DFND,2016-03-31
528,REALOGY HLDGS CORP,COM,75605Y106,32589000,902500,SH, ,DFND,2016-03-31
529,REGAL BELOIT CORP,COM,758750103,1224000,19400,SH, ,DFND,2016-03-31
530,REGENERON PHARMACEUTICALS,COM,75886F107,39540000,109700,SH, ,DFND,2016-03-31
531,REGIONS FINL CORP NEW,COM,7591EP100,16588000,2113100,SH, ,DFND,2016-03-31
532,RELIANCE STEEL & ALUMINUM CO,COM,759509102,654000,9450,SH, ,DFND,2016-03-31
533,RENAISSANCERE HOLDINGS LTD,COM,G7496G103,2948000,24600,SH, ,DFND,2016-03-31
534,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,6363000,674000,SH, ,DFND,2016-03-31
535,RENEWABLE ENERGY GROUP INC,CALL,75972A301,2832000,300000,SH,Call,DFND,2016-03-31
536,RESMED INC,COM,761152107,19208000,332200,SH, ,DFND,2016-03-31
537,RESTORATION HARDWARE HLDGS I,COM,761283100,25111000,599300,SH, ,DFND,2016-03-31
538,REXNORD CORP NEW,COM,76169B102,2071000,102400,SH, ,DFND,2016-03-31
539,RICE ENERGY INC,COM,762760106,44897000,3216083,SH, ,DFND,2016-03-31
540,ROLLINS INC,COM,775711104,2997000,110500,SH, ,DFND,2016-03-31
541,ROPER TECHNOLOGIES INC,COM,776696106,8682000,47500,SH, ,DFND,2016-03-31
542,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,14795000,180100,SH, ,DFND,2016-03-31
543,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,37181000,767400,SH, ,DFND,2016-03-31
544,RPC INC,COM,749660106,3650000,257400,SH, ,DFND,2016-03-31
545,RPM INTL INC,COM,749685103,1803000,38100,SH, ,DFND,2016-03-31
546,RSP PERMIAN INC,COM,74978Q105,4066000,140000,SH, ,DFND,2016-03-31
547,SAGENT PHARMACEUTICALS INC,COM,786692103,1437000,118100,SH, ,DFND,2016-03-31
548,SALESFORCE COM INC,COM,79466L302,26889000,364200,SH, ,DFND,2016-03-31
549,SALLY BEAUTY HLDGS INC,COM,79546E104,38998000,1204400,SH, ,DFND,2016-03-31
550,SANDERSON FARMS INC,COM,800013104,5366000,59500,SH, ,DFND,2016-03-31
551,SANGAMO BIOSCIENCES INC,COM,800677106,2107000,348200,SH, ,DFND,2016-03-31
552,SAREPTA THERAPEUTICS INC,COM,803607100,57823000,2962231,SH, ,DFND,2016-03-31
553,SCHLUMBERGER LTD,COM,806857108,28250000,383050,SH, ,DFND,2016-03-31
554,SCHWAB CHARLES CORP NEW,CALL,808513105,2802000,100000,SH,Call,DFND,2016-03-31
555,SCIENCE APPLICATNS INTL CP N,COM,808625107,2902000,54400,SH, ,DFND,2016-03-31
556,SCORPIO TANKERS INC,SHS,Y7542C106,17874000,3065800,SH, ,DFND,2016-03-31
557,SCORPIO TANKERS INC,CALL,Y7542C106,1166000,200000,SH,Call,DFND,2016-03-31
558,SCOTTS MIRACLE GRO CO,CL A,810186106,1208000,16600,SH, ,DFND,2016-03-31
559,SCRIPPS NETWORKS INTERACT IN,CL A COM,811065101,3648000,55700,SH, ,DFND,2016-03-31
560,SEALED AIR CORP NEW,COM,81211K100,3927000,81800,SH, ,DFND,2016-03-31
561,SELECT MED HLDGS CORP,COM,81619Q105,19464000,1648100,SH, ,DFND,2016-03-31
562,SELECT SECTOR SPDR TR,PUT,81369Y704,27180000,490000,SH,Put,DFND,2016-03-31
563,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,502000,10125,SH, ,DFND,2016-03-31
564,SEMPRA ENERGY,COM,816851109,39414000,378800,SH, ,DFND,2016-03-31
565,SENSATA TECHNOLOGIES HLDG NV,SHS,N7902X106,29849000,768500,SH, ,DFND,2016-03-31
566,SHERWIN WILLIAMS CO,COM,824348106,100033000,351400,SH, ,DFND,2016-03-31
567,SHIRE PLC,SPONSORED ADR,82481R106,33899000,197200,SH, ,DFND,2016-03-31
568,SIGNET JEWELERS LIMITED,SHS,G81276100,51832000,417900,SH, ,DFND,2016-03-31
569,SILVER WHEATON CORP,COM,828336107,487000,29400,SH, ,DFND,2016-03-31
570,SINCLAIR BROADCAST GROUP INC,CL A,829226109,2820000,91700,SH, ,DFND,2016-03-31
571,SIX FLAGS ENTMT CORP NEW,COM,83001A102,21694000,390957,SH, ,DFND,2016-03-31
572,SKYWORKS SOLUTIONS INC,COM,83088M102,132000,1700,SH, ,DFND,2016-03-31
573,SMITH & WESSON HLDG CORP,PUT,831756101,13310000,500000,SH,Put,DFND,2016-03-31
574,SNAP ON INC,COM,833034101,19608000,124900,SH, ,DFND,2016-03-31
575,SNYDERS-LANCE INC,COM,833551104,46294000,1470600,SH, ,DFND,2016-03-31
576,SONIC CORP,COM,835451105,8066000,229400,SH, ,DFND,2016-03-31
577,SOTHEBYS,COM,835898107,86071000,3220000,SH, ,DFND,2016-03-31
578,SOUTHWEST AIRLS CO,COM,844741108,35513000,792700,SH, ,DFND,2016-03-31
579,SPDR GOLD TRUST,GOLD SHS,78463V107,5800000,49300,SH, ,DFND,2016-03-31
580,SPDR S&P 500 ETF TR,PUT,78462F103,998560000,4858700,SH,Put,DFND,2016-03-31
581,SPDR S&P 500 ETF TR,TR UNIT,78462F103,5138000,25000,SH, ,DFND,2016-03-31
582,SPDR S&P 500 ETF TR,CALL,78462F103,12331000,60000,SH,Call,DFND,2016-03-31
583,SPDR SERIES TRUST,PUT,78464A730,6070000,200000,SH,Put,DFND,2016-03-31
584,SPDR SERIES TRUST,S&P METALS MNG,78464A755,11867000,580000,SH, ,DFND,2016-03-31
585,SPDR SERIES TRUST,S&P RETAIL ETF,78464A714,4018000,87000,SH, ,DFND,2016-03-31
586,SPDR SERIES TRUST,PUT,78464A755,614000,30000,SH,Put,DFND,2016-03-31
