,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
293,ISHARES SILVER TRUST,ISHARES,46428Q109,389000,25829,SH, ,DFND,2014-12-31
294,ISHARES SILVER TRUST,PUT,46428Q109,3012000,200000,SH,Put,DFND,2014-12-31
295,ISHARES TR,CALL,464287234,982000,25000,SH,Call,DFND,2014-12-31
296,ISHARES TR,CALL,464287655,17951000,150000,SH,Call,DFND,2014-12-31
297,ISHARES TR,CHINA LG-CAP ETF,464287184,0,1,SH, ,DFND,2014-12-31
298,ISHARES TR,PUT,464287234,5894000,150000,SH,Put,DFND,2014-12-31
299,ISHARES TR,PUT,464287655,62169000,519500,SH,Put,DFND,2014-12-31
300,ISHARES TR,RUSSELL 2000 ETF,464287655,35901000,300000,SH, ,DFND,2014-12-31
301,ISHARES TR,U.S. REAL ES ETF,464287739,19210000,250000,SH, ,DFND,2014-12-31
302,ITT CORP NEW,COM NEW,450911201,8650000,213800,SH, ,DFND,2014-12-31
303,JDS UNIPHASE CORP,COM PAR $0.001,46612J507,74387000,5421800,SH, ,DFND,2014-12-31
304,JOHNSON CTLS INC,COM,478366107,18393000,380500,SH, ,DFND,2014-12-31
305,JONES ENERGY INC,COM CL A,48019R108,8268000,724600,SH, ,DFND,2014-12-31
306,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,20834000,291667,SH, ,DFND,2014-12-31
307,KANSAS CITY SOUTHERN,PUT,485170302,1220000,10000,SH,Put,DFND,2014-12-31
308,KAPSTONE PAPER & PACKAGING C,COM,48562P103,1905000,65000,SH, ,DFND,2014-12-31
309,KAR AUCTION SVCS INC,COM,48238T109,96320000,2779800,SH, ,DFND,2014-12-31
310,KB HOME,CALL,48666K109,1986000,120000,SH,Call,DFND,2014-12-31
311,KB HOME,COM,48666K109,6620000,400000,SH, ,DFND,2014-12-31
312,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,9827000,291000,SH, ,DFND,2014-12-31
313,KINDER MORGAN INC DEL,COM,49456B101,15435000,364800,SH, ,DFND,2014-12-31
314,KINDRED HEALTHCARE INC,COM,494580103,84899000,4669897,SH, ,DFND,2014-12-31
315,KIRBY CORP,COM,497266106,4844000,60000,SH, ,DFND,2014-12-31
316,KLX INC,COM,482539103,41737000,1011800,SH, ,DFND,2014-12-31
317,KOSMOS ENERGY LTD,SHS,G5315B107,5785000,689500,SH, ,DFND,2014-12-31
318,KRAFT FOODS GROUP INC,COM,50076Q106,11862000,189300,SH, ,DFND,2014-12-31
319,KRATON PERFORMANCE POLYMERS,COM,50077C106,35123000,1689406,SH, ,DFND,2014-12-31
320,L-3 COMMUNICATIONS HLDGS INC,COM,502424104,38746000,307000,SH, ,DFND,2014-12-31
321,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,13358000,123800,SH, ,DFND,2014-12-31
322,LAM RESEARCH CORP,COM,512807108,11298000,142400,SH, ,DFND,2014-12-31
323,LAREDO PETROLEUM INC,COM,516806106,834000,80600,SH, ,DFND,2014-12-31
324,LDR HLDG CORP,COM,50185U105,17645000,538300,SH, ,DFND,2014-12-31
325,LEAR CORP,COM NEW,521865204,96305000,981900,SH, ,DFND,2014-12-31
326,LENNOX INTL INC,COM,526107107,23796000,250300,SH, ,DFND,2014-12-31
327,LEVEL 3 COMMUNICATIONS INC,COM NEW,52729N308,23959000,485200,SH, ,DFND,2014-12-31
328,LIBERTY BROADBAND CORP,COM SER A,530307107,3912000,78100,SH, ,DFND,2014-12-31
329,LIBERTY BROADBAND CORP,COM SER C,530307305,18683000,375000,SH, ,DFND,2014-12-31
330,LIBERTY INTERACTIVE CORP,LBT VENT COM A,53071M880,1992000,52800,SH, ,DFND,2014-12-31
331,LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,1023000,29200,SH, ,DFND,2014-12-31
332,LIFELOCK INC,COM,53224V100,1560000,84300,SH, ,DFND,2014-12-31
333,LILLY ELI & CO,COM,532457108,5243000,76000,SH, ,DFND,2014-12-31
334,LINCOLN ELEC HLDGS INC,COM,533900106,7945000,115000,SH, ,DFND,2014-12-31
335,LINCOLN NATL CORP IND,COM,534187109,6845000,118700,SH, ,DFND,2014-12-31
336,LINKEDIN CORP,COM CL A,53578A108,140720000,612600,SH, ,DFND,2014-12-31
337,LIONS GATE ENTMNT CORP,COM NEW,535919203,2027000,63300,SH, ,DFND,2014-12-31
338,LKQ CORP,COM,501889208,42322000,1505052,SH, ,DFND,2014-12-31
339,LOCKHEED MARTIN CORP,COM,539830109,10476000,54400,SH, ,DFND,2014-12-31
340,LOGMEIN INC,COM,54142L109,76624000,1552972,SH, ,DFND,2014-12-31
341,LOUISIANA PAC CORP,COM,546347105,19378000,1170152,SH, ,DFND,2014-12-31
342,LOWES COS INC,COM,548661107,34737000,504900,SH, ,DFND,2014-12-31
343,LULULEMON ATHLETICA INC,COM,550021109,32771000,587400,SH, ,DFND,2014-12-31
344,LUMBER LIQUIDATORS HLDGS INC,COM,55003T107,87046000,1312708,SH, ,DFND,2014-12-31
345,LYON WILLIAM HOMES,CL A NEW,552074700,1970000,97200,SH, ,DFND,2014-12-31
346,MACQUARIE INFRASTR CO LLC,MEMBERSHIP INT,55608B105,29218000,411000,SH, ,DFND,2014-12-31
347,MACROGENICS INC,COM,556099109,53965000,1538771,SH, ,DFND,2014-12-31
348,MADISON SQUARE GARDEN CO,CL A,55826P100,3703000,49200,SH, ,DFND,2014-12-31
349,MAGNA INTL INC,COM,559222401,80787000,743276,SH, ,DFND,2014-12-31
350,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,18723000,1441363,SH, ,DFND,2014-12-31
351,MALLINCKRODT PUB LTD CO,SHS,G5785G107,3139000,31700,SH, ,DFND,2014-12-31
352,MANITOWOC INC,COM,563571108,4420000,200000,SH, ,DFND,2014-12-31
353,MANPOWERGROUP INC,COM,56418H100,5863000,86000,SH, ,DFND,2014-12-31
354,MARATHON OIL CORP,COM,565849106,75947000,2684600,SH, ,DFND,2014-12-31
355,MARKET VECTORS ETF TR,CALL,57060U100,14704000,800000,SH,Call,DFND,2014-12-31
356,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,1722000,23100,SH, ,DFND,2014-12-31
357,MARTIN MARIETTA MATLS INC,COM,573284106,397000,3600,SH, ,DFND,2014-12-31
358,MASTEC INC,COM,576323109,15390000,680655,SH, ,DFND,2014-12-31
359,MASTERCARD INC,CL A,57636Q104,10227000,118700,SH, ,DFND,2014-12-31
360,MATSON INC,COM,57686G105,2095000,60700,SH, ,DFND,2014-12-31
361,MAXIM INTEGRATED PRODS INC,COM,57772K101,35363000,1109600,SH, ,DFND,2014-12-31
362,MCDONALDS CORP,CALL,580135101,32795000,350000,SH,Call,DFND,2014-12-31
363,MCDONALDS CORP,COM,580135101,47600000,508000,SH, ,DFND,2014-12-31
364,MCGRAW HILL FINL INC,COM,580645109,7893000,88700,SH, ,DFND,2014-12-31
365,MCKESSON CORP,COM,58155Q103,3114000,15000,SH, ,DFND,2014-12-31
366,MDC PARTNERS INC,CL A SUB VTG,552697104,2106000,92700,SH, ,DFND,2014-12-31
367,MEAD JOHNSON NUTRITION CO,COM,582839106,37682000,374800,SH, ,DFND,2014-12-31
368,MEDICINES CO,COM,584688105,6132000,221600,SH, ,DFND,2014-12-31
369,MEDIVATION INC,COM,58501N101,2411000,24200,SH, ,DFND,2014-12-31
370,MEDTRONIC INC,COM,585055106,47573000,658900,SH, ,DFND,2014-12-31
371,MEI PHARMA INC,COM NEW,55279B202,7046000,1650000,SH, ,DFND,2014-12-31
372,MEMORIAL RESOURCE DEV CORP,COM,58605Q109,2950000,163600,SH, ,DFND,2014-12-31
373,MENS WEARHOUSE INC,COM,587118100,243000,5500,SH, ,DFND,2014-12-31
374,MERCADOLIBRE INC,COM,58733R102,3677000,28800,SH, ,DFND,2014-12-31
375,MERCK & CO INC NEW,COM,58933Y105,17696000,311600,SH, ,DFND,2014-12-31
376,MERITOR INC,COM,59001K100,6336000,418200,SH, ,DFND,2014-12-31
377,MGIC INVT CORP WIS,COM,552848103,9562000,1026000,SH, ,DFND,2014-12-31
378,MGM RESORTS INTERNATIONAL,COM,552953101,2283000,106800,SH, ,DFND,2014-12-31
379,MICHAEL KORS HLDGS LTD,SHS,G60754101,6744000,89800,SH, ,DFND,2014-12-31
380,MICRON TECHNOLOGY INC,COM,595112103,39855000,1138400,SH, ,DFND,2014-12-31
381,MIDSTATES PETE CO INC,COM,59804T100,7550000,5000000,SH, ,DFND,2014-12-31
382,MOHAWK INDS INC,COM,608190104,39850000,256500,SH, ,DFND,2014-12-31
383,MOLSON COORS BREWING CO,CL B,60871R209,7713000,103500,SH, ,DFND,2014-12-31
384,MOMENTA PHARMACEUTICALS INC,COM,60877T100,3646000,302800,SH, ,DFND,2014-12-31
385,MONSANTO CO NEW,PUT,61166W101,35841000,300000,SH,Put,DFND,2014-12-31
386,MONSTER BEVERAGE CORP,COM,611740101,433000,4000,SH, ,DFND,2014-12-31
387,MRC GLOBAL INC,COM,55345K103,43538000,2873800,SH, ,DFND,2014-12-31
388,MYRIAD GENETICS INC,COM,62855J104,12272000,360300,SH, ,DFND,2014-12-31
389,NCR CORP NEW,COM,62886E108,40796000,1400000,SH, ,DFND,2014-12-31
390,NETFLIX INC,COM,64110L106,1708000,5000,SH, ,DFND,2014-12-31
391,NETSUITE INC,COM,64118Q107,1681000,15400,SH, ,DFND,2014-12-31
392,NEWFIELD EXPL CO,COM,651290108,56925000,2099000,SH, ,DFND,2014-12-31
393,NEWS CORP NEW,CL A,65249B109,77167000,4918251,SH, ,DFND,2014-12-31
394,NEWS CORP NEW,CL B,65249B208,11085000,735100,SH, ,DFND,2014-12-31
395,NIKE INC,CL B,654106103,37325000,388200,SH, ,DFND,2014-12-31
396,NOBLE CORP PLC,SHS USD,G65431101,58538000,3532800,SH, ,DFND,2014-12-31
397,NOBLE ENERGY INC,COM,655044105,8537000,180000,SH, ,DFND,2014-12-31
398,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,9457000,419000,SH, ,DFND,2014-12-31
399,NORTHSTAR RLTY FIN CORP,CALL,66704R704,2637000,150000,SH,Call,DFND,2014-12-31
400,NORTHSTAR RLTY FIN CORP,COM NEW,66704R704,18136000,1031600,SH, ,DFND,2014-12-31
401,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,2764000,59100,SH, ,DFND,2014-12-31
402,NOVO-NORDISK A S,ADR,670100205,20386000,481700,SH, ,DFND,2014-12-31
403,NRG ENERGY INC,COM NEW,629377508,10872000,403400,SH, ,DFND,2014-12-31
404,NUVASIVE INC,COM,670704105,12828000,272000,SH, ,DFND,2014-12-31
405,NUVERRA ENVIRONMENTAL SOLUTI,COM NEW,67091K203,4440000,800000,SH, ,DFND,2014-12-31
406,NXSTAGE MEDICAL INC,COM,67072V103,8879000,495200,SH, ,DFND,2014-12-31
407,OCEANEERING INTL INC,COM,675232102,27041000,459800,SH, ,DFND,2014-12-31
408,OFFICE DEPOT INC,COM,676220106,73185000,8534700,SH, ,DFND,2014-12-31
409,OIL STS INTL INC,COM,678026105,72866000,1490100,SH, ,DFND,2014-12-31
410,OLD DOMINION FGHT LINES INC,COM,679580100,1724000,22200,SH, ,DFND,2014-12-31
411,OM ASSET MGMT PLC,SHS,G67506108,8124000,500271,SH, ,DFND,2014-12-31
412,OM GROUP INC,COM,670872100,23840000,800000,SH, ,DFND,2014-12-31
413,ON ASSIGNMENT INC,COM,682159108,1102000,33200,SH, ,DFND,2014-12-31
414,ON DECK CAP INC,COM,682163100,1122000,50000,SH, ,DFND,2014-12-31
415,ON SEMICONDUCTOR CORP,COM,682189105,39653000,3914400,SH, ,DFND,2014-12-31
416,ONCOTHYREON INC,COM,682324108,1370000,721075,SH, ,DFND,2014-12-31
417,OUTERWALL INC,COM,690070107,4513000,60000,SH, ,DFND,2014-12-31
418,OWENS CORNING NEW,COM,690742101,40416000,1128618,SH, ,DFND,2014-12-31
419,OWENS ILL INC,COM NEW,690768403,3565000,132100,SH, ,DFND,2014-12-31
420,PACKAGING CORP AMER,COM,695156109,42264000,541500,SH, ,DFND,2014-12-31
421,PALL CORP,COM,696429307,5061000,50000,SH, ,DFND,2014-12-31
422,PANERA BREAD CO,CL A,69840W108,70374000,402600,SH, ,DFND,2014-12-31
423,PAPA JOHNS INTL INC,COM,698813102,10792000,193400,SH, ,DFND,2014-12-31
424,PAREXEL INTL CORP,COM,699462107,1611000,29000,SH, ,DFND,2014-12-31
425,PARSLEY ENERGY INC,CL A,701877102,399000,25000,SH, ,DFND,2014-12-31
426,PATTERSON COMPANIES INC,COM,703395103,2290000,47600,SH, ,DFND,2014-12-31
427,PATTERSON UTI ENERGY INC,COM,703481101,4313000,260000,SH, ,DFND,2014-12-31
428,PDC ENERGY INC,COM,69327R101,6661000,161400,SH, ,DFND,2014-12-31
429,PENN NATL GAMING INC,COM,707569109,12922000,941150,SH, ,DFND,2014-12-31
430,PENN VA CORP,COM,707882106,9980000,1494000,SH, ,DFND,2014-12-31
431,PENTAIR PLC,SHS,G7S00T104,4982000,75000,SH, ,DFND,2014-12-31
432,PERRIGO CO PLC,SHS,G97822103,27715000,165800,SH, ,DFND,2014-12-31
433,PETROLEO BRASILEIRO SA PETRO,CALL,71654V408,183000,25000,SH,Call,DFND,2014-12-31
434,PFIZER INC,COM,717081103,37732000,1211300,SH, ,DFND,2014-12-31
435,PHARMERICA CORP,COM,71714F104,5884000,284100,SH, ,DFND,2014-12-31
436,PHILLIPS 66,COM,718546104,60479000,843500,SH, ,DFND,2014-12-31
437,PHOTRONICS INC,COM,719405102,5552000,668120,SH, ,DFND,2014-12-31
438,PIER 1 IMPORTS INC,COM,720279108,12140000,788338,SH, ,DFND,2014-12-31
439,PINNACLE FOODS INC DEL,COM,72348P104,2432000,68900,SH, ,DFND,2014-12-31
440,PIONEER NAT RES CO,COM,723787107,20988000,141000,SH, ,DFND,2014-12-31
441,POTBELLY CORP,COM,73754Y100,180000,14000,SH, ,DFND,2014-12-31
442,PPG INDS INC,COM,693506107,20503000,88700,SH, ,DFND,2014-12-31
443,PRECISION CASTPARTS CORP,COM,740189105,88668000,368100,SH, ,DFND,2014-12-31
444,PRIMORIS SVCS CORP,COM,74164F103,3635000,156400,SH, ,DFND,2014-12-31
445,PRUDENTIAL FINL INC,COM,744320102,42435000,469100,SH, ,DFND,2014-12-31
446,PTC THERAPEUTICS INC,COM,69366J200,8749000,169000,SH, ,DFND,2014-12-31
447,PVH CORP,COM,693656100,70788000,552300,SH, ,DFND,2014-12-31
448,QEP RES INC,COM,74733V100,18507000,915305,SH, ,DFND,2014-12-31
449,QUANTA SVCS INC,COM,74762E102,63667000,2242600,SH, ,DFND,2014-12-31
450,QUIDEL CORP,COM,74838J101,12065000,417200,SH, ,DFND,2014-12-31
451,QUINTILES TRANSNATIO HLDGS I,COM,74876Y101,5858000,99500,SH, ,DFND,2014-12-31
452,RACKSPACE HOSTING INC,COM,750086100,190470000,4069000,SH, ,DFND,2014-12-31
453,RADIAN GROUP INC,COM,750236101,11953000,714900,SH, ,DFND,2014-12-31
454,RADIUS HEALTH INC,COM NEW,750469207,13082000,336200,SH, ,DFND,2014-12-31
455,RALPH LAUREN CORP,CL A,751212101,1574000,8500,SH, ,DFND,2014-12-31
456,RANGE RES CORP,COM,75281A109,29141000,545200,SH, ,DFND,2014-12-31
457,RAYONIER INC,COM,754907103,4062000,145400,SH, ,DFND,2014-12-31
458,RAYTHEON CO,COM NEW,755111507,42684000,394600,SH, ,DFND,2014-12-31
459,RCS CAP CORP,COM CL A,74937W102,53597000,4378848,SH, ,DFND,2014-12-31
460,REALOGY HLDGS CORP,COM,75605Y106,27806000,625000,SH, ,DFND,2014-12-31
461,RED ROBIN GOURMET BURGERS IN,COM,75689M101,5180000,67300,SH, ,DFND,2014-12-31
462,REGAL BELOIT CORP,COM,758750103,61348000,815800,SH, ,DFND,2014-12-31
463,RELYPSA INC,COM,759531106,10599000,344137,SH, ,DFND,2014-12-31
464,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,14567000,1500200,SH, ,DFND,2014-12-31
465,RESMED INC,COM,761152107,12092000,215700,SH, ,DFND,2014-12-31
466,RESTAURANT BRANDS INTL INC,COM,76131D103,36061000,923700,SH, ,DFND,2014-12-31
467,REXNORD CORP NEW,COM,76169B102,841000,29800,SH, ,DFND,2014-12-31
468,RIO TINTO PLC,SPONSORED ADR,767204100,29372000,637700,SH, ,DFND,2014-12-31
469,RITE AID CORP,COM,767754104,596000,79200,SH, ,DFND,2014-12-31
470,ROCK-TENN CO,CL A,772739207,17593000,288500,SH, ,DFND,2014-12-31
471,ROCKWELL AUTOMATION INC,PUT,773903109,5560000,50000,SH,Put,DFND,2014-12-31
472,ROSETTA RESOURCES INC,CALL,777779307,11155000,500000,SH,Call,DFND,2014-12-31
473,ROSETTA RESOURCES INC,COM,777779307,30014000,1345300,SH, ,DFND,2014-12-31
474,ROSS STORES INC,COM,778296103,2884000,30600,SH, ,DFND,2014-12-31
475,ROWAN COMPANIES PLC,SHS CL A,G7665A101,53774000,2305900,SH, ,DFND,2014-12-31
476,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,24045000,291700,SH, ,DFND,2014-12-31
477,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,101945000,1522700,SH, ,DFND,2014-12-31
478,RPC INC,COM,749660106,1982000,152000,SH, ,DFND,2014-12-31
479,RUBICON PROJ INC,COM,78112V102,23000,1400,SH, ,DFND,2014-12-31
480,RYDER SYS INC,COM,783549108,371000,4000,SH, ,DFND,2014-12-31
481,SAIA INC,COM,78709Y105,161000,2900,SH, ,DFND,2014-12-31
482,SALESFORCE COM INC,COM,79466L302,546000,9200,SH, ,DFND,2014-12-31
483,SALIX PHARMACEUTICALS INC,COM,795435106,57757000,502500,SH, ,DFND,2014-12-31
484,SALLY BEAUTY HLDGS INC,COM,79546E104,7685000,250000,SH, ,DFND,2014-12-31
485,SANCHEZ ENERGY CORP,COM,79970Y105,10960000,1179801,SH, ,DFND,2014-12-31
486,SANDISK CORP,COM,80004C101,34175000,348800,SH, ,DFND,2014-12-31
487,SANGAMO BIOSCIENCES INC,COM,800677106,2403000,158000,SH, ,DFND,2014-12-31
488,SANOFI,SPONSORED ADR,80105N105,47891000,1050000,SH, ,DFND,2014-12-31
489,SAREPTA THERAPEUTICS INC,CALL,803607100,3982000,275200,SH,Call,DFND,2014-12-31
490,SAREPTA THERAPEUTICS INC,COM,803607100,22447000,1551300,SH, ,DFND,2014-12-31
491,SBA COMMUNICATIONS CORP,COM,78388J106,18176000,164100,SH, ,DFND,2014-12-31
492,SCHLUMBERGER LTD,CALL,806857108,2135000,25000,SH,Call,DFND,2014-12-31
493,SCHLUMBERGER LTD,COM,806857108,4854000,56835,SH, ,DFND,2014-12-31
494,SCHLUMBERGER LTD,PUT,806857108,8968000,105000,SH,Put,DFND,2014-12-31
495,SCORPIO BULKERS INC,SHS,Y7546A106,1430000,725900,SH, ,DFND,2014-12-31
496,SCORPIO TANKERS INC,SHS,Y7542C106,11884000,1367500,SH, ,DFND,2014-12-31
497,SCOTTS MIRACLE GRO CO,CL A,810186106,1078000,17300,SH, ,DFND,2014-12-31
498,SEALED AIR CORP NEW,COM,81211K100,7616000,179500,SH, ,DFND,2014-12-31
499,SEARS HLDGS CORP,PUT,812350106,4947000,150000,SH,Put,DFND,2014-12-31
500,SEAWORLD ENTMT INC,COM,81282V100,13364000,746592,SH, ,DFND,2014-12-31
501,SELECT COMFORT CORP,COM,81616X103,541000,20000,SH, ,DFND,2014-12-31
502,SELECT SECTOR SPDR TR,CALL,81369Y506,1187000,15000,SH,Call,DFND,2014-12-31
503,SELECT SECTOR SPDR TR,PUT,81369Y209,3419000,50000,SH,Put,DFND,2014-12-31
504,SELECT SECTOR SPDR TR,PUT,81369Y308,36368000,750000,SH,Put,DFND,2014-12-31
505,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,1804000,25000,SH, ,DFND,2014-12-31
506,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,1215000,25000,SH, ,DFND,2014-12-31
507,SEMGROUP CORP,CL A,81663A105,8275000,121000,SH, ,DFND,2014-12-31
508,SERVICE CORP INTL,COM,817565104,6476000,285300,SH, ,DFND,2014-12-31
509,SERVICENOW INC,COM,81762P102,1825000,26900,SH, ,DFND,2014-12-31
510,SHERWIN WILLIAMS CO,COM,824348106,28382000,107900,SH, ,DFND,2014-12-31
511,SHUTTERFLY INC,COM,82568P304,96791000,2321400,SH, ,DFND,2014-12-31
512,SHUTTERFLY INC,NOTE 0.250% 5/1,82568PAB2,2854000,3000000,PRN, ,DFND,2014-12-31
513,SIGNET JEWELERS LIMITED,SHS,G81276100,14696000,111700,SH, ,DFND,2014-12-31
514,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,42394000,1792544,SH, ,DFND,2014-12-31
515,SILVER SPRING NETWORKS INC,COM,82817Q103,5123000,607759,SH, ,DFND,2014-12-31
516,SINCLAIR BROADCAST GROUP INC,CL A,829226109,26268000,960100,SH, ,DFND,2014-12-31
517,SIRIUS XM HLDGS INC,COM,82968B103,82576000,23593100,SH, ,DFND,2014-12-31
518,SIX FLAGS ENTMT CORP NEW,COM,83001A102,22304000,516900,SH, ,DFND,2014-12-31
519,SKECHERS U S A INC,CL A,830566105,497000,9000,SH, ,DFND,2014-12-31
520,SKYWORKS SOLUTIONS INC,COM,83088M102,516000,7100,SH, ,DFND,2014-12-31
521,SMITH & WESSON HLDG CORP,COM,831756101,8899000,939691,SH, ,DFND,2014-12-31
522,SMUCKER J M CO,COM NEW,832696405,314000,3108,SH, ,DFND,2014-12-31
523,SOHU COM INC,COM,83408W103,5974000,112342,SH, ,DFND,2014-12-31
524,SONIC CORP,COM,835451105,7216000,265000,SH, ,DFND,2014-12-31
525,SOTHEBYS,COM,835898107,19660000,455300,SH, ,DFND,2014-12-31
526,SOUFUN HLDGS LTD,ADR,836034108,9176000,1241700,SH, ,DFND,2014-12-31
527,SOUTHERN CO,PUT,842587107,61388000,1250000,SH,Put,DFND,2014-12-31
528,SOUTHERN COPPER CORP,COM,84265V105,6867000,243500,SH, ,DFND,2014-12-31
529,SOUTHWEST AIRLS CO,COM,844741108,2624000,62000,SH, ,DFND,2014-12-31
530,SPANSION INC,COM CL A NEW,84649R200,1300000,38000,SH, ,DFND,2014-12-31
531,SPDR S&P 500 ETF TR,CALL,78462F103,14385000,70000,SH,Call,DFND,2014-12-31
532,SPDR S&P 500 ETF TR,PUT,78462F103,369900000,1800000,SH,Put,DFND,2014-12-31
533,SPDR S&P 500 ETF TR,TR UNIT,78462F103,36949000,179801,SH, ,DFND,2014-12-31
534,SPDR SERIES TRUST,S&P RETAIL ETF,78464A714,2400000,25000,SH, ,DFND,2014-12-31
535,SPECTRANETICS CORP,COM,84760C107,2452000,70900,SH, ,DFND,2014-12-31
536,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,47120000,1094800,SH, ,DFND,2014-12-31
537,SPIRIT AIRLS INC,COM,848577102,12501000,165400,SH, ,DFND,2014-12-31
538,SPLUNK INC,COM,848637104,18251000,309600,SH, ,DFND,2014-12-31
539,SPRINT CORP,COM SER 1,85207U105,4580000,1103600,SH, ,DFND,2014-12-31
540,SPROUTS FMRS MKT INC,COM,85208M102,578000,17000,SH, ,DFND,2014-12-31
541,STAGE STORES INC,COM NEW,85254C305,4235000,204600,SH, ,DFND,2014-12-31
542,STANDARD PAC CORP NEW,COM,85375C101,5193000,712400,SH, ,DFND,2014-12-31
543,STANLEY BLACK & DECKER INC,COM,854502101,2171000,22600,SH, ,DFND,2014-12-31
544,STAPLES INC,COM,855030102,6117000,337600,SH, ,DFND,2014-12-31
545,STARWOOD HOTELS&RESORTS WRLD,COM,85590A401,13531000,166900,SH, ,DFND,2014-12-31
546,STARWOOD PPTY TR INC,COM,85571B105,2817000,121200,SH, ,DFND,2014-12-31
547,STARZ,COM SER A,85571Q102,9299000,313100,SH, ,DFND,2014-12-31
548,STEEL DYNAMICS INC,COM,858119100,25401000,1286800,SH, ,DFND,2014-12-31
549,STILLWATER MNG CO,COM,86074Q102,4717000,320000,SH, ,DFND,2014-12-31
550,STONE ENERGY CORP,COM,861642106,10388000,615400,SH, ,DFND,2014-12-31
551,SUNCOR ENERGY INC NEW,CALL,867224107,3973000,125000,SH,Call,DFND,2014-12-31
552,SUNCOR ENERGY INC NEW,COM,867224107,18721000,589341,SH, ,DFND,2014-12-31
553,SUNCOR ENERGY INC NEW,PUT,867224107,3973000,125000,SH,Put,DFND,2014-12-31
554,SUNEDISON INC,COM,86732Y109,91094000,4669105,SH, ,DFND,2014-12-31
555,SUNPOWER CORP,COM,867652406,54724000,2118605,SH, ,DFND,2014-12-31
556,SUPERIOR ENERGY SVCS INC,COM,868157108,14544000,721800,SH, ,DFND,2014-12-31
557,SWIFT TRANSN CO,CL A,87074U101,21639000,755800,SH, ,DFND,2014-12-31
558,SYNOVUS FINL CORP,COM NEW,87161C501,4749000,175300,SH, ,DFND,2014-12-31
559,T MOBILE US INC,COM,872590104,75505000,2802700,SH, ,DFND,2014-12-31
560,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,482000,17200,SH, ,DFND,2014-12-31
561,TALISMAN ENERGY INC,CALL,87425E103,17011000,2172500,SH,Call,DFND,2014-12-31
562,TAUBMAN CTRS INC,COM,876664103,4020000,52600,SH, ,DFND,2014-12-31
563,TE CONNECTIVITY LTD,REG SHS,H84989104,21467000,339400,SH, ,DFND,2014-12-31
564,TEAM HEALTH HOLDINGS INC,COM,87817A107,10148000,176400,SH, ,DFND,2014-12-31
565,TEEKAY CORPORATION,COM,Y8564W103,65424000,1285600,SH, ,DFND,2014-12-31
566,TEEKAY TANKERS LTD,CL A,Y8565N102,1818000,359300,SH, ,DFND,2014-12-31
567,TEMPUR SEALY INTL INC,COM,88023U101,83837000,1526800,SH, ,DFND,2014-12-31
568,TENARIS S A,SPONSORED ADR,88031M109,66251000,2193000,SH, ,DFND,2014-12-31
569,TENET HEALTHCARE CORP,COM NEW,88033G407,2762000,54500,SH, ,DFND,2014-12-31
570,TENNECO INC,COM,880349105,12347000,218100,SH, ,DFND,2014-12-31
571,TEREX CORP NEW,COM,880779103,22103000,792800,SH, ,DFND,2014-12-31
572,TESARO INC,COM,881569107,22924000,616409,SH, ,DFND,2014-12-31
573,TESSERA TECHNOLOGIES INC,COM,88164L100,42912000,1200000,SH, ,DFND,2014-12-31
574,TETRA TECHNOLOGIES INC DEL,COM,88162F105,3340000,500000,SH, ,DFND,2014-12-31
575,TETRALOGIC PHARMACEUTICALS C,COM,88165U109,479000,99470,SH, ,DFND,2014-12-31
576,TEVA PHARMACEUTICAL INDS LTD,ADR,881624209,13687000,238000,SH, ,DFND,2014-12-31
577,TEXAS ROADHOUSE INC,COM,882681109,4642000,137500,SH, ,DFND,2014-12-31
578,TEXTURA CORP,COM,883211104,4271000,150000,SH, ,DFND,2014-12-31
579,THERMO FISHER SCIENTIFIC INC,COM,883556102,30032000,239700,SH, ,DFND,2014-12-31
580,TIM PARTICIPACOES S A,SPONSORED ADR,88706P205,2054000,92500,SH, ,DFND,2014-12-31
581,TIME INC NEW,COM,887228104,3886000,157900,SH, ,DFND,2014-12-31
582,TIME WARNER INC,COM NEW,887317303,92296000,1080500,SH, ,DFND,2014-12-31
583,TIMKEN CO,COM,887389104,33380000,782100,SH, ,DFND,2014-12-31
584,TJX COS INC NEW,COM,872540109,425000,6200,SH, ,DFND,2014-12-31
585,TORNIER N V,SHS,N87237108,5090000,199600,SH, ,DFND,2014-12-31
