,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
295,INSPERITY INC,COM,45778Q107,10439000,147128,SH, ,DFND,2016-12-31
296,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,3207000,348627,SH, ,DFND,2016-12-31
297,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,8579000,100000,SH,Call,DFND,2016-12-31
298,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,21198000,195100,SH, ,DFND,2016-12-31
299,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,14596000,258696,SH, ,DFND,2016-12-31
300,INTERNATIONAL BUSINESS MACHS,COM,459200101,16599000,100000,SH,Put,DFND,2016-12-31
301,INTERPUBLIC GROUP COS INC,COM,460690100,17501000,747600,SH, ,DFND,2016-12-31
302,INTUIT,COM,461202103,7152000,62400,SH, ,DFND,2016-12-31
303,INTUITIVE SURGICAL INC,COM NEW,46120E602,7737000,12200,SH, ,DFND,2016-12-31
304,INTUITIVE SURGICAL INC,COM NEW,46120E602,12683000,20000,SH,Call,DFND,2016-12-31
305,IRHYTHM TECHNOLOGIES INC,COM,450056106,9569000,318973,SH, ,DFND,2016-12-31
306,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,4458000,291532,SH, ,DFND,2016-12-31
307,ISHARES,MSCI MEX CAP ETF,464286822,660000,15000,SH, ,DFND,2016-12-31
308,ISHARES,MSCI MEX CAP ETF,464286822,3298000,75000,SH,Call,DFND,2016-12-31
309,ISHARES TR,CHINA LG-CAP ETF,464287184,8678000,250000,SH,Call,DFND,2016-12-31
310,ISHARES TR,CHINA LG-CAP ETF,464287184,35751000,1030000,SH,Put,DFND,2016-12-31
311,ISHARES TR,MSCI EMG MKT ETF,464287234,33260000,950000,SH,Put,DFND,2016-12-31
312,ISHARES TR,RUSSELL 2000 ETF,464287655,3102000,23000,SH, ,DFND,2016-12-31
313,ISHARES TR,RUSSELL 2000 ETF,464287655,70702000,524300,SH,Put,DFND,2016-12-31
314,ITT INC,COM,45073V108,2488000,64500,SH, ,DFND,2016-12-31
315,JACK IN THE BOX INC,COM,466367109,5124000,45900,SH, ,DFND,2016-12-31
316,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,26505000,243100,SH, ,DFND,2016-12-31
317,JD COM INC,SPON ADR CL A,47215P106,32405000,1273800,SH, ,DFND,2016-12-31
318,JETBLUE AIRWAYS CORP,COM,477143101,58523000,2610300,SH, ,DFND,2016-12-31
319,JETBLUE AIRWAYS CORP,COM,477143101,5605000,250000,SH,Call,DFND,2016-12-31
320,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,1523000,100000,SH, ,DFND,2016-12-31
321,JOHNSON & JOHNSON,COM,478160104,28307000,245700,SH, ,DFND,2016-12-31
322,JOHNSON CTLS INTL PLC,SHS,G51502105,81441000,1977200,SH, ,DFND,2016-12-31
323,JONES ENERGY INC,COM CL A,48019R108,9375000,1875000,SH, ,DFND,2016-12-31
324,JPMORGAN CHASE & CO,COM,46625H100,58410000,676900,SH,Put,DFND,2016-12-31
325,K2M GROUP HLDGS INC,COM,48273J107,5202000,259600,SH, ,DFND,2016-12-31
326,KADMON HLDGS INC,COM,48283N106,5658000,1057535,SH, ,DFND,2016-12-31
327,KAR AUCTION SVCS INC,COM,48238T109,12043000,282573,SH, ,DFND,2016-12-31
328,KATE SPADE & CO,COM,485865109,39340000,2107107,SH, ,DFND,2016-12-31
329,KB HOME,COM,48666K109,601000,38000,SH, ,DFND,2016-12-31
330,KB HOME,COM,48666K109,6324000,400000,SH,Put,DFND,2016-12-31
331,KBR INC,COM,48242W106,4698000,281500,SH, ,DFND,2016-12-31
332,KENNAMETAL INC,COM,489170100,8103000,259200,SH, ,DFND,2016-12-31
333,KEY ENERGY SVCS INC DEL,COM,49309J103,2031000,63583,SH, ,DFND,2016-12-31
334,KEYCORP NEW,COM,493267108,2302000,126000,SH, ,DFND,2016-12-31
335,KINDER MORGAN INC DEL,COM,49456B101,1243000,60000,SH, ,DFND,2016-12-31
336,KINDRED HEALTHCARE INC,COM,494580103,3379000,430400,SH, ,DFND,2016-12-31
337,KITE PHARMA INC,COM,49803L109,10973000,244722,SH, ,DFND,2016-12-31
338,KLA-TENCOR CORP,COM,482480100,15099000,191900,SH, ,DFND,2016-12-31
339,KLX INC,COM,482539103,3140000,69600,SH, ,DFND,2016-12-31
340,KRAFT HEINZ CO,COM,500754106,10356000,118600,SH, ,DFND,2016-12-31
341,KROGER CO,COM,501044101,5698000,165121,SH, ,DFND,2016-12-31
342,L BRANDS INC,COM,501797104,27981000,424983,SH, ,DFND,2016-12-31
343,LA QUINTA HLDGS INC,COM,50420D108,2076000,146100,SH, ,DFND,2016-12-31
344,LADDER CAP CORP,CL A,505743104,460000,33500,SH, ,DFND,2016-12-31
345,LAMAR ADVERTISING CO NEW,CL A,512816109,2595000,38600,SH, ,DFND,2016-12-31
346,LAMB WESTON HLDGS INC,COM,513272104,999000,26400,SH, ,DFND,2016-12-31
347,LANTHEUS HLDGS INC,COM,516544103,173000,20134,SH, ,DFND,2016-12-31
348,LAREDO PETROLEUM INC,COM,516806106,21183000,1498100,SH, ,DFND,2016-12-31
349,LEIDOS HLDGS INC,COM,525327102,27524000,538200,SH, ,DFND,2016-12-31
350,LENDINGCLUB CORP,COM,52603A109,6704000,1277000,SH, ,DFND,2016-12-31
351,LENDINGTREE INC NEW,COM,52603B107,16081000,158670,SH, ,DFND,2016-12-31
352,LENNAR CORP,CL A,526057104,12982000,302400,SH, ,DFND,2016-12-31
353,LENNAR CORP,CL A,526057104,644000,15000,SH,Call,DFND,2016-12-31
354,LGI HOMES INC,COM,50187T106,1649000,57400,SH, ,DFND,2016-12-31
355,LHC GROUP INC,COM,50187A107,5118000,112000,SH, ,DFND,2016-12-31
356,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,13270000,433800,SH, ,DFND,2016-12-31
357,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,392000,13200,SH, ,DFND,2016-12-31
358,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,7984000,231300,SH, ,DFND,2016-12-31
359,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,7847000,231329,SH, ,DFND,2016-12-31
360,LIFEPOINT HEALTH INC,COM,53219L109,9997000,176000,SH, ,DFND,2016-12-31
361,LILLY ELI & CO,COM,532457108,507000,6900,SH, ,DFND,2016-12-31
362,LILLY ELI & CO,COM,532457108,73550000,1000000,SH,Call,DFND,2016-12-31
363,LIONS GATE ENTMNT CORP,CL B NON VTG,535919500,888000,36200,SH, ,DFND,2016-12-31
364,LITHIA MTRS INC,CL A,536797103,6178000,63800,SH, ,DFND,2016-12-31
365,LIVANOVA PLC,SHS,G5509L101,9875000,219600,SH, ,DFND,2016-12-31
366,LKQ CORP,COM,501889208,6982000,227800,SH, ,DFND,2016-12-31
367,LOCKHEED MARTIN CORP,COM,539830109,500000,2000,SH, ,DFND,2016-12-31
368,LOGMEIN INC,COM,54142L109,1429000,14800,SH, ,DFND,2016-12-31
369,LOWES COS INC,COM,548661107,108629000,1527400,SH, ,DFND,2016-12-31
370,LSC COMMUNICATIONS INC,COM,50218P107,2357000,79400,SH, ,DFND,2016-12-31
371,LULULEMON ATHLETICA INC,COM,550021109,19400000,298500,SH, ,DFND,2016-12-31
372,MACROGENICS INC,COM,556099109,24796000,1213117,SH, ,DFND,2016-12-31
373,MACYS INC,COM,55616P104,12394000,346100,SH, ,DFND,2016-12-31
374,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,7225000,42126,SH, ,DFND,2016-12-31
375,MAGNA INTL INC,COM,559222401,47349000,1091000,SH, ,DFND,2016-12-31
376,MALLINCKRODT PUB LTD CO,SHS,G5785G107,6023000,120900,SH, ,DFND,2016-12-31
377,MANPOWERGROUP INC,COM,56418H100,11189000,125900,SH, ,DFND,2016-12-31
378,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,636000,7500,SH, ,DFND,2016-12-31
379,MARSH & MCLENNAN COS INC,COM,571748102,3562000,52700,SH, ,DFND,2016-12-31
380,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,38425000,2770400,SH, ,DFND,2016-12-31
381,MASCO CORP,COM,574599106,67148000,2123600,SH, ,DFND,2016-12-31
382,MASCO CORP,COM,574599106,9486000,300000,SH,Call,DFND,2016-12-31
383,MASIMO CORP,COM,574795100,13150000,195100,SH, ,DFND,2016-12-31
384,MASTEC INC,COM,576323109,3286000,85900,SH, ,DFND,2016-12-31
385,MASTERCARD INCORPORATED,CL A,57636Q104,44150000,427600,SH, ,DFND,2016-12-31
386,MATADOR RES CO,COM,576485205,3211000,124662,SH, ,DFND,2016-12-31
387,MCDONALDS CORP,COM,580135101,36540000,300200,SH, ,DFND,2016-12-31
388,MCKESSON CORP,COM,58155Q103,6053000,43100,SH, ,DFND,2016-12-31
389,MDC PARTNERS INC,CL A SUB VTG,552697104,804000,122700,SH, ,DFND,2016-12-31
390,MELCO CROWN ENTMT LTD,ADR,585464100,393000,24700,SH, ,DFND,2016-12-31
391,MERIT MED SYS INC,COM,589889104,7669000,289400,SH, ,DFND,2016-12-31
392,MERITOR INC,COM,59001K100,274000,22100,SH, ,DFND,2016-12-31
393,METTLER TOLEDO INTERNATIONAL,COM,592688105,9646000,23045,SH, ,DFND,2016-12-31
394,MGIC INVT CORP WIS,COM,552848103,24985000,2451900,SH, ,DFND,2016-12-31
395,MGM RESORTS INTERNATIONAL,COM,552953101,68806000,2386600,SH, ,DFND,2016-12-31
396,MICHAELS COS INC,COM,59408Q106,2556000,125000,SH, ,DFND,2016-12-31
397,MICROCHIP TECHNOLOGY INC,COM,595017104,7736000,120600,SH, ,DFND,2016-12-31
398,MICRON TECHNOLOGY INC,COM,595112103,110529000,5042400,SH, ,DFND,2016-12-31
399,MICROSOFT CORP,COM,594918104,22737000,365900,SH, ,DFND,2016-12-31
400,MIDSTATES PETE CO INC,COM PAR,59804T407,716000,34502,SH, ,DFND,2016-12-31
401,MOBILEYE N V AMSTELVEEN,ORD SHS,N51488117,267000,7000,SH, ,DFND,2016-12-31
402,MOHAWK INDS INC,COM,608190104,87189000,436642,SH, ,DFND,2016-12-31
403,MOLINA HEALTHCARE INC,COM,60855R100,1693000,31200,SH, ,DFND,2016-12-31
404,MOLSON COORS BREWING CO,CL B,60871R209,15112000,155300,SH, ,DFND,2016-12-31
405,MONDELEZ INTL INC,CL A,609207105,11464000,258600,SH, ,DFND,2016-12-31
406,MONSANTO CO NEW,COM,61166W101,28849000,274200,SH, ,DFND,2016-12-31
407,MONSTER BEVERAGE CORP NEW,COM,61174X109,35330000,796800,SH, ,DFND,2016-12-31
408,MSC INDL DIRECT INC,CL A,553530106,15811000,171136,SH, ,DFND,2016-12-31
409,MSG NETWORK INC,CL A,553573106,14751000,686100,SH, ,DFND,2016-12-31
410,MTS SYS CORP,COM,553777103,3084000,54400,SH, ,DFND,2016-12-31
411,MURPHY USA INC,COM,626755102,369000,6000,SH, ,DFND,2016-12-31
412,NABORS INDUSTRIES LTD,SHS,G6359F103,722000,44044,SH, ,DFND,2016-12-31
413,NATERA INC,COM,632307104,5869000,501200,SH, ,DFND,2016-12-31
414,NATUS MEDICAL INC DEL,COM,639050103,2607000,74900,SH, ,DFND,2016-12-31
415,NCR CORP NEW,COM,62886E108,4056000,100000,SH, ,DFND,2016-12-31
416,NETFLIX INC,COM,64110L106,52454000,423700,SH, ,DFND,2016-12-31
417,NEVRO CORP,COM,64157F103,16000000,220200,SH, ,DFND,2016-12-31
418,NEW YORK REIT INC,COM,64976L109,5139000,507792,SH, ,DFND,2016-12-31
419,NEWS CORP NEW,CL A,65249B109,7697000,671600,SH, ,DFND,2016-12-31
420,NEXSTAR BROADCASTING GROUP I,CL A,65336K103,3374000,53300,SH, ,DFND,2016-12-31
421,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,2753000,107800,SH, ,DFND,2016-12-31
422,NOBLE CORP PLC,SHS USD,G65431101,6418000,1084187,SH, ,DFND,2016-12-31
423,NOBLE ENERGY INC,COM,655044105,24788000,651300,SH, ,DFND,2016-12-31
424,NORFOLK SOUTHERN CORP,COM,655844108,10159000,94000,SH, ,DFND,2016-12-31
425,NORTHSTAR REALTY EUROPE CORP,COM,66706L101,13281000,1056600,SH, ,DFND,2016-12-31
426,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,16897000,397300,SH, ,DFND,2016-12-31
427,NOVADAQ TECHNOLOGIES INC,COM,66987G102,1379000,194455,SH, ,DFND,2016-12-31
428,NOVAGOLD RES INC,COM NEW,66987E206,2569000,563400,SH, ,DFND,2016-12-31
429,NUCOR CORP,COM,670346105,19740000,331655,SH, ,DFND,2016-12-31
430,NVIDIA CORP,COM,67066G104,117187000,1097874,SH, ,DFND,2016-12-31
431,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,12835000,46100,SH, ,DFND,2016-12-31
432,OCCIDENTAL PETE CORP DEL,COM,674599105,67783000,951614,SH, ,DFND,2016-12-31
433,OLIN CORP,COM PAR $1,680665205,10741000,419401,SH, ,DFND,2016-12-31
434,OM ASSET MGMT PLC,SHS,G67506108,26678000,1839870,SH, ,DFND,2016-12-31
435,OMNICELL INC,COM,68213N109,1149000,33900,SH, ,DFND,2016-12-31
436,ORBITAL ATK INC,COM,68557N103,15221000,173500,SH, ,DFND,2016-12-31
437,OWENS & MINOR INC NEW,COM,690732102,2933000,83100,SH, ,DFND,2016-12-31
438,OWENS CORNING NEW,COM,690742101,3867000,75000,SH, ,DFND,2016-12-31
439,OWENS ILL INC,COM NEW,690768403,14349000,824200,SH, ,DFND,2016-12-31
440,PALO ALTO NETWORKS INC,COM,697435105,3227000,25804,SH, ,DFND,2016-12-31
441,PANDORA MEDIA INC,COM,698354107,12194000,935100,SH, ,DFND,2016-12-31
442,PANERA BREAD CO,CL A,69840W108,16169000,78837,SH, ,DFND,2016-12-31
443,PAPA JOHNS INTL INC,COM,698813102,2507000,29300,SH, ,DFND,2016-12-31
444,PAR PACIFIC HOLDINGS INC,COM NEW,69888T207,12568000,864400,SH, ,DFND,2016-12-31
445,PARATEK PHARMACEUTICALS INC,COM,699374302,1370000,88986,SH, ,DFND,2016-12-31
446,PARSLEY ENERGY INC,CL A,701877102,41697000,1183222,SH, ,DFND,2016-12-31
447,PATTERSON COMPANIES INC,COM,703395103,15161000,369500,SH, ,DFND,2016-12-31
448,PATTERSON UTI ENERGY INC,COM,703481101,13985000,519500,SH, ,DFND,2016-12-31
449,PAYPAL HLDGS INC,COM,70450Y103,118000,3000,SH, ,DFND,2016-12-31
450,PEMBINA PIPELINE CORP,COM,706327103,9887000,316700,SH, ,DFND,2016-12-31
451,PENTAIR PLC,SHS,G7S00T104,10334000,184300,SH, ,DFND,2016-12-31
452,PFIZER INC,COM,717081103,6954000,214100,SH, ,DFND,2016-12-31
453,PHH CORP,COM NEW,693320202,16395000,1081472,SH, ,DFND,2016-12-31
454,PINNACLE FOODS INC DEL,COM,72348P104,4100000,76700,SH, ,DFND,2016-12-31
455,PIONEER NAT RES CO,COM,723787107,76224000,423300,SH, ,DFND,2016-12-31
456,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,14815000,427197,SH, ,DFND,2016-12-31
457,PLANET FITNESS INC,CL A,72703H101,11055000,550000,SH, ,DFND,2016-12-31
458,POPULAR INC,COM NEW,733174700,10644000,242900,SH, ,DFND,2016-12-31
459,POST HLDGS INC,COM,737446104,11038000,137300,SH, ,DFND,2016-12-31
460,POTASH CORP SASK INC,COM,73755L107,21064000,1164400,SH, ,DFND,2016-12-31
461,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,236960000,2000000,SH,Put,DFND,2016-12-31
462,PPG INDS INC,COM,693506107,12793000,135000,SH, ,DFND,2016-12-31
463,PRA HEALTH SCIENCES INC,COM,69354M108,20411000,370300,SH, ,DFND,2016-12-31
464,PRAXAIR INC,COM,74005P104,22114000,188700,SH, ,DFND,2016-12-31
465,PRECISION DRILLING CORP,COM 2010,74022D308,31038000,5695041,SH, ,DFND,2016-12-31
466,PRICESMART INC,COM,741511109,6571000,78698,SH, ,DFND,2016-12-31
467,PROGRESSIVE CORP OHIO,COM,743315103,10103000,284600,SH, ,DFND,2016-12-31
468,PROLOGIS INC,COM,74340W103,17268000,327100,SH, ,DFND,2016-12-31
469,PROOFPOINT INC,COM,743424103,1123000,15900,SH, ,DFND,2016-12-31
470,PTC INC,COM,69370C100,2022000,43700,SH, ,DFND,2016-12-31
471,PULTE GROUP INC,COM,745867101,276000,15000,SH, ,DFND,2016-12-31
472,PVH CORP,COM,693656100,13392000,148400,SH, ,DFND,2016-12-31
473,QEP RES INC,COM,74733V100,39022000,2119600,SH, ,DFND,2016-12-31
474,QIAGEN NV,REG SHS,N72482107,7296000,260400,SH, ,DFND,2016-12-31
475,QUANTA SVCS INC,COM,74762E102,14742000,423000,SH, ,DFND,2016-12-31
476,RADIAN GROUP INC,COM,750236101,11773000,654800,SH, ,DFND,2016-12-31
477,RANGE RES CORP,COM,75281A109,65861000,1916800,SH, ,DFND,2016-12-31
478,RAPID7 INC,COM,753422104,189000,15500,SH, ,DFND,2016-12-31
479,RAYTHEON CO,COM NEW,755111507,67280000,473800,SH, ,DFND,2016-12-31
480,RBC BEARINGS INC,COM,75524B104,6033000,65000,SH, ,DFND,2016-12-31
481,REALPAGE INC,COM,75606N109,858000,28600,SH, ,DFND,2016-12-31
482,RED ROBIN GOURMET BURGERS IN,COM,75689M101,12182000,216000,SH, ,DFND,2016-12-31
483,RED ROCK RESORTS INC,CL A,75700L108,16089000,693800,SH, ,DFND,2016-12-31
484,RELIANCE STEEL & ALUMINUM CO,COM,759509102,756000,9500,SH, ,DFND,2016-12-31
485,REPUBLIC SVCS INC,COM,760759100,2350000,41200,SH, ,DFND,2016-12-31
486,RESTAURANT BRANDS INTL INC,COM,76131D103,4604000,96600,SH, ,DFND,2016-12-31
487,RETROPHIN INC,COM,761299106,7813000,412735,SH, ,DFND,2016-12-31
488,RICE ENERGY INC,COM,762760106,60973000,2855900,SH, ,DFND,2016-12-31
489,ROCKWELL COLLINS INC,COM,774341101,17383000,187400,SH, ,DFND,2016-12-31
490,ROPER TECHNOLOGIES INC,COM,776696106,549000,3000,SH, ,DFND,2016-12-31
491,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,47673000,581100,SH, ,DFND,2016-12-31
492,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,89580000,1647300,SH, ,DFND,2016-12-31
493,RPC INC,COM,749660106,10682000,539200,SH, ,DFND,2016-12-31
494,RYMAN HOSPITALITY PPTYS INC,COM,78377T107,11518000,182800,SH, ,DFND,2016-12-31
495,SABRE CORP,COM,78573M104,1779000,71300,SH, ,DFND,2016-12-31
496,SAGE THERAPEUTICS INC,COM,78667J108,3293000,64500,SH, ,DFND,2016-12-31
497,SALESFORCE COM INC,COM,79466L302,53625000,783300,SH, ,DFND,2016-12-31
498,SALLY BEAUTY HLDGS INC,COM,79546E104,7516000,284500,SH, ,DFND,2016-12-31
499,SANTANDER CONSUMER USA HDG I,COM,80283M101,20323000,1505392,SH, ,DFND,2016-12-31
500,SAREPTA THERAPEUTICS INC,COM,803607100,37513000,1367599,SH, ,DFND,2016-12-31
501,SAREPTA THERAPEUTICS INC,COM,803607100,2743000,100000,SH,Call,DFND,2016-12-31
502,SASOL LTD,SPONSORED ADR,803866300,3311000,115812,SH, ,DFND,2016-12-31
503,SBA COMMUNICATIONS CORP,COM,78388J106,8199000,79400,SH, ,DFND,2016-12-31
504,SCHEIN HENRY INC,COM,806407102,32208000,212300,SH, ,DFND,2016-12-31
505,SCHLUMBERGER LTD,COM,806857108,47222000,562500,SH, ,DFND,2016-12-31
506,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,8140000,100000,SH, ,DFND,2016-12-31
507,SELECT SECTOR SPDR TR,SBI INT-ENERGY,81369Y506,3461000,45944,SH, ,DFND,2016-12-31
508,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,581000,25000,SH, ,DFND,2016-12-31
509,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,3414000,70300,SH, ,DFND,2016-12-31
510,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,9672000,200000,SH, ,DFND,2016-12-31
511,SEMGROUP CORP,CL A,81663A105,2296000,55000,SH, ,DFND,2016-12-31
512,SERVICEMASTER GLOBAL HLDGS I,COM,81761R109,11776000,312600,SH, ,DFND,2016-12-31
513,SHAKE SHACK INC,CL A,819047101,2283000,63799,SH, ,DFND,2016-12-31
514,SHERWIN WILLIAMS CO,COM,824348106,65895000,245200,SH, ,DFND,2016-12-31
515,SHIRE PLC,SPONSORED ADR,82481R106,69975000,410700,SH, ,DFND,2016-12-31
516,SHOPIFY INC,CL A,82509L107,3215000,75000,SH, ,DFND,2016-12-31
517,SINCLAIR BROADCAST GROUP INC,CL A,829226109,5813000,174300,SH, ,DFND,2016-12-31
518,SITEONE LANDSCAPE SUPPLY INC,COM,82982L103,8947000,257608,SH, ,DFND,2016-12-31
519,SIX FLAGS ENTMT CORP NEW,COM,83001A102,31605000,527100,SH, ,DFND,2016-12-31
520,SLM CORP,COM,78442P106,6216000,564100,SH, ,DFND,2016-12-31
521,SM ENERGY CO,COM,78454L100,44181000,1281340,SH, ,DFND,2016-12-31
522,SMART SAND INC,COM,83191H107,8237000,497700,SH, ,DFND,2016-12-31
523,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,7123000,236800,SH, ,DFND,2016-12-31
524,SMITH & WESSON HLDG CORP,COM,831756101,8225000,390200,SH, ,DFND,2016-12-31
525,SNAP ON INC,COM,833034101,20261000,118300,SH, ,DFND,2016-12-31
526,SNYDERS-LANCE INC,COM,833551104,9386000,244800,SH, ,DFND,2016-12-31
527,SOCIEDAD QUIMICA MINERA DE C,SPON ADR SER B,833635105,3452000,120500,SH, ,DFND,2016-12-31
528,SONIC AUTOMOTIVE INC,CL A,83545G102,2059000,89900,SH, ,DFND,2016-12-31
529,SONIC CORP,COM,835451105,11895000,448700,SH, ,DFND,2016-12-31
530,SOUTHWEST AIRLS CO,COM,844741108,62963000,1263300,SH, ,DFND,2016-12-31
531,SOUTHWESTERN ENERGY CO,COM,845467109,10098000,933270,SH, ,DFND,2016-12-31
532,SPDR GOLD TRUST,GOLD SHS,78463V107,36719000,335000,SH,Call,DFND,2016-12-31
533,SPDR S&P 500 ETF TR,TR UNIT,78462F103,11400000,51000,SH, ,DFND,2016-12-31
534,SPDR S&P 500 ETF TR,TR UNIT,78462F103,599731000,2683000,SH,Call,DFND,2016-12-31
535,SPDR S&P 500 ETF TR,TR UNIT,78462F103,51792000,231700,SH,Put,DFND,2016-12-31
536,SPDR SERIES TRUST,S&P BIOTECH,78464A870,3759000,63500,SH, ,DFND,2016-12-31
537,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,1451000,35024,SH, ,DFND,2016-12-31
538,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,741000,17900,SH,Put,DFND,2016-12-31
539,SPDR SERIES TRUST,S&P REGL BKG,78464A698,1389000,25000,SH, ,DFND,2016-12-31
540,SPDR SERIES TRUST,S&P REGL BKG,78464A698,5557000,100000,SH,Call,DFND,2016-12-31
541,SPDR SERIES TRUST,S&P RETAIL ETF,78464A714,10048000,228000,SH,Put,DFND,2016-12-31
542,SPECTRANETICS CORP,COM,84760C107,610000,24900,SH, ,DFND,2016-12-31
543,SPORTSMANS WHSE HLDGS INC,COM,84920Y106,3596000,383000,SH, ,DFND,2016-12-31
544,SPROUTS FMRS MKT INC,COM,85208M102,5752000,304000,SH, ,DFND,2016-12-31
545,SQUARE INC,CL A,852234103,33672000,2470416,SH, ,DFND,2016-12-31
546,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,1287000,45000,SH, ,DFND,2016-12-31
547,STANLEY BLACK & DECKER INC,COM,854502101,22823000,199000,SH, ,DFND,2016-12-31
548,STEEL DYNAMICS INC,COM,858119100,19537000,549100,SH, ,DFND,2016-12-31
549,STEELCASE INC,CL A,858155203,2587000,144520,SH, ,DFND,2016-12-31
550,STERIS PLC,SHS USD,G84720104,14004000,207800,SH, ,DFND,2016-12-31
551,STRYKER CORP,COM,863667101,40448000,337600,SH, ,DFND,2016-12-31
552,SUCAMPO PHARMACEUTICALS INC,CL A,864909106,1804000,133100,SH, ,DFND,2016-12-31
553,SUMMIT MATLS INC,CL A,86614U100,74273000,3122006,SH, ,DFND,2016-12-31
554,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,7928000,926199,SH, ,DFND,2016-12-31
555,SUNCOR ENERGY INC NEW,COM,867224107,38270000,1171100,SH, ,DFND,2016-12-31
556,SUNPOWER CORP,COM,867652406,263000,39800,SH,Call,DFND,2016-12-31
557,SUPERNUS PHARMACEUTICALS INC,COM,868459108,48000,1900,SH, ,DFND,2016-12-31
558,SUPERVALU INC,COM,868536103,2966000,635200,SH, ,DFND,2016-12-31
559,SWIFT TRANSN CO,CL A,87074U101,38659000,1587000,SH, ,DFND,2016-12-31
560,SYMANTEC CORP,COM,871503108,5356000,224200,SH, ,DFND,2016-12-31
561,SYNCHRONY FINL,COM,87165B103,83940000,2314300,SH, ,DFND,2016-12-31
562,T MOBILE US INC,COM,872590104,54514000,947900,SH, ,DFND,2016-12-31
563,T2 BIOSYSTEMS INC,COM,89853L104,1930000,367009,SH, ,DFND,2016-12-31
564,TABLEAU SOFTWARE INC,CL A,87336U105,13324000,316100,SH, ,DFND,2016-12-31
565,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,34188000,693600,SH, ,DFND,2016-12-31
566,TALEND S A,ADS,874224207,713000,32100,SH, ,DFND,2016-12-31
567,TARGA RES CORP,COM,87612G101,33950000,605500,SH, ,DFND,2016-12-31
568,TARGET CORP,COM,87612E106,30582000,423400,SH, ,DFND,2016-12-31
569,TELADOC INC,COM,87918A105,1968000,119300,SH, ,DFND,2016-12-31
570,TENAX THERAPEUTICS INC,COM,88032L100,975000,500000,SH, ,DFND,2016-12-31
571,TENET HEALTHCARE CORP,COM NEW,88033G407,79000,5300,SH, ,DFND,2016-12-31
572,TEREX CORP NEW,COM,880779103,6444000,204388,SH, ,DFND,2016-12-31
573,TERRAFORM PWR INC,CL A COM,88104R100,1276000,99600,SH, ,DFND,2016-12-31
574,TESARO INC,COM,881569107,3981000,29600,SH, ,DFND,2016-12-31
575,TESORO CORP,COM,881609101,298742000,3416147,SH, ,DFND,2016-12-31
576,TESSERA HLDG CORP,COM,88166T101,11983000,271100,SH, ,DFND,2016-12-31
577,TETRA TECHNOLOGIES INC DEL,COM,88162F105,10102000,2012400,SH, ,DFND,2016-12-31
578,TEXAS ROADHOUSE INC,COM,882681109,9846000,204100,SH, ,DFND,2016-12-31
579,TEXTRON INC,COM,883203101,19283000,397100,SH, ,DFND,2016-12-31
580,THERAPEUTICSMD INC,COM,88338N107,1173000,203300,SH, ,DFND,2016-12-31
581,THERAVANCE BIOPHARMA INC,COM,G8807B106,5442000,170700,SH, ,DFND,2016-12-31
582,THERMO FISHER SCIENTIFIC INC,COM,883556102,25899000,183552,SH, ,DFND,2016-12-31
583,TIM PARTICIPACOES S A,SPONSORED ADR,88706P205,2200000,186400,SH, ,DFND,2016-12-31
584,TIME WARNER INC,COM NEW,887317303,14721000,152500,SH, ,DFND,2016-12-31
585,TJX COS INC NEW,COM,872540109,32141000,427800,SH, ,DFND,2016-12-31
586,TOLL BROTHERS INC,COM,889478103,16768000,540900,SH, ,DFND,2016-12-31
