,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
294,HCA HOLDINGS INC,COM,40412C101,644000,7100,SH, ,DFND,2015-06-30
295,HD SUPPLY HLDGS INC,COM,40416M105,19972000,567700,SH, ,DFND,2015-06-30
296,HEALTHWAYS INC,COM,422245100,6791000,566900,SH, ,DFND,2015-06-30
297,HEARTLAND PMT SYS INC,COM,42235N108,3924000,72600,SH, ,DFND,2015-06-30
298,HERON THERAPEUTICS INC,COM,427746102,7837000,251500,SH, ,DFND,2015-06-30
299,HESS CORP,COM,42809H107,15483000,231501,SH, ,DFND,2015-06-30
300,HEWLETT PACKARD CO,COM,428236103,19266000,642000,SH, ,DFND,2015-06-30
301,HILL ROM HLDGS INC,COM,431475102,6669000,122753,SH, ,DFND,2015-06-30
302,HILTON WORLDWIDE HLDGS INC,COM,43300A104,27062000,982300,SH, ,DFND,2015-06-30
303,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,9603000,1195900,SH, ,DFND,2015-06-30
304,HOLLYFRONTIER CORP,COM,436106108,78686000,1843200,SH, ,DFND,2015-06-30
305,HOME DEPOT INC,COM,437076102,31980000,287775,SH, ,DFND,2015-06-30
306,HOMEAWAY INC,CALL,43739Q100,2303000,74000,SH,Call,DFND,2015-06-30
307,HOMEAWAY INC,COM,43739Q100,3890000,125000,SH, ,DFND,2015-06-30
308,HORIZON PHARMA PLC,SHS,G4617B105,11291000,325000,SH, ,DFND,2015-06-30
309,HUB GROUP INC,CL A,443320106,3485000,86400,SH, ,DFND,2015-06-30
310,HUBBELL INC,CL B,443510201,8933000,82500,SH, ,DFND,2015-06-30
311,HUMANA INC,COM,444859102,44033000,230200,SH, ,DFND,2015-06-30
312,HUNT J B TRANS SVCS INC,COM,445658107,7511000,91500,SH, ,DFND,2015-06-30
313,HUNTINGTON INGALLS INDS INC,COM,446413106,3265000,29000,SH, ,DFND,2015-06-30
314,HUNTSMAN CORP,COM,447011107,21349000,967350,SH, ,DFND,2015-06-30
315,IAC INTERACTIVECORP,COM PAR $.001,44919P508,4389000,55100,SH, ,DFND,2015-06-30
316,ICONIX BRAND GROUP INC,COM,451055107,2192000,87800,SH, ,DFND,2015-06-30
317,ICU MED INC,COM,44930G107,1004000,10500,SH, ,DFND,2015-06-30
318,IDERA PHARMACEUTICALS INC,COM NEW,45168K306,420000,113200,SH, ,DFND,2015-06-30
319,IDEX CORP,COM,45167R104,27252000,346800,SH, ,DFND,2015-06-30
320,IKANG HEALTHCARE GROUP INC,SPONSORED ADR,45174L108,9221000,476800,SH, ,DFND,2015-06-30
321,IMAX CORP,COM,45245E109,5328000,132300,SH, ,DFND,2015-06-30
322,IMPAX LABORATORIES INC,COM,45256B101,8403000,183000,SH, ,DFND,2015-06-30
323,IMPERVA INC,COM,45321L100,2532000,37400,SH, ,DFND,2015-06-30
324,INFOBLOX INC,COM,45672H104,47000,1800,SH, ,DFND,2015-06-30
325,INFRAREIT INC,COM,45685L100,771000,27200,SH, ,DFND,2015-06-30
326,INGERSOLL-RAND PLC,SHS,G47791101,51827000,768725,SH, ,DFND,2015-06-30
327,INGRAM MICRO INC,CL A,457153104,3154000,126000,SH, ,DFND,2015-06-30
328,INSULET CORP,COM,45784P101,1053000,34000,SH, ,DFND,2015-06-30
329,INTERCONTINENTAL HOTELS GROU,SPON ADR NEW2014,45857P509,3884000,96000,SH, ,DFND,2015-06-30
330,INTEROIL CORP,COM,460951106,34651000,575600,SH, ,DFND,2015-06-30
331,INTERPUBLIC GROUP COS INC,COM,460690100,183000,9500,SH, ,DFND,2015-06-30
332,INTERSECT ENT INC,COM,46071F103,10198000,356200,SH, ,DFND,2015-06-30
333,INTRA CELLULAR THERAPIES INC,COM,46116X101,3645000,114100,SH, ,DFND,2015-06-30
334,INTUIT,COM,461202103,32760000,325100,SH, ,DFND,2015-06-30
335,INTUITIVE SURGICAL INC,COM NEW,46120E602,7268000,15000,SH, ,DFND,2015-06-30
336,INVESCO LTD,SHS,G491BT108,10565000,281800,SH, ,DFND,2015-06-30
337,IPC HEALTHCARE INC,COM,44984A105,7860000,141900,SH, ,DFND,2015-06-30
338,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,16626000,1378600,SH, ,DFND,2015-06-30
339,ISHARES,IBOXX HI YD ETF,464288513,1332000,15000,SH, ,DFND,2015-06-30
340,ISHARES TR,CALL,464287234,1981000,50000,SH,Call,DFND,2015-06-30
341,ISHARES TR,CALL,464287432,8222000,70000,SH,Call,DFND,2015-06-30
342,ISHARES TR,CALL,464287655,149308000,1195800,SH,Call,DFND,2015-06-30
343,ISHARES TR,CHINA LG-CAP ETF,464287184,3688000,80000,SH, ,DFND,2015-06-30
344,ISHARES TR,MSCI EMG MKT ETF,464287234,9905000,250000,SH, ,DFND,2015-06-30
345,ISHARES TR,PUT,464287655,109253000,875000,SH,Put,DFND,2015-06-30
346,ISHARES TR,RUSSELL 2000 ETF,464287655,317000,2540,SH, ,DFND,2015-06-30
347,ISIS PHARMACEUTICALS INC,COM,464330109,8063000,140100,SH, ,DFND,2015-06-30
348,ITT CORP NEW,COM NEW,450911201,12569000,300400,SH, ,DFND,2015-06-30
349,JA SOLAR HOLDINGS CO LTD,SPON ADR REP5ORD,466090206,1969000,230300,SH, ,DFND,2015-06-30
350,JABIL CIRCUIT INC,COM,466313103,164000,7700,SH, ,DFND,2015-06-30
351,JACK IN THE BOX INC,COM,466367109,33483000,379800,SH, ,DFND,2015-06-30
352,JARDEN CORP,COM,471109108,2743000,53000,SH, ,DFND,2015-06-30
353,JD COM INC,SPON ADR CL A,47215P106,16337000,479100,SH, ,DFND,2015-06-30
354,JOHNSON CTLS INC,COM,478366107,128286000,2590070,SH, ,DFND,2015-06-30
355,KAPSTONE PAPER & PACKAGING C,COM,48562P103,12836000,555200,SH, ,DFND,2015-06-30
356,KAR AUCTION SVCS INC,COM,48238T109,60659000,1621900,SH, ,DFND,2015-06-30
357,KB HOME,COM,48666K109,20602000,1241100,SH, ,DFND,2015-06-30
358,KELLOGG CO,CALL,487836108,5148000,82100,SH,Call,DFND,2015-06-30
359,KEURIG GREEN MTN INC,COM,49271M100,28299000,369300,SH, ,DFND,2015-06-30
360,KEURIG GREEN MTN INC,PUT,49271M100,3065000,40000,SH,Put,DFND,2015-06-30
361,KINDER MORGAN INC DEL,CALL,49456B101,1920000,50000,SH,Call,DFND,2015-06-30
362,KINDRED HEALTHCARE INC,COM,494580103,6061000,298700,SH, ,DFND,2015-06-30
363,KIRBY CORP,COM,497266106,36840000,480560,SH, ,DFND,2015-06-30
364,KNIGHT TRANSN INC,COM,499064103,7423000,277600,SH, ,DFND,2015-06-30
365,L BRANDS INC,COM,501797104,40353000,470700,SH, ,DFND,2015-06-30
366,LA QUINTA HLDGS INC,COM,50420D108,2582000,113000,SH, ,DFND,2015-06-30
367,LAM RESEARCH CORP,COM,512807108,40480000,497600,SH, ,DFND,2015-06-30
368,LANDSTAR SYS INC,COM,515098101,31509000,471200,SH, ,DFND,2015-06-30
369,LAUDER ESTEE COS INC,CL A,518439104,15642000,180500,SH, ,DFND,2015-06-30
370,LEAR CORP,COM NEW,521865204,43142000,384300,SH, ,DFND,2015-06-30
371,LEVEL 3 COMMUNICATIONS INC,COM NEW,52729N308,18429000,349900,SH, ,DFND,2015-06-30
372,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,17319000,320300,SH, ,DFND,2015-06-30
373,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,24606000,486000,SH, ,DFND,2015-06-30
374,LIBERTY INTERACTIVE CORP,LBT VENT COM A,53071M880,1009000,25700,SH, ,DFND,2015-06-30
375,LIBERTY MEDIA CORP DELAWARE,CL A,531229102,296000,8200,SH, ,DFND,2015-06-30
376,LITHIA MTRS INC,CL A,536797103,2342000,20700,SH, ,DFND,2015-06-30
377,LKQ CORP,COM,501889208,25829000,854000,SH, ,DFND,2015-06-30
378,LOCKHEED MARTIN CORP,COM,539830109,32000,170,SH, ,DFND,2015-06-30
379,LOUISIANA PAC CORP,COM,546347105,19585000,1150000,SH, ,DFND,2015-06-30
380,LOWES COS INC,COM,548661107,3040000,45400,SH, ,DFND,2015-06-30
381,LULULEMON ATHLETICA INC,COM,550021109,2318000,35500,SH, ,DFND,2015-06-30
382,LUXOFT HLDG INC,ORD SHS CL A,G57279104,5457000,96500,SH, ,DFND,2015-06-30
383,MACERICH CO,COM,554382101,619000,8300,SH, ,DFND,2015-06-30
384,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,14179000,171600,SH, ,DFND,2015-06-30
385,MACROGENICS INC,COM,556099109,96713000,2547084,SH, ,DFND,2015-06-30
386,MADISON SQUARE GARDEN CO,CL A,55826P100,3256000,39000,SH, ,DFND,2015-06-30
387,MAGNA INTL INC,COM,559222401,26228000,467600,SH, ,DFND,2015-06-30
388,MANPOWERGROUP INC,COM,56418H100,3414000,38200,SH, ,DFND,2015-06-30
389,MARATHON OIL CORP,COM,565849106,42284000,1593201,SH, ,DFND,2015-06-30
390,MARATHON PETE CORP,PUT,56585A102,63865000,1220900,SH,Put,DFND,2015-06-30
391,MARINUS PHARMACEUTICALS INC,COM,56854Q101,2726000,235000,SH, ,DFND,2015-06-30
392,MARKET VECTORS ETF TR,CALL,57060U100,41026000,2310000,SH,Call,DFND,2015-06-30
393,MASCO CORP,COM,574599106,8001000,300000,SH, ,DFND,2015-06-30
394,MASONITE INTL CORP NEW,COM,575385109,1115000,15900,SH, ,DFND,2015-06-30
395,MASTERCARD INC,CL A,57636Q104,29166000,312000,SH, ,DFND,2015-06-30
396,MATTEL INC,COM,577081102,18610000,724400,SH, ,DFND,2015-06-30
397,MCDONALDS CORP,COM,580135101,14812000,155800,SH, ,DFND,2015-06-30
398,MEAD JOHNSON NUTRITION CO,COM,582839106,3771000,41800,SH, ,DFND,2015-06-30
399,MEDIA GEN INC NEW,COM,58441K100,11072000,670200,SH, ,DFND,2015-06-30
400,MEDIVATION INC,COM,58501N101,11272000,98700,SH, ,DFND,2015-06-30
401,MEDNAX INC,COM,58502B106,18179000,245300,SH, ,DFND,2015-06-30
402,MEDTRONIC PLC,SHS,G5960L103,44193000,596400,SH, ,DFND,2015-06-30
403,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,1190000,24500,SH, ,DFND,2015-06-30
404,MEMORIAL RESOURCE DEV CORP,COM,58605Q109,6165000,325000,SH, ,DFND,2015-06-30
405,MERCER INTL INC,COM,588056101,2066000,151000,SH, ,DFND,2015-06-30
406,METALDYNE PERFORMANCE GROUP,COM,59116R107,3626000,199800,SH, ,DFND,2015-06-30
407,METHANEX CORP,COM,59151K108,891000,16000,SH, ,DFND,2015-06-30
408,MICHAEL KORS HLDGS LTD,SHS,G60754101,41488000,985700,SH, ,DFND,2015-06-30
409,MICROSOFT CORP,COM,594918104,185000,4200,SH, ,DFND,2015-06-30
410,MIMEDX GROUP INC,COM,602496101,9670000,834300,SH, ,DFND,2015-06-30
411,MINDBODY INC,COM CL A,60255W105,870000,62900,SH, ,DFND,2015-06-30
412,MOBILEYE N V AMSTELVEEN,ORD SHS,N51488117,8029000,151000,SH, ,DFND,2015-06-30
413,MOHAWK INDS INC,COM,608190104,129468000,678200,SH, ,DFND,2015-06-30
414,MOLINA HEALTHCARE INC,COM,60855R100,9694000,137900,SH, ,DFND,2015-06-30
415,MOLSON COORS BREWING CO,CL B,60871R209,7595000,108800,SH, ,DFND,2015-06-30
416,MONDELEZ INTL INC,CL A,609207105,16802000,408400,SH, ,DFND,2015-06-30
417,MONSANTO CO NEW,COM,61166W101,2665000,25000,SH, ,DFND,2015-06-30
418,MONSTER BEVERAGE CORP NEW,COM,61174X109,4919000,36700,SH, ,DFND,2015-06-30
419,MOODYS CORP,COM,615369105,76000,700,SH, ,DFND,2015-06-30
420,MOOG INC,CL A,615394202,516000,7300,SH, ,DFND,2015-06-30
421,MOSAIC CO NEW,COM,61945C103,49728000,1061425,SH, ,DFND,2015-06-30
422,MRC GLOBAL INC,COM,55345K103,17824000,1154400,SH, ,DFND,2015-06-30
423,MSC INDL DIRECT INC,CL A,553530106,29031000,416100,SH, ,DFND,2015-06-30
424,MUELLER WTR PRODS INC,COM SER A,624758108,1350000,148400,SH, ,DFND,2015-06-30
425,MURPHY OIL CORP,COM,626717102,4539000,109200,SH, ,DFND,2015-06-30
426,MYLAN N V,SHS EURO,N59465109,90335000,1331200,SH, ,DFND,2015-06-30
427,NABORS INDUSTRIES LTD,SHS,G6359F103,13835000,958801,SH, ,DFND,2015-06-30
428,NATIONAL FUEL GAS CO N J,COM,636180101,3369000,57200,SH, ,DFND,2015-06-30
429,NATIONAL OILWELL VARCO INC,CALL,637071101,20036000,415000,SH,Call,DFND,2015-06-30
430,NATIONAL OILWELL VARCO INC,COM,637071101,18588000,385000,SH, ,DFND,2015-06-30
431,NATIONSTAR MTG HLDGS INC,COM,63861C109,19137000,1139100,SH, ,DFND,2015-06-30
432,NAVIGATOR HOLDINGS LTD,SHS,Y62132108,4407000,232700,SH, ,DFND,2015-06-30
433,NCR CORP NEW,COM,62886E108,14948000,496600,SH, ,DFND,2015-06-30
434,NETFLIX INC,COM,64110L106,74300000,113100,SH, ,DFND,2015-06-30
435,NEUROCRINE BIOSCIENCES INC,COM,64125C109,1801000,37700,SH, ,DFND,2015-06-30
436,NEVRO CORP,COM,64157F103,16884000,314116,SH, ,DFND,2015-06-30
437,NEW MEDIA INVT GROUP INC,COM,64704V106,346000,19300,SH, ,DFND,2015-06-30
438,NEWFIELD EXPL CO,COM,651290108,39663000,1098101,SH, ,DFND,2015-06-30
439,NEXSTAR BROADCASTING GROUP I,CL A,65336K103,7448000,133000,SH, ,DFND,2015-06-30
440,NIKE INC,CL B,654106103,32935000,304900,SH, ,DFND,2015-06-30
441,NOBLE CORP PLC,SHS USD,G65431101,59521000,3867501,SH, ,DFND,2015-06-30
442,NOBLE ENERGY INC,COM,655044105,141625000,3318305,SH, ,DFND,2015-06-30
443,NORDSTROM INC,COM,655664100,6414000,86100,SH, ,DFND,2015-06-30
444,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,15411000,833500,SH, ,DFND,2015-06-30
445,NORTHSTAR RLTY FIN CORP,CALL,66704R704,4770000,300000,SH,Call,DFND,2015-06-30
446,NORTHSTAR RLTY FIN CORP,COM NEW,66704R704,48905000,3075800,SH, ,DFND,2015-06-30
447,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,57391000,1024100,SH, ,DFND,2015-06-30
448,NOVADAQ TECHNOLOGIES INC,CALL,66987G102,346000,28600,SH,Call,DFND,2015-06-30
449,NOVADAQ TECHNOLOGIES INC,COM,66987G102,11716000,967500,SH, ,DFND,2015-06-30
450,NRG YIELD INC,CL C,62942X405,16797000,767318,SH, ,DFND,2015-06-30
451,NUCOR CORP,COM,670346105,4010000,91000,SH, ,DFND,2015-06-30
452,NVIDIA CORP,COM,67066G104,1038000,51600,SH, ,DFND,2015-06-30
453,NXP SEMICONDUCTORS N V,COM,N6596X109,26092000,265700,SH, ,DFND,2015-06-30
454,NXSTAGE MEDICAL INC,CALL,67072V103,8571000,600000,SH,Call,DFND,2015-06-30
455,NXSTAGE MEDICAL INC,COM,67072V103,18136000,1269600,SH, ,DFND,2015-06-30
456,OASIS PETE INC NEW,COM,674215108,12618000,796110,SH, ,DFND,2015-06-30
457,OCCIDENTAL PETE CORP DEL,CALL,674599105,69363000,891900,SH,Call,DFND,2015-06-30
458,OCCIDENTAL PETE CORP DEL,COM,674599105,212569000,2733305,SH, ,DFND,2015-06-30
459,OLD DOMINION FGHT LINES INC,COM,679580100,14784000,215500,SH, ,DFND,2015-06-30
460,OLIN CORP,COM PAR $1,680665205,41349000,1534300,SH, ,DFND,2015-06-30
461,OM ASSET MGMT PLC,SHS,G67506108,11825000,664700,SH, ,DFND,2015-06-30
462,ON ASSIGNMENT INC,COM,682159108,7192000,183100,SH, ,DFND,2015-06-30
463,ONEOK INC NEW,CALL,682680103,37009000,937400,SH,Call,DFND,2015-06-30
464,ONEOK INC NEW,COM,682680103,171853000,4352906,SH, ,DFND,2015-06-30
465,ORBITAL ATK INC,COM,68557N103,38177000,520400,SH, ,DFND,2015-06-30
466,OWENS & MINOR INC NEW,COM,690732102,27000,800,SH, ,DFND,2015-06-30
467,OWENS CORNING NEW,COM,690742101,219000,5300,SH, ,DFND,2015-06-30
468,PACCAR INC,COM,693718108,7402000,116000,SH, ,DFND,2015-06-30
469,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,1000,100,SH, ,DFND,2015-06-30
470,PANERA BREAD CO,CL A,69840W108,3321000,19000,SH, ,DFND,2015-06-30
471,PAREXEL INTL CORP,COM,699462107,26316000,409200,SH, ,DFND,2015-06-30
472,PARSLEY ENERGY INC,CL A,701877102,0,1,SH, ,DFND,2015-06-30
473,PARTY CITY HOLDCO INC,COM,702149105,649000,32000,SH, ,DFND,2015-06-30
474,PATTERSON UTI ENERGY INC,COM,703481101,0,1,SH, ,DFND,2015-06-30
475,PAYCHEX INC,COM,704326107,52000,1100,SH, ,DFND,2015-06-30
476,PDC ENERGY INC,COM,69327R101,1609000,30000,SH, ,DFND,2015-06-30
477,PENN VA CORP,COM,707882106,8333000,1902401,SH, ,DFND,2015-06-30
478,PENNEY J C INC,COM,708160106,451000,53300,SH, ,DFND,2015-06-30
479,PENTAIR PLC,SHS,G7S00T104,21000,300,SH, ,DFND,2015-06-30
480,PEPSICO INC,COM,713448108,18817000,201600,SH, ,DFND,2015-06-30
481,PERNIX THERAPEUTICS HLDGS IN,COM,71426V108,3108000,525000,SH, ,DFND,2015-06-30
482,PERRIGO CO PLC,SHS,G97822103,2883000,15600,SH, ,DFND,2015-06-30
483,PFIZER INC,CALL,717081103,83825000,2500000,SH,Call,DFND,2015-06-30
484,PHARMERICA CORP,COM,71714F104,1845000,55400,SH, ,DFND,2015-06-30
485,PHH CORP,COM NEW,693320202,7471000,287000,SH, ,DFND,2015-06-30
486,PHOTRONICS INC,COM,719405102,155000,16300,SH, ,DFND,2015-06-30
487,PIER 1 IMPORTS INC,COM,720279108,3158000,250000,SH, ,DFND,2015-06-30
488,PINNACLE FOODS INC DEL,COM,72348P104,2919000,64100,SH, ,DFND,2015-06-30
489,PIONEER NAT RES CO,COM,723787107,68555000,494301,SH, ,DFND,2015-06-30
490,PLATFORM SPECIALTY PRODS COR,COM,72766Q105,9639000,376829,SH, ,DFND,2015-06-30
491,POLARIS INDS INC,COM,731068102,11914000,80440,SH, ,DFND,2015-06-30
492,POPULAR INC,COM NEW,733174700,11547000,400100,SH, ,DFND,2015-06-30
493,POTASH CORP SASK INC,COM,73755L107,28650000,925100,SH, ,DFND,2015-06-30
494,POWERSHS DB MULTI SECT COMM,PS DB AGRICUL FD,73936B408,1168000,50000,SH, ,DFND,2015-06-30
495,PPG INDS INC,COM,693506107,34083000,297100,SH, ,DFND,2015-06-30
496,PRECISION CASTPARTS CORP,COM,740189105,15710000,78600,SH, ,DFND,2015-06-30
497,PRECISION DRILLING CORP,COM 2010,74022D308,15087000,2245100,SH, ,DFND,2015-06-30
498,PRICELINE GRP INC,COM NEW,741503403,26366000,22900,SH, ,DFND,2015-06-30
499,PRICESMART INC,COM,741511109,28255000,309682,SH, ,DFND,2015-06-30
500,PRIMORIS SVCS CORP,COM,74164F103,7092000,358200,SH, ,DFND,2015-06-30
501,PROQR THRAPEUTICS N V,SHS EURO,N71542109,2000,100,SH, ,DFND,2015-06-30
502,PROTHENA CORP PLC,SHS,G72800108,3266000,62000,SH, ,DFND,2015-06-30
503,PTC THERAPEUTICS INC,COM,69366J200,7523000,156300,SH, ,DFND,2015-06-30
504,PULTE GROUP INC,COM,745867101,3121000,154900,SH, ,DFND,2015-06-30
505,PUMA BIOTECHNOLOGY INC,COM,74587V107,8009000,68600,SH, ,DFND,2015-06-30
506,PVH CORP,COM,693656100,13859000,120300,SH, ,DFND,2015-06-30
507,QEP RES INC,COM,74733V100,45729000,2470510,SH, ,DFND,2015-06-30
508,QIHOO 360 TECHNOLOGY CO LTD,ADS,74734M109,9659000,142700,SH, ,DFND,2015-06-30
509,QORVO INC,COM,74736K101,17643000,219800,SH, ,DFND,2015-06-30
510,QUANTA SVCS INC,COM,74762E102,93438000,3242108,SH, ,DFND,2015-06-30
511,RACKSPACE HOSTING INC,COM,750086100,21622000,581400,SH, ,DFND,2015-06-30
512,RADIAN GROUP INC,COM,750236101,9292000,495300,SH, ,DFND,2015-06-30
513,RALPH LAUREN CORP,CL A,751212101,41865000,316300,SH, ,DFND,2015-06-30
514,RANGE RES CORP,COM,75281A109,69058000,1398505,SH, ,DFND,2015-06-30
515,RCS CAP CORP,COM CL A,74937W102,7501000,979200,SH, ,DFND,2015-06-30
516,REALOGY HLDGS CORP,COM,75605Y106,220000,4700,SH, ,DFND,2015-06-30
517,REGAL BELOIT CORP,COM,758750103,36418000,501700,SH, ,DFND,2015-06-30
518,REGAL ENTMT GROUP,CL A,758766109,838000,40100,SH, ,DFND,2015-06-30
519,REGIS CORP MINN,COM,758932107,251000,15900,SH, ,DFND,2015-06-30
520,RELIANCE STEEL & ALUMINUM CO,COM,759509102,20890000,345400,SH, ,DFND,2015-06-30
521,RENAISSANCERE HOLDINGS LTD,COM,G7496G103,8750000,86200,SH, ,DFND,2015-06-30
522,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,10162000,879100,SH, ,DFND,2015-06-30
523,RESTORATION HARDWARE HLDGS I,COM,761283100,17505000,179300,SH, ,DFND,2015-06-30
524,RETAILMENOT INC,COM SER 1,76132B106,4818000,270200,SH, ,DFND,2015-06-30
525,RETROPHIN INC,COM,761299106,8065000,243300,SH, ,DFND,2015-06-30
526,RICE ENERGY INC,COM,762760106,22896000,1099201,SH, ,DFND,2015-06-30
527,RIO TINTO PLC,SPONSORED ADR,767204100,18598000,451300,SH, ,DFND,2015-06-30
528,RLJ LODGING TR,COM,74965L101,5727000,192300,SH, ,DFND,2015-06-30
529,ROCK-TENN CO,CL A,772739207,18429000,306125,SH, ,DFND,2015-06-30
530,ROSS STORES INC,COM,778296103,21680000,446000,SH, ,DFND,2015-06-30
531,ROWAN COMPANIES PLC,SHS CL A,G7665A101,2111000,100000,SH, ,DFND,2015-06-30
532,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,24174000,307200,SH, ,DFND,2015-06-30
533,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,27114000,475600,SH, ,DFND,2015-06-30
534,RPM INTL INC,COM,749685103,3918000,80000,SH, ,DFND,2015-06-30
535,RUBICON PROJ INC,COM,78112V102,96000,6400,SH, ,DFND,2015-06-30
536,SAGENT PHARMACEUTICALS INC,COM,786692103,5954000,244900,SH, ,DFND,2015-06-30
537,SALESFORCE COM INC,COM,79466L302,25255000,362700,SH, ,DFND,2015-06-30
538,SANGAMO BIOSCIENCES INC,COM,800677106,3552000,320300,SH, ,DFND,2015-06-30
539,SAREPTA THERAPEUTICS INC,CALL,803607100,5322000,174900,SH,Call,DFND,2015-06-30
540,SAREPTA THERAPEUTICS INC,COM,803607100,28501000,936600,SH, ,DFND,2015-06-30
541,SCHLUMBERGER LTD,COM,806857108,92069000,1068205,SH, ,DFND,2015-06-30
542,SCHOLASTIC CORP,COM,807066105,1271000,28800,SH, ,DFND,2015-06-30
543,SCORPIO BULKERS INC,SHS,Y7546A106,4070000,2497000,SH, ,DFND,2015-06-30
544,SCORPIO TANKERS INC,SHS,Y7542C106,16527000,1638000,SH, ,DFND,2015-06-30
545,SCOTTS MIRACLE GRO CO,CL A,810186106,45177000,762997,SH, ,DFND,2015-06-30
546,SEALED AIR CORP NEW,PUT,81211K100,6423000,125000,SH,Put,DFND,2015-06-30
547,SELECT COMFORT CORP,COM,81616X103,24579000,817400,SH, ,DFND,2015-06-30
548,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,1912000,25000,SH, ,DFND,2015-06-30
549,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,461000,6200,SH, ,DFND,2015-06-30
550,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,610000,25000,SH, ,DFND,2015-06-30
551,SERVICE CORP INTL,COM,817565104,15980000,543000,SH, ,DFND,2015-06-30
552,SERVICEMASTER GLOBAL HLDGS I,COM,81761R109,62000,1705,SH, ,DFND,2015-06-30
553,SHERWIN WILLIAMS CO,COM,824348106,3438000,12500,SH, ,DFND,2015-06-30
554,SHUTTERFLY INC,COM,82568P304,9576000,200300,SH, ,DFND,2015-06-30
555,SIGNET JEWELERS LIMITED,SHS,G81276100,49924000,389300,SH, ,DFND,2015-06-30
556,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,3530000,101990,SH, ,DFND,2015-06-30
557,SIRIUS XM HLDGS INC,COM,82968B103,40603000,10885500,SH, ,DFND,2015-06-30
558,SIX FLAGS ENTMT CORP NEW,CALL,83001A102,8970000,200000,SH,Call,DFND,2015-06-30
559,SIX FLAGS ENTMT CORP NEW,COM,83001A102,27466000,612400,SH, ,DFND,2015-06-30
560,SKECHERS U S A INC,CL A,830566105,7916000,72100,SH, ,DFND,2015-06-30
561,SM ENERGY CO,COM,78454L100,19518000,423200,SH, ,DFND,2015-06-30
562,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,1718000,50600,SH, ,DFND,2015-06-30
563,SMITH & WESSON HLDG CORP,COM,831756101,50647000,3052846,SH, ,DFND,2015-06-30
564,SMITH A O,COM,831865209,151000,2100,SH, ,DFND,2015-06-30
565,SNAP ON INC,COM,833034101,7198000,45200,SH, ,DFND,2015-06-30
566,SOLARCITY CORP,COM,83416T100,2678000,50001,SH, ,DFND,2015-06-30
567,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,2690000,74000,SH, ,DFND,2015-06-30
568,SONIC AUTOMOTIVE INC,CL A,83545G102,6787000,284800,SH, ,DFND,2015-06-30
569,SONIC CORP,COM,835451105,9657000,335300,SH, ,DFND,2015-06-30
570,SOUTHWEST AIRLS CO,COM,844741108,7779000,235100,SH, ,DFND,2015-06-30
571,SOUTHWESTERN ENERGY CO,COM,845467109,59041000,2597504,SH, ,DFND,2015-06-30
572,SPDR S&P 500 ETF TR,CALL,78462F103,61755000,300000,SH,Call,DFND,2015-06-30
573,SPDR S&P 500 ETF TR,PUT,78462F103,361781000,1757500,SH,Put,DFND,2015-06-30
574,SPDR S&P 500 ETF TR,TR UNIT,78462F103,30878000,150000,SH, ,DFND,2015-06-30
575,SPDR SERIES TRUST,CALL,78464A698,10488000,237500,SH,Call,DFND,2015-06-30
576,SPDR SERIES TRUST,PUT,78464A698,9936000,225000,SH,Put,DFND,2015-06-30
577,SPDR SERIES TRUST,S&P REGL BKG,78464A698,442000,10000,SH, ,DFND,2015-06-30
578,SPDR SERIES TRUST,S&P RETAIL ETF,78464A714,395000,4000,SH, ,DFND,2015-06-30
579,SPECTRANETICS CORP,COM,84760C107,4310000,187300,SH, ,DFND,2015-06-30
580,SPIRIT AIRLS INC,COM,848577102,21692000,349300,SH, ,DFND,2015-06-30
581,SPRINGLEAF HLDGS INC,COM,85172J101,13061000,284500,SH, ,DFND,2015-06-30
582,SPX CORP,COM,784635104,146106000,2018314,SH, ,DFND,2015-06-30
583,STANLEY BLACK & DECKER INC,COM,854502101,36234000,344300,SH, ,DFND,2015-06-30
584,STAPLES INC,COM,855030102,26699000,1743900,SH, ,DFND,2015-06-30
585,STARBUCKS CORP,COM,855244109,9367000,174700,SH, ,DFND,2015-06-30
586,STARWOOD HOTELS&RESORTS WRLD,COM,85590A401,4127000,50900,SH, ,DFND,2015-06-30
