,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
293,GROUP 1 AUTOMOTIVE INC,COM,398905109,6530000,132300,SH, ,DFND,2016-06-30
294,GROUPON INC,COM CL A,399473107,3529000,1085700,SH, ,DFND,2016-06-30
295,GULFPORT ENERGY CORP,COM NEW,402635304,10738000,343500,SH, ,DFND,2016-06-30
296,HALLIBURTON CO,COM,406216101,40648000,897500,SH, ,DFND,2016-06-30
297,HALYARD HEALTH INC,COM,40650V100,182000,5600,SH, ,DFND,2016-06-30
298,HANESBRANDS INC,COM,410345102,2054000,81719,SH, ,DFND,2016-06-30
299,HARMAN INTL INDS INC,COM,413086109,4130000,57500,SH, ,DFND,2016-06-30
300,HARTFORD FINL SVCS GROUP INC,COM,416515104,13181000,297000,SH, ,DFND,2016-06-30
301,HAWAIIAN HOLDINGS INC,COM,419879101,471000,12400,SH, ,DFND,2016-06-30
302,HD SUPPLY HLDGS INC,COM,40416M105,38430000,1103673,SH, ,DFND,2016-06-30
303,HEADWATERS INC,COM,42210P102,2234000,124500,SH, ,DFND,2016-06-30
304,HEALTHEQUITY INC,COM,42226A107,2063000,67900,SH, ,DFND,2016-06-30
305,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,6000000,887500,SH, ,DFND,2016-06-30
306,HERTZ GLOBAL HOLDINGS INC,PUT,42805T105,554000,50000,SH,Put,DFND,2016-06-30
307,HESS CORP,COM,42809H107,1689000,28100,SH, ,DFND,2016-06-30
308,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,7458000,408200,SH, ,DFND,2016-06-30
309,HILL ROM HLDGS INC,COM,431475102,41430000,821200,SH, ,DFND,2016-06-30
310,HOLOGIC INC,CALL,436440101,1920000,55500,SH,Call,DFND,2016-06-30
311,HOLOGIC INC,COM,436440101,24763000,715700,SH, ,DFND,2016-06-30
312,HOME DEPOT INC,COM,437076102,6129000,48000,SH, ,DFND,2016-06-30
313,HORIZON PHARMA PLC,SHS,G4617B105,5926000,359800,SH, ,DFND,2016-06-30
314,HSN INC,COM,404303109,15560000,318000,SH, ,DFND,2016-06-30
315,HUBBELL INC,COM,443510607,10347000,98100,SH, ,DFND,2016-06-30
316,HUBSPOT INC,COM,443573100,4850000,111700,SH, ,DFND,2016-06-30
317,HUNT J B TRANS SVCS INC,COM,445658107,2487000,30728,SH, ,DFND,2016-06-30
318,HUNTSMAN CORP,CALL,447011107,2018000,150000,SH,Call,DFND,2016-06-30
319,HUNTSMAN CORP,COM,447011107,8954000,665700,SH, ,DFND,2016-06-30
320,ICON PLC,SHS,G4705A100,11685000,166900,SH, ,DFND,2016-06-30
321,ILLUMINA INC,COM,452327109,28000,200,SH, ,DFND,2016-06-30
322,IMMUNE DESIGN CORP,COM,45252L103,576000,70572,SH, ,DFND,2016-06-30
323,INC RESH HLDGS INC,CL A,45329R109,1613000,42300,SH, ,DFND,2016-06-30
324,INGERSOLL-RAND PLC,SHS,G47791101,36613000,574949,SH, ,DFND,2016-06-30
325,INNOVIVA INC,COM,45781M101,6014000,571100,SH, ,DFND,2016-06-30
326,INOGEN INC,COM,45780L104,9832000,196214,SH, ,DFND,2016-06-30
327,INOTEK PHARMACEUTICALS CORP,COM,45780V102,6428000,864000,SH, ,DFND,2016-06-30
328,INSMED INC,COM PAR $.01,457669307,1985000,201354,SH, ,DFND,2016-06-30
329,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,20615000,258400,SH, ,DFND,2016-06-30
330,INTEL CORP,COM,458140100,86718000,2643854,SH, ,DFND,2016-06-30
331,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,9471000,37000,SH, ,DFND,2016-06-30
332,INTERFACE INC,COM,458665304,6304000,413400,SH, ,DFND,2016-06-30
333,INTEROIL CORP,COM,460951106,47723000,1060500,SH, ,DFND,2016-06-30
334,INTERVAL LEISURE GROUP INC,COM,46113M108,35338000,2222539,SH, ,DFND,2016-06-30
335,INTRA CELLULAR THERAPIES INC,COM,46116X101,6572000,169300,SH, ,DFND,2016-06-30
336,INTUITIVE SURGICAL INC,COM NEW,46120E602,8929000,13500,SH, ,DFND,2016-06-30
337,INVESCO LTD,SHS,G491BT108,7156000,280200,SH, ,DFND,2016-06-30
338,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,15261000,1167183,SH, ,DFND,2016-06-30
339,ISHARES,CALL,464286822,5037000,100000,SH,Call,DFND,2016-06-30
340,ISHARES SILVER TRUST,CALL,46428Q109,13504000,755900,SH,Call,DFND,2016-06-30
341,ISHARES SILVER TRUST,PUT,46428Q109,3569000,199800,SH,Put,DFND,2016-06-30
342,ISHARES TR,CALL,464287184,2395000,70000,SH,Call,DFND,2016-06-30
343,ISHARES TR,CALL,464287234,6700000,195000,SH,Call,DFND,2016-06-30
344,ISHARES TR,CALL,464287465,8987000,161000,SH,Call,DFND,2016-06-30
345,ISHARES TR,CALL,464287655,17247000,150000,SH,Call,DFND,2016-06-30
346,ISHARES TR,PUT,464287184,2738000,80000,SH,Put,DFND,2016-06-30
347,ISHARES TR,PUT,464287655,170032000,1478800,SH,Put,DFND,2016-06-30
348,JACK IN THE BOX INC,COM,466367109,23542000,274000,SH, ,DFND,2016-06-30
349,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,30933000,218900,SH, ,DFND,2016-06-30
350,JD COM INC,SPON ADR CL A,47215P106,12207000,575000,SH, ,DFND,2016-06-30
351,JETBLUE AIRWAYS CORP,COM,477143101,3079000,185900,SH, ,DFND,2016-06-30
352,JOHNSON CTLS INC,COM,478366107,30212000,682600,SH, ,DFND,2016-06-30
353,K2M GROUP HLDGS INC,COM,48273J107,5207000,335500,SH, ,DFND,2016-06-30
354,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,2676000,29600,SH, ,DFND,2016-06-30
355,KANSAS CITY SOUTHERN,COM NEW,485170302,3153000,35000,SH, ,DFND,2016-06-30
356,KAPSTONE PAPER & PACKAGING C,COM,48562P103,10155000,780550,SH, ,DFND,2016-06-30
357,KAR AUCTION SVCS INC,COM,48238T109,136356000,3266800,SH, ,DFND,2016-06-30
358,KATE SPADE & CO,COM,485865109,40051000,1943300,SH, ,DFND,2016-06-30
359,KEMPHARM INC,COM,488445107,1525000,383106,SH, ,DFND,2016-06-30
360,KEYCORP NEW,COM,493267108,21645000,1958800,SH, ,DFND,2016-06-30
361,KINDER MORGAN INC DEL,COM,49456B101,4684000,250200,SH, ,DFND,2016-06-30
362,KIRBY CORP,COM,497266106,10996000,176254,SH, ,DFND,2016-06-30
363,KNIGHT TRANSN INC,COM,499064103,4194000,157800,SH, ,DFND,2016-06-30
364,KOHLS CORP,COM,500255104,12260000,323300,SH, ,DFND,2016-06-30
365,KRAFT HEINZ CO,COM,500754106,38135000,431000,SH, ,DFND,2016-06-30
366,L-3 COMMUNICATIONS HLDGS INC,COM,502424104,53689000,366000,SH, ,DFND,2016-06-30
367,LA QUINTA HLDGS INC,COM,50420D108,331000,29000,SH, ,DFND,2016-06-30
368,LANDS END INC NEW,COM,51509F105,1232000,75000,SH, ,DFND,2016-06-30
369,LANDSTAR SYS INC,COM,515098101,1044000,15200,SH, ,DFND,2016-06-30
370,LANNET INC,COM,516012101,5143000,216200,SH, ,DFND,2016-06-30
371,LAUDER ESTEE COS INC,CL A,518439104,910000,10000,SH, ,DFND,2016-06-30
372,LEAR CORP,COM NEW,521865204,2544000,25000,SH, ,DFND,2016-06-30
373,LEAR CORP,PUT,521865204,509000,5000,SH,Put,DFND,2016-06-30
374,LEGG MASON INC,COM,524901105,8231000,279100,SH, ,DFND,2016-06-30
375,LHC GROUP INC,COM,50187A107,1372000,31700,SH, ,DFND,2016-06-30
376,LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,845000,26200,SH, ,DFND,2016-06-30
377,LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,1793000,55200,SH, ,DFND,2016-06-30
378,LIBERTY INTERACTIVE CORP,QVC GP COM SER A,53071M104,1180000,46500,SH, ,DFND,2016-06-30
379,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,28919000,936800,SH, ,DFND,2016-06-30
380,LILLY ELI & CO,CALL,532457108,78750000,1000000,SH,Call,DFND,2016-06-30
381,LILLY ELI & CO,COM,532457108,106335000,1350280,SH, ,DFND,2016-06-30
382,LIONS GATE ENTMNT CORP,COM NEW,535919203,12397000,612785,SH, ,DFND,2016-06-30
383,LITHIA MTRS INC,CL A,536797103,2551000,35900,SH, ,DFND,2016-06-30
384,LKQ CORP,COM,501889208,8889000,280400,SH, ,DFND,2016-06-30
385,LOCKHEED MARTIN CORP,COM,539830109,37014000,149146,SH, ,DFND,2016-06-30
386,LOWES COS INC,COM,548661107,49085000,620000,SH, ,DFND,2016-06-30
387,LULULEMON ATHLETICA INC,COM,550021109,4071000,55115,SH, ,DFND,2016-06-30
388,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,852000,11500,SH, ,DFND,2016-06-30
389,MACROGENICS INC,COM,556099109,68957000,2554900,SH, ,DFND,2016-06-30
390,MACYS INC,COM,55616P104,27210000,809590,SH, ,DFND,2016-06-30
391,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,9764000,56600,SH, ,DFND,2016-06-30
392,MALLINCKRODT PUB LTD CO,SHS,G5785G107,7318000,120400,SH, ,DFND,2016-06-30
393,MARATHON OIL CORP,COM,565849106,15034000,1001600,SH, ,DFND,2016-06-30
394,MARATHON PETE CORP,CALL,56585A102,15184000,400000,SH,Call,DFND,2016-06-30
395,MARATHON PETE CORP,COM,56585A102,54336000,1431390,SH, ,DFND,2016-06-30
396,MARRIOTT INTL INC NEW,CL A,571903202,22410000,337200,SH, ,DFND,2016-06-30
397,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,13650000,199300,SH, ,DFND,2016-06-30
398,MASCO CORP,COM,574599106,5879000,190000,SH, ,DFND,2016-06-30
399,MASIMO CORP,COM,574795100,3849000,73300,SH, ,DFND,2016-06-30
400,MASONITE INTL CORP NEW,COM,575385109,476000,7200,SH, ,DFND,2016-06-30
401,MASTEC INC,COM,576323109,1288000,57700,SH, ,DFND,2016-06-30
402,MASTERCARD INC,CL A,57636Q104,60392000,685800,SH, ,DFND,2016-06-30
403,MATADOR RES CO,COM,576485205,15060000,760600,SH, ,DFND,2016-06-30
404,MAXIM INTEGRATED PRODS INC,COM,57772K101,49852000,1396800,SH, ,DFND,2016-06-30
405,MCDERMOTT INTL INC,COM,580037109,4357000,882000,SH, ,DFND,2016-06-30
406,MCKESSON CORP,COM,58155Q103,32794000,175700,SH, ,DFND,2016-06-30
407,MDC PARTNERS INC,CL A SUB VTG,552697104,4604000,251700,SH, ,DFND,2016-06-30
408,MEDICINES CO,COM,584688105,8764000,260600,SH, ,DFND,2016-06-30
409,MEDIVATION INC,COM,58501N101,26122000,433200,SH, ,DFND,2016-06-30
410,MEDTRONIC PLC,SHS,G5960L103,10846000,125000,SH, ,DFND,2016-06-30
411,MERCADOLIBRE INC,COM,58733R102,19863000,141200,SH, ,DFND,2016-06-30
412,MERITOR INC,COM,59001K100,40000,5600,SH, ,DFND,2016-06-30
413,METTLER TOLEDO INTERNATIONAL,COM,592688105,3394000,9300,SH, ,DFND,2016-06-30
414,MGIC INVT CORP WIS,COM,552848103,2678000,450000,SH, ,DFND,2016-06-30
415,MGM RESORTS INTERNATIONAL,COM,552953101,31137000,1375900,SH, ,DFND,2016-06-30
416,MICHAEL KORS HLDGS LTD,SHS,G60754101,95962000,1939400,SH, ,DFND,2016-06-30
417,MICRON TECHNOLOGY INC,COM,595112103,4579000,332783,SH, ,DFND,2016-06-30
418,MIMEDX GROUP INC,COM,602496101,1197000,150000,SH, ,DFND,2016-06-30
419,MOBILEYE N V AMSTELVEEN,PUT,N51488117,16149000,350000,SH,Put,DFND,2016-06-30
420,MOHAWK INDS INC,COM,608190104,62640000,330100,SH, ,DFND,2016-06-30
421,MOLSON COORS BREWING CO,CL B,60871R209,22441000,221900,SH, ,DFND,2016-06-30
422,MONDELEZ INTL INC,CL A,609207105,11714000,257400,SH, ,DFND,2016-06-30
423,MONRO MUFFLER BRAKE INC,COM,610236101,8377000,131800,SH, ,DFND,2016-06-30
424,MONSANTO CO NEW,CALL,61166W101,5171000,50000,SH,Call,DFND,2016-06-30
425,MONSANTO CO NEW,COM,61166W101,20093000,194300,SH, ,DFND,2016-06-30
426,MONSTER BEVERAGE CORP NEW,COM,61174X109,26240000,163276,SH, ,DFND,2016-06-30
427,MOSAIC CO NEW,CALL,61945C103,5236000,200000,SH,Call,DFND,2016-06-30
428,MSC INDL DIRECT INC,CL A,553530106,7896000,111900,SH, ,DFND,2016-06-30
429,MSG NETWORK INC,CL A,553573106,4211000,274500,SH, ,DFND,2016-06-30
430,MUELLER WTR PRODS INC,COM SER A,624758108,1704000,149200,SH, ,DFND,2016-06-30
431,MULTI PACKAGING SOLUTIONS IN,COM,G6331W109,462000,34600,SH, ,DFND,2016-06-30
432,MURPHY USA INC,COM,626755102,9756000,131553,SH, ,DFND,2016-06-30
433,NABORS INDUSTRIES LTD,SHS,G6359F103,18121000,1803080,SH, ,DFND,2016-06-30
434,NATERA INC,COM,632307104,956000,79200,SH, ,DFND,2016-06-30
435,NATIONAL FUEL GAS CO N J,COM,636180101,853000,15000,SH, ,DFND,2016-06-30
436,NATIONAL OILWELL VARCO INC,COM,637071101,11895000,353500,SH, ,DFND,2016-06-30
437,NATURAL GROCERS BY VITAMIN C,COM,63888U108,914000,70000,SH, ,DFND,2016-06-30
438,NATUS MEDICAL INC DEL,COM,639050103,23534000,622600,SH, ,DFND,2016-06-30
439,NETFLIX INC,CALL,64110L106,1967000,21500,SH,Call,DFND,2016-06-30
440,NETFLIX INC,COM,64110L106,76463000,835844,SH, ,DFND,2016-06-30
441,NEVRO CORP,COM,64157F103,19878000,269500,SH, ,DFND,2016-06-30
442,NEW RELIC INC,COM,64829B100,4998000,170100,SH, ,DFND,2016-06-30
443,NEWELL BRANDS INC,COM,651229106,151101000,3111000,SH, ,DFND,2016-06-30
444,NEWFIELD EXPL CO,COM,651290108,8908000,201626,SH, ,DFND,2016-06-30
445,NEWMONT MINING CORP,COM,651639106,861000,22000,SH, ,DFND,2016-06-30
446,NEWS CORP NEW,CL A,65249B109,2811000,247700,SH, ,DFND,2016-06-30
447,NEXTERA ENERGY INC,COM,65339F101,10369000,79518,SH, ,DFND,2016-06-30
448,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,1088000,35798,SH, ,DFND,2016-06-30
449,NIELSEN HLDGS PLC,SHS EUR,G6518L108,5748000,110600,SH, ,DFND,2016-06-30
450,NIKE INC,CALL,654106103,2004000,36300,SH,Call,DFND,2016-06-30
451,NOBLE CORP PLC,SHS USD,G65431101,1046000,127000,SH, ,DFND,2016-06-30
452,NOBLE ENERGY INC,COM,655044105,64374000,1794637,SH, ,DFND,2016-06-30
453,NORFOLK SOUTHERN CORP,COM,655844108,15621000,183500,SH, ,DFND,2016-06-30
454,NORTHROP GRUMMAN CORP,COM,666807102,28919000,130100,SH, ,DFND,2016-06-30
455,NORTHSTAR REALTY EUROPE CORP,COM,66706L101,27485000,2971379,SH, ,DFND,2016-06-30
456,NOVADAQ TECHNOLOGIES INC,COM,66987G102,980000,99600,SH, ,DFND,2016-06-30
457,NOVAVAX INC,PUT,670002104,1309000,180000,SH,Put,DFND,2016-06-30
458,NOW INC,COM,67011P100,2177000,120000,SH, ,DFND,2016-06-30
459,NRG YIELD INC,CL C,62942X405,4064000,260700,SH, ,DFND,2016-06-30
460,NUCOR CORP,COM,670346105,924000,18700,SH, ,DFND,2016-06-30
461,NUVASIVE INC,COM,670704105,14476000,242400,SH, ,DFND,2016-06-30
462,NVIDIA CORP,COM,67066G104,489000,10400,SH, ,DFND,2016-06-30
463,NVIDIA CORP,PUT,67066G104,23505000,500000,SH,Put,DFND,2016-06-30
464,NXP SEMICONDUCTORS N V,COM,N6596X109,22327000,285000,SH, ,DFND,2016-06-30
465,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,8241000,30400,SH, ,DFND,2016-06-30
466,OASIS PETE INC NEW,COM,674215108,4267000,456900,SH, ,DFND,2016-06-30
467,OCCIDENTAL PETE CORP DEL,COM,674599105,16623000,220000,SH, ,DFND,2016-06-30
468,OFFICE DEPOT INC,CALL,676220106,2358000,712400,SH,Call,DFND,2016-06-30
469,OLIN CORP,COM PAR $1,680665205,21318000,858200,SH, ,DFND,2016-06-30
470,OM ASSET MGMT PLC,SHS,G67506108,13948000,1044800,SH, ,DFND,2016-06-30
471,ON ASSIGNMENT INC,COM,682159108,6481000,175400,SH, ,DFND,2016-06-30
472,ORBITAL ATK INC,COM,68557N103,70185000,824343,SH, ,DFND,2016-06-30
473,OSHKOSH CORP,COM,688239201,787000,16500,SH, ,DFND,2016-06-30
474,OTONOMY INC,COM,68906L105,27000,1700,SH, ,DFND,2016-06-30
475,OUTERWALL INC,CALL,690070107,6644000,158200,SH,Call,DFND,2016-06-30
476,OUTERWALL INC,COM,690070107,20549000,489254,SH, ,DFND,2016-06-30
477,OUTFRONT MEDIA INC,COM,69007J106,23834000,986100,SH, ,DFND,2016-06-30
478,OWENS CORNING NEW,COM,690742101,1922000,37300,SH, ,DFND,2016-06-30
479,OWENS ILL INC,COM NEW,690768403,2997000,166400,SH, ,DFND,2016-06-30
480,PACIRA PHARMACEUTICALS INC,COM,695127100,9486000,281236,SH, ,DFND,2016-06-30
481,PALO ALTO NETWORKS INC,COM,697435105,3103000,25300,SH, ,DFND,2016-06-30
482,PANDORA MEDIA INC,COM,698354107,17226000,1383600,SH, ,DFND,2016-06-30
483,PARATEK PHARMACEUTICALS INC,COM,699374302,1391000,100000,SH, ,DFND,2016-06-30
484,PAREXEL INTL CORP,COM,699462107,1270000,20200,SH, ,DFND,2016-06-30
485,PARSLEY ENERGY INC,CL A,701877102,1353000,50000,SH, ,DFND,2016-06-30
486,PATTERN ENERGY GROUP INC,CL A,70338P100,7295000,317600,SH, ,DFND,2016-06-30
487,PATTERSON UTI ENERGY INC,CALL,703481101,1066000,50000,SH,Call,DFND,2016-06-30
488,PATTERSON UTI ENERGY INC,COM,703481101,13453000,631000,SH, ,DFND,2016-06-30
489,PDC ENERGY INC,COM,69327R101,6775000,117600,SH, ,DFND,2016-06-30
490,PENNEY J C INC,COM,708160106,6660000,750000,SH, ,DFND,2016-06-30
491,PENTAIR PLC,SHS,G7S00T104,28830000,494600,SH, ,DFND,2016-06-30
492,PG&E CORP,COM,69331C108,24264000,379600,SH, ,DFND,2016-06-30
493,PHH CORP,COM NEW,693320202,5369000,403100,SH, ,DFND,2016-06-30
494,PHILLIPS 66,COM,718546104,11901000,150000,SH, ,DFND,2016-06-30
495,PHYSICIANS RLTY TR,COM,71943U104,11927000,567700,SH, ,DFND,2016-06-30
496,PILGRIMS PRIDE CORP NEW,COM,72147K108,4217000,165500,SH, ,DFND,2016-06-30
497,PILGRIMS PRIDE CORP NEW,PUT,72147K108,5096000,200000,SH,Put,DFND,2016-06-30
498,PINNACLE FOODS INC DEL,COM,72348P104,16783000,362557,SH, ,DFND,2016-06-30
499,PINNACLE WEST CAP CORP,COM,723484101,4150000,51200,SH, ,DFND,2016-06-30
500,PIONEER NAT RES CO,COM,723787107,46335000,306429,SH, ,DFND,2016-06-30
501,PNM RES INC,COM,69349H107,2892000,81600,SH, ,DFND,2016-06-30
502,POLARIS INDS INC,COM,731068102,8176000,100000,SH, ,DFND,2016-06-30
503,POST HLDGS INC,COM,737446104,39749000,480700,SH, ,DFND,2016-06-30
504,POTASH CORP SASK INC,CALL,73755L107,4385000,270000,SH,Call,DFND,2016-06-30
505,POTASH CORP SASK INC,COM,73755L107,19680000,1211800,SH, ,DFND,2016-06-30
506,POTLATCH CORP NEW,COM,737630103,510000,14965,SH, ,DFND,2016-06-30
507,POWERSHARES QQQ TRUST,CALL,73935A104,21508000,200000,SH,Call,DFND,2016-06-30
508,PPL CORP,CALL,69351T106,5663000,150000,SH,Call,DFND,2016-06-30
509,PRAXAIR INC,COM,74005P104,14689000,130700,SH, ,DFND,2016-06-30
510,PRICELINE GRP INC,COM NEW,741503403,86265000,69100,SH, ,DFND,2016-06-30
511,PROGRESSIVE CORP OHIO,COM,743315103,4884000,145800,SH, ,DFND,2016-06-30
512,PROOFPOINT INC,COM,743424103,1931000,30600,SH, ,DFND,2016-06-30
513,PTC INC,COM,69370C100,8482000,225700,SH, ,DFND,2016-06-30
514,PUMA BIOTECHNOLOGY INC,COM,74587V107,42177000,1415800,SH, ,DFND,2016-06-30
515,PVH CORP,COM,693656100,44467000,471900,SH, ,DFND,2016-06-30
516,QEP RES INC,COM,74733V100,53838000,3053788,SH, ,DFND,2016-06-30
517,QUANTA SVCS INC,COM,74762E102,35568000,1538410,SH, ,DFND,2016-06-30
518,RACKSPACE HOSTING INC,COM,750086100,1385000,66400,SH, ,DFND,2016-06-30
519,RADIAN GROUP INC,CALL,750236101,1042000,100000,SH,Call,DFND,2016-06-30
520,RADIAN GROUP INC,COM,750236101,10650000,1022100,SH, ,DFND,2016-06-30
521,RAYTHEON CO,COM NEW,755111507,24865000,182895,SH, ,DFND,2016-06-30
522,REALOGY HLDGS CORP,COM,75605Y106,79553000,2741300,SH, ,DFND,2016-06-30
523,RED ROBIN GOURMET BURGERS IN,COM,75689M101,15092000,318200,SH, ,DFND,2016-06-30
524,RED ROCK RESORTS INC,CL A,75700L108,804000,36600,SH, ,DFND,2016-06-30
525,RELIANCE STEEL & ALUMINUM CO,COM,759509102,15911000,206900,SH, ,DFND,2016-06-30
526,RENEWABLE ENERGY GROUP INC,CALL,75972A301,883000,100000,SH,Call,DFND,2016-06-30
527,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,8652000,979800,SH, ,DFND,2016-06-30
528,REPUBLIC SVCS INC,COM,760759100,18939000,369100,SH, ,DFND,2016-06-30
529,RESTAURANT BRANDS INTL INC,COM,76131D103,5454000,131100,SH, ,DFND,2016-06-30
530,RETROPHIN INC,COM,761299106,3113000,174800,SH, ,DFND,2016-06-30
531,RICE ENERGY INC,COM,762760106,6189000,280800,SH, ,DFND,2016-06-30
532,ROPER TECHNOLOGIES INC,COM,776696106,83950000,492200,SH, ,DFND,2016-06-30
533,ROSS STORES INC,COM,778296103,12755000,225000,SH, ,DFND,2016-06-30
534,ROWAN COMPANIES PLC,SHS CL A,G7665A101,477000,27000,SH, ,DFND,2016-06-30
535,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,13276000,197700,SH, ,DFND,2016-06-30
536,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,2584000,46800,SH, ,DFND,2016-06-30
537,RPC INC,COM,749660106,3106000,200000,SH, ,DFND,2016-06-30
538,RSP PERMIAN INC,COM,74978Q105,5310000,152200,SH, ,DFND,2016-06-30
539,SABRE CORP,COM,78573M104,5626000,210000,SH, ,DFND,2016-06-30
540,SAGE THERAPEUTICS INC,COM,78667J108,5053000,167700,SH, ,DFND,2016-06-30
541,SALESFORCE COM INC,COM,79466L302,63877000,804400,SH, ,DFND,2016-06-30
542,SALLY BEAUTY HLDGS INC,COM,79546E104,107444000,3653300,SH, ,DFND,2016-06-30
543,SANMINA CORPORATION,COM,801056102,249000,9300,SH, ,DFND,2016-06-30
544,SANTANDER CONSUMER USA HDG I,COM,80283M101,2478000,239900,SH, ,DFND,2016-06-30
545,SAREPTA THERAPEUTICS INC,CALL,803607100,4768000,250000,SH,Call,DFND,2016-06-30
546,SAREPTA THERAPEUTICS INC,COM,803607100,52397000,2747600,SH, ,DFND,2016-06-30
547,SAREPTA THERAPEUTICS INC,PUT,803607100,17163000,900000,SH,Put,DFND,2016-06-30
548,SCHLUMBERGER LTD,COM,806857108,87462000,1106000,SH, ,DFND,2016-06-30
549,SCORPIO TANKERS INC,SHS,Y7542C106,4602000,1095800,SH, ,DFND,2016-06-30
550,SCOTTS MIRACLE GRO CO,CL A,810186106,5187000,74200,SH, ,DFND,2016-06-30
551,SEACOR HOLDINGS INC,COM,811904101,2608000,45000,SH, ,DFND,2016-06-30
552,SEALED AIR CORP NEW,COM,81211K100,4597000,100000,SH, ,DFND,2016-06-30
553,SELECT SECTOR SPDR TR,SBI INT-ENERGY,81369Y506,2637000,38644,SH, ,DFND,2016-06-30
554,SEMPRA ENERGY,COM,816851109,1254000,11000,SH, ,DFND,2016-06-30
555,SENSATA TECHNOLOGIES HLDG NV,SHS,N7902X106,3000,100,SH, ,DFND,2016-06-30
556,SERVICE CORP INTL,COM,817565104,14666000,542400,SH, ,DFND,2016-06-30
557,SHERWIN WILLIAMS CO,COM,824348106,15089000,51380,SH, ,DFND,2016-06-30
558,SHIRE PLC,SPONSORED ADR,82481R106,23949000,130100,SH, ,DFND,2016-06-30
559,SHOPIFY INC,CL A,82509L107,5835000,189700,SH, ,DFND,2016-06-30
560,SIGNET JEWELERS LIMITED,SHS,G81276100,87602000,1063000,SH, ,DFND,2016-06-30
561,SILVER WHEATON CORP,COM,828336107,846000,35956,SH, ,DFND,2016-06-30
562,SINCLAIR BROADCAST GROUP INC,CL A,829226109,248000,8300,SH, ,DFND,2016-06-30
563,SIX FLAGS ENTMT CORP NEW,COM,83001A102,28701000,495276,SH, ,DFND,2016-06-30
564,SKECHERS U S A INC,CL A,830566105,3000,100,SH, ,DFND,2016-06-30
565,SM ENERGY CO,COM,78454L100,2700000,100000,SH, ,DFND,2016-06-30
566,SMITH & WESSON HLDG CORP,COM,831756101,2321000,85400,SH, ,DFND,2016-06-30
567,SNYDERS-LANCE INC,COM,833551104,81565000,2406751,SH, ,DFND,2016-06-30
568,SOCIEDAD QUIMICA MINERA DE C,SPON ADR SER B,833635105,14718000,595400,SH, ,DFND,2016-06-30
569,SOLARCITY CORP,CALL,83416T100,10769000,450000,SH,Call,DFND,2016-06-30
570,SOLARCITY CORP,PUT,83416T100,5384000,225000,SH,Put,DFND,2016-06-30
571,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,26421000,1348000,SH, ,DFND,2016-06-30
572,SONIC AUTOMOTIVE INC,CL A,83545G102,1495000,87400,SH, ,DFND,2016-06-30
573,SOTHEBYS,COM,835898107,27400000,1000000,SH, ,DFND,2016-06-30
574,SOUTHERN COPPER CORP,COM,84265V105,21387000,792700,SH, ,DFND,2016-06-30
575,SOUTHWESTERN ENERGY CO,COM,845467109,59398000,4721600,SH, ,DFND,2016-06-30
576,SPDR GOLD TRUST,CALL,78463V107,1265000,10000,SH,Call,DFND,2016-06-30
577,SPDR GOLD TRUST,GOLD SHS,78463V107,10408000,82300,SH, ,DFND,2016-06-30
578,SPDR S&P 500 ETF TR,CALL,78462F103,1366091000,6521500,SH,Call,DFND,2016-06-30
579,SPDR S&P 500 ETF TR,PUT,78462F103,703375000,3357800,SH,Put,DFND,2016-06-30
580,SPDR SERIES TRUST,PUT,78464A730,3481000,100000,SH,Put,DFND,2016-06-30
581,SPDR SERIES TRUST,PUT,78464A755,12205000,500000,SH,Put,DFND,2016-06-30
582,SPDR SERIES TRUST,S&P BIOTECH,78464A870,10329000,191000,SH, ,DFND,2016-06-30
583,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,1602000,46024,SH, ,DFND,2016-06-30
584,SPECTRANETICS CORP,COM,84760C107,5179000,276800,SH, ,DFND,2016-06-30
585,SPECTRUM BRANDS HLDGS INC,COM,84763R101,8984000,75300,SH, ,DFND,2016-06-30
586,SPIRIT AIRLS INC,COM,848577102,13660000,304441,SH, ,DFND,2016-06-30
587,SPLUNK INC,COM,848637104,12982000,239600,SH, ,DFND,2016-06-30
