,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
288,DOMTAR CORP,COM NEW,257559203,18389000,700000,SH,Call,DFND,2020-09-30
289,DONALDSON INC,COM,257651109,1913000,41200,SH, ,DFND,2020-09-30
290,DOVER CORP,COM,260003108,27085000,250000,SH, ,DFND,2020-09-30
291,DRAGONEER GROWTH OPPORTUN CO,UNIT 08/18/2027,G28302126,613000,50000,SH, ,DFND,2020-09-30
292,DROPBOX INC,CL A,26210C104,1926000,99996,SH, ,DFND,2020-09-30
293,DUCK CREEK TECHNOLOGIES INC,SHS,264120106,17641000,388316,SH, ,DFND,2020-09-30
294,DUKE ENERGY CORP NEW,COM NEW,26441C204,36722000,414654,SH, ,DFND,2020-09-30
295,DUNKIN BRANDS GROUP INC,COM,265504100,3825000,46700,SH, ,DFND,2020-09-30
296,DUPONT DE NEMOURS INC,COM,26614N102,23108000,416515,SH, ,DFND,2020-09-30
297,DXC TECHNOLOGY CO,COM,23355L106,33888000,1898480,SH, ,DFND,2020-09-30
298,DYNE THERAPEUTICS INC,COM,26818M108,404000,20000,SH, ,DFND,2020-09-30
299,E L F BEAUTY INC,COM,26856L103,9118000,496372,SH, ,DFND,2020-09-30
300,EAGLE MATLS INC,COM,26969P108,4808000,55700,SH, ,DFND,2020-09-30
301,EDWARDS LIFESCIENCES CORP,COM,28176E108,9532000,119415,SH, ,DFND,2020-09-30
302,EHEALTH INC,COM,28238P109,6162000,78000,SH, ,DFND,2020-09-30
303,EIDOS THERAPEUTICS INC,COM,28249H104,1869000,36991,SH, ,DFND,2020-09-30
304,ELASTIC N V,ORD SHS,N14506104,17244000,159833,SH, ,DFND,2020-09-30
305,ELECTRONIC ARTS INC,COM,285512109,27716000,212528,SH, ,DFND,2020-09-30
306,EMPIRE ST RLTY TR INC,CL A,292104106,2113000,345300,SH, ,DFND,2020-09-30
307,ENBRIDGE INC,COM,29250N105,14976000,512500,SH, ,DFND,2020-09-30
308,ENDO INTL PLC,SHS,G30401106,4677000,1417200,SH, ,DFND,2020-09-30
309,ENERGIZER HLDGS INC NEW,COM,29272W109,5780000,147663,SH, ,DFND,2020-09-30
310,ENERPLUS CORP,COM,292766102,8836000,4820900,SH, ,DFND,2020-09-30
311,ENPHASE ENERGY INC,COM,29355A107,48921000,592336,SH, ,DFND,2020-09-30
312,ENTERGY CORP NEW,COM,29364G103,4207000,42700,SH, ,DFND,2020-09-30
313,EPIZYME INC,COM,29428V104,3969000,332673,SH, ,DFND,2020-09-30
314,EQUINOR ASA,SPONSORED ADR,29446M102,64738000,4604389,SH, ,DFND,2020-09-30
315,EQUITABLE HLDGS INC,COM,29452E101,22297000,1222396,SH, ,DFND,2020-09-30
316,ESSENT GROUP LTD,COM,G3198U102,899000,24300,SH, ,DFND,2020-09-30
317,ESSENTIAL UTILS INC,COM,29670G102,2282000,56700,SH, ,DFND,2020-09-30
318,ETF SER SOLUTIONS,US GLB JETS,26922A842,16900000,1000000,SH,Call,DFND,2020-09-30
319,EVEREST RE GROUP LTD,COM,G3223R108,1123000,5685,SH, ,DFND,2020-09-30
320,EVERSOURCE ENERGY,COM,30040W108,9433000,112900,SH, ,DFND,2020-09-30
321,EVO PMTS INC,CL A COM,26927E104,338000,13600,SH, ,DFND,2020-09-30
322,EVOLENT HEALTH INC,CL A,30050B101,7804000,628880,SH, ,DFND,2020-09-30
323,EXECUTIVE NETWORK PARTNERING,UNIT 99/99/9999,30158L209,5050000,200000,SH, ,DFND,2020-09-30
324,EXELIXIS INC,COM,30161Q104,26365000,1078341,SH, ,DFND,2020-09-30
325,EXPEDIA GROUP INC,COM NEW,30212P303,12426000,135522,SH, ,DFND,2020-09-30
326,EXPEDITORS INTL WASH INC,COM,302130109,14615000,161452,SH, ,DFND,2020-09-30
327,EXPONENT INC,COM,30214U102,371000,5147,SH, ,DFND,2020-09-30
328,F M C CORP,COM NEW,302491303,10612000,100200,SH, ,DFND,2020-09-30
329,FACEBOOK INC,CL A,30303M102,219919000,839705,SH, ,DFND,2020-09-30
330,FAIR ISAAC CORP,COM,303250104,20328000,47787,SH, ,DFND,2020-09-30
331,FALCON CAPITAL ACQUISITN COR,UNIT 08/20/2027,30606L207,5145000,500000,SH, ,DFND,2020-09-30
332,FATE THERAPEUTICS INC,COM,31189P102,6058000,151564,SH, ,DFND,2020-09-30
333,FBL FINL GROUP INC,CL A,30239F106,4039000,83804,SH, ,DFND,2020-09-30
334,FEDEX CORP,COM,31428X106,8082000,32132,SH, ,DFND,2020-09-30
335,FERRARI N V,COM,N3167Y103,17103000,92905,SH, ,DFND,2020-09-30
336,FG NEW AMER ACQUISITION CORP,UNIT 08/31/2027,30259V205,5005000,500000,SH, ,DFND,2020-09-30
337,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,81753000,2611082,SH, ,DFND,2020-09-30
338,FIDELITY NATL INFORMATION SV,COM,31620M106,13081000,88860,SH, ,DFND,2020-09-30
339,FIFTH THIRD BANCORP,COM,316773100,18180000,852709,SH, ,DFND,2020-09-30
340,FINTECH ACQUISITION CORP III,COM CL A,31811A101,9285000,900600,SH, ,DFND,2020-09-30
341,FIREEYE INC,COM,31816Q101,257000,20825,SH, ,DFND,2020-09-30
342,FIRST AMERN FINL CORP,COM,31847R102,2629000,51648,SH, ,DFND,2020-09-30
343,FIRST BANCORP P R,COM NEW,318672706,29094000,5573594,SH, ,DFND,2020-09-30
344,FIRST FNDTN INC,COM,32026V104,152000,11600,SH, ,DFND,2020-09-30
345,FIRST SOLAR INC,COM,336433107,4965000,75000,SH,Call,DFND,2020-09-30
346,FIRSTENERGY CORP,COM,337932107,287000,10000,SH, ,DFND,2020-09-30
347,FIRSTENERGY CORP,COM,337932107,1436000,50000,SH,Call,DFND,2020-09-30
348,FISERV INC,COM,337738108,205236000,1991619,SH, ,DFND,2020-09-30
349,FIVE9 INC,COM,338307101,33081000,255100,SH, ,DFND,2020-09-30
350,FLAGSTAR BANCORP INC,COM PAR .001,337930705,39130000,1320627,SH, ,DFND,2020-09-30
351,FLEETCOR TECHNOLOGIES INC,COM,339041105,6595000,27700,SH, ,DFND,2020-09-30
352,FLEX LTD,ORD,Y2573F102,21250000,1907564,SH, ,DFND,2020-09-30
353,FLOOR & DECOR HLDGS INC,CL A,339750101,18771000,250943,SH, ,DFND,2020-09-30
354,FLOWERS FOODS INC,COM,343498101,2215000,91034,SH, ,DFND,2020-09-30
355,FLWS/1-800 FLOWERS,CL A,68243Q106,47000,1900,SH, ,DFND,2020-09-30
356,FORMFACTOR INC,COM,346375108,3327000,133466,SH, ,DFND,2020-09-30
357,FORTIS INC,COM,349553107,11614000,284000,SH, ,DFND,2020-09-30
358,FORTRESS VALUE ACQUISITION C,COM CL A,34962V106,8148000,600000,SH, ,DFND,2020-09-30
359,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,16936000,195746,SH, ,DFND,2020-09-30
360,FRANCO NEV CORP,COM,351858105,7230000,51800,SH, ,DFND,2020-09-30
361,FRESHPET INC,COM,358039105,7651000,68526,SH, ,DFND,2020-09-30
362,FUELCELL ENERGY INC,COM,35952H601,725000,338900,SH, ,DFND,2020-09-30
363,FULCRUM THERAPEUTICS INC,COM,359616109,11974000,1510000,SH, ,DFND,2020-09-30
364,G III APPAREL GROUP LTD,COM,36237H101,2882000,219798,SH, ,DFND,2020-09-30
365,GAN LTD,ORD SHS,G3728V109,4348000,257292,SH, ,DFND,2020-09-30
366,GAP INC,COM,364760108,1007000,59123,SH, ,DFND,2020-09-30
367,GARTNER INC,COM,366651107,6785000,54300,SH, ,DFND,2020-09-30
368,GCP APPLIED TECHNOLOGIES INC,COM,36164Y101,853000,40735,SH, ,DFND,2020-09-30
369,GDS HLDGS LTD,SPONSORED ADS,36165L108,2581000,31545,SH, ,DFND,2020-09-30
370,GENERAC HLDGS INC,COM,368736104,33598000,173506,SH, ,DFND,2020-09-30
371,GENERAL MTRS CO,COM,37045V100,28753000,971719,SH, ,DFND,2020-09-30
372,GENTEX CORP,COM,371901109,42591000,1654014,SH, ,DFND,2020-09-30
373,GEO GROUP INC NEW,COM,36162J106,1939000,171017,SH, ,DFND,2020-09-30
374,GEO GROUP INC NEW,COM,36162J106,1134000,100000,SH,Call,DFND,2020-09-30
375,GLAUKOS CORP,COM,377322102,25271000,510315,SH, ,DFND,2020-09-30
376,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,2757000,50000,SH,Put,DFND,2020-09-30
377,GLOBAL PMTS INC,COM,37940X102,48384000,272461,SH, ,DFND,2020-09-30
378,GLOBUS MED INC,CL A,379577208,2566000,51817,SH, ,DFND,2020-09-30
379,GOHEALTH INC,COM CL A,38046W105,8291000,636534,SH, ,DFND,2020-09-30
380,GOLAR LNG LTD,SHS,G9456A100,2257000,372703,SH, ,DFND,2020-09-30
381,GOLDMAN SACHS GROUP INC,COM,38141G104,5024000,25000,SH, ,DFND,2020-09-30
382,GOODRX HLDGS INC,COM CL A,38246G108,6394000,115000,SH, ,DFND,2020-09-30
383,GOPRO INC,CL A,38268T103,1310000,289200,SH, ,DFND,2020-09-30
384,GRAFTECH INTL LTD,COM,384313508,7378000,1078609,SH, ,DFND,2020-09-30
385,GREEN DOT CORP,CL A,39304D102,22113000,436934,SH, ,DFND,2020-09-30
386,GUARDANT HEALTH INC,COM,40131M109,21374000,191216,SH, ,DFND,2020-09-30
387,GW PHARMACEUTICALS PLC,ADS,36197T103,52780000,542164,SH, ,DFND,2020-09-30
388,HAEMONETICS CORP,COM,405024100,145408000,1666569,SH, ,DFND,2020-09-30
389,HALOZYME THERAPEUTICS INC,COM,40637H109,2583000,98292,SH, ,DFND,2020-09-30
390,HANNON ARMSTRONG SUST INFR C,COM,41068X100,6256000,148007,SH, ,DFND,2020-09-30
391,HARPOON THERAPEUTICS INC,COM,41358P106,8773000,516391,SH, ,DFND,2020-09-30
392,HCA HEALTHCARE INC,COM,40412C101,88418000,709159,SH, ,DFND,2020-09-30
393,HEALTH CATALYST INC,COM,42225T107,29755000,812979,SH, ,DFND,2020-09-30
394,HEALTHCARE TR AMER INC,CL A NEW,42225P501,1960000,75400,SH, ,DFND,2020-09-30
395,HEICO CORP NEW,COM,422806109,8424000,80488,SH, ,DFND,2020-09-30
396,HENRY JACK & ASSOC INC,COM,426281101,11478000,70594,SH, ,DFND,2020-09-30
397,HERON THERAPEUTICS INC,COM,427746102,3873000,261341,SH, ,DFND,2020-09-30
398,HERSHEY CO,COM,427866108,37603000,262336,SH, ,DFND,2020-09-30
399,HILLTOP HOLDINGS INC,COM,432748101,370000,18000,SH, ,DFND,2020-09-30
400,HOLLYFRONTIER CORP,COM,436106108,32253000,1636372,SH, ,DFND,2020-09-30
401,HOLLYFRONTIER CORP,COM,436106108,2957000,150000,SH,Call,DFND,2020-09-30
402,HOLOGIC INC,COM,436440101,51763000,778744,SH, ,DFND,2020-09-30
403,HOME DEPOT INC,COM,437076102,4989000,17963,SH, ,DFND,2020-09-30
404,HORIZON THERAPEUTICS PUB L,SHS,G46188101,34433000,443270,SH, ,DFND,2020-09-30
405,HP INC,COM,40434L105,85056000,4478973,SH, ,DFND,2020-09-30
406,HUAZHU GROUP LTD,SPONSORED ADS,44332N106,23918000,553136,SH, ,DFND,2020-09-30
407,HUB GROUP INC,CL A,443320106,6623000,131955,SH, ,DFND,2020-09-30
408,HUBSPOT INC,COM,443573100,818000,2800,SH, ,DFND,2020-09-30
409,HUMANA INC,COM,444859102,28750000,69463,SH, ,DFND,2020-09-30
410,HUMANIGEN INC,COM NEW,444863203,5320000,500000,SH, ,DFND,2020-09-30
411,HUNTSMAN CORP,COM,447011107,11490000,517357,SH, ,DFND,2020-09-30
412,HYATT HOTELS CORP,COM CL A,448579102,21533000,403469,SH, ,DFND,2020-09-30
413,I3 VERTICALS INC,COM CL A,46571Y107,210000,8312,SH, ,DFND,2020-09-30
414,IAC INTERACTIVECORP NEW,COM,44891N109,24712000,206315,SH, ,DFND,2020-09-30
415,ICLICK INTERACTIVE ASIA GROU,SPONSORED ADR,45113Y104,133000,20000,SH, ,DFND,2020-09-30
416,ICU MED INC,COM,44930G107,10502000,57462,SH, ,DFND,2020-09-30
417,IDEAYA BIOSCIENCES INC,COM,45166A102,14528000,1156664,SH, ,DFND,2020-09-30
418,IHS MARKIT LTD,SHS,G47567105,33660000,428732,SH, ,DFND,2020-09-30
419,IMAX CORP,COM,45245E109,1088000,90976,SH, ,DFND,2020-09-30
420,IMMUNOMEDICS INC,COM,452907108,25509000,300000,SH, ,DFND,2020-09-30
421,IMMUNOVANT INC,COM,45258J102,53252000,1513266,SH, ,DFND,2020-09-30
422,IMPERIAL OIL LTD,COM NEW,453038408,6466000,540000,SH, ,DFND,2020-09-30
423,INARI MED INC,COM,45332Y109,9701000,140553,SH, ,DFND,2020-09-30
424,INCYTE CORP,COM,45337C102,23423000,261011,SH, ,DFND,2020-09-30
425,INFINERA CORP,COM,45667G103,1851000,300440,SH, ,DFND,2020-09-30
426,INMUNE BIO INC,COM,45782T105,1031000,100000,SH, ,DFND,2020-09-30
427,INNOVATIVE INDL PPTYS INC,COM,45781V101,8688000,70000,SH, ,DFND,2020-09-30
428,INOVIO PHARMACEUTICALS INC,COM NEW,45773H201,290000,25000,SH,Put,DFND,2020-09-30
429,INSMED INC,COM PAR $.01,457669307,9788000,304551,SH, ,DFND,2020-09-30
430,INSPERITY INC,COM,45778Q107,534000,8152,SH, ,DFND,2020-09-30
431,INSULET CORP,COM,45784P101,2558000,10812,SH, ,DFND,2020-09-30
432,INTEL CORP,COM,458140100,20680000,399390,SH, ,DFND,2020-09-30
433,INTELLIA THERAPEUTICS INC,COM,45826J105,12984000,653119,SH, ,DFND,2020-09-30
434,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,3042000,30400,SH, ,DFND,2020-09-30
435,INTERNATIONAL BANCSHARES COR,COM,459044103,346000,13290,SH, ,DFND,2020-09-30
436,INTRA CELLULAR THERAPIES INC,COM,46116X101,14258000,555643,SH, ,DFND,2020-09-30
437,INTUIT,COM,461202103,51703000,158495,SH, ,DFND,2020-09-30
438,INVENTIVA SA,ADS,46124U107,2841000,240335,SH, ,DFND,2020-09-30
439,INVESCO QQQ TR,UNIT SER 1,46090E103,138920000,500000,SH,Put,DFND,2020-09-30
440,IONIS PHARMACEUTICALS INC,COM,462222100,13689000,288492,SH, ,DFND,2020-09-30
441,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,14628000,444342,SH, ,DFND,2020-09-30
442,ISHARES INC,MSCI BRAZIL ETF,464286400,2766000,100000,SH,Call,DFND,2020-09-30
443,ISHARES INC,MSCI JPN ETF NEW,46434G822,780000,13200,SH,Call,DFND,2020-09-30
444,ISHARES INC,MSCI MEXICO ETF,464286822,3002000,90000,SH,Call,DFND,2020-09-30
445,ISHARES TR,20 YR TR BD ETF,464287432,23183000,142000,SH,Put,DFND,2020-09-30
446,ISHARES TR,CHINA LG-CAP ETF,464287184,34860000,830000,SH,Call,DFND,2020-09-30
447,ISHARES TR,IBOXX HI YD ETF,464288513,23073000,275000,SH,Put,DFND,2020-09-30
448,ISHARES TR,IBOXX INV CP ETF,464287242,44050000,327000,SH, ,DFND,2020-09-30
449,ISHARES TR,IBOXX INV CP ETF,464287242,21688000,161000,SH,Call,DFND,2020-09-30
450,ISHARES TR,ISHS 1-5YR INVS,464288646,25057000,456327,SH, ,DFND,2020-09-30
451,ISHARES TR,JPMORGAN USD EMG,464288281,1109000,10000,SH,Put,DFND,2020-09-30
452,ISHARES TR,MSCI EMG MKT ETF,464287234,2866000,65000,SH, ,DFND,2020-09-30
453,ISHARES TR,MSCI EMG MKT ETF,464287234,2205000,50000,SH,Call,DFND,2020-09-30
454,ISHARES TR,NATIONAL MUN ETF,464288414,8695000,75000,SH,Put,DFND,2020-09-30
455,ISHARES TR,RUSSELL 2000 ETF,464287655,40818000,272500,SH,Put,DFND,2020-09-30
456,JABIL INC,COM,466313103,76301000,2227126,SH, ,DFND,2020-09-30
457,JAMES RIV GROUP LTD,COM,G5005R107,2401000,53923,SH, ,DFND,2020-09-30
458,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,46526000,326289,SH, ,DFND,2020-09-30
459,JD.COM INC,SPON ADR CL A,47215P106,130422000,1680479,SH, ,DFND,2020-09-30
460,JELD-WEN HLDG INC,COM,47580P103,1811000,80122,SH, ,DFND,2020-09-30
461,JETBLUE AWYS CORP,COM,477143101,963000,85000,SH, ,DFND,2020-09-30
462,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,4478000,112631,SH, ,DFND,2020-09-30
463,JOYY INC,ADS REPSTG COM A,46591M109,3788000,46959,SH, ,DFND,2020-09-30
464,JPMORGAN CHASE & CO,COM,46625H100,20650000,214500,SH, ,DFND,2020-09-30
465,JUMIA TECHNOLOGIES AG,SPONSORED ADS,48138M105,5590000,699579,SH, ,DFND,2020-09-30
466,KADMON HLDGS INC,COM,48283N106,20674000,5274076,SH, ,DFND,2020-09-30
467,KANSAS CITY SOUTHERN,COM NEW,485170302,68369000,378084,SH, ,DFND,2020-09-30
468,KANSAS CITY SOUTHERN,COM NEW,485170302,2803000,15500,SH,Call,DFND,2020-09-30
469,KARYOPHARM THERAPEUTICS INC,COM,48576U106,5106000,349723,SH, ,DFND,2020-09-30
470,KE HLDGS INC,SPONSORED ADS,482497104,5486000,89501,SH, ,DFND,2020-09-30
471,KENNAMETAL INC,COM,489170100,31000,1081,SH, ,DFND,2020-09-30
472,KENSINGTON CAP ACQUISITION C,COM CL A,490073103,735000,43901,SH, ,DFND,2020-09-30
473,KEROS THERAPEUTICS INC,COM,492327101,3116000,80800,SH, ,DFND,2020-09-30
474,KEURIG DR PEPPER INC,COM,49271V100,30838000,1117333,SH, ,DFND,2020-09-30
475,KINGSOFT CLOUD HLDGS LTD,ADS,49639K101,4282000,145000,SH, ,DFND,2020-09-30
476,KNIGHT SWIFT TRANSN HLDGS IN,CL A,499049104,4356000,107037,SH, ,DFND,2020-09-30
477,KOHLS CORP,COM,500255104,21865000,1179981,SH, ,DFND,2020-09-30
478,KONTOOR BRANDS INC,COM,50050N103,6001000,247980,SH, ,DFND,2020-09-30
479,KORNIT DIGITAL LTD,SHS,M6372Q113,138000,2126,SH, ,DFND,2020-09-30
480,KRATON CORPORATION,COM,50077C106,198000,11100,SH, ,DFND,2020-09-30
481,KRYSTAL BIOTECH INC,COM,501147102,28580000,663889,SH, ,DFND,2020-09-30
482,KURA ONCOLOGY INC,COM,50127T109,4900000,159936,SH, ,DFND,2020-09-30
483,L BRANDS INC,COM,501797104,58276000,1832004,SH, ,DFND,2020-09-30
484,L3HARRIS TECHNOLOGIES INC,COM,502431109,28163000,165818,SH, ,DFND,2020-09-30
485,LA Z BOY INC,COM,505336107,503000,15900,SH, ,DFND,2020-09-30
486,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,39796000,211375,SH, ,DFND,2020-09-30
487,LAIRD SUPERFOOD INC,COM STK,50736T102,226000,4930,SH, ,DFND,2020-09-30
488,LAM RESEARCH CORP,COM,512807108,4335000,13066,SH, ,DFND,2020-09-30
489,LAMAR ADVERTISING CO NEW,CL A,512816109,884000,13365,SH, ,DFND,2020-09-30
490,LAMB WESTON HLDGS INC,COM,513272104,27098000,408899,SH, ,DFND,2020-09-30
491,LAMB WESTON HLDGS INC,COM,513272104,9941000,150000,SH,Call,DFND,2020-09-30
492,LARIMAR THERAPEUTICS INC,COM,517125100,262000,17260,SH, ,DFND,2020-09-30
493,LAS VEGAS SANDS CORP,COM,517834107,116734000,2501802,SH, ,DFND,2020-09-30
494,LAS VEGAS SANDS CORP,COM,517834107,13998000,300000,SH,Call,DFND,2020-09-30
495,LAUDER ESTEE COS INC,CL A,518439104,41818000,191608,SH, ,DFND,2020-09-30
496,LEAR CORP,COM NEW,521865204,6840000,62719,SH, ,DFND,2020-09-30
497,LENNOX INTL INC,COM,526107107,50948000,186888,SH, ,DFND,2020-09-30
498,LEVI STRAUSS & CO NEW,CL A COM STK,52736R102,537000,40095,SH, ,DFND,2020-09-30
499,LIBERTY BROADBAND CORP,COM SER C,530307305,40160000,281098,SH, ,DFND,2020-09-30
500,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,4620000,219886,SH, ,DFND,2020-09-30
501,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,10747000,324000,SH, ,DFND,2020-09-30
502,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,505000,15265,SH, ,DFND,2020-09-30
503,LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,1034000,28506,SH, ,DFND,2020-09-30
504,LIFE STORAGE INC,COM,53223X107,2400000,22800,SH, ,DFND,2020-09-30
505,LIGAND PHARMACEUTICALS INC,COM NEW,53220K504,216000,2269,SH, ,DFND,2020-09-30
506,LILLY ELI & CO,COM,532457108,194874000,1316541,SH, ,DFND,2020-09-30
507,LINDE PLC,SHS,G5494J103,22980000,96500,SH, ,DFND,2020-09-30
508,LITHIA MTRS INC,CL A,536797103,7568000,33201,SH, ,DFND,2020-09-30
509,LIVANOVA PLC,SHS,G5509L101,23778000,525940,SH, ,DFND,2020-09-30
510,LIVERAMP HLDGS INC,COM,53815P108,1082000,20900,SH, ,DFND,2020-09-30
511,LOUISIANA PAC CORP,COM,546347105,44000,1500,SH, ,DFND,2020-09-30
512,LOWES COS INC,COM,548661107,29117000,175549,SH, ,DFND,2020-09-30
513,LULULEMON ATHLETICA INC,COM,550021109,89993000,273227,SH, ,DFND,2020-09-30
514,LUMENTUM HLDGS INC,COM,55024U109,15386000,204794,SH, ,DFND,2020-09-30
515,LUMINEX CORP DEL,COM,55027E102,7415000,282477,SH, ,DFND,2020-09-30
516,LYFT INC,CL A COM,55087P104,15759000,572019,SH, ,DFND,2020-09-30
517,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,25650000,363886,SH, ,DFND,2020-09-30
518,MACOM TECH SOLUTIONS HLDGS I,COM,55405Y100,49000,1453,SH, ,DFND,2020-09-30
519,MACROGENICS INC,COM,556099109,90560000,3595079,SH, ,DFND,2020-09-30
520,MADISON SQUARE GRDN ENTERTNM,CL A,55826T102,195000,2854,SH, ,DFND,2020-09-30
521,MADISON SQUARE GRDN SPRT COR,CL A,55825T103,3010000,20000,SH, ,DFND,2020-09-30
522,MAGELLAN HEALTH INC,COM NEW,559079207,69176000,912857,SH, ,DFND,2020-09-30
523,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,16157000,1179332,SH, ,DFND,2020-09-30
524,MAGNOLIA OIL & GAS CORP,CL A,559663109,4285000,828752,SH, ,DFND,2020-09-30
525,MANPOWERGROUP INC,COM,56418H100,9936000,135500,SH, ,DFND,2020-09-30
526,MARINUS PHARMACEUTICALS INC,COM NEW,56854Q200,964000,75000,SH, ,DFND,2020-09-30
527,MARKEL CORP,COM,570535104,34846000,35787,SH, ,DFND,2020-09-30
528,MASONITE INTL CORP,COM,575385109,101000,1024,SH, ,DFND,2020-09-30
529,MATCH GROUP INC NEW,COM,57667L107,11065000,100000,SH,Put,DFND,2020-09-30
530,MATTEL INC,COM,577081102,4328000,369949,SH, ,DFND,2020-09-30
531,MCCORMICK & CO INC,COM NON VTG,579780206,12772000,65801,SH, ,DFND,2020-09-30
532,MCDONALDS CORP,COM,580135101,21862000,99604,SH, ,DFND,2020-09-30
533,MCKESSON CORP,COM,58155Q103,65016000,436557,SH, ,DFND,2020-09-30
534,MEDPACE HLDGS INC,COM,58506Q109,13394000,119861,SH, ,DFND,2020-09-30
535,MEDTRONIC PLC,SHS,G5960L103,54354000,523035,SH, ,DFND,2020-09-30
536,MEI PHARMA INC,COM NEW,55279B202,3142000,1007054,SH, ,DFND,2020-09-30
537,MELCO RESORTS AND ENTMNT LTD,ADR,585464100,43368000,2604709,SH, ,DFND,2020-09-30
538,MERCADOLIBRE INC,COM,58733R102,88384000,81650,SH, ,DFND,2020-09-30
539,MERCK & CO. INC,COM,58933Y105,128029000,1543449,SH, ,DFND,2020-09-30
540,MERCURY GENL CORP NEW,COM,589400100,227000,5480,SH, ,DFND,2020-09-30
541,MEREO BIOPHARMA GROUP PLC,ADS,589492107,745000,284469,SH, ,DFND,2020-09-30
542,MERIT MED SYS INC,COM,589889104,3276000,75300,SH, ,DFND,2020-09-30
543,MERSANA THERAPEUTICS INC,COM,59045L106,19438000,1043933,SH, ,DFND,2020-09-30
544,METHANEX CORP,COM,59151K108,7312000,299692,SH, ,DFND,2020-09-30
545,METHANEX CORP,COM,59151K108,4880000,200000,SH,Call,DFND,2020-09-30
546,METLIFE INC,COM,59156R108,2899000,78000,SH, ,DFND,2020-09-30
547,MGIC INVT CORP WIS,COM,552848103,91000,10300,SH, ,DFND,2020-09-30
548,MICROCHIP TECHNOLOGY INC.,COM,595017104,24404000,237481,SH, ,DFND,2020-09-30
549,MICRON TECHNOLOGY INC,COM,595112103,61368000,1306810,SH, ,DFND,2020-09-30
550,MICROSOFT CORP,COM,594918104,206583000,982184,SH, ,DFND,2020-09-30
551,MIMECAST LTD,ORD SHS,G14838109,17097000,364391,SH, ,DFND,2020-09-30
552,MKS INSTRS INC,COM,55306N104,3670000,33600,SH, ,DFND,2020-09-30
553,MODERNA INC,COM,60770K107,5306000,75000,SH,Put,DFND,2020-09-30
554,MOHAWK INDS INC,COM,608190104,8070000,82693,SH, ,DFND,2020-09-30
555,MOLINA HEALTHCARE INC,COM,60855R100,5109000,27913,SH, ,DFND,2020-09-30
556,MONDELEZ INTL INC,CL A,609207105,79853000,1389960,SH, ,DFND,2020-09-30
557,MONGODB INC,CL A,60937P106,64326000,277854,SH, ,DFND,2020-09-30
558,MONSTER BEVERAGE CORP NEW,COM,61174X109,96990000,1209357,SH, ,DFND,2020-09-30
559,MORGAN STANLEY,COM NEW,617446448,16958000,350744,SH, ,DFND,2020-09-30
560,MORPHIC HLDG INC,COM,61775R105,4954000,181204,SH, ,DFND,2020-09-30
561,MOSAIC CO NEW,COM,61945C103,9788000,535720,SH, ,DFND,2020-09-30
562,MYLAN NV,SHS EURO,N59465109,39631000,2672364,SH, ,DFND,2020-09-30
563,MYRIAD GENETICS INC,COM,62855J104,314000,24079,SH, ,DFND,2020-09-30
564,NANOSTRING TECHNOLOGIES INC,COM,63009R109,161000,3608,SH, ,DFND,2020-09-30
565,NATERA INC,COM,632307104,91610000,1268133,SH, ,DFND,2020-09-30
566,NATIONAL BEVERAGE CORP,COM,635017106,3173000,46659,SH, ,DFND,2020-09-30
567,NAVIENT CORPORATION,COM,63938C108,7689000,909995,SH, ,DFND,2020-09-30
568,NAVISTAR INTL CORP NEW,COM,63934E108,989000,22713,SH, ,DFND,2020-09-30
569,NEOLEUKIN THERAPEUTICS INC,COM,64049K104,11996000,999694,SH, ,DFND,2020-09-30
570,NETFIN ACQUISITION CORP,SHS CL A,G6455A107,11407000,1100000,SH, ,DFND,2020-09-30
571,NETFLIX INC,COM,64110L106,8291000,16582,SH, ,DFND,2020-09-30
572,NETFLIX INC,COM,64110L106,3600000,7200,SH,Call,DFND,2020-09-30
573,NEVRO CORP,COM,64157F103,20539000,147441,SH, ,DFND,2020-09-30
574,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581107,19483000,130321,SH, ,DFND,2020-09-30
575,NEW RESIDENTIAL INVT CORP,COM NEW,64828T201,9715000,1222000,SH, ,DFND,2020-09-30
576,NEW YORK CMNTY BANCORP INC,COM,649445103,437000,52898,SH, ,DFND,2020-09-30
577,NEWS CORP NEW,CL A,65249B109,5274000,376195,SH, ,DFND,2020-09-30
