,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
295,HD SUPPLY HLDGS INC,COM,40416M105,19364000,605500,SH, ,DFND,2016-09-30
296,HEALTHWAYS INC,COM,422245100,4498000,170000,SH, ,DFND,2016-09-30
297,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,2597000,319400,SH, ,DFND,2016-09-30
298,HERC HLDGS INC,COM,42704L104,3592000,106600,SH, ,DFND,2016-09-30
299,HERSHEY CO,COM,427866108,956000,10000,SH,Call,DFND,2016-09-30
300,HERTZ GLOBAL HLDGS INC,COM,42806J106,201000,5000,SH,Call,DFND,2016-09-30
301,HERTZ GLOBAL HLDGS INC,COM,42806J106,1141000,28400,SH, ,DFND,2016-09-30
302,HESS CORP,COM,42809H107,42368000,790156,SH, ,DFND,2016-09-30
303,HILL ROM HLDGS INC,COM,431475102,28542000,460500,SH, ,DFND,2016-09-30
304,HILTON WORLDWIDE HLDGS INC,COM,43300A104,19222000,838300,SH, ,DFND,2016-09-30
305,HOLLYFRONTIER CORP,COM,436106108,31007000,1265600,SH, ,DFND,2016-09-30
306,HOLOGIC INC,COM,436440101,51085000,1315600,SH, ,DFND,2016-09-30
307,HOME DEPOT INC,COM,437076102,52468000,407738,SH, ,DFND,2016-09-30
308,HONEYWELL INTL INC,COM,438516106,60032000,514900,SH, ,DFND,2016-09-30
309,HORIZON PHARMA PLC,SHS,G4617B105,9235000,509400,SH, ,DFND,2016-09-30
310,HORMEL FOODS CORP,COM,440452100,9776000,257751,SH, ,DFND,2016-09-30
311,HUB GROUP INC,CL A,443320106,416000,10200,SH, ,DFND,2016-09-30
312,HUBSPOT INC,COM,443573100,3261000,56600,SH, ,DFND,2016-09-30
313,HUMANA INC,COM,444859102,5784000,32700,SH, ,DFND,2016-09-30
314,HUNTINGTON BANCSHARES INC,COM,446150104,8828000,895300,SH, ,DFND,2016-09-30
315,HUNTSMAN CORP,COM,447011107,6622000,407000,SH, ,DFND,2016-09-30
316,ICON PLC,SHS,G4705A100,12472000,161200,SH, ,DFND,2016-09-30
317,IHS MARKIT LTD,SHS,G47567105,676000,18000,SH, ,DFND,2016-09-30
318,ILLINOIS TOOL WKS INC,COM,452308109,11984000,100000,SH, ,DFND,2016-09-30
319,IMMUNE DESIGN CORP,COM,45252L103,1001000,132100,SH, ,DFND,2016-09-30
320,IMPAX LABORATORIES INC,COM,45256B101,13426000,566500,SH, ,DFND,2016-09-30
321,INC RESH HLDGS INC,CL A,45329R109,9701000,217600,SH, ,DFND,2016-09-30
322,INCYTE CORP,COM,45337C102,6412000,68000,SH, ,DFND,2016-09-30
323,INGERSOLL-RAND PLC,SHS,G47791101,8608000,126700,SH, ,DFND,2016-09-30
324,INNOSPEC INC,COM,45768S105,6154000,101200,SH, ,DFND,2016-09-30
325,INNOVIVA INC,COM,45781M101,6743000,613575,SH, ,DFND,2016-09-30
326,INOGEN INC,COM,45780L104,15549000,259590,SH, ,DFND,2016-09-30
327,INOTEK PHARMACEUTICALS CORP,COM,45780V102,8342000,880000,SH, ,DFND,2016-09-30
328,INSTALLED BLDG PRODS INC,COM,45780R101,1004000,28000,SH, ,DFND,2016-09-30
329,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,4329000,367143,SH, ,DFND,2016-09-30
330,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,8255000,100000,SH,Call,DFND,2016-09-30
331,INTEL CORP,COM,458140100,5406000,143200,SH, ,DFND,2016-09-30
332,INTERFACE INC,COM,458665304,7085000,424500,SH, ,DFND,2016-09-30
333,INTERSECT ENT INC,COM,46071F103,7134000,450400,SH, ,DFND,2016-09-30
334,INTERVAL LEISURE GROUP INC,COM,46113M108,18966000,1104588,SH, ,DFND,2016-09-30
335,INTL PAPER CO,COM,460146103,35040000,730300,SH, ,DFND,2016-09-30
336,INTL PAPER CO,COM,460146103,2399000,50000,SH,Put,DFND,2016-09-30
337,INTRA CELLULAR THERAPIES INC,COM,46116X101,2336000,153300,SH, ,DFND,2016-09-30
338,INTUITIVE SURGICAL INC,COM NEW,46120E602,2827000,3900,SH, ,DFND,2016-09-30
339,INVESCO LTD,SHS,G491BT108,6923000,221400,SH, ,DFND,2016-09-30
340,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,15148000,953927,SH, ,DFND,2016-09-30
341,ISHARES SILVER TRUST,ISHARES,46428Q109,5551000,305000,SH,Call,DFND,2016-09-30
342,ISHARES TR,MSCI EMG MKT ETF,464287234,749000,20000,SH, ,DFND,2016-09-30
343,ISHARES TR,MSCI EMG MKT ETF,464287234,4681000,125000,SH,Put,DFND,2016-09-30
344,ISHARES TR,IBOXX HI YD ETF,464288513,14834000,170000,SH,Put,DFND,2016-09-30
345,ISHARES TR,RUSSELL 2000 ETF,464287655,2795000,22500,SH, ,DFND,2016-09-30
346,ISHARES TR,RUSSELL 2000 ETF,464287655,59534000,479300,SH,Put,DFND,2016-09-30
347,JACK IN THE BOX INC,COM,466367109,34989000,364700,SH, ,DFND,2016-09-30
348,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,42785000,352200,SH, ,DFND,2016-09-30
349,JD COM INC,SPON ADR CL A,47215P106,23742000,910000,SH, ,DFND,2016-09-30
350,JOHNSON CTLS INTL PLC,SHS,G51502105,55863000,1200581,SH, ,DFND,2016-09-30
351,JONES ENERGY INC,COM CL A,48019R108,11303000,3175000,SH, ,DFND,2016-09-30
352,K2M GROUP HLDGS INC,COM,48273J107,5101000,286900,SH, ,DFND,2016-09-30
353,KADMON HLDGS INC,COM,48283N106,7762000,1057535,SH, ,DFND,2016-09-30
354,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,3070000,35500,SH, ,DFND,2016-09-30
355,KANSAS CITY SOUTHERN,COM NEW,485170302,439000,4700,SH, ,DFND,2016-09-30
356,KAPSTONE PAPER & PACKAGING C,COM,48562P103,17384000,918800,SH, ,DFND,2016-09-30
357,KAR AUCTION SVCS INC,COM,48238T109,19482000,451400,SH, ,DFND,2016-09-30
358,KATE SPADE & CO,COM,485865109,30788000,1797300,SH, ,DFND,2016-09-30
359,KB HOME,COM,48666K109,983000,61000,SH, ,DFND,2016-09-30
360,KCG HLDGS INC,CL A,48244B100,1728000,111300,SH, ,DFND,2016-09-30
361,KEMPHARM INC,COM,488445107,1720000,383106,SH, ,DFND,2016-09-30
362,KENNAMETAL INC,COM,489170100,27282000,940100,SH, ,DFND,2016-09-30
363,KEYCORP NEW,COM,493267108,18254000,1499900,SH, ,DFND,2016-09-30
364,KRAFT HEINZ CO,COM,500754106,20605000,230200,SH, ,DFND,2016-09-30
365,KROGER CO,COM,501044101,4073000,137229,SH, ,DFND,2016-09-30
366,L-3 COMMUNICATIONS HLDGS INC,COM,502424104,17590000,116700,SH, ,DFND,2016-09-30
367,LANDSTAR SYS INC,COM,515098101,1688000,24800,SH, ,DFND,2016-09-30
368,LAREDO PETROLEUM INC,COM,516806106,22243000,1724262,SH, ,DFND,2016-09-30
369,LAS VEGAS SANDS CORP,COM,517834107,30312000,526800,SH, ,DFND,2016-09-30
370,LEGG MASON INC,COM,524901105,5742000,171500,SH, ,DFND,2016-09-30
371,LEIDOS HLDGS INC,COM,525327102,5198000,120100,SH, ,DFND,2016-09-30
372,LENDINGCLUB CORP,COM,52603A109,853000,138000,SH, ,DFND,2016-09-30
373,LENNAR CORP,CL A,526057104,26615000,628600,SH, ,DFND,2016-09-30
374,LHC GROUP INC,COM,50187A107,1656000,44900,SH, ,DFND,2016-09-30
375,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,1948000,57000,SH, ,DFND,2016-09-30
376,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,2224000,67300,SH, ,DFND,2016-09-30
377,LIBERTY INTERACTIVE CORP,QVC GP COM SER A,53071M104,10405000,520000,SH, ,DFND,2016-09-30
378,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,8613000,257800,SH, ,DFND,2016-09-30
379,LIFELOCK INC,COM,53224V100,2294000,135600,SH, ,DFND,2016-09-30
380,LILLY ELI & CO,COM,532457108,24752000,308400,SH, ,DFND,2016-09-30
381,LILLY ELI & CO,COM,532457108,80260000,1000000,SH,Call,DFND,2016-09-30
382,LIONS GATE ENTMNT CORP,COM NEW,535919203,5259000,263100,SH, ,DFND,2016-09-30
383,LITHIA MTRS INC,CL A,536797103,592000,6200,SH, ,DFND,2016-09-30
384,LIVE NATION ENTERTAINMENT IN,COM,538034109,8310000,302400,SH, ,DFND,2016-09-30
385,LKQ CORP,COM,501889208,3464000,97700,SH, ,DFND,2016-09-30
386,LOCKHEED MARTIN CORP,COM,539830109,959000,4000,SH, ,DFND,2016-09-30
387,LOUISIANA PAC CORP,COM,546347105,2359000,125300,SH, ,DFND,2016-09-30
388,LOWES COS INC,COM,548661107,156024000,2160700,SH, ,DFND,2016-09-30
389,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,6592000,81725,SH, ,DFND,2016-09-30
390,MACROGENICS INC,COM,556099109,54236000,1813300,SH, ,DFND,2016-09-30
391,MACYS INC,COM,55616P104,35924000,969609,SH, ,DFND,2016-09-30
392,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,1415000,8350,SH, ,DFND,2016-09-30
393,MAGNA INTL INC,COM,559222401,27333000,636400,SH, ,DFND,2016-09-30
394,MARATHON PETE CORP,COM,56585A102,30861000,760300,SH, ,DFND,2016-09-30
395,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,38409000,2894400,SH, ,DFND,2016-09-30
396,MASCO CORP,COM,574599106,57831000,1685530,SH, ,DFND,2016-09-30
397,MASIMO CORP,COM,574795100,4979000,83700,SH, ,DFND,2016-09-30
398,MASTEC INC,COM,576323109,2831000,95200,SH, ,DFND,2016-09-30
399,MASTERCARD INCORPORATED,CL A,57636Q104,48504000,476600,SH, ,DFND,2016-09-30
400,MATADOR RES CO,COM,576485205,4868000,200000,SH, ,DFND,2016-09-30
401,MCDERMOTT INTL INC,COM,580037109,4874000,972900,SH, ,DFND,2016-09-30
402,MCDONALDS CORP,COM,580135101,67659000,586500,SH, ,DFND,2016-09-30
403,MEDEQUITIES RLTY TR INC,COM,58409L306,588000,50000,SH, ,DFND,2016-09-30
404,MEDICINES CO,COM,584688105,6676000,176900,SH, ,DFND,2016-09-30
405,MERCK & CO INC,COM,58933Y105,11221000,179800,SH, ,DFND,2016-09-30
406,MERIT MED SYS INC,COM,589889104,5456000,224600,SH, ,DFND,2016-09-30
407,METHANEX CORP,COM,59151K108,14932000,418500,SH, ,DFND,2016-09-30
408,METLIFE INC,COM,59156R108,44000,1000,SH, ,DFND,2016-09-30
409,METTLER TOLEDO INTERNATIONAL,COM,592688105,336000,800,SH, ,DFND,2016-09-30
410,MGIC INVT CORP WIS,COM,552848103,1971000,246400,SH, ,DFND,2016-09-30
411,MGM RESORTS INTERNATIONAL,COM,552953101,50899000,1955400,SH, ,DFND,2016-09-30
412,MICRON TECHNOLOGY INC,COM,595112103,50316000,2829900,SH, ,DFND,2016-09-30
413,MIMECAST LTD,ORD SHS,G14838109,191000,10000,SH, ,DFND,2016-09-30
414,MOBILEYE N V AMSTELVEEN,ORD SHS,N51488117,1490000,35000,SH, ,DFND,2016-09-30
415,MOHAWK INDS INC,COM,608190104,91195000,455200,SH, ,DFND,2016-09-30
416,MOLINA HEALTHCARE INC,COM,60855R100,4141000,71000,SH, ,DFND,2016-09-30
417,MOLSON COORS BREWING CO,CL B,60871R209,32523000,296200,SH, ,DFND,2016-09-30
418,MOLSON COORS BREWING CO,CL B,60871R209,10980000,100000,SH,Put,DFND,2016-09-30
419,MONDELEZ INTL INC,CL A,609207105,2788000,63500,SH, ,DFND,2016-09-30
420,MONSANTO CO NEW,COM,61166W101,3138000,30700,SH, ,DFND,2016-09-30
421,MONSANTO CO NEW,COM,61166W101,1022000,10000,SH,Call,DFND,2016-09-30
422,MONSTER BEVERAGE CORP NEW,COM,61174X109,23724000,161600,SH, ,DFND,2016-09-30
423,MOODYS CORP,COM,615369105,7753000,71600,SH, ,DFND,2016-09-30
424,MOSAIC CO NEW,COM,61945C103,1223000,50000,SH, ,DFND,2016-09-30
425,MSG NETWORK INC,CL A,553573106,18370000,987100,SH, ,DFND,2016-09-30
426,MURPHY USA INC,COM,626755102,357000,5000,SH, ,DFND,2016-09-30
427,NABORS INDUSTRIES LTD,SHS,G6359F103,31818000,2616573,SH, ,DFND,2016-09-30
428,NATERA INC,COM,632307104,821000,73900,SH, ,DFND,2016-09-30
429,NATIONAL FUEL GAS CO N J,COM,636180101,2704000,50000,SH, ,DFND,2016-09-30
430,NATURAL GROCERS BY VITAMIN C,COM,63888U108,2441000,218700,SH, ,DFND,2016-09-30
431,NAVIGATORS GROUP INC,COM,638904102,620000,6400,SH, ,DFND,2016-09-30
432,NCR CORP NEW,COM,62886E108,4059000,126100,SH, ,DFND,2016-09-30
433,NETFLIX INC,COM,64110L106,17887000,181500,SH, ,DFND,2016-09-30
434,NEVRO CORP,COM,64157F103,1368000,13100,SH, ,DFND,2016-09-30
435,NEW RELIC INC,COM,64829B100,2598000,67800,SH, ,DFND,2016-09-30
436,NEWELL BRANDS INC,COM,651229106,137445000,2610042,SH, ,DFND,2016-09-30
437,NEWFIELD EXPL CO,COM,651290108,37712000,867745,SH, ,DFND,2016-09-30
438,NEXSTAR BROADCASTING GROUP I,CL A,65336K103,4686000,81200,SH, ,DFND,2016-09-30
439,NEXTERA ENERGY INC,COM,65339F101,9125000,74600,SH, ,DFND,2016-09-30
440,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,7409000,264900,SH, ,DFND,2016-09-30
441,NIKE INC,CL B,654106103,15795000,300000,SH,Put,DFND,2016-09-30
442,NOBLE CORP PLC,SHS USD,G65431101,9174000,1447066,SH, ,DFND,2016-09-30
443,NOBLE ENERGY INC,COM,655044105,56372000,1577270,SH, ,DFND,2016-09-30
444,NORDIC AMERICAN TANKERS LIMI,COM,G65773106,3033000,300000,SH,Put,DFND,2016-09-30
445,NORFOLK SOUTHERN CORP,COM,655844108,45240000,466100,SH, ,DFND,2016-09-30
446,NORTHROP GRUMMAN CORP,COM,666807102,28573000,133550,SH, ,DFND,2016-09-30
447,NORTHSTAR REALTY EUROPE CORP,COM,66706L101,24745000,2259784,SH, ,DFND,2016-09-30
448,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,6311000,167400,SH, ,DFND,2016-09-30
449,NOVADAQ TECHNOLOGIES INC,COM,66987G102,6915000,597700,SH, ,DFND,2016-09-30
450,NOW INC,COM,67011P100,5218000,243500,SH, ,DFND,2016-09-30
451,NRG YIELD INC,CL C,62942X405,1035000,61000,SH, ,DFND,2016-09-30
452,NUCOR CORP,COM,670346105,4005000,81000,SH, ,DFND,2016-09-30
453,NUTANIX INC,CL A,67059N108,740000,20000,SH, ,DFND,2016-09-30
454,NVIDIA CORP,COM,67066G104,1131000,16500,SH, ,DFND,2016-09-30
455,NXP SEMICONDUCTORS N V,COM,N6596X109,21085000,206700,SH, ,DFND,2016-09-30
456,NXSTAGE MEDICAL INC,COM,67072V103,4998000,200000,SH,Call,DFND,2016-09-30
457,OASIS PETE INC NEW,COM,674215108,2179000,190000,SH, ,DFND,2016-09-30
458,OCCIDENTAL PETE CORP DEL,COM,674599105,65074000,892400,SH, ,DFND,2016-09-30
459,OCEANEERING INTL INC,COM,675232102,1376000,50000,SH,Call,DFND,2016-09-30
460,OCEANEERING INTL INC,COM,675232102,2751000,100000,SH, ,DFND,2016-09-30
461,OFFICE DEPOT INC,COM,676220106,3846000,1077300,SH,Call,DFND,2016-09-30
462,OIL STS INTL INC,COM,678026105,9860000,312330,SH, ,DFND,2016-09-30
463,OM ASSET MGMT PLC,SHS,G67506108,3394000,244000,SH, ,DFND,2016-09-30
464,OPHTHOTECH CORP,COM,683745103,36272000,786300,SH, ,DFND,2016-09-30
465,ORBITAL ATK INC,COM,68557N103,495000,6500,SH, ,DFND,2016-09-30
466,OUTFRONT MEDIA INC,COM,69007J106,1795000,75900,SH, ,DFND,2016-09-30
467,OWENS CORNING NEW,COM,690742101,18172000,340368,SH, ,DFND,2016-09-30
468,OWENS ILL INC,COM NEW,690768403,5844000,317800,SH, ,DFND,2016-09-30
469,PARATEK PHARMACEUTICALS INC,COM,699374302,1301000,100000,SH, ,DFND,2016-09-30
470,PAREXEL INTL CORP,COM,699462107,7209000,103800,SH, ,DFND,2016-09-30
471,PATTERN ENERGY GROUP INC,CL A,70338P100,1538000,68400,SH, ,DFND,2016-09-30
472,PATTERSON UTI ENERGY INC,COM,703481101,4474000,200000,SH, ,DFND,2016-09-30
473,PBF ENERGY INC,CL A,69318G106,18420000,813600,SH, ,DFND,2016-09-30
474,PBF ENERGY INC,CL A,69318G106,3396000,150000,SH,Call,DFND,2016-09-30
475,PDC ENERGY INC,COM,69327R101,11876000,177099,SH, ,DFND,2016-09-30
476,PEMBINA PIPELINE CORP,COM,706327103,6554000,215000,SH, ,DFND,2016-09-30
477,PENN NATL GAMING INC,COM,707569109,7405000,545700,SH, ,DFND,2016-09-30
478,PENUMBRA INC,COM,70975L107,1877000,24700,SH, ,DFND,2016-09-30
479,PG&E CORP,COM,69331C108,16228000,265300,SH, ,DFND,2016-09-30
480,PHH CORP,COM NEW,693320202,12008000,831000,SH, ,DFND,2016-09-30
481,PHYSICIANS RLTY TR,COM,71943U104,663000,30800,SH, ,DFND,2016-09-30
482,PILGRIMS PRIDE CORP NEW,COM,72147K108,1282000,60700,SH, ,DFND,2016-09-30
483,PINNACLE FOODS INC DEL,COM,72348P104,13235000,263800,SH, ,DFND,2016-09-30
484,PINNACLE WEST CAP CORP,COM,723484101,6170000,81200,SH, ,DFND,2016-09-30
485,PIONEER NAT RES CO,COM,723787107,58740000,316400,SH, ,DFND,2016-09-30
486,PLAINS GP HLDGS L P,SHS A REP LTPN,72651A108,28991000,2240441,SH, ,DFND,2016-09-30
487,POPEYES LA KITCHEN INC,COM,732872106,9555000,179800,SH, ,DFND,2016-09-30
488,POST HLDGS INC,COM,737446104,12579000,163000,SH, ,DFND,2016-09-30
489,POTASH CORP SASK INC,COM,73755L107,19972000,1223800,SH, ,DFND,2016-09-30
490,PRAXAIR INC,COM,74005P104,8229000,68100,SH, ,DFND,2016-09-30
491,PRICELINE GRP INC,COM NEW,741503403,82845000,56300,SH, ,DFND,2016-09-30
492,PROCTER AND GAMBLE CO,COM,742718109,67313000,750000,SH,Put,DFND,2016-09-30
493,PROGRESSIVE CORP OHIO,COM,743315103,4350000,138100,SH, ,DFND,2016-09-30
494,PROLOGIS INC,COM,74340W103,8031000,150000,SH, ,DFND,2016-09-30
495,PROOFPOINT INC,COM,743424103,1302000,17400,SH, ,DFND,2016-09-30
496,PTC INC,COM,69370C100,5800000,130900,SH, ,DFND,2016-09-30
497,PTC THERAPEUTICS INC,COM,69366J200,143000,10200,SH, ,DFND,2016-09-30
498,PUMA BIOTECHNOLOGY INC,COM,74587V107,68975000,1028706,SH, ,DFND,2016-09-30
499,PVH CORP,COM,693656100,61064000,552615,SH, ,DFND,2016-09-30
500,QEP RES INC,COM,74733V100,32377000,1657800,SH, ,DFND,2016-09-30
501,QIAGEN NV,REG SHS,N72482107,8078000,294400,SH, ,DFND,2016-09-30
502,QUALCOMM INC,COM,747525103,43059000,628600,SH, ,DFND,2016-09-30
503,QUANTA SVCS INC,COM,74762E102,47407000,1693700,SH, ,DFND,2016-09-30
504,RADIAN GROUP INC,COM,750236101,10115000,746500,SH, ,DFND,2016-09-30
505,RADIUS HEALTH INC,COM NEW,750469207,20614000,381100,SH, ,DFND,2016-09-30
506,RANGE RES CORP,COM,75281A109,9201000,237449,SH, ,DFND,2016-09-30
507,RAYTHEON CO,COM NEW,755111507,51877000,381087,SH, ,DFND,2016-09-30
508,REALPAGE INC,COM,75606N109,2187000,85100,SH, ,DFND,2016-09-30
509,RED HAT INC,COM,756577102,9328000,115400,SH, ,DFND,2016-09-30
510,REGAL BELOIT CORP,COM,758750103,250000,4200,SH, ,DFND,2016-09-30
511,REGAL ENTMT GROUP,CL A,758766109,15934000,732600,SH, ,DFND,2016-09-30
512,RELIANCE STEEL & ALUMINUM CO,COM,759509102,3815000,52964,SH, ,DFND,2016-09-30
513,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,1694000,200000,SH,Call,DFND,2016-09-30
514,REPUBLIC SVCS INC,COM,760759100,3027000,60000,SH, ,DFND,2016-09-30
515,RESTORATION HARDWARE HLDGS I,COM,761283100,40248000,1163900,SH, ,DFND,2016-09-30
516,RETROPHIN INC,COM,761299106,3375000,150800,SH, ,DFND,2016-09-30
517,RICE ENERGY INC,COM,762760106,67659000,2591324,SH, ,DFND,2016-09-30
518,ROPER TECHNOLOGIES INC,COM,776696106,11970000,65600,SH, ,DFND,2016-09-30
519,ROSS STORES INC,COM,778296103,19946000,310200,SH, ,DFND,2016-09-30
520,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,38075000,508000,SH, ,DFND,2016-09-30
521,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,27008000,539400,SH, ,DFND,2016-09-30
522,RPC INC,COM,749660106,6384000,380000,SH, ,DFND,2016-09-30
523,RSP PERMIAN INC,COM,74978Q105,1357000,35000,SH, ,DFND,2016-09-30
524,SABRE CORP,COM,78573M104,17979000,638000,SH, ,DFND,2016-09-30
525,SAGE THERAPEUTICS INC,COM,78667J108,7672000,166600,SH, ,DFND,2016-09-30
526,SAIA INC,COM,78709Y105,2106000,70300,SH, ,DFND,2016-09-30
527,SALLY BEAUTY HLDGS INC,COM,79546E104,10881000,423700,SH, ,DFND,2016-09-30
528,SANTANDER CONSUMER USA HDG I,COM,80283M101,11490000,944900,SH, ,DFND,2016-09-30
529,SAREPTA THERAPEUTICS INC,COM,803607100,15353000,250000,SH,Call,DFND,2016-09-30
530,SAREPTA THERAPEUTICS INC,COM,803607100,201688000,3284287,SH, ,DFND,2016-09-30
531,SBA COMMUNICATIONS CORP,COM,78388J106,7044000,62800,SH, ,DFND,2016-09-30
532,SCHEIN HENRY INC,COM,806407102,21562000,132300,SH, ,DFND,2016-09-30
533,SCHLUMBERGER LTD,COM,806857108,12897000,164000,SH, ,DFND,2016-09-30
534,SCRIPPS NETWORKS INTERACT IN,CL A COM,811065101,1270000,20000,SH, ,DFND,2016-09-30
535,SEALED AIR CORP NEW,COM,81211K100,1146000,25000,SH, ,DFND,2016-09-30
536,SELECT COMFORT CORP,COM,81616X103,7119000,329600,SH, ,DFND,2016-09-30
537,SELECT SECTOR SPDR TR,SBI INT-ENERGY,81369Y506,3244000,45944,SH, ,DFND,2016-09-30
538,SEMGROUP CORP,CL A,81663A105,2475000,70000,SH, ,DFND,2016-09-30
539,SERVICE CORP INTL,COM,817565104,37180000,1400900,SH, ,DFND,2016-09-30
540,SERVICENOW INC,COM,81762P102,6949000,87800,SH, ,DFND,2016-09-30
541,SHERWIN WILLIAMS CO,COM,824348106,128038000,462800,SH, ,DFND,2016-09-30
542,SHIRE PLC,SPONSORED ADR,82481R106,43599000,224900,SH, ,DFND,2016-09-30
543,SIGNATURE BK NEW YORK N Y,COM,82669G104,20077000,169500,SH, ,DFND,2016-09-30
544,SIGNET JEWELERS LIMITED,SHS,G81276100,7498000,100600,SH,Call,DFND,2016-09-30
545,SIGNET JEWELERS LIMITED,SHS,G81276100,3138000,42100,SH, ,DFND,2016-09-30
546,SILVER WHEATON CORP,COM,828336107,487000,18000,SH, ,DFND,2016-09-30
547,SINCLAIR BROADCAST GROUP INC,CL A,829226109,193000,6700,SH, ,DFND,2016-09-30
548,SIRIUS XM HLDGS INC,COM,82968B103,13857000,3322956,SH, ,DFND,2016-09-30
549,SKYWORKS SOLUTIONS INC,COM,83088M102,43103000,566100,SH, ,DFND,2016-09-30
550,SM ENERGY CO,COM,78454L100,7273000,188511,SH, ,DFND,2016-09-30
551,SNYDERS-LANCE INC,COM,833551104,1007000,30000,SH, ,DFND,2016-09-30
552,SOCIEDAD QUIMICA MINERA DE C,SPON ADR SER B,833635105,12829000,476900,SH, ,DFND,2016-09-30
553,SOLARCITY CORP,COM,83416T100,6846000,350000,SH,Call,DFND,2016-09-30
554,SOLARCITY CORP,COM,83416T100,4401000,225000,SH,Put,DFND,2016-09-30
555,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,5767000,334700,SH, ,DFND,2016-09-30
556,SONIC AUTOMOTIVE INC,CL A,83545G102,3386000,180100,SH, ,DFND,2016-09-30
557,SOUTHWEST AIRLS CO,COM,844741108,54706000,1406683,SH, ,DFND,2016-09-30
558,SPDR GOLD TRUST,GOLD SHS,78463V107,6282000,50000,SH,Call,DFND,2016-09-30
559,SPDR GOLD TRUST,GOLD SHS,78463V107,4762000,37900,SH, ,DFND,2016-09-30
560,SPDR GOLD TRUST,GOLD SHS,78463V107,6282000,50000,SH,Put,DFND,2016-09-30
561,SPDR S&P 500 ETF TR,TR UNIT,78462F103,449147000,2076500,SH,Call,DFND,2016-09-30
562,SPDR S&P 500 ETF TR,TR UNIT,78462F103,7571000,35000,SH, ,DFND,2016-09-30
563,SPDR S&P 500 ETF TR,TR UNIT,78462F103,710978000,3287000,SH,Put,DFND,2016-09-30
564,SPDR SERIES TRUST,S&P BIOTECH,78464A870,10109000,152500,SH, ,DFND,2016-09-30
565,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,2039000,53024,SH, ,DFND,2016-09-30
566,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,423000,11000,SH,Put,DFND,2016-09-30
567,SPECTRA ENERGY CORP,COM,847560109,231000,5400,SH, ,DFND,2016-09-30
568,SPECTRANETICS CORP,COM,84760C107,3259000,129900,SH, ,DFND,2016-09-30
569,SPECTRUM BRANDS HLDGS INC,COM,84763R101,2272000,16500,SH, ,DFND,2016-09-30
570,SPIRIT AIRLS INC,COM,848577102,4023000,94600,SH, ,DFND,2016-09-30
571,SPORTSMANS WHSE HLDGS INC,COM,84920Y106,7859000,747100,SH, ,DFND,2016-09-30
572,SPRINT CORP,COM SER 1,85207U105,1658000,250000,SH, ,DFND,2016-09-30
573,SPROUTS FMRS MKT INC,COM,85208M102,5163000,250000,SH, ,DFND,2016-09-30
574,SQUARE INC,CL A,852234103,40172000,3445254,SH, ,DFND,2016-09-30
575,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,1125000,35000,SH, ,DFND,2016-09-30
576,STAPLES INC,COM,855030102,4122000,482100,SH, ,DFND,2016-09-30
577,STARBUCKS CORP,COM,855244109,43507000,803600,SH, ,DFND,2016-09-30
578,STARZ,COM SER A,85571Q102,1974000,63300,SH, ,DFND,2016-09-30
579,STEEL DYNAMICS INC,COM,858119100,7172000,287000,SH, ,DFND,2016-09-30
580,STERICYCLE INC,COM,858912108,1290000,16100,SH, ,DFND,2016-09-30
581,STEWART INFORMATION SVCS COR,COM,860372101,805000,18100,SH, ,DFND,2016-09-30
582,STILLWATER MNG CO,COM,86074Q102,668000,50000,SH, ,DFND,2016-09-30
583,SUCAMPO PHARMACEUTICALS INC,CL A,864909106,2112000,171600,SH, ,DFND,2016-09-30
584,SUMMIT MATLS INC,CL A,86614U100,57121000,3079300,SH, ,DFND,2016-09-30
585,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,8395000,926199,SH, ,DFND,2016-09-30
586,SUNCOR ENERGY INC NEW,COM,867224107,12912000,465000,SH, ,DFND,2016-09-30
587,SUNPOWER CORP,COM,867652406,5707000,639800,SH,Call,DFND,2016-09-30
588,SUNPOWER CORP,COM,867652406,3709000,415800,SH, ,DFND,2016-09-30
