,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
293,DOWDUPONT INC,COM,26078J100,1929000,30000,SH,Call,DFND,2018-09-30
294,DSW INC,CL A,23334L102,9642000,284600,SH, ,DFND,2018-09-30
295,DXC TECHNOLOGY CO,COM,23355L106,17888000,191279,SH, ,DFND,2018-09-30
296,DXC TECHNOLOGY CO,COM,23355L106,4676000,50000,SH,Call,DFND,2018-09-30
297,DYCOM INDS INC,COM,267475101,8045000,95098,SH, ,DFND,2018-09-30
298,DYNAVAX TECHNOLOGIES CORP,COM NEW,268158201,1834000,147934,SH, ,DFND,2018-09-30
299,E TRADE FINANCIAL CORP,COM NEW,269246401,35930000,685826,SH, ,DFND,2018-09-30
300,E TRADE FINANCIAL CORP,COM NEW,269246401,18337000,350000,SH,Call,DFND,2018-09-30
301,EAGLE MATERIALS INC,COM,26969P108,16570000,194388,SH, ,DFND,2018-09-30
302,EATON CORP PLC,SHS,G29183103,49250000,567856,SH, ,DFND,2018-09-30
303,EBAY INC,COM,278642103,6604000,200000,SH, ,DFND,2018-09-30
304,EBAY INC,COM,278642103,25591000,775000,SH,Put,DFND,2018-09-30
305,EDITAS MEDICINE INC,COM,28106W103,3099000,97400,SH, ,DFND,2018-09-30
306,EDWARDS LIFESCIENCES CORP,COM,28176E108,801000,4600,SH, ,DFND,2018-09-30
307,EHEALTH INC,COM,28238P109,5805000,205426,SH, ,DFND,2018-09-30
308,EIDOS THERAPEUTICS INC,COM,28249H104,223000,22376,SH, ,DFND,2018-09-30
309,ELANCO ANIMAL HEALTH INC,COM,28414H103,15565000,446118,SH, ,DFND,2018-09-30
310,ELECTRO SCIENTIFIC INDS,COM,285229100,493000,28260,SH, ,DFND,2018-09-30
311,ELECTROCORE INC,COM,28531P103,2400000,171401,SH, ,DFND,2018-09-30
312,ELECTRONIC ARTS INC,COM,285512109,340320000,2824463,SH, ,DFND,2018-09-30
313,ELECTRONIC ARTS INC,COM,285512109,24098000,200000,SH,Call,DFND,2018-09-30
314,EMBRAER S A,SP ADR REP 4 COM,29082A107,2793000,142579,SH, ,DFND,2018-09-30
315,ENANTA PHARMACEUTICALS INC,COM,29251M106,718000,8400,SH, ,DFND,2018-09-30
316,ENBRIDGE INC,COM,29250N105,161000,5000,SH, ,DFND,2018-09-30
317,ENCANA CORP,COM,292505104,223315000,17034273,SH, ,DFND,2018-09-30
318,ENCANA CORP,COM,292505104,31616000,2411600,SH,Call,DFND,2018-09-30
319,ENDO INTL PLC,SHS,G30401106,5217000,310000,SH, ,DFND,2018-09-30
320,ENDOCYTE INC,COM,29269A102,37418000,2106849,SH, ,DFND,2018-09-30
321,ENERGIZER HLDGS INC NEW,COM,29272W109,9963000,169874,SH, ,DFND,2018-09-30
322,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,29273V100,81088000,4652200,SH,Call,DFND,2018-09-30
323,ENERGY TRANSFER PARTNERS LP,UNIT LTD PRT INT,29278N103,60102000,2700000,SH,Call,DFND,2018-09-30
324,ENI S P A,SPONSORED ADR,26874R108,5916000,157100,SH, ,DFND,2018-09-30
325,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,235000,14268,SH, ,DFND,2018-09-30
326,ENTERCOM COMMUNICATIONS CORP,CL A,293639100,18171000,2300100,SH, ,DFND,2018-09-30
327,EPIZYME INC,COM,29428V104,7095000,669300,SH, ,DFND,2018-09-30
328,EQT CORP,COM,26884L109,12508000,282800,SH, ,DFND,2018-09-30
329,EQUINIX INC,COM PAR $0.001,29444U700,10736000,24800,SH, ,DFND,2018-09-30
330,EQUITY RESIDENTIAL,SH BEN INT,29476L107,3419000,51600,SH, ,DFND,2018-09-30
331,ESPERION THERAPEUTICS INC NE,COM,29664W105,22509000,507300,SH, ,DFND,2018-09-30
332,ESSENT GROUP LTD,COM,G3198U102,8014000,181100,SH, ,DFND,2018-09-30
333,ESSENTIAL PPTYS RLTY TR INC,COM,29670E107,700000,49300,SH, ,DFND,2018-09-30
334,ESTABLISHMENT LABS HLDGS INC,COM,G31249108,1025000,42522,SH, ,DFND,2018-09-30
335,ESTERLINE TECHNOLOGIES CORP,COM,297425100,11011000,121070,SH, ,DFND,2018-09-30
336,EURONET WORLDWIDE INC,COM,298736109,18340000,183000,SH, ,DFND,2018-09-30
337,EVENTBRITE INC,COM CL A,29975E109,38000,1000,SH, ,DFND,2018-09-30
338,EVERGY INC,COM,30034W106,7321000,133300,SH, ,DFND,2018-09-30
339,EVOLUS INC,COM,30052C107,14113000,757957,SH, ,DFND,2018-09-30
340,EXELA TECHNOLOGIES INC,COM,30162V102,242000,34000,SH, ,DFND,2018-09-30
341,EXELIXIS INC,COM,30161Q104,3904000,220343,SH, ,DFND,2018-09-30
342,EXPRESS INC,COM,30219E103,1438000,130000,SH, ,DFND,2018-09-30
343,EXTRACTION OIL AND GAS INC,COM,30227M105,112697000,9982047,SH, ,DFND,2018-09-30
344,EXTRACTION OIL AND GAS INC,COM,30227M105,9858000,873200,SH,Call,DFND,2018-09-30
345,F M C CORP,COM NEW,302491303,21950000,251773,SH, ,DFND,2018-09-30
346,FACEBOOK INC,CL A,30303M102,33468000,203500,SH, ,DFND,2018-09-30
347,FACEBOOK INC,CL A,30303M102,154592000,940000,SH,Call,DFND,2018-09-30
348,FANG HLDGS LTD,ADR,30711Y102,105000,40500,SH, ,DFND,2018-09-30
349,FARFETCH LTD,ORD SH CL A,30744W107,1362000,50000,SH, ,DFND,2018-09-30
350,FEDEX CORP,COM,31428X106,11197000,46500,SH, ,DFND,2018-09-30
351,FERRARI N V,COM,N3167Y103,16607000,121300,SH, ,DFND,2018-09-30
352,FERRARI N V,COM,N3167Y103,3423000,25000,SH,Call,DFND,2018-09-30
353,FERRO CORP,COM,315405100,1166000,50200,SH, ,DFND,2018-09-30
354,FIAT CHRYSLER AUTOMOBILES N,SHS,N31738102,2814000,160700,SH, ,DFND,2018-09-30
355,FINISAR CORP,COM NEW,31787A507,11180000,586900,SH, ,DFND,2018-09-30
356,FIREEYE INC,COM,31816Q101,75475000,4439709,SH, ,DFND,2018-09-30
357,FIRST BANCORP P R,COM NEW,318672706,5690000,625287,SH, ,DFND,2018-09-30
358,FIRST DATA CORP NEW,COM CL A,32008D106,136585000,5581747,SH, ,DFND,2018-09-30
359,FIRSTENERGY CORP,COM,337932107,20023000,538700,SH, ,DFND,2018-09-30
360,FISERV INC,COM,337738108,5697000,69160,SH, ,DFND,2018-09-30
361,FITBIT INC,CL A,33812L102,396000,74000,SH, ,DFND,2018-09-30
362,FLEXION THERAPEUTICS INC,COM,33938J106,23768000,1270336,SH, ,DFND,2018-09-30
363,FLIR SYS INC,COM,302445101,1512000,24600,SH, ,DFND,2018-09-30
364,FLOOR & DECOR HLDGS INC,CL A,339750101,4299000,142500,SH, ,DFND,2018-09-30
365,FLUOR CORP NEW,COM,343412102,47039000,809624,SH, ,DFND,2018-09-30
366,FLY LEASING LTD,SPONSORED ADR,34407D109,4025000,285437,SH, ,DFND,2018-09-30
367,FOAMIX PHARMACEUTICALS LTD,SHS,M46135105,6616000,1154680,SH, ,DFND,2018-09-30
368,FORMFACTOR INC,COM,346375108,1466000,106600,SH, ,DFND,2018-09-30
369,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,7105000,135700,SH, ,DFND,2018-09-30
370,FORUM ENERGY TECHNOLOGIES IN,COM,34984V100,1326000,128100,SH, ,DFND,2018-09-30
371,FOSSIL GROUP INC,COM,34988V106,698000,30000,SH, ,DFND,2018-09-30
372,FRANKS INTL N V,COM,N33462107,621000,71600,SH, ,DFND,2018-09-30
373,FREEPORT-MCMORAN INC,CL B,35671D857,11136000,800000,SH, ,DFND,2018-09-30
374,FTI CONSULTING INC,COM,302941109,1881000,25700,SH, ,DFND,2018-09-30
375,FTS INTERNATIONAL INC,COM,30283W104,16380000,1389272,SH, ,DFND,2018-09-30
376,FVCBANKCORP INC,COM,36120Q101,396000,20000,SH, ,DFND,2018-09-30
377,G-III APPAREL GROUP LTD,COM,36237H101,4732000,98200,SH, ,DFND,2018-09-30
378,GALLAGHER ARTHUR J & CO,COM,363576109,25753000,345960,SH, ,DFND,2018-09-30
379,GALMED PHARMACEUTICALS LTD,SHS,M47238106,1562000,115000,SH, ,DFND,2018-09-30
380,GAMESTOP CORP NEW,CL A,36467W109,498000,32585,SH, ,DFND,2018-09-30
381,GAMING & LEISURE PPTYS INC,COM,36467J108,24363000,691151,SH, ,DFND,2018-09-30
382,GANNETT CO INC,COM,36473H104,4288000,428333,SH, ,DFND,2018-09-30
383,GDS HLDGS LTD,SPONSORED ADR,36165L108,34393000,979008,SH, ,DFND,2018-09-30
384,GDS HLDGS LTD,SPONSORED ADR,36165L108,3074000,87500,SH,Call,DFND,2018-09-30
385,GENERAL DYNAMICS CORP,COM,369550108,5118000,25000,SH, ,DFND,2018-09-30
386,GENERAL ELECTRIC CO,COM,369604103,2258000,200000,SH,Put,DFND,2018-09-30
387,GENERAL MTRS CO,COM,37045V100,5547000,164732,SH, ,DFND,2018-09-30
388,GENERAL MTRS CO,COM,37045V100,20202000,600000,SH,Call,DFND,2018-09-30
389,GILDAN ACTIVEWEAR INC,COM,375916103,15126000,497080,SH, ,DFND,2018-09-30
390,GILEAD SCIENCES INC,COM,375558103,96303000,1247282,SH, ,DFND,2018-09-30
391,GILEAD SCIENCES INC,COM,375558103,1930000,25000,SH,Call,DFND,2018-09-30
392,GLAUKOS CORP,COM,377322102,7788000,120000,SH, ,DFND,2018-09-30
393,GLOBAL PMTS INC,COM,37940X102,11466000,90000,SH, ,DFND,2018-09-30
394,GLOBAL X FDS,MSCI GREECE ETF,37950E366,497000,60000,SH, ,DFND,2018-09-30
395,GLOBUS MED INC,CL A,379577208,8547000,150577,SH, ,DFND,2018-09-30
396,GLYCOMIMETICS INC,COM,38000Q102,2664000,185000,SH, ,DFND,2018-09-30
397,GMS INC,COM,36251C103,3337000,143832,SH, ,DFND,2018-09-30
398,GODADDY INC,CL A,380237107,2773000,33249,SH, ,DFND,2018-09-30
399,GOLAR LNG LTD BERMUDA,SHS,G9456A100,18198000,654594,SH, ,DFND,2018-09-30
400,GOODYEAR TIRE & RUBR CO,COM,382550101,6114000,261400,SH, ,DFND,2018-09-30
401,GOPRO INC,CL A,38268T103,692000,96066,SH, ,DFND,2018-09-30
402,GOPRO INC,CL A,38268T103,13680000,1900000,SH,Put,DFND,2018-09-30
403,GRACE W R & CO DEL NEW,COM,38388F108,29775000,416673,SH, ,DFND,2018-09-30
404,GRAFTECH INTL LTD,COM,384313508,14808000,758983,SH, ,DFND,2018-09-30
405,GRAINGER W W INC,COM,384802104,1934000,5412,SH, ,DFND,2018-09-30
406,GRAPHIC PACKAGING HLDG CO,COM,388689101,28156000,2009722,SH, ,DFND,2018-09-30
407,GRAY TELEVISION INC,COM,389375106,4701000,268600,SH, ,DFND,2018-09-30
408,GREEN PLAINS INC,COM,393222104,6249000,363332,SH, ,DFND,2018-09-30
409,GREEN PLAINS INC,COM,393222104,15521000,902400,SH,Call,DFND,2018-09-30
410,GRITSTONE ONCOLOGY INC,COM,39868T105,142000,10000,SH, ,DFND,2018-09-30
411,GROUPON INC,COM,399473107,3330000,883400,SH, ,DFND,2018-09-30
412,GRUBHUB INC,COM,400110102,25229000,182000,SH,Put,DFND,2018-09-30
413,GW PHARMACEUTICALS PLC,ADS,36197T103,14545000,84200,SH, ,DFND,2018-09-30
414,HAEMONETICS CORP,COM,405024100,791000,6900,SH, ,DFND,2018-09-30
415,HALLIBURTON CO,COM,406216101,1013000,25000,SH, ,DFND,2018-09-30
416,HANCOCK WHITNEY CORPORATION,COM,410120109,1431000,30100,SH, ,DFND,2018-09-30
417,HANGER INC,COM NEW,41043F208,9894000,475000,SH, ,DFND,2018-09-30
418,HARTFORD FINL SVCS GROUP INC,COM,416515104,13071000,261632,SH, ,DFND,2018-09-30
419,HASBRO INC,COM,418056107,2852000,27133,SH, ,DFND,2018-09-30
420,HASBRO INC,COM,418056107,74110000,705000,SH,Call,DFND,2018-09-30
421,HCA HEALTHCARE INC,COM,40412C101,121544000,873660,SH, ,DFND,2018-09-30
422,HD SUPPLY HLDGS INC,COM,40416M105,11609000,271311,SH, ,DFND,2018-09-30
423,HELMERICH & PAYNE INC,COM,423452101,1142000,16600,SH, ,DFND,2018-09-30
424,HEXCEL CORP NEW,COM,428291108,6671000,99500,SH, ,DFND,2018-09-30
425,HIBBETT SPORTS INC,COM,428567101,5029000,267500,SH,Put,DFND,2018-09-30
426,HILTON WORLDWIDE HLDGS INC,COM,43300A203,35160000,435258,SH, ,DFND,2018-09-30
427,HMS HLDGS CORP,COM,40425J101,751000,22900,SH, ,DFND,2018-09-30
428,HOLLYFRONTIER CORP,COM,436106108,0,1,SH, ,DFND,2018-09-30
429,HOLOGIC INC,COM,436440101,16433000,401002,SH, ,DFND,2018-09-30
430,HOME DEPOT INC,COM,437076102,15039000,72600,SH, ,DFND,2018-09-30
431,HONDA MOTOR LTD,AMERN SHS,438128308,208000,6900,SH, ,DFND,2018-09-30
432,HONEYWELL INTL INC,COM,438516106,8020000,48200,SH, ,DFND,2018-09-30
433,HUB GROUP INC,CL A,443320106,36000,800,SH, ,DFND,2018-09-30
434,HUBBELL INC,COM,443510607,17364000,130000,SH, ,DFND,2018-09-30
435,HUDSON LTD,COM CL A,G46408103,9908000,439200,SH, ,DFND,2018-09-30
436,HUDSON PAC PPTYS INC,COM,444097109,1181000,36100,SH, ,DFND,2018-09-30
437,HUMANA INC,COM,444859102,5401000,15955,SH, ,DFND,2018-09-30
438,I3 VERTICALS INC,COM CL A,46571Y107,995000,43281,SH, ,DFND,2018-09-30
439,IAC INTERACTIVECORP,COM,44919P508,824000,3800,SH, ,DFND,2018-09-30
440,ICHOR HOLDINGS,SHS,G4740B105,10210000,500000,SH, ,DFND,2018-09-30
441,ICU MED INC,COM,44930G107,47304000,167300,SH, ,DFND,2018-09-30
442,IDEXX LABS INC,COM,45168D104,774000,3100,SH, ,DFND,2018-09-30
443,IHS MARKIT LTD,SHS,G47567105,18457000,342057,SH, ,DFND,2018-09-30
444,ILLUMINA INC,COM,452327109,1468000,4000,SH, ,DFND,2018-09-30
445,IMMUNOGEN INC,COM,45253H101,58456000,6172765,SH, ,DFND,2018-09-30
446,IMMUNOGEN INC,COM,45253H101,7103000,750000,SH,Call,DFND,2018-09-30
447,IMMUNOMEDICS INC,COM,452907108,19529000,937541,SH, ,DFND,2018-09-30
448,IMPERIAL OIL LTD,COM NEW,453038408,46482000,1436918,SH, ,DFND,2018-09-30
449,IMPERVA INC,COM,45321L100,740000,15935,SH, ,DFND,2018-09-30
450,INCYTE CORP,COM,45337C102,10040000,145338,SH, ,DFND,2018-09-30
451,INGERSOLL-RAND PLC,SHS,G47791101,80921000,791018,SH, ,DFND,2018-09-30
452,INNOVIVA INC,COM,45781M101,4913000,322405,SH, ,DFND,2018-09-30
453,INSMED INC,COM PAR $.01,457669307,13129000,649300,SH, ,DFND,2018-09-30
454,INSULET CORP,COM,45784P101,18163000,171429,SH, ,DFND,2018-09-30
455,INTEGER HLDGS CORP,COM,45826H109,27730000,334300,SH, ,DFND,2018-09-30
456,INTERACTIVE BROKERS GROUP IN,COM,45841N107,736000,13300,SH, ,DFND,2018-09-30
457,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,657000,5200,SH,Call,DFND,2018-09-30
458,INTERFACE INC,COM,458665304,1303000,55800,SH, ,DFND,2018-09-30
459,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,5871000,42200,SH, ,DFND,2018-09-30
460,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,152079000,7700217,SH, ,DFND,2018-09-30
461,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,30613000,1550000,SH,Call,DFND,2018-09-30
462,INTERSECT ENT INC,COM,46071F103,9230000,321052,SH, ,DFND,2018-09-30
463,INTERXION HOLDING N.V,SHS,N47279109,5259000,78140,SH, ,DFND,2018-09-30
464,INTRA CELLULAR THERAPIES INC,COM,46116X101,13768000,634466,SH, ,DFND,2018-09-30
465,INTUITIVE SURGICAL INC,COM NEW,46120E602,29532000,51450,SH, ,DFND,2018-09-30
466,INVESCO LTD,SHS,G491BT108,7791000,340500,SH, ,DFND,2018-09-30
467,INVESCO QQQ TR,UNIT SER 1,46090E103,1858000,10000,SH,Call,DFND,2018-09-30
468,INVESCO QQQ TR,UNIT SER 1,46090E103,23224000,125000,SH,Put,DFND,2018-09-30
469,INVITATION HOMES INC,COM,46187W107,9000,400,SH, ,DFND,2018-09-30
470,IONIS PHARMACEUTICALS INC,COM,462222100,4437000,86031,SH, ,DFND,2018-09-30
471,IQIYI INC,SPONSORED ADS,46267X108,31442000,1161500,SH, ,DFND,2018-09-30
472,IRHYTHM TECHNOLOGIES INC,COM,450056106,4522000,47772,SH, ,DFND,2018-09-30
473,IROBOT CORP,COM,462726100,18873000,171700,SH,Put,DFND,2018-09-30
474,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,705000,38200,SH, ,DFND,2018-09-30
475,ISHARES INC,MSCI BRAZIL ETF,464286400,506000,15000,SH, ,DFND,2018-09-30
476,ISHARES INC,MSCI MEXICO ETF,464286822,512000,10000,SH, ,DFND,2018-09-30
477,ISHARES TR,CHINA LG-CAP ETF,464287184,2141000,50000,SH, ,DFND,2018-09-30
478,ISHARES TR,MSCI EMG MKT ETF,464287234,6653000,155000,SH,Call,DFND,2018-09-30
479,ISHARES TR,RUSSELL 2000 ETF,464287655,50565000,300000,SH,Call,DFND,2018-09-30
480,ISHARES TR,RUSSELL 2000 ETF,464287655,51172000,303600,SH,Put,DFND,2018-09-30
481,ISHARES TR,US HOME CONS ETF,464288752,2651000,75000,SH, ,DFND,2018-09-30
482,ISHARES TR,US HOME CONS ETF,464288752,17670000,500000,SH,Call,DFND,2018-09-30
483,JACOBS ENGR GROUP INC DEL,COM,469814107,43529000,569011,SH, ,DFND,2018-09-30
484,JD COM INC,SPON ADR CL A,47215P106,38091000,1460000,SH,Call,DFND,2018-09-30
485,JOHNSON & JOHNSON,COM,478160104,79577000,575937,SH, ,DFND,2018-09-30
486,JONES LANG LASALLE INC,COM,48020Q107,693000,4800,SH, ,DFND,2018-09-30
487,JPMORGAN CHASE & CO,COM,46625H100,21857000,193700,SH, ,DFND,2018-09-30
488,KAR AUCTION SVCS INC,COM,48238T109,24094000,403645,SH, ,DFND,2018-09-30
489,KARYOPHARM THERAPEUTICS INC,COM,48576U106,14484000,850493,SH, ,DFND,2018-09-30
490,KARYOPHARM THERAPEUTICS INC,COM,48576U106,1703000,100000,SH,Put,DFND,2018-09-30
491,KB HOME,COM,48666K109,4046000,169200,SH, ,DFND,2018-09-30
492,KB HOME,COM,48666K109,2391000,100000,SH,Put,DFND,2018-09-30
493,KEANE GROUP INC,COM,48669A108,12381000,1000900,SH, ,DFND,2018-09-30
494,KEMET CORP,COM NEW,488360207,497000,26800,SH, ,DFND,2018-09-30
495,KEYCORP NEW,COM,493267108,1903000,95700,SH, ,DFND,2018-09-30
496,KINDER MORGAN INC DEL,COM,49456B101,11923000,672500,SH, ,DFND,2018-09-30
497,KLA-TENCOR CORP,COM,482480100,2844000,27964,SH, ,DFND,2018-09-30
498,KORNIT DIGITAL LTD,SHS,M6372Q113,881000,40207,SH, ,DFND,2018-09-30
499,KRAFT HEINZ CO,COM,500754106,5158000,93600,SH, ,DFND,2018-09-30
500,KURA ONCOLOGY INC,COM,50127T109,6614000,377952,SH, ,DFND,2018-09-30
501,L3 TECHNOLOGIES INC,COM,502413107,38804000,182506,SH, ,DFND,2018-09-30
502,LA JOLLA PHARMACEUTICAL CO,COM PAR $.0001 2,503459604,21014000,1043900,SH, ,DFND,2018-09-30
503,LAS VEGAS SANDS CORP,COM,517834107,2201000,37100,SH, ,DFND,2018-09-30
504,LAUDER ESTEE COS INC,CL A,518439104,23498000,161700,SH, ,DFND,2018-09-30
505,LAUREATE EDUCATION INC,CL A,518613203,198000,12833,SH, ,DFND,2018-09-30
506,LEAR CORP,COM NEW,521865204,15950000,110000,SH, ,DFND,2018-09-30
507,LEAR CORP,COM NEW,521865204,25375000,175000,SH,Call,DFND,2018-09-30
508,LEGGETT & PLATT INC,COM,524660107,53000,1200,SH, ,DFND,2018-09-30
509,LEIDOS HLDGS INC,COM,525327102,1432000,20700,SH, ,DFND,2018-09-30
510,LENNAR CORP,CL A,526057104,20016000,428700,SH, ,DFND,2018-09-30
511,LENNOX INTL INC,COM,526107107,10461000,47900,SH, ,DFND,2018-09-30
512,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,46000,1600,SH, ,DFND,2018-09-30
513,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,15564000,538000,SH,Call,DFND,2018-09-30
514,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,4449000,158000,SH, ,DFND,2018-09-30
515,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,48218000,1110000,SH,Call,DFND,2018-09-30
516,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,9646000,222000,SH, ,DFND,2018-09-30
517,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,7962000,214100,SH, ,DFND,2018-09-30
518,LIGAND PHARMACEUTICALS INC,COM NEW,53220K504,2745000,10000,SH,Put,DFND,2018-09-30
519,LILIS ENERGY INC,COM NEW,532403201,2473000,504700,SH, ,DFND,2018-09-30
520,LILLY ELI & CO,COM,532457108,5366000,50000,SH, ,DFND,2018-09-30
521,LIVANOVA PLC,SHS,G5509L101,49563000,399800,SH, ,DFND,2018-09-30
522,LIVE NATION ENTERTAINMENT IN,COM,538034109,18970000,348270,SH, ,DFND,2018-09-30
523,LKQ CORP,COM,501889208,23458000,740700,SH, ,DFND,2018-09-30
524,LOCKHEED MARTIN CORP,COM,539830109,79746000,230505,SH, ,DFND,2018-09-30
525,LOWES COS INC,COM,548661107,53176000,463127,SH, ,DFND,2018-09-30
526,LOXO ONCOLOGY INC,COM,548862101,87909000,514600,SH, ,DFND,2018-09-30
527,LPL FINL HLDGS INC,COM,50212V100,50120000,776927,SH, ,DFND,2018-09-30
528,LSC COMMUNICATIONS INC,COM,50218P107,2160000,195340,SH, ,DFND,2018-09-30
529,LULULEMON ATHLETICA INC,COM,550021109,10001000,61550,SH, ,DFND,2018-09-30
530,LUMENTUM HLDGS INC,COM,55024U109,755000,12600,SH, ,DFND,2018-09-30
531,LYON WILLIAM HOMES,CL A NEW,552074700,1533000,96500,SH, ,DFND,2018-09-30
532,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,15858000,154700,SH, ,DFND,2018-09-30
533,M & T BK CORP,COM,55261F104,58258000,354064,SH, ,DFND,2018-09-30
534,MACOM TECH SOLUTIONS HLDGS I,COM,55405Y100,1248000,60600,SH, ,DFND,2018-09-30
535,MACROGENICS INC,COM,556099109,24322000,1134417,SH, ,DFND,2018-09-30
536,MACYS INC,COM,55616P104,17365000,500000,SH,Put,DFND,2018-09-30
537,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,110642000,350888,SH, ,DFND,2018-09-30
538,MADRIGAL PHARMACEUTICALS INC,COM,558868105,20300000,94800,SH, ,DFND,2018-09-30
539,MAGELLAN HEALTH INC,COM NEW,559079207,23503000,326200,SH, ,DFND,2018-09-30
540,MAGNA INTL INC,COM,559222401,6526000,124232,SH, ,DFND,2018-09-30
541,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,5329000,538300,SH, ,DFND,2018-09-30
542,MAGNOLIA OIL & GAS CORP,CL A,559663109,15707000,1046450,SH, ,DFND,2018-09-30
543,MANHATTAN ASSOCS INC,COM,562750109,758000,13880,SH, ,DFND,2018-09-30
544,MANPOWERGROUP INC,COM,56418H100,17192000,200000,SH,Put,DFND,2018-09-30
545,MARATHON OIL CORP,COM,565849106,67063000,2880694,SH, ,DFND,2018-09-30
546,MARATHON PETE CORP,COM,56585A102,296306000,3705213,SH, ,DFND,2018-09-30
547,MARATHON PETE CORP,COM,56585A102,231913000,2900000,SH,Call,DFND,2018-09-30
548,MARINUS PHARMACEUTICALS INC,COM,56854Q101,670000,67000,SH, ,DFND,2018-09-30
549,MARRIOTT INTL INC NEW,CL A,571903202,12279000,93000,SH, ,DFND,2018-09-30
550,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,13399000,119900,SH, ,DFND,2018-09-30
551,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,52829000,2737262,SH, ,DFND,2018-09-30
552,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,9650000,500000,SH,Call,DFND,2018-09-30
553,MASCO CORP,COM,574599106,1647000,45000,SH, ,DFND,2018-09-30
554,MASIMO CORP,COM,574795100,15014000,120556,SH, ,DFND,2018-09-30
555,MASTEC INC,COM,576323109,106071000,2375604,SH, ,DFND,2018-09-30
556,MASTEC INC,COM,576323109,6921000,155000,SH,Call,DFND,2018-09-30
557,MASTERCARD INCORPORATED,CL A,57636Q104,56861000,255429,SH, ,DFND,2018-09-30
558,MATCH GROUP INC,COM,57665R106,8901000,153700,SH, ,DFND,2018-09-30
559,MATTEL INC,COM,577081102,33563000,2137745,SH, ,DFND,2018-09-30
560,MCCORMICK & CO INC,COM NON VTG,579780206,4097000,31100,SH, ,DFND,2018-09-30
561,MCDONALDS CORP,COM,580135101,13857000,82832,SH, ,DFND,2018-09-30
562,MCKESSON CORP,COM,58155Q103,4497000,33900,SH, ,DFND,2018-09-30
563,MEDIFAST INC,COM,58470H101,5007000,22600,SH, ,DFND,2018-09-30
564,MEDNAX INC,COM,58502B106,21464000,460000,SH, ,DFND,2018-09-30
565,MEDPACE HLDGS INC,COM,58506Q109,1080000,18033,SH, ,DFND,2018-09-30
566,MEDTRONIC PLC,SHS,G5960L103,4564000,46400,SH, ,DFND,2018-09-30
567,MEIRAGTX HOLDINGS PLC,COM,G59665102,238000,17495,SH, ,DFND,2018-09-30
568,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,808000,11000,SH, ,DFND,2018-09-30
569,MERCADOLIBRE INC,COM,58733R102,1843000,5413,SH, ,DFND,2018-09-30
570,MERIT MED SYS INC,COM,589889104,82679000,1345468,SH, ,DFND,2018-09-30
571,METHANEX CORP,COM,59151K108,1985000,25100,SH, ,DFND,2018-09-30
572,MGIC INVT CORP WIS,COM,552848103,22885000,1719400,SH, ,DFND,2018-09-30
573,MGM RESORTS INTERNATIONAL,COM,552953101,43755000,1567700,SH,Call,DFND,2018-09-30
574,MICHAEL KORS HLDGS LTD,SHS,G60754101,86965000,1268444,SH, ,DFND,2018-09-30
575,MICHAEL KORS HLDGS LTD,SHS,G60754101,4477000,65300,SH,Call,DFND,2018-09-30
576,MICHAELS COS INC,COM,59408Q106,3799000,234101,SH, ,DFND,2018-09-30
577,MICROSOFT CORP,COM,594918104,205752000,1799003,SH, ,DFND,2018-09-30
578,MICROSTRATEGY INC,CL A NEW,594972408,1533000,10900,SH, ,DFND,2018-09-30
579,MIDDLEBY CORP,COM,596278101,5562000,43003,SH, ,DFND,2018-09-30
580,MIMECAST LTD,ORD SHS,G14838109,1576000,37633,SH, ,DFND,2018-09-30
581,MINERVA NEUROSCIENCES INC,COM,603380106,1510000,120291,SH, ,DFND,2018-09-30
582,MIRAGEN THERAPEUTICS INC,COM,60463E103,2009000,360000,SH, ,DFND,2018-09-30
583,MIRATI THERAPEUTICS INC,COM,60468T105,730000,15500,SH, ,DFND,2018-09-30
584,MOELIS & CO,CL A,60786M105,4768000,87000,SH, ,DFND,2018-09-30
