,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
295,HARRIS CORP DEL,COM,413875105,68715000,939375,SH, ,DFND,2015-09-30
296,HARTFORD FINL SVCS GROUP INC,COM,416515104,8552000,186800,SH, ,DFND,2015-09-30
297,HD SUPPLY HLDGS INC,COM,40416M105,54827000,1915690,SH, ,DFND,2015-09-30
298,HEARTLAND PMT SYS INC,COM,42235N108,1331000,21130,SH, ,DFND,2015-09-30
299,HEARTWARE INTL INC,COM,422368100,17461000,333800,SH, ,DFND,2015-09-30
300,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,144000,30100,SH, ,DFND,2015-09-30
301,HELMERICH & PAYNE INC,COM,423452101,24339000,515000,SH, ,DFND,2015-09-30
302,HERON THERAPEUTICS INC,COM,427746102,27000,1100,SH, ,DFND,2015-09-30
303,HERSHEY CO,COM,427866108,34133000,371500,SH, ,DFND,2015-09-30
304,HESS CORP,COM,42809H107,33901000,677201,SH, ,DFND,2015-09-30
305,HEWLETT PACKARD CO,COM,428236103,49653000,1938800,SH, ,DFND,2015-09-30
306,HIBBETT SPORTS INC,COM,428567101,1751000,50000,SH, ,DFND,2015-09-30
307,HILTON WORLDWIDE HLDGS INC,COM,43300A104,140000,6100,SH, ,DFND,2015-09-30
308,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,6929000,869400,SH, ,DFND,2015-09-30
309,HOLLYFRONTIER CORP,COM,436106108,60259000,1233802,SH, ,DFND,2015-09-30
310,HOLOGIC INC,COM,436440101,9293000,237500,SH, ,DFND,2015-09-30
311,HOME DEPOT INC,COM,437076102,13443000,116400,SH, ,DFND,2015-09-30
312,HOMEAWAY INC,COM,43739Q100,6805000,256400,SH, ,DFND,2015-09-30
313,HONEYWELL INTL INC,COM,438516106,14000,150,SH, ,DFND,2015-09-30
314,HORIZON PHARMA PLC,SHS,G4617B105,18000,900,SH, ,DFND,2015-09-30
315,HORTONWORKS INC,COM,440894103,300000,13700,SH, ,DFND,2015-09-30
316,HOULIHAN LOKEY INC,CL A,441593100,4111000,188560,SH, ,DFND,2015-09-30
317,HUNT J B TRANS SVCS INC,COM,445658107,27730000,388375,SH, ,DFND,2015-09-30
318,HUNTSMAN CORP,COM,447011107,10095000,1041800,SH, ,DFND,2015-09-30
319,ICONIX BRAND GROUP INC,COM,451055107,1471000,108800,SH, ,DFND,2015-09-30
320,IDERA PHARMACEUTICALS INC,COM NEW,45168K306,2247000,670600,SH, ,DFND,2015-09-30
321,IHS INC,CL A,451734107,2088000,18000,SH, ,DFND,2015-09-30
322,ILLINOIS TOOL WKS INC,COM,452308109,14561000,176900,SH, ,DFND,2015-09-30
323,IMPAX LABORATORIES INC,COM,45256B101,2102000,59700,SH, ,DFND,2015-09-30
324,INC RESH HLDGS INC,CL A,45329R109,428000,10700,SH, ,DFND,2015-09-30
325,INGERSOLL-RAND PLC,SHS,G47791101,40433000,796400,SH, ,DFND,2015-09-30
326,INOGEN INC,COM,45780L104,10725000,220900,SH, ,DFND,2015-09-30
327,INOTEK PHARMACEUTICALS CORP,COM,45780V102,11326000,1204906,SH, ,DFND,2015-09-30
328,INSULET CORP,COM,45784P101,601000,23200,SH, ,DFND,2015-09-30
329,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,27000000,453400,SH, ,DFND,2015-09-30
330,INTERACTIVE BROKERS GROUP IN,COM,45841N107,497000,12600,SH, ,DFND,2015-09-30
331,INTERCONTINENTAL HOTELS GROU,SPON ADR NEW2014,45857P509,658000,19000,SH, ,DFND,2015-09-30
332,INTEROIL CORP,COM,460951106,101683000,3016400,SH, ,DFND,2015-09-30
333,INTERPUBLIC GROUP COS INC,COM,460690100,33131000,1731900,SH, ,DFND,2015-09-30
334,INTERSECT ENT INC,COM,46071F103,204000,8700,SH, ,DFND,2015-09-30
335,INTL PAPER CO,COM,460146103,1285000,34000,SH, ,DFND,2015-09-30
336,INTRA CELLULAR THERAPIES INC,COM,46116X101,973000,24300,SH, ,DFND,2015-09-30
337,INTUITIVE SURGICAL INC,COM NEW,46120E602,3769000,8200,SH, ,DFND,2015-09-30
338,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,16801000,1612400,SH, ,DFND,2015-09-30
339,ISHARES TR,CALL,464287465,21266000,371000,SH,Call,DFND,2015-09-30
340,ISHARES TR,CALL,464287655,1092000,10000,SH,Call,DFND,2015-09-30
341,ISHARES TR,PUT,464287234,66871000,2040000,SH,Put,DFND,2015-09-30
342,ISHARES TR,PUT,464287655,6552000,60000,SH,Put,DFND,2015-09-30
343,ISHARES TR,U.S. REAL ES ETF,464287739,25542000,360000,SH, ,DFND,2015-09-30
344,ISIS PHARMACEUTICALS INC,COM,464330109,2890000,71500,SH, ,DFND,2015-09-30
345,ITT CORP NEW,COM NEW,450911201,10116000,302600,SH, ,DFND,2015-09-30
346,JABIL CIRCUIT INC,COM,466313103,371000,16600,SH, ,DFND,2015-09-30
347,JACK IN THE BOX INC,COM,466367109,10639000,138100,SH, ,DFND,2015-09-30
348,JACOBS ENGR GROUP INC DEL,COM,469814107,6550000,175000,SH, ,DFND,2015-09-30
349,JARDEN CORP,COM,471109108,38522000,788100,SH, ,DFND,2015-09-30
350,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,2911000,21915,SH, ,DFND,2015-09-30
351,JD COM INC,SPON ADR CL A,47215P106,14333000,550000,SH, ,DFND,2015-09-30
352,JOHNSON CTLS INC,COM,478366107,19031000,460139,SH, ,DFND,2015-09-30
353,K2M GROUP HLDGS INC,COM,48273J107,9486000,510000,SH, ,DFND,2015-09-30
354,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,3980000,49600,SH, ,DFND,2015-09-30
355,KANSAS CITY SOUTHERN,COM NEW,485170302,3199000,35200,SH, ,DFND,2015-09-30
356,KAPSTONE PAPER & PACKAGING C,COM,48562P103,14993000,908100,SH, ,DFND,2015-09-30
357,KAR AUCTION SVCS INC,COM,48238T109,60105000,1693100,SH, ,DFND,2015-09-30
358,KB HOME,COM,48666K109,38767000,2861000,SH, ,DFND,2015-09-30
359,KBR INC,COM,48242W106,16933000,1016400,SH, ,DFND,2015-09-30
360,KELLOGG CO,CALL,487836108,4991000,75000,SH,Call,DFND,2015-09-30
361,KEYCORP NEW,COM,493267108,5454000,419200,SH, ,DFND,2015-09-30
362,KINDER MORGAN INC DEL,COM,49456B101,4152000,150000,SH, ,DFND,2015-09-30
363,KINDRED HEALTHCARE INC,COM,494580103,5026000,319100,SH, ,DFND,2015-09-30
364,KIRBY CORP,COM,497266106,37381000,603400,SH, ,DFND,2015-09-30
365,KRAFT HEINZ CO,COM,500754106,54763000,775900,SH, ,DFND,2015-09-30
366,KRISPY KREME DOUGHNUTS INC,COM,501014104,1078000,73700,SH, ,DFND,2015-09-30
367,L BRANDS INC,COM,501797104,342000,3800,SH, ,DFND,2015-09-30
368,L-3 COMMUNICATIONS HLDGS INC,COM,502424104,21000,200,SH, ,DFND,2015-09-30
369,LA QUINTA HLDGS INC,COM,50420D108,956000,60600,SH, ,DFND,2015-09-30
370,LAUDER ESTEE COS INC,CL A,518439104,2816000,34900,SH, ,DFND,2015-09-30
371,LEAR CORP,COM NEW,521865204,2981000,27400,SH, ,DFND,2015-09-30
372,LEGG MASON INC,COM,524901105,9246000,222200,SH, ,DFND,2015-09-30
373,LEGGETT & PLATT INC,COM,524660107,23000,550,SH, ,DFND,2015-09-30
374,LENNAR CORP,CL A,526057104,2407000,50000,SH, ,DFND,2015-09-30
375,LEVEL 3 COMMUNICATIONS INC,COM NEW,52729N308,11023000,252300,SH, ,DFND,2015-09-30
376,LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,138000,4100,SH, ,DFND,2015-09-30
377,LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,568000,16600,SH, ,DFND,2015-09-30
378,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,120000,2800,SH, ,DFND,2015-09-30
379,LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,258000,7500,SH, ,DFND,2015-09-30
380,LIFELOCK INC,COM,53224V100,3013000,343900,SH, ,DFND,2015-09-30
381,LILLY ELI & CO,COM,532457108,122966000,1469300,SH, ,DFND,2015-09-30
382,LINEAR TECHNOLOGY CORP,COM,535678106,43602000,1080600,SH, ,DFND,2015-09-30
383,LINKEDIN CORP,COM CL A,53578A108,2015000,10600,SH, ,DFND,2015-09-30
384,LITHIA MTRS INC,CL A,536797103,3319000,30700,SH, ,DFND,2015-09-30
385,LIVE NATION ENTERTAINMENT IN,COM,538034109,2279000,94800,SH, ,DFND,2015-09-30
386,LOCKHEED MARTIN CORP,COM,539830109,5929000,28600,SH, ,DFND,2015-09-30
387,LOUISIANA PAC CORP,COM,546347105,27750000,1948727,SH, ,DFND,2015-09-30
388,LOWES COS INC,COM,548661107,45377000,658400,SH, ,DFND,2015-09-30
389,LULULEMON ATHLETICA INC,COM,550021109,146019000,2882900,SH, ,DFND,2015-09-30
390,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,3487000,46700,SH, ,DFND,2015-09-30
391,MACROGENICS INC,COM,556099109,54208000,2530700,SH, ,DFND,2015-09-30
392,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,4920000,68200,SH, ,DFND,2015-09-30
393,MAGNA INTL INC,COM,559222401,47179000,982700,SH, ,DFND,2015-09-30
394,MALLINCKRODT PUB LTD CO,SHS,G5785G107,3402000,53200,SH, ,DFND,2015-09-30
395,MANPOWERGROUP INC,COM,56418H100,2637000,32200,SH, ,DFND,2015-09-30
396,MARATHON OIL CORP,COM,565849106,10623000,689800,SH, ,DFND,2015-09-30
397,MARATHON PETE CORP,COM,56585A102,25426000,548805,SH, ,DFND,2015-09-30
398,MARINUS PHARMACEUTICALS INC,COM,56854Q101,1934000,231895,SH, ,DFND,2015-09-30
399,MARKET VECTORS ETF TR,CALL,57060U100,31739000,2310000,SH,Call,DFND,2015-09-30
400,MARKET VECTORS ETF TR,GOLD MINER ETF,57060U100,13740000,1000000,SH, ,DFND,2015-09-30
401,MARKET VECTORS ETF TR,JR GOLD MINERS E,57061R544,9795000,500000,SH, ,DFND,2015-09-30
402,MARKET VECTORS ETF TR,OIL SVCS ETF,57060U191,5084000,185000,SH, ,DFND,2015-09-30
403,MARKETO INC,COM,57063L107,367000,12900,SH, ,DFND,2015-09-30
404,MARTIN MARIETTA MATLS INC,COM,573284106,182000,1200,SH, ,DFND,2015-09-30
405,MASONITE INTL CORP NEW,COM,575385109,10286000,169800,SH, ,DFND,2015-09-30
406,MATADOR RES CO,COM,576485205,5070000,244454,SH, ,DFND,2015-09-30
407,MATTEL INC,COM,577081102,9026000,428600,SH, ,DFND,2015-09-30
408,MBIA INC,COM,55262C100,869000,142900,SH, ,DFND,2015-09-30
409,MCDONALDS CORP,COM,580135101,39000,400,SH, ,DFND,2015-09-30
410,MCGRAW HILL FINL INC,COM,580645109,3547000,41000,SH, ,DFND,2015-09-30
411,MCKESSON CORP,COM,58155Q103,870000,4700,SH, ,DFND,2015-09-30
412,MEDIA GEN INC NEW,COM,58441K100,12871000,920000,SH, ,DFND,2015-09-30
413,MEDIVATION INC,COM,58501N101,69757000,1641334,SH, ,DFND,2015-09-30
414,MEDTRONIC PLC,SHS,G5960L103,33530000,500900,SH, ,DFND,2015-09-30
415,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,359000,9500,SH, ,DFND,2015-09-30
416,MEMORIAL RESOURCE DEV CORP,COM,58605Q109,13421000,763400,SH, ,DFND,2015-09-30
417,MERCER INTL INC,COM,588056101,2378000,237100,SH, ,DFND,2015-09-30
418,MERITOR INC,COM,59001K100,7115000,669300,SH, ,DFND,2015-09-30
419,METALDYNE PERFORMANCE GROUP,COM,59116R107,3212000,152900,SH, ,DFND,2015-09-30
420,METHODE ELECTRS INC,CALL,591520200,798000,25000,SH,Call,DFND,2015-09-30
421,METTLER TOLEDO INTERNATIONAL,COM,592688105,11931000,41900,SH, ,DFND,2015-09-30
422,MGIC INVT CORP WIS,COM,552848103,3217000,347400,SH, ,DFND,2015-09-30
423,MGM RESORTS INTERNATIONAL,COM,552953101,3734000,202400,SH, ,DFND,2015-09-30
424,MICROSOFT CORP,COM,594918104,93570000,2114100,SH, ,DFND,2015-09-30
425,MIMEDX GROUP INC,COM,602496101,7941000,822900,SH, ,DFND,2015-09-30
426,MOBILEYE N V AMSTELVEEN,ORD SHS,N51488117,2047000,45000,SH, ,DFND,2015-09-30
427,MOHAWK INDS INC,COM,608190104,127707000,702500,SH, ,DFND,2015-09-30
428,MOLSON COORS BREWING CO,CL B,60871R209,41477000,499600,SH, ,DFND,2015-09-30
429,MONDELEZ INTL INC,CL A,609207105,12456000,297500,SH, ,DFND,2015-09-30
430,MONSANTO CO NEW,COM,61166W101,23742000,278210,SH, ,DFND,2015-09-30
431,MORGAN STANLEY,COM NEW,617446448,11343000,360100,SH, ,DFND,2015-09-30
432,MOSAIC CO NEW,COM,61945C103,1804000,58000,SH, ,DFND,2015-09-30
433,MRC GLOBAL INC,COM,55345K103,10297000,923500,SH, ,DFND,2015-09-30
434,MSC INDL DIRECT INC,CL A,553530106,4058000,66500,SH, ,DFND,2015-09-30
435,MUELLER WTR PRODS INC,COM SER A,624758108,2116000,276300,SH, ,DFND,2015-09-30
436,MURPHY OIL CORP,COM,626717102,0,2,SH, ,DFND,2015-09-30
437,MURPHY USA INC,COM,626755102,25200000,458600,SH, ,DFND,2015-09-30
438,MYLAN N V,CALL,N59465109,40260000,1000000,SH,Call,DFND,2015-09-30
439,MYLAN N V,SHS EURO,N59465109,14530000,360900,SH, ,DFND,2015-09-30
440,NATIONAL OILWELL VARCO INC,CALL,637071101,9413000,250000,SH,Call,DFND,2015-09-30
441,NATIONAL OILWELL VARCO INC,COM,637071101,16943000,450000,SH, ,DFND,2015-09-30
442,NATIONSTAR MTG HLDGS INC,COM,63861C109,9097000,655900,SH, ,DFND,2015-09-30
443,NAVISTAR INTL CORP NEW,COM,63934E108,2585000,203200,SH, ,DFND,2015-09-30
444,NCR CORP NEW,COM,62886E108,27107000,1191500,SH, ,DFND,2015-09-30
445,NEKTAR THERAPEUTICS,COM,640268108,1507000,137500,SH, ,DFND,2015-09-30
446,NETEASE INC,SPONSORED ADR,64110W102,15856000,132000,SH, ,DFND,2015-09-30
447,NETFLIX INC,COM,64110L106,17771000,172100,SH, ,DFND,2015-09-30
448,NEVRO CORP,COM,64157F103,18264000,393700,SH, ,DFND,2015-09-30
449,NEW MEDIA INVT GROUP INC,COM,64704V106,1129000,73000,SH, ,DFND,2015-09-30
450,NEW RELIC INC,COM,64829B100,194000,5100,SH, ,DFND,2015-09-30
451,NEWFIELD EXPL CO,COM,651290108,6580000,200000,SH, ,DFND,2015-09-30
452,NEXSTAR BROADCASTING GROUP I,CL A,65336K103,857000,18100,SH, ,DFND,2015-09-30
453,NEXTERA ENERGY INC,COM,65339F101,23422000,240100,SH, ,DFND,2015-09-30
454,NIKE INC,CL B,654106103,18113000,147300,SH, ,DFND,2015-09-30
455,NOBLE CORP PLC,SHS USD,G65431101,10320000,945900,SH, ,DFND,2015-09-30
456,NOBLE ENERGY INC,COM,655044105,110368000,3657001,SH, ,DFND,2015-09-30
457,NORDSTROM INC,COM,655664100,61463000,857100,SH, ,DFND,2015-09-30
458,NORTEK INC,COM NEW,656559309,203000,3200,SH, ,DFND,2015-09-30
459,NORTHROP GRUMMAN CORP,COM,666807102,11982000,72200,SH, ,DFND,2015-09-30
460,NORTHSTAR ASSET MGMT GROUP I,CALL,66705Y104,2154000,150000,SH,Call,DFND,2015-09-30
461,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,11622000,809300,SH, ,DFND,2015-09-30
462,NORTHSTAR RLTY FIN CORP,CALL,66704R704,24083000,1950000,SH,Call,DFND,2015-09-30
463,NORTHSTAR RLTY FIN CORP,COM NEW,66704R704,50410000,4081800,SH, ,DFND,2015-09-30
464,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,12600000,219900,SH, ,DFND,2015-09-30
465,NOVADAQ TECHNOLOGIES INC,COM,66987G102,10613000,1017500,SH, ,DFND,2015-09-30
466,NRG ENERGY INC,COM NEW,629377508,214000,14400,SH, ,DFND,2015-09-30
467,NRG YIELD INC,CL C,62942X405,5951000,512600,SH, ,DFND,2015-09-30
468,NUCOR CORP,COM,670346105,39991000,1065000,SH, ,DFND,2015-09-30
469,NUVASIVE INC,COM,670704105,357000,7400,SH, ,DFND,2015-09-30
470,NVIDIA CORP,COM,67066G104,8736000,354400,SH, ,DFND,2015-09-30
471,NXSTAGE MEDICAL INC,COM,67072V103,15667000,993500,SH, ,DFND,2015-09-30
472,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,19375000,77500,SH, ,DFND,2015-09-30
473,OCCIDENTAL PETE CORP DEL,COM,674599105,119520000,1806801,SH, ,DFND,2015-09-30
474,OIL STS INTL INC,COM,678026105,1307000,50000,SH, ,DFND,2015-09-30
475,OLIN CORP,COM PAR $1,680665205,20216000,1202600,SH, ,DFND,2015-09-30
476,OM ASSET MGMT PLC,SHS,G67506108,6290000,407943,SH, ,DFND,2015-09-30
477,ON ASSIGNMENT INC,COM,682159108,8358000,226500,SH, ,DFND,2015-09-30
478,ONEOK INC NEW,CALL,682680103,20524000,637400,SH,Call,DFND,2015-09-30
479,ONEOK INC NEW,COM,682680103,37951000,1178600,SH, ,DFND,2015-09-30
480,ORBITAL ATK INC,COM,68557N103,9451000,131500,SH, ,DFND,2015-09-30
481,OSHKOSH CORP,COM,688239201,7713000,212300,SH, ,DFND,2015-09-30
482,OTONOMY INC,COM,68906L105,57000,3200,SH, ,DFND,2015-09-30
483,OWENS CORNING NEW,COM,690742101,21152000,504700,SH, ,DFND,2015-09-30
484,PACCAR INC,COM,693718108,10441000,200125,SH, ,DFND,2015-09-30
485,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,63000,17100,SH, ,DFND,2015-09-30
486,PANDORA MEDIA INC,COM,698354107,248000,11600,SH, ,DFND,2015-09-30
487,PANERA BREAD CO,CL A,69840W108,2998000,15500,SH, ,DFND,2015-09-30
488,PARKER HANNIFIN CORP,COM,701094104,4877000,50125,SH, ,DFND,2015-09-30
489,PARSLEY ENERGY INC,CL A,701877102,15786000,1047500,SH, ,DFND,2015-09-30
490,PATTERSON UTI ENERGY INC,COM,703481101,14733000,1121248,SH, ,DFND,2015-09-30
491,PAYPAL HLDGS INC,COM,70450Y103,1615000,52040,SH, ,DFND,2015-09-30
492,PDC ENERGY INC,COM,69327R101,3589000,67700,SH, ,DFND,2015-09-30
493,PENN VA CORP,COM,707882106,517000,975000,SH, ,DFND,2015-09-30
494,PENNEY J C INC,COM,708160106,6968000,750000,SH, ,DFND,2015-09-30
495,PENTAIR PLC,SHS,G7S00T104,3195000,62600,SH, ,DFND,2015-09-30
496,PERNIX THERAPEUTICS HLDGS IN,COM,71426V108,3318000,1050005,SH, ,DFND,2015-09-30
497,PFIZER INC,CALL,717081103,69102000,2200000,SH,Call,DFND,2015-09-30
498,PHARMERICA CORP,COM,71714F104,2958000,103900,SH, ,DFND,2015-09-30
499,PHILLIPS 66,COM,718546104,22284000,290000,SH, ,DFND,2015-09-30
500,PIER 1 IMPORTS INC,COM,720279108,11433000,1657000,SH, ,DFND,2015-09-30
501,PILGRIMS PRIDE CORP NEW,COM,72147K108,8611000,414400,SH, ,DFND,2015-09-30
502,PINNACLE FOODS INC DEL,COM,72348P104,1931000,46100,SH, ,DFND,2015-09-30
503,PIONEER NAT RES CO,CALL,723787107,24328000,200000,SH,Call,DFND,2015-09-30
504,PIONEER NAT RES CO,COM,723787107,81110000,666801,SH, ,DFND,2015-09-30
505,PLAINS GP HLDGS L P,SHS A REP LTPN,72651A108,110000,6300,SH, ,DFND,2015-09-30
506,PLUM CREEK TIMBER CO INC,COM,729251108,138000,3500,SH, ,DFND,2015-09-30
507,PMC-SIERRA INC,COM,69344F106,567000,83700,SH, ,DFND,2015-09-30
508,POLARIS INDS INC,COM,731068102,28014000,233700,SH, ,DFND,2015-09-30
509,POLYONE CORP,COM,73179P106,32000,1100,SH, ,DFND,2015-09-30
510,POPULAR INC,COM NEW,733174700,7772000,257100,SH, ,DFND,2015-09-30
511,POST HLDGS INC,COM,737446104,1046000,17700,SH, ,DFND,2015-09-30
512,POTBELLY CORP,COM,73754Y100,5169000,469500,SH, ,DFND,2015-09-30
513,POWERSHARES QQQ TRUST,PUT,73935A104,68942000,677500,SH,Put,DFND,2015-09-30
514,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,204000,2000,SH, ,DFND,2015-09-30
515,PPG INDS INC,COM,693506107,85903000,979625,SH, ,DFND,2015-09-30
516,PRAXAIR INC,COM,74005P104,7650000,75100,SH, ,DFND,2015-09-30
517,PRICELINE GRP INC,COM NEW,741503403,124000,100,SH, ,DFND,2015-09-30
518,PRICESMART INC,COM,741511109,7798000,100823,SH, ,DFND,2015-09-30
519,PRIMORIS SVCS CORP,COM,74164F103,5917000,330400,SH, ,DFND,2015-09-30
520,PROGRESSIVE CORP OHIO,COM,743315103,7017000,229000,SH, ,DFND,2015-09-30
521,PROTHENA CORP PLC,SHS,G72800108,766000,16900,SH, ,DFND,2015-09-30
522,PRUDENTIAL FINL INC,COM,744320102,11653000,152900,SH, ,DFND,2015-09-30
523,PTC THERAPEUTICS INC,CALL,69366J200,6675000,250000,SH,Call,DFND,2015-09-30
524,PTC THERAPEUTICS INC,COM,69366J200,11396000,426800,SH, ,DFND,2015-09-30
525,PUMA BIOTECHNOLOGY INC,COM,74587V107,41751000,554019,SH, ,DFND,2015-09-30
526,PVH CORP,COM,693656100,3242000,31800,SH, ,DFND,2015-09-30
527,QLIK TECHNOLOGIES INC,COM,74733T105,3051000,83700,SH, ,DFND,2015-09-30
528,RALPH LAUREN CORP,CL A,751212101,31915000,270100,SH, ,DFND,2015-09-30
529,RANGE RES CORP,COM,75281A109,25590000,796700,SH, ,DFND,2015-09-30
530,RAPTOR PHARMACEUTICAL CORP,COM,75382F106,627000,103600,SH, ,DFND,2015-09-30
531,RAYONIER INC,COM,754907103,6745000,305600,SH, ,DFND,2015-09-30
532,RAYTHEON CO,COM NEW,755111507,11024000,100900,SH, ,DFND,2015-09-30
533,REALOGY HLDGS CORP,COM,75605Y106,1705000,45300,SH, ,DFND,2015-09-30
534,REGAL BELOIT CORP,COM,758750103,1473000,26100,SH, ,DFND,2015-09-30
535,RELIANCE STEEL & ALUMINUM CO,COM,759509102,5174000,95800,SH, ,DFND,2015-09-30
536,RENAISSANCERE HOLDINGS LTD,COM,G7496G103,8240000,77500,SH, ,DFND,2015-09-30
537,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,4410000,532600,SH, ,DFND,2015-09-30
538,REPUBLIC SVCS INC,COM,760759100,3000,75,SH, ,DFND,2015-09-30
539,RESTORATION HARDWARE HLDGS I,COM,761283100,54614000,585297,SH, ,DFND,2015-09-30
540,RETROPHIN INC,COM,761299106,3930000,194000,SH, ,DFND,2015-09-30
541,RICE ENERGY INC,COM,762760106,19842000,1227875,SH, ,DFND,2015-09-30
542,RIO TINTO PLC,SPONSORED ADR,767204100,230000,6800,SH, ,DFND,2015-09-30
543,ROCKWELL COLLINS INC,COM,774341101,10000,125,SH, ,DFND,2015-09-30
544,ROPER TECHNOLOGIES INC,COM,776696106,8619000,55000,SH, ,DFND,2015-09-30
545,ROSS STORES INC,COM,778296103,15433000,318400,SH, ,DFND,2015-09-30
546,ROVI CORP,COM,779376102,3348000,319200,SH, ,DFND,2015-09-30
547,ROWAN COMPANIES PLC,SHS CL A,G7665A101,7744000,479492,SH, ,DFND,2015-09-30
548,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,41774000,468900,SH, ,DFND,2015-09-30
549,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,8720000,184000,SH, ,DFND,2015-09-30
550,RPM INTL INC,COM,749685103,9643000,230200,SH, ,DFND,2015-09-30
551,RSP PERMIAN INC,COM,74978Q105,2633000,130000,SH, ,DFND,2015-09-30
552,SABRE CORP,COM,78573M104,2172000,79900,SH, ,DFND,2015-09-30
553,SAGENT PHARMACEUTICALS INC,COM,786692103,3518000,229500,SH, ,DFND,2015-09-30
554,SANCHEZ ENERGY CORP,COM,79970Y105,5316000,864456,SH, ,DFND,2015-09-30
555,SANDERSON FARMS INC,COM,800013104,1838000,26800,SH, ,DFND,2015-09-30
556,SANGAMO BIOSCIENCES INC,COM,800677106,160000,28300,SH, ,DFND,2015-09-30
557,SAREPTA THERAPEUTICS INC,COM,803607100,29232000,910370,SH, ,DFND,2015-09-30
558,SCHLUMBERGER LTD,COM,806857108,85509000,1239800,SH, ,DFND,2015-09-30
559,SCHOLASTIC CORP,COM,807066105,242000,6200,SH, ,DFND,2015-09-30
560,SCORPIO TANKERS INC,CALL,Y7542C106,917000,100000,SH,Call,DFND,2015-09-30
561,SCORPIO TANKERS INC,SHS,Y7542C106,8760000,955300,SH, ,DFND,2015-09-30
562,SCOTTS MIRACLE GRO CO,CL A,810186106,29333000,482300,SH, ,DFND,2015-09-30
563,SEALED AIR CORP NEW,COM,81211K100,7000,150,SH, ,DFND,2015-09-30
564,SEAWORLD ENTMT INC,CALL,81282V100,8905000,500000,SH,Call,DFND,2015-09-30
565,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,10618000,225000,SH, ,DFND,2015-09-30
566,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,49784000,1150000,SH, ,DFND,2015-09-30
567,SEMGROUP CORP,CL A,81663A105,153000,3532,SH, ,DFND,2015-09-30
568,SERVICE CORP INTL,COM,817565104,14000000,516600,SH, ,DFND,2015-09-30
569,SERVICEMASTER GLOBAL HLDGS I,COM,81761R109,223000,6650,SH, ,DFND,2015-09-30
570,SHERWIN WILLIAMS CO,COM,824348106,5926000,26600,SH, ,DFND,2015-09-30
571,SHIRE PLC,SPONSORED ADR,82481R106,21000,100,SH, ,DFND,2015-09-30
572,SHUTTERFLY INC,COM,82568P304,744000,20800,SH, ,DFND,2015-09-30
573,SIGNET JEWELERS LIMITED,SHS,G81276100,41893000,307744,SH, ,DFND,2015-09-30
574,SINCLAIR BROADCAST GROUP INC,CL A,829226109,16144000,637600,SH, ,DFND,2015-09-30
575,SIRIUS XM HLDGS INC,COM,82968B103,5187000,1386900,SH, ,DFND,2015-09-30
576,SIX FLAGS ENTMT CORP NEW,COM,83001A102,31748000,693500,SH, ,DFND,2015-09-30
577,SM ENERGY CO,COM,78454L100,8170000,255000,SH, ,DFND,2015-09-30
578,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,805000,23000,SH, ,DFND,2015-09-30
579,SMITH & WESSON HLDG CORP,COM,831756101,7151000,423900,SH, ,DFND,2015-09-30
580,SNAP ON INC,COM,833034101,8588000,56900,SH, ,DFND,2015-09-30
581,SOLARCITY CORP,COM,83416T100,1495000,35000,SH, ,DFND,2015-09-30
582,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,3158000,137800,SH, ,DFND,2015-09-30
583,SONIC AUTOMOTIVE INC,CL A,83545G102,2579000,126300,SH, ,DFND,2015-09-30
584,SONIC CORP,COM,835451105,17180000,748600,SH, ,DFND,2015-09-30
585,SOTHEBYS,COM,835898107,31980000,1000000,SH, ,DFND,2015-09-30
586,SOUTHERN COPPER CORP,COM,84265V105,47401000,1774000,SH, ,DFND,2015-09-30
587,SOUTHWEST AIRLS CO,COM,844741108,20800000,546800,SH, ,DFND,2015-09-30
588,SOUTHWESTERN ENERGY CO,COM,845467109,36408000,2869010,SH, ,DFND,2015-09-30
