,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
293,CRITEO S A,SPONS ADS,226718104,4815000,257640,SH, ,DFND,2019-09-30
294,CROCS INC,COM,227046109,14504000,522462,SH, ,DFND,2019-09-30
295,CROWDSTRIKE HLDGS INC,CL A,22788C105,6831000,117146,SH, ,DFND,2019-09-30
296,CSG SYS INTL INC,COM,126349109,119000,2300,SH, ,DFND,2019-09-30
297,CSX CORP,COM,126408103,32681000,471789,SH, ,DFND,2019-09-30
298,CTRIP COM INTL LTD,SPONSORED ADS,22943F100,35774000,1221363,SH, ,DFND,2019-09-30
299,CUBESMART,COM,229663109,450000,12904,SH, ,DFND,2019-09-30
300,CUBIC CORP,COM,229669106,70000,1000,SH, ,DFND,2019-09-30
301,CURTISS WRIGHT CORP,COM,231561101,259000,2000,SH, ,DFND,2019-09-30
302,CVB FINL CORP,COM,126600105,364000,17444,SH, ,DFND,2019-09-30
303,CVR ENERGY INC,COM,12662P108,616000,14000,SH, ,DFND,2019-09-30
304,CVS HEALTH CORP,COM,126650100,22738000,360526,SH, ,DFND,2019-09-30
305,CYMABAY THERAPEUTICS INC,COM,23257D103,16182000,3160600,SH, ,DFND,2019-09-30
306,CYTOKINETICS INC,COM NEW,23282W605,4940000,434100,SH, ,DFND,2019-09-30
307,D R HORTON INC,COM,23331A109,14985000,284300,SH, ,DFND,2019-09-30
308,DANA INCORPORATED,COM,235825205,2192000,151800,SH, ,DFND,2019-09-30
309,DANAHER CORPORATION,COM,235851102,765000,5300,SH, ,DFND,2019-09-30
310,DAQO NEW ENERGY CORP,SPNSRD ADR NEW,23703Q203,267000,5800,SH, ,DFND,2019-09-30
311,DARLING INGREDIENTS INC,COM,237266101,22329000,1167250,SH, ,DFND,2019-09-30
312,DATADOG INC,CL A COM,23804L103,2951000,87018,SH, ,DFND,2019-09-30
313,DAVE & BUSTERS ENTMT INC,COM,238337109,4906000,125960,SH, ,DFND,2019-09-30
314,DBV TECHNOLOGIES S A,SPONSORED ADR,23306J101,3587000,417064,SH, ,DFND,2019-09-30
315,DECIPHERA PHARMACEUTICALS IN,COM,24344T101,10728000,316101,SH, ,DFND,2019-09-30
316,DECKERS OUTDOOR CORP,COM,243537107,23064000,156513,SH, ,DFND,2019-09-30
317,DECKERS OUTDOOR CORP,COM,243537107,2137000,14500,SH,Call,DFND,2019-09-30
318,DEERE & CO,COM,244199105,20723000,122856,SH, ,DFND,2019-09-30
319,DELL TECHNOLOGIES INC,CL C,24703L202,121938000,2351299,SH, ,DFND,2019-09-30
320,DELUXE CORP,COM,248019101,197000,4000,SH, ,DFND,2019-09-30
321,DENTSPLY SIRONA INC,COM,24906P109,80059000,1501763,SH, ,DFND,2019-09-30
322,DESIGNER BRANDS INC,CL A,250565108,806000,47085,SH, ,DFND,2019-09-30
323,DEXCOM INC,COM,252131107,33954000,227510,SH, ,DFND,2019-09-30
324,DHT HOLDINGS INC,SHS NEW,Y2065G121,3251000,528600,SH, ,DFND,2019-09-30
325,DIAGEO P L C,SPON ADR NEW,25243Q205,54000,329,SH, ,DFND,2019-09-30
326,DIAMOND OFFSHORE DRILLING IN,COM,25271C102,122000,22014,SH, ,DFND,2019-09-30
327,DIAMOND S SHIPPING INC,COM,Y20676105,738000,66945,SH, ,DFND,2019-09-30
328,DIAMONDBACK ENERGY INC,COM,25278X109,102673000,1141949,SH, ,DFND,2019-09-30
329,DIAMONDROCK HOSPITALITY CO,COM,252784301,41000,4000,SH, ,DFND,2019-09-30
330,DICKS SPORTING GOODS INC,COM,253393102,50921000,1247758,SH, ,DFND,2019-09-30
331,DISNEY WALT CO,COM DISNEY,254687106,129845000,996357,SH, ,DFND,2019-09-30
332,DISNEY WALT CO,COM DISNEY,254687106,5213000,40000,SH,Call,DFND,2019-09-30
333,DMC GLOBAL INC,COM,23291C103,5226000,118830,SH, ,DFND,2019-09-30
334,DOLBY LABORATORIES INC,COM CL A,25659T107,345000,5342,SH, ,DFND,2019-09-30
335,DOLLAR GEN CORP NEW,COM,256677105,139320000,876555,SH, ,DFND,2019-09-30
336,DOLLAR TREE INC,COM,256746108,84399000,739305,SH, ,DFND,2019-09-30
337,DOMINION ENERGY INC,COM,25746U109,1378000,17000,SH, ,DFND,2019-09-30
338,DONALDSON INC,COM,257651109,344000,6600,SH, ,DFND,2019-09-30
339,DOUGLAS EMMETT INC,COM,25960P109,30000,700,SH, ,DFND,2019-09-30
340,DOUYU INTERNATIONAL HLDNGS L,SPONSORED ADS,25985W105,934000,114087,SH, ,DFND,2019-09-30
341,DOVER CORP,COM,260003108,11288000,113375,SH, ,DFND,2019-09-30
342,DR REDDYS LABS LTD,ADR,256135203,296000,7820,SH, ,DFND,2019-09-30
343,DROPBOX INC,CL A,26210C104,38050000,1886489,SH, ,DFND,2019-09-30
344,DUKE REALTY CORP,COM NEW,264411505,775000,22800,SH, ,DFND,2019-09-30
345,DUNKIN BRANDS GROUP INC,COM,265504100,4915000,61931,SH, ,DFND,2019-09-30
346,DUPONT DE NEMOURS INC,COM,26614N102,1954000,27403,SH, ,DFND,2019-09-30
347,DXC TECHNOLOGY CO,COM,23355L106,5626000,190700,SH, ,DFND,2019-09-30
348,DYNAVAX TECHNOLOGIES CORP,COM NEW,268158201,3535000,988925,SH, ,DFND,2019-09-30
349,E TRADE FINANCIAL CORP,COM NEW,269246401,60823000,1392157,SH, ,DFND,2019-09-30
350,EAST WEST BANCORP INC,COM,27579R104,1553000,35059,SH, ,DFND,2019-09-30
351,EASTERLY GOVT PPTYS INC,COM,27616P103,1424000,66840,SH, ,DFND,2019-09-30
352,EASTMAN CHEMICAL CO,COM,277432100,11139000,150880,SH, ,DFND,2019-09-30
353,EATON VANCE CORP,COM NON VTG,278265103,1064000,23690,SH, ,DFND,2019-09-30
354,ECHOSTAR CORP,CL A,278768106,79000,2000,SH, ,DFND,2019-09-30
355,ECOPETROL S A,SPONSORED ADS,279158109,13340000,783352,SH, ,DFND,2019-09-30
356,EDWARDS LIFESCIENCES CORP,COM,28176E108,11312000,51441,SH, ,DFND,2019-09-30
357,EHEALTH INC,COM,28238P109,4488000,67200,SH, ,DFND,2019-09-30
358,EIDOS THERAPEUTICS INC,COM,28249H104,5989000,166500,SH, ,DFND,2019-09-30
359,ELANCO ANIMAL HEALTH INC,COM,28414H103,14063000,528901,SH, ,DFND,2019-09-30
360,ELDORADO RESORTS INC,COM,28470R102,1794000,45000,SH, ,DFND,2019-09-30
361,ELECTRONIC ARTS INC,COM,285512109,18304000,187115,SH, ,DFND,2019-09-30
362,EMBRAER S A,SPONSORED ADS,29082A107,8321000,482356,SH, ,DFND,2019-09-30
363,EMCOR GROUP INC,COM,29084Q100,310000,3600,SH, ,DFND,2019-09-30
364,EMERGENT BIOSOLUTIONS INC,COM,29089Q105,131000,2500,SH, ,DFND,2019-09-30
365,EMERSON ELEC CO,COM,291011104,5449000,81500,SH, ,DFND,2019-09-30
366,ENCANA CORP,COM,292505104,13594000,2955285,SH, ,DFND,2019-09-30
367,ENCANA CORP,COM,292505104,3220000,700000,SH,Call,DFND,2019-09-30
368,ENCOMPASS HEALTH CORP,COM,29261A100,108083000,1708013,SH, ,DFND,2019-09-30
369,ENERPLUS CORP,COM,292766102,208000,27965,SH, ,DFND,2019-09-30
370,ENSIGN GROUP INC,COM,29358P101,100000,2100,SH, ,DFND,2019-09-30
371,ENTERGY CORP NEW,COM,29364G103,24379000,207727,SH, ,DFND,2019-09-30
372,EPR PPTYS,COM SH BEN INT,26884U109,1458000,18972,SH, ,DFND,2019-09-30
373,EQT CORP,COM,26884L109,18967000,1782636,SH, ,DFND,2019-09-30
374,EQUINOR ASA,SPONSORED ADR,29446M102,43600000,2300781,SH, ,DFND,2019-09-30
375,EQUITRANS MIDSTREAM CORPORAT,COM,294600101,29103000,2000223,SH, ,DFND,2019-09-30
376,EQUITY COMWLTH,COM SH BEN INT,294628102,195000,5700,SH, ,DFND,2019-09-30
377,EQUITY LIFESTYLE PPTYS INC,COM,29472R108,227000,1700,SH, ,DFND,2019-09-30
378,ERIE INDTY CO,CL A,29530P102,353000,1900,SH, ,DFND,2019-09-30
379,ESCO TECHNOLOGIES INC,COM,296315104,16000,200,SH, ,DFND,2019-09-30
380,ESPERION THERAPEUTICS INC NE,COM,29664W105,15375000,419390,SH, ,DFND,2019-09-30
381,ESSENT GROUP LTD,COM,G3198U102,12018000,252100,SH, ,DFND,2019-09-30
382,ESSENTIAL PPTYS RLTY TR INC,COM,29670E107,37000,1600,SH, ,DFND,2019-09-30
383,ESSEX PPTY TR INC,COM,297178105,960000,2939,SH, ,DFND,2019-09-30
384,ETSY INC,COM,29786A106,1488000,26334,SH, ,DFND,2019-09-30
385,EVENTBRITE INC,COM CL A,29975E109,1180000,66636,SH, ,DFND,2019-09-30
386,EVERCORE INC,CLASS A,29977A105,39281000,490402,SH, ,DFND,2019-09-30
387,EVERGY INC,COM,30034W106,699000,10500,SH, ,DFND,2019-09-30
388,EVERTEC INC,COM,30040P103,84000,2700,SH, ,DFND,2019-09-30
389,EVOLENT HEALTH INC,CL A,30050B101,3764000,523524,SH, ,DFND,2019-09-30
390,EXELIXIS INC,COM,30161Q104,2012000,113744,SH, ,DFND,2019-09-30
391,EXELON CORP,COM,30161N101,25981000,537793,SH, ,DFND,2019-09-30
392,EXTENDED STAY AMER INC,UNIT 99/99/9999B,30224P200,403000,27500,SH, ,DFND,2019-09-30
393,EXTRACTION OIL AND GAS INC,COM,30227M105,2821000,959500,SH, ,DFND,2019-09-30
394,FABRINET,SHS,G3323L100,22561000,431370,SH, ,DFND,2019-09-30
395,FACEBOOK INC,CL A,30303M102,64884000,364354,SH, ,DFND,2019-09-30
396,FAIR ISAAC CORP,COM,303250104,6751000,22241,SH, ,DFND,2019-09-30
397,FATE THERAPEUTICS INC,COM,31189P102,18327000,1180089,SH, ,DFND,2019-09-30
398,FEDERAL REALTY INVT TR,SH BEN INT NEW,313747206,1457000,10704,SH, ,DFND,2019-09-30
399,FEDERAL SIGNAL CORP,COM,313855108,49000,1500,SH, ,DFND,2019-09-30
400,FEDERATED INVS INC PA,CL B,314211103,136000,4200,SH, ,DFND,2019-09-30
401,FEDEX CORP,COM,31428X106,14557000,100000,SH,Call,DFND,2019-09-30
402,FERRARI N V,COM,N3167Y103,2838000,18419,SH, ,DFND,2019-09-30
403,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,2358000,53100,SH, ,DFND,2019-09-30
404,FIDELITY NATL INFORMATION SV,COM,31620M106,115874000,872807,SH, ,DFND,2019-09-30
405,FIREEYE INC,COM,31816Q101,3228000,241972,SH, ,DFND,2019-09-30
406,FIRST AMERN FINL CORP,COM,31847R102,28973000,490985,SH, ,DFND,2019-09-30
407,FIRST BANCORP P R,COM NEW,318672706,32826000,3289176,SH, ,DFND,2019-09-30
408,FIRST FINL BANKSHARES,COM,32020R109,295000,8857,SH, ,DFND,2019-09-30
409,FIRST HAWAIIAN INC,COM,32051X108,11000,400,SH, ,DFND,2019-09-30
410,FIRST HORIZON NATL CORP,COM,320517105,688000,42482,SH, ,DFND,2019-09-30
411,FIRST SOLAR INC,COM,336433107,32631000,562500,SH, ,DFND,2019-09-30
412,FIRSTCASH INC,COM,33767D105,1140000,12440,SH, ,DFND,2019-09-30
413,FITBIT INC,CL A,33812L102,76000,19891,SH, ,DFND,2019-09-30
414,FIVE BELOW INC,COM,33829M101,11211000,88903,SH, ,DFND,2019-09-30
415,FLEETCOR TECHNOLOGIES INC,COM,339041105,65070000,226900,SH, ,DFND,2019-09-30
416,FOOT LOCKER INC,COM,344849104,4467000,103501,SH, ,DFND,2019-09-30
417,FORESCOUT TECHNOLOGIES INC,COM,34553D101,20805000,548661,SH, ,DFND,2019-09-30
418,FORMFACTOR INC,COM,346375108,13877000,744300,SH, ,DFND,2019-09-30
419,FORTINET INC,COM,34959E109,3523000,45900,SH, ,DFND,2019-09-30
420,FORTIS INC,COM,349553107,3470000,82000,SH, ,DFND,2019-09-30
421,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,59906000,1095176,SH, ,DFND,2019-09-30
422,FORWARD AIR CORP,COM,349853101,57000,900,SH, ,DFND,2019-09-30
423,FOUNDATION BLDG MATLS INC,COM,350392106,945000,60982,SH, ,DFND,2019-09-30
424,FREEPORT-MCMORAN INC,CL B,35671D857,16551000,1729444,SH, ,DFND,2019-09-30
425,FRESENIUS MED CARE AG&CO KGA,SPONSORED ADR,358029106,124000,3680,SH, ,DFND,2019-09-30
426,FRONTLINE LTD,SHS NEW,G3682E192,112000,12355,SH, ,DFND,2019-09-30
427,FTI CONSULTING INC,COM,302941109,127000,1200,SH, ,DFND,2019-09-30
428,FULTON FINL CORP PA,COM,360271100,204000,12600,SH, ,DFND,2019-09-30
429,GALLAGHER ARTHUR J & CO,COM,363576109,17704000,197653,SH, ,DFND,2019-09-30
430,GAMESTOP CORP NEW,CL A,36467W109,745000,135000,SH,Put,DFND,2019-09-30
431,GAP INC,COM,364760108,1086000,62575,SH, ,DFND,2019-09-30
432,GARRETT MOTION INC,COM,366505105,8106000,813814,SH, ,DFND,2019-09-30
433,GASLOG LTD,SHS,G37585109,7847000,610700,SH, ,DFND,2019-09-30
434,GCP APPLIED TECHNOLOGIES INC,COM,36164Y101,177000,9212,SH, ,DFND,2019-09-30
435,GDS HLDGS LTD,SPONSORED ADS,36165L108,10735000,267850,SH, ,DFND,2019-09-30
436,GENERAC HLDGS INC,COM,368736104,86000,1100,SH, ,DFND,2019-09-30
437,GENERAL MTRS CO,COM,37045V100,15764000,420587,SH, ,DFND,2019-09-30
438,GENTEX CORP,COM,371901109,7805000,283470,SH, ,DFND,2019-09-30
439,GEO GROUP INC NEW,COM,36162J106,38000,2200,SH, ,DFND,2019-09-30
440,GLACIER BANCORP INC NEW,COM,37637Q105,113000,2800,SH, ,DFND,2019-09-30
441,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,1729000,40500,SH, ,DFND,2019-09-30
442,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,34343000,707808,SH, ,DFND,2019-09-30
443,GLOBAL NET LEASE INC,COM NEW,379378201,250000,12800,SH, ,DFND,2019-09-30
444,GLOBAL PMTS INC,COM,37940X102,304675000,1916194,SH, ,DFND,2019-09-30
445,GLOBAL X FDS,MSCI GREECE ETF,37950E366,280000,30000,SH, ,DFND,2019-09-30
446,GLOBUS MED INC,CL A,379577208,3410000,66700,SH, ,DFND,2019-09-30
447,GLU MOBILE INC,COM,379890106,712000,142743,SH, ,DFND,2019-09-30
448,GOGO INC,COM,38046C109,165000,27361,SH, ,DFND,2019-09-30
449,GOLAR LNG LTD BERMUDA,SHS,G9456A100,6535000,503054,SH, ,DFND,2019-09-30
450,GOLDMAN SACHS GROUP INC,COM,38141G104,5761000,27800,SH, ,DFND,2019-09-30
451,GOODYEAR TIRE & RUBR CO,COM,382550101,20493000,1422641,SH, ,DFND,2019-09-30
452,GOPRO INC,CL A,38268T103,3202000,617600,SH,Put,DFND,2019-09-30
453,GRACE W R & CO DEL NEW,COM,38388F108,9357000,140156,SH, ,DFND,2019-09-30
454,GRACO INC,COM,384109104,502000,10900,SH, ,DFND,2019-09-30
455,GRAPHIC PACKAGING HLDG CO,COM,388689101,6663000,451757,SH, ,DFND,2019-09-30
456,GREEN DOT CORP,CL A,39304D102,12349000,489077,SH, ,DFND,2019-09-30
457,GRIFOLS S A,SP ADR REP B NVT,398438408,14664000,731742,SH, ,DFND,2019-09-30
458,GROUP 1 AUTOMOTIVE INC,COM,398905109,74000,800,SH, ,DFND,2019-09-30
459,GRUBHUB INC,COM,400110102,624000,11102,SH, ,DFND,2019-09-30
460,GUARDANT HEALTH INC,COM,40131M109,48831000,765023,SH, ,DFND,2019-09-30
461,GW PHARMACEUTICALS PLC,ADS,36197T103,104796000,911035,SH, ,DFND,2019-09-30
462,HAIN CELESTIAL GROUP INC,COM,405217100,101000,4700,SH, ,DFND,2019-09-30
463,HANOVER INS GROUP INC,COM,410867105,893000,6587,SH, ,DFND,2019-09-30
464,HARMONIC INC,COM,413160102,199000,30298,SH, ,DFND,2019-09-30
465,HARTFORD FINL SVCS GROUP INC,COM,416515104,2424000,40000,SH, ,DFND,2019-09-30
466,HCA HEALTHCARE INC,COM,40412C101,12245000,101685,SH, ,DFND,2019-09-30
467,HCP INC,COM,40414L109,916000,25700,SH, ,DFND,2019-09-30
468,HEALTHCARE RLTY TR,COM,421946104,224000,6700,SH, ,DFND,2019-09-30
469,HEALTHCARE SVCS GRP INC,COM,421906108,1575000,64848,SH, ,DFND,2019-09-30
470,HEARTLAND EXPRESS INC,COM,422347104,136000,6300,SH, ,DFND,2019-09-30
471,HELEN OF TROY CORP LTD,COM,G4388N106,39997000,253690,SH, ,DFND,2019-09-30
472,HELMERICH & PAYNE INC,COM,423452101,425000,10600,SH, ,DFND,2019-09-30
473,HERBALIFE NUTRITION LTD,COM SHS,G4412G101,204000,5387,SH, ,DFND,2019-09-30
474,HERCULES CAPITAL INC,COM,427096508,533000,39833,SH, ,DFND,2019-09-30
475,HERTZ GLOBAL HLDGS INC,COM,42806J106,14784000,1068200,SH, ,DFND,2019-09-30
476,HEXCEL CORP NEW,COM,428291108,706000,8600,SH, ,DFND,2019-09-30
477,HIGHWOODS PPTYS INC,COM,431284108,108000,2400,SH, ,DFND,2019-09-30
478,HILLENBRAND INC,COM,431571108,213000,6900,SH, ,DFND,2019-09-30
479,HILLTOP HOLDINGS INC,COM,432748101,474000,19828,SH, ,DFND,2019-09-30
480,HILTON WORLDWIDE HLDGS INC,COM,43300A203,58569000,629027,SH, ,DFND,2019-09-30
481,HNI CORP,COM,404251100,181000,5100,SH, ,DFND,2019-09-30
482,HOLLYSYS AUTOMATION TECHNOLO,SHS,G45667105,101000,6626,SH, ,DFND,2019-09-30
483,HOLOGIC INC,COM,436440101,11369000,225171,SH, ,DFND,2019-09-30
484,HOWARD HUGHES CORP,COM,44267D107,7832000,60432,SH, ,DFND,2019-09-30
485,HSBC HLDGS PLC,SPON ADR NEW,404280406,5424000,141742,SH, ,DFND,2019-09-30
486,HUB GROUP INC,CL A,443320106,109000,2352,SH, ,DFND,2019-09-30
487,HUBBELL INC,COM,443510607,420000,3200,SH, ,DFND,2019-09-30
488,HUMANA INC,COM,444859102,52691000,206091,SH, ,DFND,2019-09-30
489,HUNTSMAN CORP,COM,447011107,51186000,2200591,SH, ,DFND,2019-09-30
490,IAA INC,COM,449253103,53306000,1277391,SH, ,DFND,2019-09-30
491,IAC INTERACTIVECORP,COM,44919P508,11958000,54859,SH, ,DFND,2019-09-30
492,IBERIABANK CORP,COM,450828108,944000,12492,SH, ,DFND,2019-09-30
493,ICHOR HOLDINGS,SHS,G4740B105,13253000,548100,SH, ,DFND,2019-09-30
494,ICU MED INC,COM,44930G107,35745000,223967,SH, ,DFND,2019-09-30
495,IDEAYA BIOSCIENCES INC,COM,45166A102,1779000,197615,SH, ,DFND,2019-09-30
496,IDEXX LABS INC,COM,45168D104,870000,3200,SH, ,DFND,2019-09-30
497,IHS MARKIT LTD,SHS,G47567105,9536000,142579,SH, ,DFND,2019-09-30
498,II VI INC,COM,902104108,10862000,308506,SH, ,DFND,2019-09-30
499,IMPERIAL OIL LTD,COM NEW,453038408,1573000,60394,SH, ,DFND,2019-09-30
500,INDEPENDENT BANK CORP MASS,COM,453836108,37000,500,SH, ,DFND,2019-09-30
501,INFINERA CORPORATION,COM,45667G103,56000,10220,SH, ,DFND,2019-09-30
502,ING GROEP N V,SPONSORED ADR,456837103,222000,21287,SH, ,DFND,2019-09-30
503,INGREDION INC,COM,457187102,25717000,314624,SH, ,DFND,2019-09-30
504,INSMED INC,COM PAR $.01,457669307,12568000,712489,SH, ,DFND,2019-09-30
505,INSPERITY INC,COM,45778Q107,118000,1200,SH, ,DFND,2019-09-30
506,INSTALLED BLDG PRODS INC,COM,45780R101,11000,200,SH, ,DFND,2019-09-30
507,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,47703000,794128,SH, ,DFND,2019-09-30
508,INTER PARFUMS INC,COM,458334109,14000,200,SH, ,DFND,2019-09-30
509,INTERDIGITAL INC,COM,45867G101,157000,3000,SH, ,DFND,2019-09-30
510,INTERNATIONAL BANCSHARES COR,COM,459044103,89000,2300,SH, ,DFND,2019-09-30
511,INTERSECT ENT INC,COM,46071F103,34383000,2021332,SH, ,DFND,2019-09-30
512,INTERXION HOLDING N.V,SHS,N47279109,884000,10846,SH, ,DFND,2019-09-30
513,INTL PAPER CO,COM,460146103,4182000,100000,SH,Put,DFND,2019-09-30
514,INTRA CELLULAR THERAPIES INC,COM,46116X101,4182000,559900,SH, ,DFND,2019-09-30
515,INTUIT,COM,461202103,4994000,18777,SH, ,DFND,2019-09-30
516,INTUIT,COM,461202103,21275000,80000,SH,Call,DFND,2019-09-30
517,INTUITIVE SURGICAL INC,COM NEW,46120E602,85651000,158634,SH, ,DFND,2019-09-30
518,INVESCO MORTGAGE CAPITAL INC,COM,46131B100,1000000,65317,SH, ,DFND,2019-09-30
519,INVESTORS BANCORP INC NEW,COM,46146L101,3029000,266600,SH, ,DFND,2019-09-30
520,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,14254000,783203,SH, ,DFND,2019-09-30
521,IQIYI INC,SPONSORED ADS,46267X108,373000,23149,SH, ,DFND,2019-09-30
522,IRHYTHM TECHNOLOGIES INC,COM,450056106,1624000,21907,SH, ,DFND,2019-09-30
523,ISHARES TR,IBOXX HI YD ETF,464288513,115064000,1320000,SH,Put,DFND,2019-09-30
524,ISHARES TR,MSCI EMG MKT ETF,464287234,409000,10000,SH, ,DFND,2019-09-30
525,ISHARES TR,MSCI EMG MKT ETF,464287234,2044000,50000,SH,Call,DFND,2019-09-30
526,ISHARES TR,MSCI PHILIPS ETF,46429B408,335000,10000,SH, ,DFND,2019-09-30
527,ISHARES TR,RUSSELL 2000 ETF,464287655,2421000,16000,SH, ,DFND,2019-09-30
528,ISHARES TR,US HOME CONS ETF,464288752,7865000,181591,SH, ,DFND,2019-09-30
529,ITAU UNIBANCO HLDG SA,SPON ADR REP PFD,465562106,235000,28000,SH, ,DFND,2019-09-30
530,ITT INC,COM,45073V108,122000,2000,SH, ,DFND,2019-09-30
531,J & J SNACK FOODS CORP,COM,466032109,58000,300,SH, ,DFND,2019-09-30
532,J2 GLOBAL INC,COM,48123V102,418000,4600,SH, ,DFND,2019-09-30
533,JABIL INC,COM,466313103,383000,10700,SH, ,DFND,2019-09-30
534,JACK IN THE BOX INC,COM,466367109,1595000,17500,SH, ,DFND,2019-09-30
535,JACOBS ENGR GROUP INC,COM,469814107,7521000,82194,SH, ,DFND,2019-09-30
536,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,27799000,216943,SH, ,DFND,2019-09-30
537,JD COM INC,SPON ADR CL A,47215P106,88912000,3151785,SH, ,DFND,2019-09-30
538,JONES LANG LASALLE INC,COM,48020Q107,18860000,135627,SH, ,DFND,2019-09-30
539,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,109000,1100,SH, ,DFND,2019-09-30
540,KALA PHARMACEUTICALS INC,COM,483119103,1180000,310000,SH, ,DFND,2019-09-30
541,KALVISTA PHARMACEUTICALS INC,COM,483497103,1009000,87000,SH, ,DFND,2019-09-30
542,KAMAN CORP,COM,483548103,48000,800,SH, ,DFND,2019-09-30
543,KANSAS CITY SOUTHERN,COM NEW,485170302,33023000,248278,SH, ,DFND,2019-09-30
544,KARUNA THERAPEUTICS INC,COM,48576A100,616000,37737,SH, ,DFND,2019-09-30
545,KB HOME,COM,48666K109,775000,22804,SH, ,DFND,2019-09-30
546,KBR INC,COM,48242W106,13454000,548257,SH, ,DFND,2019-09-30
547,KEANE GROUP INC,COM,48669A108,3748000,618423,SH, ,DFND,2019-09-30
548,KEMET CORP,COM NEW,488360207,33168000,1824397,SH, ,DFND,2019-09-30
549,KENNEDY-WILSON HLDGS INC,COM,489398107,201000,9191,SH, ,DFND,2019-09-30
550,KEYCORP NEW,COM,493267108,5502000,308400,SH, ,DFND,2019-09-30
551,KIMBERLY CLARK CORP,COM,494368103,21812000,153555,SH, ,DFND,2019-09-30
552,KINIKSA PHARMACEUTICALS LTD,COM CL A,G5269C101,1191000,140000,SH, ,DFND,2019-09-30
553,KINSALE CAP GROUP INC,COM,49714P108,3420000,33100,SH, ,DFND,2019-09-30
554,KITE RLTY GROUP TR,COM NEW,49803T300,719000,44501,SH, ,DFND,2019-09-30
555,KOHLS CORP,COM,500255104,1211000,24378,SH, ,DFND,2019-09-30
556,KOSMOS ENERGY LTD,COM,500688106,29082000,4660586,SH, ,DFND,2019-09-30
557,KT CORP,SPONSORED ADR,48268K101,315000,27861,SH, ,DFND,2019-09-30
558,L BRANDS INC,COM,501797104,1774000,90532,SH, ,DFND,2019-09-30
559,L3HARRIS TECHNOLOGIES INC,COM,502431109,10933000,52400,SH, ,DFND,2019-09-30
560,LA Z BOY INC,COM,505336107,269000,8000,SH, ,DFND,2019-09-30
561,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,44861000,267031,SH, ,DFND,2019-09-30
562,LAM RESEARCH CORP,COM,512807108,45051000,194932,SH, ,DFND,2019-09-30
563,LAMB WESTON HLDGS INC,COM,513272104,17762000,244256,SH, ,DFND,2019-09-30
564,LANDSTAR SYS INC,COM,515098101,417000,3700,SH, ,DFND,2019-09-30
565,LAS VEGAS SANDS CORP,COM,517834107,43842000,759034,SH, ,DFND,2019-09-30
566,LAS VEGAS SANDS CORP,COM,517834107,23104000,400000,SH,Put,DFND,2019-09-30
567,LATAM AIRLS GROUP S A,SPONSORED ADR,51817R106,205000,18500,SH, ,DFND,2019-09-30
568,LAUDER ESTEE COS INC,CL A,518439104,108838000,547060,SH, ,DFND,2019-09-30
569,LEAR CORP,COM NEW,521865204,23580000,200000,SH,Call,DFND,2019-09-30
570,LENDINGTREE INC NEW,COM,52603B107,93000,300,SH, ,DFND,2019-09-30
571,LENNAR CORP,CL A,526057104,7098000,127085,SH, ,DFND,2019-09-30
572,LENNOX INTL INC,COM,526107107,31661000,130308,SH, ,DFND,2019-09-30
573,LEXICON PHARMACEUTICALS INC,COM NEW,528872302,1590000,528100,SH, ,DFND,2019-09-30
574,LEXINFINTECH HLDGS LTD,ADR,528877103,112000,11189,SH, ,DFND,2019-09-30
575,LEXINGTON REALTY TRUST,COM,529043101,519000,50600,SH, ,DFND,2019-09-30
576,LGI HOMES INC,COM,50187T106,25000,300,SH, ,DFND,2019-09-30
577,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,2891000,121506,SH, ,DFND,2019-09-30
578,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,21735000,522594,SH, ,DFND,2019-09-30
579,LIBERTY PPTY TR,SH BEN INT,531172104,693000,13500,SH, ,DFND,2019-09-30
580,LILLY ELI & CO,COM,532457108,101403000,906761,SH, ,DFND,2019-09-30
581,LINCOLN ELEC HLDGS INC,COM,533900106,15002000,172911,SH, ,DFND,2019-09-30
582,LITHIA MTRS INC,CL A,536797103,106000,800,SH, ,DFND,2019-09-30
583,LIVE NATION ENTERTAINMENT IN,COM,538034109,2895000,43643,SH, ,DFND,2019-09-30
584,LIVEPERSON INC,COM,538146101,6428000,180044,SH, ,DFND,2019-09-30
585,LOEWS CORP,COM,540424108,82000,1600,SH, ,DFND,2019-09-30
586,LOWES COS INC,COM,548661107,102550000,932613,SH, ,DFND,2019-09-30
587,LPL FINL HLDGS INC,COM,50212V100,11694000,142783,SH, ,DFND,2019-09-30
