,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
294,DARLING INGREDIENTS INC,COM,237266101,71167000,5079700,SH, ,DFND,2015-03-31
295,DINEEQUITY INC,COM,254423106,845000,7900,SH, ,DFND,2015-03-31
296,ESTERLINE TECHNOLOGIES CORP,COM,297425100,4028000,35200,SH, ,DFND,2015-03-31
297,FOREST CITY ENTERPRISES INC,CL A,345550107,9884000,387300,SH, ,DFND,2015-03-31
298,GENESEE & WYO INC,CL A,371559105,13135000,136200,SH, ,DFND,2015-03-31
299,HEXCEL CORP NEW,COM,428291108,2597000,50500,SH, ,DFND,2015-03-31
300,LKQ CORP,COM,501889208,61722000,2414800,SH, ,DFND,2015-03-31
301,LOUISIANA PAC CORP,COM,546347105,18161000,1100000,SH, ,DFND,2015-03-31
302,LAM RESEARCH CORP,COM,512807108,51521000,733552,SH, ,DFND,2015-03-31
303,MOOG INC,CL A,615394202,18426000,245518,SH, ,DFND,2015-03-31
304,MGIC INVT CORP WIS,COM,552848103,11655000,1210300,SH, ,DFND,2015-03-31
305,NRG ENERGY INC,COM NEW,629377508,14628000,580700,SH, ,DFND,2015-03-31
306,ROSETTA RESOURCES INC,COM,777779307,10581000,621661,SH, ,DFND,2015-03-31
307,SALLY BEAUTY HLDGS INC,COM,79546E104,29215000,850000,SH, ,DFND,2015-03-31
308,UNITED NAT FOODS INC,COM,911163103,9630000,125000,SH, ,DFND,2015-03-31
309,SMITH A O,COM,831865209,794000,12100,SH, ,DFND,2015-03-31
310,ON ASSIGNMENT INC,COM,682159108,295000,7700,SH, ,DFND,2015-03-31
311,BRUNSWICK CORP,COM,117043109,18028000,350400,SH, ,DFND,2015-03-31
312,CURIS INC,COM,231269101,240000,100000,SH, ,DFND,2015-03-31
313,CARPENTER TECHNOLOGY CORP,COM,144285103,3717000,95600,SH, ,DFND,2015-03-31
314,CARDIOVASCULAR SYS INC DEL,COM,141619106,8503000,217800,SH, ,DFND,2015-03-31
315,CARLISLE COS INC,COM,142339100,13552000,146300,SH, ,DFND,2015-03-31
316,COOPER TIRE & RUBR CO,COM,216831107,4897000,114300,SH, ,DFND,2015-03-31
317,CALAVO GROWERS INC,COM,128246105,3743000,72800,SH, ,DFND,2015-03-31
318,WILLIAMS CLAYTON ENERGY INC,COM,969490101,1909000,37700,SH, ,DFND,2015-03-31
319,CYTEC INDS INC,COM,232820100,9019000,166900,SH, ,DFND,2015-03-31
320,DYCOM INDS INC,COM,267475101,283000,5800,SH, ,DFND,2015-03-31
321,FINISH LINE INC,CL A,317923100,19172000,781900,SH, ,DFND,2015-03-31
322,GREENBRIER COS INC,COM,393657101,4831000,83300,SH, ,DFND,2015-03-31
323,GULFMARK OFFSHORE INC,CL A NEW,402629208,4238000,325000,SH, ,DFND,2015-03-31
324,GRAPHIC PACKAGING HLDG CO,COM,388689101,11452000,787600,SH, ,DFND,2015-03-31
325,GULFPORT ENERGY CORP,COM NEW,402635304,25944000,565100,SH, ,DFND,2015-03-31
326,GREEN PLAINS INC,COM,393222104,5610000,196500,SH, ,DFND,2015-03-31
327,GRANITE CONSTR INC,COM,387328107,3461000,98500,SH, ,DFND,2015-03-31
328,HILL ROM HLDGS INC,COM,431475102,22403000,457200,SH, ,DFND,2015-03-31
329,HARRIS CORP DEL,COM,413875105,3733000,47400,SH, ,DFND,2015-03-31
330,HERSHEY CO,COM,427866108,7578000,75100,SH, ,DFND,2015-03-31
331,HUBBELL INC,CL B,443510201,39847000,363500,SH, ,DFND,2015-03-31
332,HUNTSMAN CORP,COM,447011107,35084000,1582500,SH, ,DFND,2015-03-31
333,HEALTHWAYS INC,COM,422245100,35036000,1778500,SH, ,DFND,2015-03-31
334,ICONIX BRAND GROUP INC,COM,451055107,1354000,40200,SH, ,DFND,2015-03-31
335,WORLD FUEL SVCS CORP,COM,981475106,16428000,285800,SH, ,DFND,2015-03-31
336,INTL PAPER CO,COM,460146103,22096000,398197,SH, ,DFND,2015-03-31
337,JABIL CIRCUIT INC,COM,466313103,3935000,168300,SH, ,DFND,2015-03-31
338,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,4144000,53900,SH, ,DFND,2015-03-31
339,LITHIA MTRS INC,CL A,536797103,9981000,100400,SH, ,DFND,2015-03-31
340,MEDICINES CO,COM,584688105,7663000,273500,SH, ,DFND,2015-03-31
341,MILLER HERMAN INC,COM,600544100,1321000,47600,SH, ,DFND,2015-03-31
342,NATIONAL FUEL GAS CO N J,COM,636180101,8006000,132700,SH, ,DFND,2015-03-31
343,OFFICE DEPOT INC,COM,676220106,15640000,1700000,SH, ,DFND,2015-03-31
344,OIL STS INTL INC,COM,678026105,13196000,331800,SH, ,DFND,2015-03-31
345,OLIN CORP,COM PAR $1,680665205,7302000,227900,SH, ,DFND,2015-03-31
346,PULTE GROUP INC,COM,745867101,32525000,1463100,SH, ,DFND,2015-03-31
347,PRICESMART INC,COM,741511109,12747000,150000,SH, ,DFND,2015-03-31
348,PENN VA CORP,COM,707882106,7776000,1200000,SH, ,DFND,2015-03-31
349,RYDER SYS INC,COM,783549108,1253000,13200,SH, ,DFND,2015-03-31
350,RADIAN GROUP INC,COM,750236101,15504000,923400,SH, ,DFND,2015-03-31
351,RPM INTL INC,COM,749685103,18825000,392275,SH, ,DFND,2015-03-31
352,RAYONIER INC,COM,754907103,7330000,271900,SH, ,DFND,2015-03-31
353,SINCLAIR BROADCAST GROUP INC,CL A,829226109,3141000,100000,SH, ,DFND,2015-03-31
354,SEMGROUP CORP,CL A,81663A105,40101000,493000,SH, ,DFND,2015-03-31
355,SPX CORP,COM,784635104,41227000,485600,SH, ,DFND,2015-03-31
356,SCORPIO TANKERS INC,SHS,Y7542C106,11232000,1192400,SH, ,DFND,2015-03-31
357,SMITH & WESSON HLDG CORP,COM,831756101,15040000,1181464,SH, ,DFND,2015-03-31
358,TELEFLEX INC,COM,879369106,22990000,190268,SH, ,DFND,2015-03-31
359,TRIMAS CORP,COM NEW,896215209,3110000,101000,SH, ,DFND,2015-03-31
360,WESTLAKE CHEM CORP,COM,960413102,7841000,109000,SH, ,DFND,2015-03-31
361,MAGNA INTL INC,COM,559222401,21158000,394300,SH, ,DFND,2015-03-31
362,DOMTAR CORP,COM NEW,257559203,20660000,447000,SH, ,DFND,2015-03-31
363,CANADIAN NATL RY CO,COM,136375102,71013000,1061450,SH, ,DFND,2015-03-31
364,SERVICE CORP INTL,COM,817565104,12543000,481500,SH, ,DFND,2015-03-31
365,TRINITY INDS INC,COM,896522109,7819000,220200,SH, ,DFND,2015-03-31
366,SWIFT TRANSN CO,CL A,87074U101,10111000,388600,SH, ,DFND,2015-03-31
367,VISTEON CORP,COM NEW,92839U206,207650000,2154050,SH, ,DFND,2015-03-31
368,NIELSEN N V,COM,N63218106,7002000,157100,SH, ,DFND,2015-03-31
369,DELEK US HLDGS INC,COM,246647101,77373000,1946500,SH, ,DFND,2015-03-31
370,ALLIED WRLD ASSUR COM HLDG A,SHS,H01531104,3139000,77700,SH, ,DFND,2015-03-31
371,GENERAC HLDGS INC,COM,368736104,25818000,530250,SH, ,DFND,2015-03-31
372,TORNIER N V,SHS,N87237108,4992000,190400,SH, ,DFND,2015-03-31
373,PANDORA MEDIA INC,COM,698354107,27332000,1686100,SH, ,DFND,2015-03-31
374,HOLLYFRONTIER CORP,COM,436106108,47603000,1182100,SH, ,DFND,2015-03-31
375,LINKEDIN CORP,COM CL A,53578A108,48248000,193100,SH, ,DFND,2015-03-31
376,MARATHON PETE CORP,COM,56585A102,4608000,45000,SH, ,DFND,2015-03-31
377,PVH CORP,COM,693656100,70457000,661200,SH, ,DFND,2015-03-31
378,RALPH LAUREN CORP,CL A,751212101,1815000,13800,SH, ,DFND,2015-03-31
379,YANDEX N V,SHS CLASS A,N97284108,4321000,284900,SH, ,DFND,2015-03-31
380,AIR LEASE CORP,CL A,00912X302,1060000,28100,SH, ,DFND,2015-03-31
381,CAVIUM INC,COM,14964U108,33307000,470300,SH, ,DFND,2015-03-31
382,FREESCALE SEMICONDUCTOR LTD,SHS,G3727Q101,12228000,300000,SH, ,DFND,2015-03-31
383,GNC HLDGS INC,COM CL A,36191G107,4348000,88600,SH, ,DFND,2015-03-31
384,WENDYS CO,COM,95058W100,10003000,917700,SH, ,DFND,2015-03-31
385,AMC NETWORKS INC,CL A,00164V103,21107000,275400,SH, ,DFND,2015-03-31
386,UNITED STATES OIL FUND LP,UNITS,91232N108,21976000,1305000,SH, ,DFND,2015-03-31
387,KOSMOS ENERGY LTD,SHS,G5315B107,2372000,299900,SH, ,DFND,2015-03-31
388,MERITOR INC,COM,59001K100,11314000,897240,SH, ,DFND,2015-03-31
389,BANKRATE INC DEL,COM,06647F102,4751000,419000,SH, ,DFND,2015-03-31
390,SPIRIT AIRLS INC,COM,848577102,1470000,19000,SH, ,DFND,2015-03-31
391,CONNS INC,COM,208242107,30383000,1003400,SH, ,DFND,2015-03-31
392,ARCHER DANIELS MIDLAND CO,COM,039483102,2261000,47700,SH, ,DFND,2015-03-31
393,ANIXTER INTL INC,COM,035290105,9585000,125900,SH, ,DFND,2015-03-31
394,SUNPOWER CORP,COM,867652406,26091000,833300,SH, ,DFND,2015-03-31
395,APPLE INC,COM,037833100,1580000,12700,SH, ,DFND,2015-03-31
396,AMAZON COM INC,COM,023135106,122830000,330100,SH, ,DFND,2015-03-31
397,BAIDU INC,SPON ADR REP A,056752108,11483000,55100,SH, ,DFND,2015-03-31
398,ALBEMARLE CORP,COM,012653101,4343000,82200,SH, ,DFND,2015-03-31
399,ABERCROMBIE & FITCH CO,CL A,002896207,12292000,557700,SH, ,DFND,2015-03-31
400,AIR PRODS & CHEMS INC,COM,009158106,49782000,329075,SH, ,DFND,2015-03-31
401,BOEING CO,COM,097023105,60452000,402800,SH, ,DFND,2015-03-31
402,BARD C R INC,COM,067383109,45770000,273500,SH, ,DFND,2015-03-31
403,BECTON DICKINSON & CO,COM,075887109,44915000,312800,SH, ,DFND,2015-03-31
404,BIG LOTS INC,COM,089302103,3871000,80600,SH, ,DFND,2015-03-31
405,BP PLC,SPONSORED ADR,055622104,8334000,213100,SH, ,DFND,2015-03-31
406,LEVEL 3 COMMUNICATIONS INC,COM NEW,52729N308,64942000,1206200,SH, ,DFND,2015-03-31
407,ANADARKO PETE CORP,COM,032511107,92126000,1112500,SH, ,DFND,2015-03-31
408,AMERICAN INTL GROUP INC,COM NEW,026874784,9161000,167200,SH, ,DFND,2015-03-31
409,AIR METHODS CORP,COM PAR $.06,009128307,7254000,155700,SH, ,DFND,2015-03-31
410,ALIGN TECHNOLOGY INC,COM,016255101,54808000,1019021,SH, ,DFND,2015-03-31
411,APPLIED MATLS INC,COM,038222105,3720000,164900,SH, ,DFND,2015-03-31
412,AMETEK INC NEW,COM,031100100,5286000,100600,SH, ,DFND,2015-03-31
413,ASHLAND INC NEW,COM,044209104,56218000,441580,SH, ,DFND,2015-03-31
414,ATWOOD OCEANICS INC,COM,050095108,5119000,182100,SH, ,DFND,2015-03-31
415,ASTRAZENECA PLC,SPONSORED ADR,046353108,4229000,61800,SH, ,DFND,2015-03-31
416,BEMIS INC,COM,081437105,10420000,225000,SH, ,DFND,2015-03-31
417,AARONS INC,COM PAR $0.50,002535300,24203000,854922,SH, ,DFND,2015-03-31
418,APACHE CORP,COM,037411105,12030000,199400,SH, ,DFND,2015-03-31
419,ALLSTATE CORP,COM,020002101,18483000,259700,SH, ,DFND,2015-03-31
420,BANK AMER CORP,COM,060505104,42364000,2752700,SH, ,DFND,2015-03-31
421,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,68781000,1448630,SH, ,DFND,2015-03-31
422,ASTEC INDS INC,COM,046224101,4845000,113000,SH, ,DFND,2015-03-31
423,ACCURAY INC,COM,004397105,10446000,1123200,SH, ,DFND,2015-03-31
424,AGNICO EAGLE MINES LTD,COM,008474108,2559000,91600,SH, ,DFND,2015-03-31
425,ASBURY AUTOMOTIVE GROUP INC,COM,043436104,1986000,23900,SH, ,DFND,2015-03-31
426,ANALOG DEVICES INC,COM,032654105,20796000,330100,SH, ,DFND,2015-03-31
427,AAR CORP,COM,000361105,682000,22200,SH, ,DFND,2015-03-31
428,AKORN INC,COM,009728106,9321000,196200,SH, ,DFND,2015-03-31
429,ALON USA ENERGY INC,COM,020520102,1287000,77700,SH, ,DFND,2015-03-31
430,AMERICAN WOODMARK CORP,COM,030506109,25207000,460572,SH, ,DFND,2015-03-31
431,BARNES GROUP INC,COM,067806109,12852000,317400,SH, ,DFND,2015-03-31
432,B/E AEROSPACE INC,COM,073302101,83037000,1305200,SH, ,DFND,2015-03-31
433,GRAY TELEVISION INC,COM,389375106,155000,11200,SH, ,DFND,2015-03-31
434,IMPERVA INC,COM,45321L100,1307000,30600,SH, ,DFND,2015-03-31
435,ITT CORP NEW,COM NEW,450911201,33069000,828600,SH, ,DFND,2015-03-31
436,DELPHI AUTOMOTIVE PLC,SHS,G27823106,19568000,245400,SH, ,DFND,2015-03-31
437,WPX ENERGY INC,COM,98212B103,29569000,2705300,SH, ,DFND,2015-03-31
438,TEEKAY TANKERS LTD,CL A,Y8565N102,4310000,750900,SH, ,DFND,2015-03-31
439,ALLISON TRANSMISSION HLDGS I,COM,01973R101,5740000,179700,SH, ,DFND,2015-03-31
440,BONANZA CREEK ENERGY INC,COM,097793103,617000,25000,SH, ,DFND,2015-03-31
441,EPAM SYS INC,COM,29414B104,919000,15000,SH, ,DFND,2015-03-31
442,NATIONSTAR MTG HLDGS INC,COM,63861C109,17792000,718300,SH, ,DFND,2015-03-31
443,XPO LOGISTICS INC,COM,983793100,13850000,304600,SH, ,DFND,2015-03-31
444,FACEBOOK INC,CL A,30303M102,100664000,1224400,SH, ,DFND,2015-03-31
445,FORUM ENERGY TECHNOLOGIES IN,COM,34984V100,16607000,847300,SH, ,DFND,2015-03-31
446,PHILLIPS 66,COM,718546104,39850000,507000,SH, ,DFND,2015-03-31
447,RESOLUTE FST PRODS INC,COM,76117W109,6467000,375000,SH, ,DFND,2015-03-31
448,REXNORD CORP NEW,COM,76169B102,10817000,405300,SH, ,DFND,2015-03-31
449,INFOBLOX INC,COM,45672H104,138000,5800,SH, ,DFND,2015-03-31
450,YELP INC,CL A,985817105,10663000,225200,SH, ,DFND,2015-03-31
451,FIRST BANCORP P R,COM NEW,318672706,1240000,200000,SH, ,DFND,2015-03-31
452,MRC GLOBAL INC,COM,55345K103,26729000,2255600,SH, ,DFND,2015-03-31
453,SANGAMO BIOSCIENCES INC,COM,800677106,3075000,196100,SH, ,DFND,2015-03-31
454,PALO ALTO NETWORKS INC,COM,697435105,26528000,181600,SH, ,DFND,2015-03-31
455,PDC ENERGY INC,COM,69327R101,15742000,291300,SH, ,DFND,2015-03-31
456,SAREPTA THERAPEUTICS INC,COM,803607100,22605000,1702200,SH, ,DFND,2015-03-31
457,GLOBUS MED INC,CL A,379577208,13216000,523600,SH, ,DFND,2015-03-31
458,TESARO INC,COM,881569107,46775000,814900,SH, ,DFND,2015-03-31
459,BIODELIVERY SCIENCES INTL IN,COM,09060J106,76000,7200,SH, ,DFND,2015-03-31
460,BLOOMIN BRANDS INC,COM,094235108,37660000,1547900,SH, ,DFND,2015-03-31
461,MATSON INC,COM,57686G105,510000,12100,SH, ,DFND,2015-03-31
462,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,3145000,341100,SH, ,DFND,2015-03-31
463,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,12000000,750000,SH, ,DFND,2015-03-31
464,MONDELEZ INTL INC,CL A,609207105,4786000,132600,SH, ,DFND,2015-03-31
465,EATON CORP PLC,SHS,G29183103,42843000,630600,SH, ,DFND,2015-03-31
466,REALOGY HLDGS CORP,COM,75605Y106,4644000,102100,SH, ,DFND,2015-03-31
467,DYNEGY INC NEW DEL,COM,26817R108,36440000,1159400,SH, ,DFND,2015-03-31
468,RESTORATION HARDWARE HLDGS I,COM,761283100,1686000,17000,SH, ,DFND,2015-03-31
469,ABBVIE INC,COM,00287Y109,8477000,144800,SH, ,DFND,2015-03-31
470,PUMA BIOTECHNOLOGY INC,COM,74587V107,2149000,9100,SH, ,DFND,2015-03-31
471,ACADIA PHARMACEUTICALS INC,COM,004225108,73240000,2247300,SH, ,DFND,2015-03-31
472,BERRY PLASTICS GROUP INC,COM,08579W103,8758000,242000,SH, ,DFND,2015-03-31
473,BEAZER HOMES USA INC,COM NEW,07556Q881,6987000,394300,SH, ,DFND,2015-03-31
474,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,37311000,132300,SH, ,DFND,2015-03-31
475,LIFELOCK INC,COM,53224V100,1300000,92100,SH, ,DFND,2015-03-31
476,NORDIC AMERICAN TANKERS LIMI,COM,G65773106,7342000,616423,SH, ,DFND,2015-03-31
477,DIAMOND FOODS INC,COM,252603105,5547000,170300,SH, ,DFND,2015-03-31
478,SOUFUN HLDGS LTD,ADR,836034108,12608000,2101300,SH, ,DFND,2015-03-31
479,BOISE CASCADE CO DEL,COM,09739D100,7521000,200775,SH, ,DFND,2015-03-31
480,LIBERTY MEDIA CORP DELAWARE,CL A,531229102,1396000,36200,SH, ,DFND,2015-03-31
481,ZOETIS INC,CL A,98978V103,6592000,142400,SH, ,DFND,2015-03-31
482,AXIALL CORP,COM,05463D100,27379000,583275,SH, ,DFND,2015-03-31
483,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,62398000,1155300,SH, ,DFND,2015-03-31
484,BITAUTO HLDGS LTD,SPONSORED ADS,091727107,8293000,163000,SH, ,DFND,2015-03-31
485,LANNET INC,COM,516012101,4401000,65000,SH, ,DFND,2015-03-31
486,TRI POINTE HOMES INC,COM,87265H109,11535000,747600,SH, ,DFND,2015-03-31
487,ARRIS GROUP INC NEW,COM,04270V106,10113000,350000,SH, ,DFND,2015-03-31
488,TABLEAU SOFTWARE INC,CL A,87336U105,11546000,124800,SH, ,DFND,2015-03-31
489,PINNACLE FOODS INC DEL,COM,72348P104,2485000,60900,SH, ,DFND,2015-03-31
490,SEAWORLD ENTMT INC,COM,81282V100,32111000,1665500,SH, ,DFND,2015-03-31
491,SUNEDISON INC,COM,86732Y109,79030000,3292900,SH, ,DFND,2015-03-31
492,T MOBILE US INC,COM,872590104,50216000,1584600,SH, ,DFND,2015-03-31
493,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,2661000,51700,SH, ,DFND,2015-03-31
494,CST BRANDS INC,COM,12646R105,4383000,100000,SH, ,DFND,2015-03-31
495,CONSTELLIUM NV,CL A,N22035104,5696000,280300,SH, ,DFND,2015-03-31
496,EPIZYME INC,COM,29428V104,15779000,840200,SH, ,DFND,2015-03-31
497,GLOBAL EAGLE ENTMT INC,COM,37951D102,297000,22300,SH, ,DFND,2015-03-31
498,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,1895000,32600,SH, ,DFND,2015-03-31
499,NOVAVAX INC,COM,670002104,786000,95000,SH, ,DFND,2015-03-31
500,TEXTURA CORP,COM,883211104,11060000,406900,SH, ,DFND,2015-03-31
501,WEST CORP,COM,952355204,988000,29300,SH, ,DFND,2015-03-31
502,JA SOLAR HOLDINGS CO LTD,SPON ADR REP5ORD,466090206,1172000,122600,SH, ,DFND,2015-03-31
503,TWENTY FIRST CENTY FOX INC,CL A,90130A101,7573000,223800,SH, ,DFND,2015-03-31
504,GOGO INC,COM,38046C109,1233000,64700,SH, ,DFND,2015-03-31
505,HD SUPPLY HLDGS INC,COM,40416M105,44030000,1413250,SH, ,DFND,2015-03-31
506,SPROUTS FMRS MKT INC,COM,85208M102,15854000,450000,SH, ,DFND,2015-03-31
507,NEWS CORP NEW,CL A,65249B109,16424000,1025881,SH, ,DFND,2015-03-31
508,SPRINT CORP,COM SER 1,85207U105,15727000,3317900,SH, ,DFND,2015-03-31
509,RETAILMENOT INC,COM SER 1,76132B106,7813000,433800,SH, ,DFND,2015-03-31
510,CHANGYOU COM LTD,ADS REP CL A,15911M107,2910000,112400,SH, ,DFND,2015-03-31
511,ZELTIQ AESTHETICS INC,COM,98933Q108,35477000,1150721,SH, ,DFND,2015-03-31
512,ACTAVIS PLC,SHS,G0083B108,1126000,3783,SH, ,DFND,2015-03-31
513,ALLEGION PUB LTD CO,ORD SHS,G0176J109,37323000,610153,SH, ,DFND,2015-03-31
514,ANTERO RES CORP,COM,03674X106,10066000,285000,SH, ,DFND,2015-03-31
515,BURLINGTON STORES INC,COM,122017106,38492000,647800,SH, ,DFND,2015-03-31
516,CRITEO S A,SPONS ADS,226718104,3725000,94300,SH, ,DFND,2015-03-31
517,ESSENT GROUP LTD,COM,G3198U102,9545000,399200,SH, ,DFND,2015-03-31
518,TWITTER INC,COM,90184L102,27454000,548200,SH, ,DFND,2015-03-31
519,POTBELLY CORP,COM,73754Y100,1000,100,SH, ,DFND,2015-03-31
520,SPDR GOLD TRUST,GOLD SHS,78463V107,341000,3000,SH, ,DFND,2015-03-31
521,ISHARES SILVER TRUST,ISHARES,46428Q109,619000,38829,SH, ,DFND,2015-03-31
522,ISHARES SILVER TRUST,CALL,46428Q109,3186000,200000,SH,Call,DFND,2015-03-31
523,ISHARES SILVER TRUST,PUT,46428Q109,3186000,200000,SH,Put,DFND,2015-03-31
524,PLAINS GP HLDGS L P,SHS A REP LTPN,72651A108,9019000,317900,SH, ,DFND,2015-03-31
525,MIMEDX GROUP INC,COM,602496101,9802000,942500,SH, ,DFND,2015-03-31
526,SIRIUS XM HLDGS INC,COM,82968B103,29383000,7692000,SH, ,DFND,2015-03-31
527,ALBANY MOLECULAR RESH INC,COM,012423109,4103000,233100,SH, ,DFND,2015-03-31
528,COMMSCOPE HLDG CO INC,COM,20337X109,16081000,563440,SH, ,DFND,2015-03-31
529,EROS INTL PLC,SHS NEW,G3788M114,28000,1600,SH, ,DFND,2015-03-31
530,FIVE PRIME THERAPEUTICS INC,COM,33830X104,23414000,1024700,SH, ,DFND,2015-03-31
531,LDR HLDG CORP,COM,50185U105,11473000,313140,SH, ,DFND,2015-03-31
532,MACROGENICS INC,COM,556099109,73749000,2350951,SH, ,DFND,2015-03-31
533,QUNAR CAYMAN IS LTD,SPNS ADR CL B,74906P104,1762000,42717,SH, ,DFND,2015-03-31
534,SCIENCE APPLICATNS INTL CP N,COM,808625107,2408000,46900,SH, ,DFND,2015-03-31
535,TANDEM DIABETES CARE INC,COM,875372104,5049000,400100,SH, ,DFND,2015-03-31
536,VEEVA SYS INC,CL A COM,922475108,2591000,101500,SH, ,DFND,2015-03-31
537,58 COM INC,SPON ADR REP A,31680Q104,9545000,180500,SH, ,DFND,2015-03-31
538,EP ENERGY CORP,CL A,268785102,1884000,179800,SH, ,DFND,2015-03-31
539,RICE ENERGY INC,COM,762760106,36735000,1688200,SH, ,DFND,2015-03-31
540,PERRIGO CO PLC,SHS,G97822103,18211000,110000,SH, ,DFND,2015-03-31
541,AMC ENTMT HLDGS INC,CL A COM,00165C104,7503000,211400,SH, ,DFND,2015-03-31
542,AUSPEX PHARMACEUTICALS INC,COM,05211J102,2457000,24500,SH, ,DFND,2015-03-31
543,CONCERT PHARMACEUTICALS INC,COM,206022105,7954000,525200,SH, ,DFND,2015-03-31
544,DHT HOLDINGS INC,SHS NEW,Y2065G121,10684000,1530600,SH, ,DFND,2015-03-31
545,DICERNA PHARMACEUTICALS INC,COM,253031108,14000,600,SH, ,DFND,2015-03-31
546,ELEVEN BIOTHERAPEUTICS INC,COM,286221106,1551000,173869,SH, ,DFND,2015-03-31
547,HERON THERAPEUTICS INC,COM,427746102,7275000,500000,SH, ,DFND,2015-03-31
548,IGI LABS INC,COM,449575109,1133000,138800,SH, ,DFND,2015-03-31
549,INOGEN INC,COM,45780L104,1804000,56400,SH, ,DFND,2015-03-31
550,INTRA CELLULAR THERAPIES INC,COM,46116X101,2145000,89823,SH, ,DFND,2015-03-31
551,ONCOTHYREON INC,COM,682324108,1019000,625000,SH, ,DFND,2015-03-31
552,RCS CAP CORP,COM CL A,74937W102,12274000,1153600,SH, ,DFND,2015-03-31
553,GOOGLE INC,CL C,38259P706,2028000,3700,SH, ,DFND,2015-03-31
554,SYNOVUS FINL CORP,COM NEW,87161C501,2361000,84300,SH, ,DFND,2015-03-31
555,TIME INC NEW,COM,887228104,3151000,140400,SH, ,DFND,2015-03-31
556,MEMORIAL RESOURCE DEV CORP,COM,58605Q109,3899000,219800,SH, ,DFND,2015-03-31
557,CHEETAH MOBILE INC,ADR,163075104,1557000,91100,SH, ,DFND,2015-03-31
558,JD COM INC,SPON ADR CL A,47215P106,10283000,350000,SH, ,DFND,2015-03-31
559,ABENGOA YIELD PLC,ORD SHS,G00349103,665000,19700,SH, ,DFND,2015-03-31
560,ALDER BIOPHARMACEUTICALS INC,COM,014339105,12099000,419233,SH, ,DFND,2015-03-31
561,LA QUINTA HLDGS INC,COM,50420D108,21989000,928600,SH, ,DFND,2015-03-31
562,Q2 HLDGS INC,COM,74736L109,370000,17500,SH, ,DFND,2015-03-31
563,RUBICON PROJ INC,COM,78112V102,2862000,159700,SH, ,DFND,2015-03-31
564,TETRAPHASE PHARMACEUTICALS I,COM,88165N105,6141000,167600,SH, ,DFND,2015-03-31
565,VOYA FINL INC,COM,929089100,5915000,137200,SH, ,DFND,2015-03-31
566,ZENDESK INC,COM,98936J101,567000,25000,SH, ,DFND,2015-03-31
567,ALLY FINL INC,COM,02005N100,4779000,227800,SH, ,DFND,2015-03-31
568,NORTHSTAR RLTY FIN CORP,COM NEW,66704R704,100918000,5569400,SH, ,DFND,2015-03-31
569,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,11682000,500500,SH, ,DFND,2015-03-31
570,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,541000,6500,SH, ,DFND,2015-03-31
571,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,14829000,403400,SH, ,DFND,2015-03-31
572,WEATHERFORD INTL PLC,ORD SHS,G48833100,47857000,3890800,SH, ,DFND,2015-03-31
573,HORIZON PHARMA PLC,SHS,G4617B105,6074000,233900,SH, ,DFND,2015-03-31
574,SEALED AIR CORP NEW,COM,81211K100,13003000,285400,SH, ,DFND,2015-03-31
575,XUNLEI LTD,SPONSORED ADR,98419E108,917000,143900,SH, ,DFND,2015-03-31
576,YANZHOU COAL MNG CO LTD,SPON ADR H SHS,984846105,181000,21591,SH, ,DFND,2015-03-31
577,ISHARES,CALL,464286400,6274000,200000,SH,Call,DFND,2015-03-31
578,SAREPTA THERAPEUTICS INC,CALL,803607100,2323000,174900,SH,Call,DFND,2015-03-31
579,ECLIPSE RES CORP,COM,27890G100,2000,300,SH, ,DFND,2015-03-31
580,APPLIED GENETIC TECHNOL CORP,COM,03820J100,20630000,1032000,SH, ,DFND,2015-03-31
581,TERRAFORM PWR INC,CL A COM,88104R100,10946000,299800,SH, ,DFND,2015-03-31
582,MONSANTO CO NEW,PUT,61166W101,56270000,500000,SH,Put,DFND,2015-03-31
583,LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,703000,18400,SH, ,DFND,2015-03-31
584,PROQR THRAPEUTICS N V,SHS EURO,N71542109,55000,2500,SH, ,DFND,2015-03-31
585,ADVANCED DRAIN SYS INC DEL,COM,00790R104,198000,6600,SH, ,DFND,2015-03-31
586,RADIUS HEALTH INC,COM NEW,750469207,49528000,1203300,SH, ,DFND,2015-03-31
587,ZAFGEN INC,COM,98885E103,103000,2600,SH, ,DFND,2015-03-31
588,CITIZENS FINL GROUP INC,COM,174610105,80000,3312,SH, ,DFND,2015-03-31
589,OM ASSET MGMT PLC,SHS,G67506108,7833000,420208,SH, ,DFND,2015-03-31
