,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
292,FORD MTR CO DEL,COM PAR $0.01,345370860,5036000,450000,SH, ,DFND,2017-06-30
293,FORMFACTOR INC,COM,346375108,6873000,554300,SH, ,DFND,2017-06-30
294,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,6069000,93029,SH, ,DFND,2017-06-30
295,FOUNDATION BLDG MATLS INC,COM,350392106,2824000,219566,SH, ,DFND,2017-06-30
296,FRANKS INTL N V,COM,N33462107,51000,6200,SH, ,DFND,2017-06-30
297,FREDS INC,CL A,356108100,2077000,225000,SH, ,DFND,2017-06-30
298,FREDS INC,CL A,356108100,9230000,1000000,SH,Put,DFND,2017-06-30
299,GAMESTOP CORP NEW,CL A,36467W109,2269000,105000,SH,Put,DFND,2017-06-30
300,GAP INC DEL,COM,364760108,15994000,727345,SH, ,DFND,2017-06-30
301,GAP INC DEL,COM,364760108,7697000,350000,SH,Call,DFND,2017-06-30
302,GARDNER DENVER HLDGS INC,COM,36555P107,14836000,686557,SH, ,DFND,2017-06-30
303,GASLOG LTD,SHS,G37585109,984000,64500,SH, ,DFND,2017-06-30
304,GCP APPLIED TECHNOLOGIES INC,COM,36164Y101,1327000,43500,SH, ,DFND,2017-06-30
305,GENERAL DYNAMICS CORP,COM,369550108,2972000,15000,SH, ,DFND,2017-06-30
306,GENERAL MTRS CO,COM,37045V100,2620000,75000,SH,Put,DFND,2017-06-30
307,GENESEE & WYO INC,CL A,371559105,1800000,26323,SH, ,DFND,2017-06-30
308,GENMARK DIAGNOSTICS INC,COM,372309104,2378000,201000,SH, ,DFND,2017-06-30
309,GEO GROUP INC NEW,COM,36162J106,13620000,460600,SH, ,DFND,2017-06-30
310,GGP INC,COM,36174X101,16422000,697038,SH, ,DFND,2017-06-30
311,GIGAMON INC,COM,37518B102,21993000,558900,SH, ,DFND,2017-06-30
312,GILEAD SCIENCES INC,COM,375558103,90097000,1272910,SH, ,DFND,2017-06-30
313,GILEAD SCIENCES INC,COM,375558103,2031000,28700,SH,Call,DFND,2017-06-30
314,GILEAD SCIENCES INC,COM,375558103,35390000,500000,SH,Put,DFND,2017-06-30
315,GLAUKOS CORP,COM,377322102,15506000,373900,SH, ,DFND,2017-06-30
316,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,4312000,100000,SH, ,DFND,2017-06-30
317,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,19111000,698766,SH, ,DFND,2017-06-30
318,GLOBAL X FDS,MSCI GREECE ETF,37950E366,253000,25000,SH, ,DFND,2017-06-30
319,GLYCOMIMETICS INC,COM,38000Q102,3262000,292289,SH, ,DFND,2017-06-30
320,GMS INC,COM,36251C103,7765000,276319,SH, ,DFND,2017-06-30
321,GOLAR LNG LTD BERMUDA,SHS,G9456A100,730000,32800,SH, ,DFND,2017-06-30
322,GRACE W R & CO DEL NEW,COM,38388F108,2535000,35200,SH, ,DFND,2017-06-30
323,GRAINGER W W INC,COM,384802104,1300000,7200,SH, ,DFND,2017-06-30
324,GRANITE CONSTR INC,COM,387328107,3440000,71300,SH, ,DFND,2017-06-30
325,GRAPHIC PACKAGING HLDG CO,COM,388689101,23638000,1715412,SH, ,DFND,2017-06-30
326,GREEN PLAINS INC,COM,393222104,64677000,3147312,SH, ,DFND,2017-06-30
327,GREENBRIER COS INC,COM,393657101,8428000,182230,SH, ,DFND,2017-06-30
328,GROUP 1 AUTOMOTIVE INC,COM,398905109,779000,12300,SH, ,DFND,2017-06-30
329,GRUBHUB INC,COM,400110102,63983000,1467500,SH, ,DFND,2017-06-30
330,GULFPORT ENERGY CORP,COM NEW,402635304,17266000,1170600,SH, ,DFND,2017-06-30
331,GW PHARMACEUTICALS PLC,ADS,36197T103,13313000,132800,SH, ,DFND,2017-06-30
332,H & E EQUIPMENT SERVICES INC,COM,404030108,2823000,138333,SH, ,DFND,2017-06-30
333,HAIN CELESTIAL GROUP INC,COM,405217100,33315000,858200,SH, ,DFND,2017-06-30
334,HALCON RES CORP,COM PAR NEW,40537Q605,9499000,2092300,SH, ,DFND,2017-06-30
335,HALLIBURTON CO,COM,406216101,62513000,1463664,SH, ,DFND,2017-06-30
336,HALYARD HEALTH INC,COM,40650V100,499000,12700,SH, ,DFND,2017-06-30
337,HAWAIIAN HOLDINGS INC,COM,419879101,286000,6100,SH, ,DFND,2017-06-30
338,HD SUPPLY HLDGS INC,COM,40416M105,1908000,62300,SH, ,DFND,2017-06-30
339,HEALTHCARE TR AMER INC,CL A NEW,42225P501,9619000,309200,SH, ,DFND,2017-06-30
340,HEICO CORP NEW,COM,422806109,237000,3300,SH, ,DFND,2017-06-30
341,HERC HLDGS INC,COM,42704L104,541000,13753,SH, ,DFND,2017-06-30
342,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,9513000,573421,SH, ,DFND,2017-06-30
343,HEXCEL CORP NEW,COM,428291108,28309000,536251,SH, ,DFND,2017-06-30
344,HILTON WORLDWIDE HLDGS INC,COM,43300A203,9283000,150089,SH, ,DFND,2017-06-30
345,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,1062000,129500,SH, ,DFND,2017-06-30
346,HOME DEPOT INC,COM,437076102,16522000,107704,SH, ,DFND,2017-06-30
347,HONEYWELL INTL INC,COM,438516106,14662000,110000,SH, ,DFND,2017-06-30
348,HORIZON PHARMA PLC,SHS,G4617B105,43367000,3653500,SH, ,DFND,2017-06-30
349,HSN INC,COM,404303109,2911000,91252,SH, ,DFND,2017-06-30
350,HUB GROUP INC,CL A,443320106,1737000,45300,SH, ,DFND,2017-06-30
351,HUBBELL INC,COM,443510607,9823000,86800,SH, ,DFND,2017-06-30
352,HUMANA INC,COM,444859102,17060000,70900,SH, ,DFND,2017-06-30
353,HUNTINGTON BANCSHARES INC,COM,446150104,20691000,1530379,SH, ,DFND,2017-06-30
354,HUNTINGTON INGALLS INDS INC,COM,446413106,13701000,73600,SH, ,DFND,2017-06-30
355,HUNTSMAN CORP,COM,447011107,21266000,823000,SH, ,DFND,2017-06-30
356,ICON PLC,SHS,G4705A100,196000,2000,SH, ,DFND,2017-06-30
357,IDERA PHARMACEUTICALS INC,COM NEW,45168K306,1720000,1000000,SH, ,DFND,2017-06-30
358,IGNYTA INC,COM,451731103,2876000,277900,SH, ,DFND,2017-06-30
359,ILG INC,COM,44967H101,20046000,729200,SH, ,DFND,2017-06-30
360,ILG INC,COM,44967H101,26528000,965000,SH,Call,DFND,2017-06-30
361,ILLUMINA INC,COM,452327109,11019000,63500,SH, ,DFND,2017-06-30
362,IMPAX LABORATORIES INC,COM,45256B101,28056000,1742578,SH, ,DFND,2017-06-30
363,IMPERIAL OIL LTD,COM NEW,453038408,1363000,46700,SH, ,DFND,2017-06-30
364,INC RESH HLDGS INC,CL A,45329R109,2434000,41600,SH, ,DFND,2017-06-30
365,INCYTE CORP,COM,45337C102,2518000,20000,SH, ,DFND,2017-06-30
366,INGERSOLL-RAND PLC,SHS,G47791101,7796000,85300,SH, ,DFND,2017-06-30
367,INNOVIVA INC,COM,45781M101,17094000,1335500,SH, ,DFND,2017-06-30
368,INOGEN INC,COM,45780L104,9200000,96419,SH, ,DFND,2017-06-30
369,INOVALON HLDGS INC,COM CL A,45781D101,7211000,548400,SH, ,DFND,2017-06-30
370,INTEGER HLDGS CORP,COM,45826H109,8650000,200000,SH, ,DFND,2017-06-30
371,INTEL CORP,COM,458140100,18105000,536600,SH, ,DFND,2017-06-30
372,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,34578000,285600,SH, ,DFND,2017-06-30
373,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,86456000,4724358,SH, ,DFND,2017-06-30
374,INTL PAPER CO,COM,460146103,1981000,35000,SH, ,DFND,2017-06-30
375,IRHYTHM TECHNOLOGIES INC,COM,450056106,25579000,602000,SH, ,DFND,2017-06-30
376,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,15942000,844400,SH, ,DFND,2017-06-30
377,ISHARES,MSCI MEX CAP ETF,464286822,270000,5000,SH, ,DFND,2017-06-30
378,ISHARES INC,MSCI TAIWAN ETF,46434G772,10728000,300000,SH,Put,DFND,2017-06-30
379,ISHARES TR,20 YR TR BD ETF,464287432,13763000,110000,SH,Call,DFND,2017-06-30
380,ISHARES TR,20 YR TR BD ETF,464287432,13763000,110000,SH,Put,DFND,2017-06-30
381,ISHARES TR,IBOXX HI YD ETF,464288513,26959000,305000,SH,Put,DFND,2017-06-30
382,ISHARES TR,MSCI EAFE ETF,464287465,1630000,25000,SH, ,DFND,2017-06-30
383,ISHARES TR,MSCI EMG MKT ETF,464287234,3311000,80000,SH,Put,DFND,2017-06-30
384,ISHARES TR,RUSSELL 2000 ETF,464287655,7046000,50000,SH,Call,DFND,2017-06-30
385,ITT INC,COM,45073V108,6027000,150000,SH, ,DFND,2017-06-30
386,J JILL INC,COM,46620W102,396000,32200,SH, ,DFND,2017-06-30
387,JAGGED PEAK ENERGY INC,COM,47009K107,4522000,338700,SH, ,DFND,2017-06-30
388,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,5116000,32900,SH, ,DFND,2017-06-30
389,JD COM INC,SPON ADR CL A,47215P106,116827000,2978768,SH, ,DFND,2017-06-30
390,JD COM INC,SPON ADR CL A,47215P106,19610000,500000,SH,Call,DFND,2017-06-30
391,JELD-WEN HLDG INC,COM,47580P103,1633000,50300,SH, ,DFND,2017-06-30
392,JETBLUE AIRWAYS CORP,COM,477143101,57978000,2539571,SH, ,DFND,2017-06-30
393,JOHNSON & JOHNSON,COM,478160104,88510000,669064,SH, ,DFND,2017-06-30
394,JPMORGAN CHASE & CO,COM,46625H100,25758000,281821,SH, ,DFND,2017-06-30
395,K2M GROUP HLDGS INC,COM,48273J107,18090000,742600,SH, ,DFND,2017-06-30
396,KADMON HLDGS INC,COM,48283N106,1540000,396000,SH, ,DFND,2017-06-30
397,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,9000,100,SH, ,DFND,2017-06-30
398,KANSAS CITY SOUTHERN,COM NEW,485170302,13883000,132658,SH, ,DFND,2017-06-30
399,KANSAS CITY SOUTHERN,COM NEW,485170302,12663000,121000,SH,Put,DFND,2017-06-30
400,KAPSTONE PAPER & PACKAGING C,COM,48562P103,41576000,2015325,SH, ,DFND,2017-06-30
401,KAPSTONE PAPER & PACKAGING C,COM,48562P103,4056000,196600,SH,Call,DFND,2017-06-30
402,KAR AUCTION SVCS INC,COM,48238T109,25568000,609201,SH, ,DFND,2017-06-30
403,KBR INC,COM,48242W106,7633000,501489,SH, ,DFND,2017-06-30
404,KBR INC,COM,48242W106,457000,30000,SH,Call,DFND,2017-06-30
405,KEANE GROUP INC,COM,48669A108,29234000,1827100,SH, ,DFND,2017-06-30
406,KENNAMETAL INC,COM,489170100,2369000,63300,SH, ,DFND,2017-06-30
407,KERYX BIOPHARMACEUTICALS INC,COM,492515101,11226000,1552700,SH, ,DFND,2017-06-30
408,KEYCORP NEW,COM,493267108,4687000,250100,SH, ,DFND,2017-06-30
409,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,5096000,130900,SH, ,DFND,2017-06-30
410,KINDRED HEALTHCARE INC,COM,494580103,23338000,2003300,SH, ,DFND,2017-06-30
411,KITE PHARMA INC,COM,49803L109,45404000,437969,SH, ,DFND,2017-06-30
412,KITE PHARMA INC,COM,49803L109,41468000,400000,SH,Call,DFND,2017-06-30
413,KOSMOS ENERGY LTD,SHS,G5315B107,7013000,1094100,SH, ,DFND,2017-06-30
414,KRAFT HEINZ CO,COM,500754106,9104000,106300,SH, ,DFND,2017-06-30
415,KRATON CORPORATION,COM,50077C106,4243000,123200,SH, ,DFND,2017-06-30
416,L3 TECHNOLOGIES INC,COM,502413107,55370000,331397,SH, ,DFND,2017-06-30
417,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,41957000,272200,SH, ,DFND,2017-06-30
418,LAMAR ADVERTISING CO NEW,CL A,512816109,14714000,200000,SH,Put,DFND,2017-06-30
419,LAMB WESTON HLDGS INC,COM,513272104,8539000,193900,SH, ,DFND,2017-06-30
420,LANDSTAR SYS INC,COM,515098101,2234000,26100,SH, ,DFND,2017-06-30
421,LAREDO PETROLEUM INC,COM,516806106,43414000,4126800,SH, ,DFND,2017-06-30
422,LAUDER ESTEE COS INC,CL A,518439104,3993000,41600,SH, ,DFND,2017-06-30
423,LEAR CORP,COM NEW,521865204,18854000,132700,SH, ,DFND,2017-06-30
424,LEIDOS HLDGS INC,COM,525327102,17838000,345100,SH, ,DFND,2017-06-30
425,LENNAR CORP,CL A,526057104,1866000,35000,SH, ,DFND,2017-06-30
426,LHC GROUP INC,COM,50187A107,24671000,363400,SH, ,DFND,2017-06-30
427,LIBERTY INTERACTIVE CORP,LBT VEN COM A NE,53071M856,18521000,354200,SH, ,DFND,2017-06-30
428,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,37399000,890880,SH, ,DFND,2017-06-30
429,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,15646000,375196,SH, ,DFND,2017-06-30
430,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,3026000,82623,SH, ,DFND,2017-06-30
431,LIBERTY TRIPADVISOR HLDGS IN,COM SER A,531465102,168000,14500,SH, ,DFND,2017-06-30
432,LIFEPOINT HEALTH INC,COM,53219L109,61496000,915799,SH, ,DFND,2017-06-30
433,LILLY ELI & CO,COM,532457108,105192000,1278149,SH, ,DFND,2017-06-30
434,LINCOLN NATL CORP IND,COM,534187109,1095000,16200,SH, ,DFND,2017-06-30
435,LIVANOVA PLC,SHS,G5509L101,41510000,678160,SH, ,DFND,2017-06-30
436,LOCKHEED MARTIN CORP,COM,539830109,71819000,258706,SH, ,DFND,2017-06-30
437,LOGMEIN INC,COM,54142L109,94496000,904264,SH, ,DFND,2017-06-30
438,LOUISIANA PAC CORP,COM,546347105,11170000,463300,SH, ,DFND,2017-06-30
439,LOWES COS INC,COM,548661107,108743000,1402596,SH, ,DFND,2017-06-30
440,LPL FINL HLDGS INC,COM,50212V100,50573000,1191071,SH, ,DFND,2017-06-30
441,LULULEMON ATHLETICA INC,COM,550021109,7463000,125066,SH, ,DFND,2017-06-30
442,LULULEMON ATHLETICA INC,COM,550021109,4177000,70000,SH,Call,DFND,2017-06-30
443,LUMBER LIQUIDATORS HLDGS INC,COM,55003T107,2304000,91931,SH, ,DFND,2017-06-30
444,LUMINEX CORP DEL,COM,55027E102,1102000,52200,SH, ,DFND,2017-06-30
445,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,7173000,85000,SH, ,DFND,2017-06-30
446,MACROGENICS INC,COM,556099109,18988000,1084417,SH, ,DFND,2017-06-30
447,MACYS INC,COM,55616P104,2810000,120900,SH, ,DFND,2017-06-30
448,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,38222000,194120,SH, ,DFND,2017-06-30
449,MAGNA INTL INC,COM,559222401,3309000,71403,SH, ,DFND,2017-06-30
450,MAGNA INTL INC,COM,559222401,927000,20000,SH,Put,DFND,2017-06-30
451,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,4234000,432000,SH, ,DFND,2017-06-30
452,MALLINCKRODT PUB LTD CO,SHS,G5785G107,39200000,874808,SH, ,DFND,2017-06-30
453,MANTECH INTL CORP,CL A,564563104,1076000,26000,SH, ,DFND,2017-06-30
454,MARATHON OIL CORP,COM,565849106,65872000,5558847,SH, ,DFND,2017-06-30
455,MARATHON OIL CORP,COM,565849106,9053000,764000,SH,Call,DFND,2017-06-30
456,MARATHON PETE CORP,COM,56585A102,2617000,50000,SH,Call,DFND,2017-06-30
457,MARATHON PETE CORP,COM,56585A102,20932000,400000,SH,Put,DFND,2017-06-30
458,MARRIOTT INTL INC NEW,CL A,571903202,23292000,232200,SH, ,DFND,2017-06-30
459,MARSH & MCLENNAN COS INC,COM,571748102,13744000,176300,SH, ,DFND,2017-06-30
460,MARTIN MARIETTA MATLS INC,COM,573284106,10573000,47500,SH, ,DFND,2017-06-30
461,MASTEC INC,COM,576323109,14692000,325400,SH, ,DFND,2017-06-30
462,MASTERCARD INCORPORATED,CL A,57636Q104,140378000,1155847,SH, ,DFND,2017-06-30
463,MATCH GROUP INC,COM,57665R106,2257000,129879,SH, ,DFND,2017-06-30
464,MATCH GROUP INC,COM,57665R106,1999000,115000,SH,Call,DFND,2017-06-30
465,MATTEL INC,COM,577081102,29535000,1371800,SH, ,DFND,2017-06-30
466,MATTEL INC,COM,577081102,21530000,1000000,SH,Call,DFND,2017-06-30
467,MBIA INC,COM,55262C100,13514000,1433100,SH, ,DFND,2017-06-30
468,MBIA INC,COM,55262C100,4715000,500000,SH,Call,DFND,2017-06-30
469,MCDONALDS CORP,COM,580135101,48075000,313887,SH, ,DFND,2017-06-30
470,MCKESSON CORP,COM,58155Q103,94070000,571716,SH, ,DFND,2017-06-30
471,MEDNAX INC,COM,58502B106,4667000,77300,SH, ,DFND,2017-06-30
472,MEDPACE HLDGS INC,COM,58506Q109,4478000,154400,SH, ,DFND,2017-06-30
473,MELCO RESORT ENTERTAINMENT L,ADR,585464100,3480000,155000,SH, ,DFND,2017-06-30
474,MERCADOLIBRE INC,COM,58733R102,9135000,36410,SH, ,DFND,2017-06-30
475,MERCK & CO INC,COM,58933Y105,8479000,132300,SH, ,DFND,2017-06-30
476,MERCK & CO INC,COM,58933Y105,35250000,550000,SH,Call,DFND,2017-06-30
477,METLIFE INC,COM,59156R108,19729000,359109,SH, ,DFND,2017-06-30
478,METTLER TOLEDO INTERNATIONAL,COM,592688105,17880000,30380,SH, ,DFND,2017-06-30
479,MGIC INVT CORP WIS,COM,552848103,19591000,1749200,SH, ,DFND,2017-06-30
480,MGM RESORTS INTERNATIONAL,COM,552953101,69508000,2221402,SH, ,DFND,2017-06-30
481,MICRON TECHNOLOGY INC,COM,595112103,90970000,3046535,SH, ,DFND,2017-06-30
482,MICROSOFT CORP,COM,594918104,45649000,662246,SH, ,DFND,2017-06-30
483,MIDDLEBY CORP,COM,596278101,10371000,85351,SH, ,DFND,2017-06-30
484,MIDSTATES PETE CO INC,COM PAR,59804T407,215000,17002,SH, ,DFND,2017-06-30
485,MITEL NETWORKS CORP,COM,60671Q104,8785000,1195200,SH, ,DFND,2017-06-30
486,MOHAWK INDS INC,COM,608190104,24556000,101600,SH, ,DFND,2017-06-30
487,MOLINA HEALTHCARE INC,COM,60855R100,10744000,155300,SH, ,DFND,2017-06-30
488,MOMO INC,ADR,60879B107,1652000,44700,SH, ,DFND,2017-06-30
489,MONDELEZ INTL INC,CL A,609207105,4319000,100000,SH,Call,DFND,2017-06-30
490,MONSANTO CO NEW,COM,61166W101,39329000,332285,SH, ,DFND,2017-06-30
491,MONSTER BEVERAGE CORP NEW,COM,61174X109,59099000,1189600,SH, ,DFND,2017-06-30
492,MRC GLOBAL INC,COM,55345K103,355000,21500,SH, ,DFND,2017-06-30
493,MSC INDL DIRECT INC,CL A,553530106,5587000,65000,SH, ,DFND,2017-06-30
494,MSG NETWORK INC,CL A,553573106,720000,32061,SH, ,DFND,2017-06-30
495,MULESOFT INC,CL A,625207105,2337000,93700,SH, ,DFND,2017-06-30
496,MURPHY USA INC,COM,626755102,11173000,150760,SH, ,DFND,2017-06-30
497,MURPHY USA INC,COM,626755102,2223000,30000,SH,Call,DFND,2017-06-30
498,MYLAN N V,SHS EURO,N59465109,31155000,802548,SH, ,DFND,2017-06-30
499,NABORS INDUSTRIES LTD,SHS,G6359F103,22319000,2741900,SH, ,DFND,2017-06-30
500,NANOSTRING TECHNOLOGIES INC,COM,63009R109,3635000,219800,SH, ,DFND,2017-06-30
501,NATUS MEDICAL INC DEL,COM,639050103,9567000,256500,SH, ,DFND,2017-06-30
502,NAVIENT CORPORATION,COM,63938C108,3004000,180400,SH, ,DFND,2017-06-30
503,NCR CORP NEW,COM,62886E108,5448000,133400,SH, ,DFND,2017-06-30
504,NETFLIX INC,COM,64110L106,53130000,355600,SH, ,DFND,2017-06-30
505,NEUROCRINE BIOSCIENCES INC,COM,64125C109,27002000,587000,SH, ,DFND,2017-06-30
506,NEVRO CORP,COM,64157F103,29846000,400989,SH, ,DFND,2017-06-30
507,NEW RELIC INC,COM,64829B100,7561000,175800,SH, ,DFND,2017-06-30
508,NEW RESIDENTIAL INVT CORP,COM NEW,64828T201,19475000,1251600,SH, ,DFND,2017-06-30
509,NEW YORK REIT INC,COM,64976L109,1578000,182628,SH, ,DFND,2017-06-30
510,NEW YORK TIMES CO,CL A,650111107,1074000,60700,SH, ,DFND,2017-06-30
511,NEWS CORP NEW,CL A,65249B109,18190000,1327772,SH, ,DFND,2017-06-30
512,NEXSTAR MEDIA GROUP INC,CL A,65336K103,1471000,24600,SH, ,DFND,2017-06-30
513,NIKE INC,CL B,654106103,26827000,454692,SH, ,DFND,2017-06-30
514,NIKE INC,CL B,654106103,29500000,500000,SH,Call,DFND,2017-06-30
515,NOBLE CORP PLC,SHS USD,G65431101,92000,25400,SH, ,DFND,2017-06-30
516,NOBLE ENERGY INC,COM,655044105,17100000,604257,SH, ,DFND,2017-06-30
517,NOKIA CORP,SPONSORED ADR,654902204,2997000,486600,SH, ,DFND,2017-06-30
518,NORDSON CORP,COM,655663102,5957000,49100,SH, ,DFND,2017-06-30
519,NORDSTROM INC,COM,655664100,373000,7800,SH, ,DFND,2017-06-30
520,NORFOLK SOUTHERN CORP,COM,655844108,2994000,24600,SH, ,DFND,2017-06-30
521,NORFOLK SOUTHERN CORP,COM,655844108,9979000,82000,SH,Call,DFND,2017-06-30
522,NORTHROP GRUMMAN CORP,COM,666807102,10653000,41500,SH, ,DFND,2017-06-30
523,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,9180000,169100,SH, ,DFND,2017-06-30
524,NOVAGOLD RES INC,COM NEW,66987E206,2793000,612500,SH, ,DFND,2017-06-30
525,NOVARTIS A G,SPONSORED ADR,66987V109,9674000,115900,SH, ,DFND,2017-06-30
526,NRG ENERGY INC,COM NEW,629377508,4305000,250000,SH, ,DFND,2017-06-30
527,NRG YIELD INC,CL C,62942X405,4462000,253500,SH, ,DFND,2017-06-30
528,NUCOR CORP,COM,670346105,6085000,105150,SH, ,DFND,2017-06-30
529,NUTRI SYS INC NEW,COM,67069D108,947000,18200,SH, ,DFND,2017-06-30
530,NXSTAGE MEDICAL INC,COM,67072V103,6691000,266900,SH, ,DFND,2017-06-30
531,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,9625000,44000,SH, ,DFND,2017-06-30
532,OASIS PETE INC NEW,COM,674215108,966000,120000,SH,Call,DFND,2017-06-30
533,OCCIDENTAL PETE CORP DEL,COM,674599105,60167000,1004966,SH, ,DFND,2017-06-30
534,OCCIDENTAL PETE CORP DEL,COM,674599105,22451000,375000,SH,Call,DFND,2017-06-30
535,OCCIDENTAL PETE CORP DEL,COM,674599105,10477000,175000,SH,Put,DFND,2017-06-30
536,OIL STS INTL INC,COM,678026105,7108000,261800,SH, ,DFND,2017-06-30
537,OLIN CORP,COM PAR $1,680665205,85773000,2832652,SH, ,DFND,2017-06-30
538,OM ASSET MGMT PLC,SHS,G67506108,36884000,2482092,SH, ,DFND,2017-06-30
539,ON SEMICONDUCTOR CORP,COM,682189105,480000,34200,SH, ,DFND,2017-06-30
540,ONEMAIN HLDGS INC,COM,68268W103,514000,20900,SH, ,DFND,2017-06-30
541,OPHTHOTECH CORP,COM,683745103,384000,150000,SH, ,DFND,2017-06-30
542,ORACLE CORP,COM,68389X105,23825000,475170,SH, ,DFND,2017-06-30
543,ORBITAL ATK INC,COM,68557N103,10879000,110600,SH, ,DFND,2017-06-30
544,OSHKOSH CORP,COM,688239201,17417000,252856,SH, ,DFND,2017-06-30
545,OTONOMY INC,COM,68906L105,7606000,403500,SH, ,DFND,2017-06-30
546,OWENS CORNING NEW,COM,690742101,74501000,1113284,SH, ,DFND,2017-06-30
547,OWENS CORNING NEW,COM,690742101,26768000,400000,SH,Call,DFND,2017-06-30
548,OWENS ILL INC,COM NEW,690768403,18573000,776444,SH, ,DFND,2017-06-30
549,PACCAR INC,COM,693718108,6419000,97200,SH, ,DFND,2017-06-30
550,PACIRA PHARMACEUTICALS INC,COM,695127100,8119000,170200,SH, ,DFND,2017-06-30
551,PACKAGING CORP AMER,COM,695156109,1481000,13300,SH, ,DFND,2017-06-30
552,PALO ALTO NETWORKS INC,COM,697435105,8520000,63670,SH, ,DFND,2017-06-30
553,PANDORA MEDIA INC,COM,698354107,1999000,224078,SH, ,DFND,2017-06-30
554,PANDORA MEDIA INC,COM,698354107,11150000,1250000,SH,Call,DFND,2017-06-30
555,PARK HOTELS RESORTS INC,COM,700517105,2626000,97400,SH, ,DFND,2017-06-30
556,PARKER HANNIFIN CORP,COM,701094104,30318000,189700,SH, ,DFND,2017-06-30
557,PARSLEY ENERGY INC,CL A,701877102,59936000,2159871,SH, ,DFND,2017-06-30
558,PATTERSON COMPANIES INC,COM,703395103,19362000,412400,SH, ,DFND,2017-06-30
559,PATTERSON UTI ENERGY INC,COM,703481101,31636000,1566900,SH, ,DFND,2017-06-30
560,PDC ENERGY INC,COM,69327R101,16532000,383494,SH, ,DFND,2017-06-30
561,PEABODY ENERGY CORP NEW,COM,704551100,7000,266,SH, ,DFND,2017-06-30
562,PEMBINA PIPELINE CORP,COM,706327103,13383000,403927,SH, ,DFND,2017-06-30
563,PENNSYLVANIA RL ESTATE INVT,SH BEN INT,709102107,10522000,929478,SH, ,DFND,2017-06-30
564,PENTAIR PLC,SHS,G7S00T104,41919000,629989,SH, ,DFND,2017-06-30
565,PHH CORP,COM NEW,693320202,4842000,351600,SH, ,DFND,2017-06-30
566,PILGRIMS PRIDE CORP NEW,COM,72147K108,55730000,2542440,SH, ,DFND,2017-06-30
567,PILGRIMS PRIDE CORP NEW,COM,72147K108,1644000,75000,SH,Call,DFND,2017-06-30
568,PINNACLE FOODS INC DEL,COM,72348P104,11880000,200000,SH,Call,DFND,2017-06-30
569,PIONEER ENERGY SVCS CORP,COM,723664108,513000,250000,SH, ,DFND,2017-06-30
570,PIONEER NAT RES CO,COM,723787107,4803000,30100,SH, ,DFND,2017-06-30
571,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,77520000,2963296,SH, ,DFND,2017-06-30
572,PLANET FITNESS INC,CL A,72703H101,19969000,855551,SH, ,DFND,2017-06-30
573,PLAYA HOTELS & RESORTS NV,SHS,N70544106,6369000,532949,SH, ,DFND,2017-06-30
574,POPULAR INC,COM NEW,733174700,13910000,333505,SH, ,DFND,2017-06-30
575,POTASH CORP SASK INC,COM,73755L107,2316000,142100,SH, ,DFND,2017-06-30
576,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,57809000,420000,SH,Put,DFND,2017-06-30
577,PPG INDS INC,COM,693506107,8809000,80110,SH, ,DFND,2017-06-30
578,PRA GROUP INC,COM,69354N106,375000,9900,SH, ,DFND,2017-06-30
579,PRA HEALTH SCIENCES INC,COM,69354M108,1875000,25000,SH, ,DFND,2017-06-30
580,PRAXAIR INC,COM,74005P104,23781000,179408,SH, ,DFND,2017-06-30
581,PRECISION DRILLING CORP,COM 2010,74022D308,1745000,511600,SH, ,DFND,2017-06-30
582,PRICELINE GRP INC,COM NEW,741503403,77434000,41397,SH, ,DFND,2017-06-30
583,PROGRESSIVE CORP OHIO,COM,743315103,21098000,478532,SH, ,DFND,2017-06-30
584,PROPETRO HLDG CORP,COM,74347M108,3845000,275400,SH, ,DFND,2017-06-30
585,PTC INC,COM,69370C100,21320000,386800,SH, ,DFND,2017-06-30
