,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
291,EXPRESS SCRIPTS HLDG CO,COM,30219G108,12664000,200000,SH,Put,DFND,2017-09-30
292,EXTENDED STAY AMER INC,UNIT 99/99/9999B,30224P200,8451000,422574,SH, ,DFND,2017-09-30
293,EXTRACTION OIL AND GAS INC,COM,30227M105,46562000,3025488,SH, ,DFND,2017-09-30
294,EXTREME NETWORKS INC,COM,30226D106,11422000,960629,SH, ,DFND,2017-09-30
295,F M C CORP,COM NEW,302491303,45300000,507222,SH, ,DFND,2017-09-30
296,FACEBOOK INC,CL A,30303M102,217688000,1273997,SH, ,DFND,2017-09-30
297,FACEBOOK INC,CL A,30303M102,119609000,700000,SH,Call,DFND,2017-09-30
298,FAIRMOUNT SANTROL HLDGS INC,COM,30555Q108,82172000,17190825,SH, ,DFND,2017-09-30
299,FAIRMOUNT SANTROL HLDGS INC,COM,30555Q108,3107000,650000,SH,Call,DFND,2017-09-30
300,FASTENAL CO,COM,311900104,2707000,59400,SH, ,DFND,2017-09-30
301,FIDELITY NATL INFORMATION SV,COM,31620M106,2802000,30000,SH, ,DFND,2017-09-30
302,FIFTH THIRD BANCORP,COM,316773100,946000,33800,SH, ,DFND,2017-09-30
303,FINISAR CORP,COM NEW,31787A507,1277000,57600,SH, ,DFND,2017-09-30
304,FINISH LINE INC,CL A,317923100,1331000,110600,SH, ,DFND,2017-09-30
305,FIRST BANCORP P R,COM NEW,318672706,28830000,5630900,SH, ,DFND,2017-09-30
306,FIRST DATA CORP NEW,COM CL A,32008D106,100569000,5574786,SH, ,DFND,2017-09-30
307,FIRST SOLAR INC,COM,336433107,2661000,58000,SH, ,DFND,2017-09-30
308,FIRST SOLAR INC,COM,336433107,1835000,40000,SH,Call,DFND,2017-09-30
309,FIVE BELOW INC,COM,33829M101,1811000,33000,SH, ,DFND,2017-09-30
310,FIVE PRIME THERAPEUTICS INC,COM,33830X104,2577000,62982,SH, ,DFND,2017-09-30
311,FIVE9 INC,COM,338307101,4646000,194400,SH, ,DFND,2017-09-30
312,FLEETCOR TECHNOLOGIES INC,COM,339041105,46973000,303500,SH, ,DFND,2017-09-30
313,FLY LEASING LTD,SPONSORED ADR,34407D109,4099000,292338,SH, ,DFND,2017-09-30
314,FOOT LOCKER INC,COM,344849104,3610000,102489,SH, ,DFND,2017-09-30
315,FOOT LOCKER INC,COM,344849104,8101000,230000,SH,Call,DFND,2017-09-30
316,FORD MTR CO DEL,COM PAR $0.01,345370860,7182000,600000,SH,Put,DFND,2017-09-30
317,FORMFACTOR INC,COM,346375108,699000,41500,SH, ,DFND,2017-09-30
318,FORTINET INC,COM,34959E109,8616000,240400,SH, ,DFND,2017-09-30
319,FOUNDATION BLDG MATLS INC,COM,350392106,4489000,317464,SH, ,DFND,2017-09-30
320,FRANKS INTL N V,COM,N33462107,47000,6052,SH, ,DFND,2017-09-30
321,FREDS INC,CL A,356108100,6440000,1000000,SH,Put,DFND,2017-09-30
322,GALLAGHER ARTHUR J & CO,COM,363576109,4339000,70500,SH, ,DFND,2017-09-30
323,GAMESTOP CORP NEW,CL A,36467W109,2401000,116224,SH, ,DFND,2017-09-30
324,GANNETT CO INC,COM,36473H104,232000,25731,SH, ,DFND,2017-09-30
325,GAP INC DEL,COM,364760108,1122000,38000,SH, ,DFND,2017-09-30
326,GARDNER DENVER HLDGS INC,COM,36555P107,6203000,225402,SH, ,DFND,2017-09-30
327,GARTNER INC,COM,366651107,846000,6800,SH, ,DFND,2017-09-30
328,GENERAL DYNAMICS CORP,COM,369550108,43789000,213000,SH, ,DFND,2017-09-30
329,GENERAL ELECTRIC CO,COM,369604103,4232000,175000,SH,Call,DFND,2017-09-30
330,GENERAL MLS INC,COM,370334104,5450000,105300,SH,Call,DFND,2017-09-30
331,GENERAL MTRS CO,COM,37045V100,17287000,428100,SH, ,DFND,2017-09-30
332,GENESEE & WYO INC,CL A,371559105,977000,13200,SH, ,DFND,2017-09-30
333,GENOMIC HEALTH INC,COM,37244C101,350000,10900,SH, ,DFND,2017-09-30
334,GENWORTH FINL INC,COM CL A,37247D106,880000,228700,SH, ,DFND,2017-09-30
335,GEO GROUP INC NEW,COM,36162J106,4764000,177111,SH, ,DFND,2017-09-30
336,GIGAMON INC,COM,37518B102,181000,4300,SH, ,DFND,2017-09-30
337,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,24539000,604419,SH, ,DFND,2017-09-30
338,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,62805000,2022700,SH, ,DFND,2017-09-30
339,GLOBAL X FDS,MSCI GREECE ETF,37950E366,237000,25000,SH, ,DFND,2017-09-30
340,GLOBUS MED INC,CL A,379577208,13187000,443700,SH, ,DFND,2017-09-30
341,GMS INC,COM,36251C103,15070000,425717,SH, ,DFND,2017-09-30
342,GOLAR LNG LTD BERMUDA,SHS,G9456A100,1502000,66418,SH, ,DFND,2017-09-30
343,GOLAR LNG LTD BERMUDA,SHS,G9456A100,4522000,200000,SH,Call,DFND,2017-09-30
344,GOLAR LNG LTD BERMUDA,SHS,G9456A100,2261000,100000,SH,Put,DFND,2017-09-30
345,GOLDMAN SACHS GROUP INC,COM,38141G104,11860000,50000,SH,Put,DFND,2017-09-30
346,GOODYEAR TIRE & RUBR CO,COM,382550101,1579000,47500,SH, ,DFND,2017-09-30
347,GOODYEAR TIRE & RUBR CO,COM,382550101,15172000,456300,SH,Put,DFND,2017-09-30
348,GP INVTS ACQUISITION COR,*W EXP 05/19/202,G40357108,15000,34301,SH, ,DFND,2017-09-30
349,GRACE W R & CO DEL NEW,COM,38388F108,65333000,905520,SH, ,DFND,2017-09-30
350,GRAPHIC PACKAGING HLDG CO,COM,388689101,20519000,1470922,SH, ,DFND,2017-09-30
351,GREEN PLAINS INC,COM,393222104,63138000,3133423,SH, ,DFND,2017-09-30
352,GREENBRIER COS INC,COM,393657101,22629000,469966,SH, ,DFND,2017-09-30
353,GROUPON INC,COM,399473107,8924000,1716100,SH, ,DFND,2017-09-30
354,GRUBHUB INC,COM,400110102,26330000,500000,SH, ,DFND,2017-09-30
355,GRUPO FINANCIERO GALICIA S A,SP ADR 10 SH B,399909100,6190000,120100,SH, ,DFND,2017-09-30
356,GUESS INC,COM,401617105,5136000,301600,SH, ,DFND,2017-09-30
357,GULFPORT ENERGY CORP,COM NEW,402635304,1296000,90400,SH, ,DFND,2017-09-30
358,GW PHARMACEUTICALS PLC,ADS,36197T103,16070000,158343,SH, ,DFND,2017-09-30
359,HAIN CELESTIAL GROUP INC,COM,405217100,72115000,1752500,SH, ,DFND,2017-09-30
360,HALCON RES CORP,COM PAR NEW,40537Q605,157000,23100,SH, ,DFND,2017-09-30
361,HANNON ARMSTRONG SUST INFR C,COM,41068X100,2912000,119500,SH, ,DFND,2017-09-30
362,HARRIS CORP DEL,COM,413875105,4240000,32200,SH, ,DFND,2017-09-30
363,HASBRO INC,COM,418056107,2517000,25771,SH, ,DFND,2017-09-30
364,HCP INC,COM,40414L109,12526000,450086,SH, ,DFND,2017-09-30
365,HD SUPPLY HLDGS INC,COM,40416M105,22349000,619603,SH, ,DFND,2017-09-30
366,HEALTHCARE TR AMER INC,CL A NEW,42225P501,9977000,334800,SH, ,DFND,2017-09-30
367,HESS CORP,COM,42809H107,5861000,125000,SH, ,DFND,2017-09-30
368,HILL ROM HLDGS INC,COM,431475102,5180000,70000,SH, ,DFND,2017-09-30
369,HILTON WORLDWIDE HLDGS INC,COM,43300A203,9972000,143589,SH, ,DFND,2017-09-30
370,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,809000,74000,SH, ,DFND,2017-09-30
371,HOLLYFRONTIER CORP,COM,436106108,17136000,476400,SH,Put,DFND,2017-09-30
372,HOLLYSYS AUTOMATION TECHNOLO,SHS,G45667105,996000,46100,SH, ,DFND,2017-09-30
373,HOLOGIC INC,COM,436440101,39041000,1064085,SH, ,DFND,2017-09-30
374,HONEYWELL INTL INC,COM,438516106,18029000,127200,SH, ,DFND,2017-09-30
375,HORIZON PHARMA PLC,SHS,G4617B105,35624000,2809500,SH, ,DFND,2017-09-30
376,HORIZON PHARMA PLC,SHS,G4617B105,6340000,500000,SH,Call,DFND,2017-09-30
377,HOST HOTELS & RESORTS INC,COM,44107P104,47467000,2567193,SH, ,DFND,2017-09-30
378,HUB GROUP INC,CL A,443320106,5098000,118700,SH, ,DFND,2017-09-30
379,HUBBELL INC,COM,443510607,8121000,70000,SH, ,DFND,2017-09-30
380,HUDBAY MINERALS INC,COM,443628102,1484000,200000,SH, ,DFND,2017-09-30
381,HUNTSMAN CORP,COM,447011107,77440000,2824233,SH, ,DFND,2017-09-30
382,ICHOR HOLDINGS,SHS,G4740B105,15509000,578700,SH, ,DFND,2017-09-30
383,ICONIX BRAND GROUP INC,COM,451055107,1423000,250000,SH,Put,DFND,2017-09-30
384,ICU MED INC,COM,44930G107,22246000,119700,SH, ,DFND,2017-09-30
385,IDERA PHARMACEUTICALS INC,COM NEW,45168K306,892000,400000,SH, ,DFND,2017-09-30
386,IDEX CORP,COM,45167R104,279000,2300,SH, ,DFND,2017-09-30
387,IDEXX LABS INC,COM,45168D104,23806000,153100,SH, ,DFND,2017-09-30
388,IHS MARKIT LTD,SHS,G47567105,17632000,400000,SH,Put,DFND,2017-09-30
389,ILG INC,COM,44967H101,17415000,651514,SH, ,DFND,2017-09-30
390,ILG INC,COM,44967H101,16706000,625000,SH,Call,DFND,2017-09-30
391,ILLINOIS TOOL WKS INC,COM,452308109,22154000,149728,SH, ,DFND,2017-09-30
392,ILLUMINA INC,COM,452327109,12510000,62800,SH, ,DFND,2017-09-30
393,IMPAX LABORATORIES INC,COM,45256B101,20431000,1006453,SH, ,DFND,2017-09-30
394,INC RESH HLDGS INC,CL A,45329R109,31277000,598039,SH, ,DFND,2017-09-30
395,INCYTE CORP,COM,45337C102,19215000,164600,SH, ,DFND,2017-09-30
396,INNOVIVA INC,COM,45781M101,13314000,942900,SH, ,DFND,2017-09-30
397,INOTEK PHARMACEUTICALS CORP,COM,45780V102,1131000,635465,SH, ,DFND,2017-09-30
398,INOVALON HLDGS INC,COM CL A,45781D101,7995000,468900,SH, ,DFND,2017-09-30
399,INSMED INC,COM PAR $.01,457669307,3446000,110410,SH, ,DFND,2017-09-30
400,INSULET CORP,COM,45784P101,33373000,605900,SH, ,DFND,2017-09-30
401,INTEGER HLDGS CORP,COM,45826H109,18803000,367600,SH, ,DFND,2017-09-30
402,INTERACTIVE BROKERS GROUP IN,COM,45841N107,410000,9100,SH, ,DFND,2017-09-30
403,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,3337000,57500,SH, ,DFND,2017-09-30
404,INTERFACE INC,COM,458665304,6684000,305200,SH, ,DFND,2017-09-30
405,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,3087000,21600,SH, ,DFND,2017-09-30
406,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,162825000,6632396,SH, ,DFND,2017-09-30
407,INTL PAPER CO,COM,460146103,15290000,269100,SH, ,DFND,2017-09-30
408,INTRA CELLULAR THERAPIES INC,COM,46116X101,4114000,260700,SH, ,DFND,2017-09-30
409,INTUITIVE SURGICAL INC,COM NEW,46120E602,24264000,23200,SH, ,DFND,2017-09-30
410,IONIS PHARMACEUTICALS INC,COM,462222100,1268000,25000,SH, ,DFND,2017-09-30
411,IRHYTHM TECHNOLOGIES INC,COM,450056106,13927000,268451,SH, ,DFND,2017-09-30
412,IROBOT CORP,COM,462726100,2582000,33500,SH, ,DFND,2017-09-30
413,ISHARES INC,MSCI MEX CAP ETF,464286822,273000,5000,SH, ,DFND,2017-09-30
414,ISHARES TR,IBOXX HI YD ETF,464288513,30400000,342500,SH,Put,DFND,2017-09-30
415,ISHARES TR,MSCI EMG MKT ETF,464287234,672000,15000,SH,Put,DFND,2017-09-30
416,ISHARES TR,RUSSELL 2000 ETF,464287655,49640000,335000,SH,Call,DFND,2017-09-30
417,ISHARES TR,RUSSELL 2000 ETF,464287655,229753000,1550500,SH,Put,DFND,2017-09-30
418,ITRON INC,COM,465741106,23661000,305500,SH, ,DFND,2017-09-30
419,JACOBS ENGR GROUP INC DEL,COM,469814107,23148000,397248,SH, ,DFND,2017-09-30
420,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,10925000,74700,SH, ,DFND,2017-09-30
421,JD COM INC,SPON ADR CL A,47215P106,1859000,48670,SH, ,DFND,2017-09-30
422,JD COM INC,SPON ADR CL A,47215P106,14573000,381500,SH,Call,DFND,2017-09-30
423,JELD-WEN HLDG INC,COM,47580P103,3112000,87600,SH, ,DFND,2017-09-30
424,JETBLUE AIRWAYS CORP,COM,477143101,3706000,200000,SH,Put,DFND,2017-09-30
425,JOHNSON & JOHNSON,COM,478160104,89621000,689342,SH, ,DFND,2017-09-30
426,JOHNSON CTLS INTL PLC,SHS,G51502105,10073000,250000,SH, ,DFND,2017-09-30
427,JOHNSON CTLS INTL PLC,SHS,G51502105,20145000,500000,SH,Call,DFND,2017-09-30
428,JPMORGAN CHASE & CO,COM,46625H100,9551000,100000,SH, ,DFND,2017-09-30
429,K2M GROUP HLDGS INC,COM,48273J107,4002000,188700,SH, ,DFND,2017-09-30
430,KANSAS CITY SOUTHERN,COM NEW,485170302,31941000,293897,SH, ,DFND,2017-09-30
431,KAPSTONE PAPER & PACKAGING C,COM,48562P103,72225000,3360888,SH, ,DFND,2017-09-30
432,KB HOME,COM,48666K109,724000,30000,SH,Call,DFND,2017-09-30
433,KEANE GROUP INC,COM,48669A108,43730000,2621725,SH, ,DFND,2017-09-30
434,KENNAMETAL INC,COM,489170100,411000,10200,SH, ,DFND,2017-09-30
435,KERYX BIOPHARMACEUTICALS INC,COM,492515101,710000,100000,SH, ,DFND,2017-09-30
436,KEYCORP NEW,COM,493267108,19854000,1054941,SH, ,DFND,2017-09-30
437,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,13440000,322600,SH, ,DFND,2017-09-30
438,KINDRED HEALTHCARE INC,COM,494580103,847000,124600,SH, ,DFND,2017-09-30
439,KIRBY CORP,COM,497266106,574000,8700,SH, ,DFND,2017-09-30
440,KNIGHT SWIFT TRANSN HLDGS IN,CL A,499049104,57578000,1385760,SH, ,DFND,2017-09-30
441,KOHLS CORP,COM,500255104,3188000,69827,SH, ,DFND,2017-09-30
442,KOSMOS ENERGY LTD,SHS,G5315B107,6766000,850000,SH, ,DFND,2017-09-30
443,KRAFT HEINZ CO,COM,500754106,4467000,57600,SH, ,DFND,2017-09-30
444,KRAFT HEINZ CO,COM,500754106,27143000,350000,SH,Call,DFND,2017-09-30
445,L3 TECHNOLOGIES INC,COM,502413107,42434000,225200,SH, ,DFND,2017-09-30
446,LAMAR ADVERTISING CO NEW,CL A,512816109,134127000,1957200,SH,Put,DFND,2017-09-30
447,LAMB WESTON HLDGS INC,COM,513272104,5214000,111200,SH, ,DFND,2017-09-30
448,LANDS END INC NEW,COM,51509F105,9097000,689200,SH, ,DFND,2017-09-30
449,LANDSTAR SYS INC,COM,515098101,2491000,25000,SH, ,DFND,2017-09-30
450,LAREDO PETROLEUM INC,COM,516806106,52264000,4042100,SH, ,DFND,2017-09-30
451,LAUDER ESTEE COS INC,CL A,518439104,19875000,184300,SH, ,DFND,2017-09-30
452,LEIDOS HLDGS INC,COM,525327102,33187000,560400,SH, ,DFND,2017-09-30
453,LENDINGCLUB CORP,COM,52603A109,3373000,553900,SH, ,DFND,2017-09-30
454,LHC GROUP INC,COM,50187A107,22491000,317130,SH, ,DFND,2017-09-30
455,LIBERTY INTERACTIVE CORP,LBT VEN COM A NE,53071M856,25485000,442825,SH, ,DFND,2017-09-30
456,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,80473000,1920600,SH, ,DFND,2017-09-30
457,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,26549000,634087,SH, ,DFND,2017-09-30
458,LILLY ELI & CO,COM,532457108,51324000,600000,SH, ,DFND,2017-09-30
459,LINCOLN ELEC HLDGS INC,COM,533900106,7875000,85900,SH, ,DFND,2017-09-30
460,LIONS GATE ENTMNT CORP,CL A VTG,535919401,8363000,250000,SH, ,DFND,2017-09-30
461,LIVANOVA PLC,SHS,G5509L101,42589000,607900,SH, ,DFND,2017-09-30
462,LIVANOVA PLC,SHS,G5509L101,14012000,200000,SH,Call,DFND,2017-09-30
463,LOCKHEED MARTIN CORP,COM,539830109,11884000,38300,SH, ,DFND,2017-09-30
464,LOGMEIN INC,COM,54142L109,60144000,546518,SH, ,DFND,2017-09-30
465,LOWES COS INC,COM,548661107,91362000,1142878,SH, ,DFND,2017-09-30
466,LPL FINL HLDGS INC,COM,50212V100,23506000,455800,SH, ,DFND,2017-09-30
467,LSC COMMUNICATIONS INC,COM,50218P107,108000,6570,SH, ,DFND,2017-09-30
468,LULULEMON ATHLETICA INC,COM,550021109,6964000,111866,SH, ,DFND,2017-09-30
469,LUMINEX CORP DEL,COM,55027E102,1002000,49300,SH, ,DFND,2017-09-30
470,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,25753000,260000,SH, ,DFND,2017-09-30
471,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,16401000,227222,SH, ,DFND,2017-09-30
472,MACROGENICS INC,COM,556099109,21831000,1181317,SH, ,DFND,2017-09-30
473,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,21787000,101760,SH, ,DFND,2017-09-30
474,MAGNA INTL INC,COM,559222401,37256000,697845,SH, ,DFND,2017-09-30
475,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,4846000,427000,SH, ,DFND,2017-09-30
476,MALLINCKRODT PUB LTD CO,SHS,G5785G107,21850000,584700,SH, ,DFND,2017-09-30
477,MANPOWERGROUP INC,COM,56418H100,3535000,30000,SH, ,DFND,2017-09-30
478,MARATHON OIL CORP,COM,565849106,42837000,3159036,SH, ,DFND,2017-09-30
479,MARATHON OIL CORP,COM,565849106,2712000,200000,SH,Call,DFND,2017-09-30
480,MARATHON PETE CORP,COM,56585A102,2804000,50000,SH, ,DFND,2017-09-30
481,MARRIOTT INTL INC NEW,CL A,571903202,12967000,117600,SH, ,DFND,2017-09-30
482,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,2617000,146200,SH, ,DFND,2017-09-30
483,MASTEC INC,COM,576323109,32053000,690800,SH, ,DFND,2017-09-30
484,MASTERCARD INCORPORATED,CL A,57636Q104,50026000,354295,SH, ,DFND,2017-09-30
485,MASTERCARD INCORPORATED,CL A,57636Q104,3389000,24000,SH,Call,DFND,2017-09-30
486,MATCH GROUP INC,COM,57665R106,1160000,50000,SH, ,DFND,2017-09-30
487,MATTEL INC,COM,577081102,15480000,1000000,SH,Call,DFND,2017-09-30
488,MATTEL INC,COM,577081102,6192000,400000,SH,Put,DFND,2017-09-30
489,MBIA INC,COM,55262C100,13869000,1594109,SH, ,DFND,2017-09-30
490,MBIA INC,COM,55262C100,6960000,800000,SH,Call,DFND,2017-09-30
491,MCDONALDS CORP,COM,580135101,71830000,458452,SH, ,DFND,2017-09-30
492,MCDONALDS CORP,COM,580135101,17235000,110000,SH,Call,DFND,2017-09-30
493,MCKESSON CORP,COM,58155Q103,6912000,45000,SH, ,DFND,2017-09-30
494,MEDNAX INC,COM,58502B106,5722000,132700,SH, ,DFND,2017-09-30
495,MELCO RESORT ENTERTAINMENT L,ADR,585464100,193000,8000,SH, ,DFND,2017-09-30
496,MERCADOLIBRE INC,COM,58733R102,27887000,107700,SH, ,DFND,2017-09-30
497,MERCK & CO INC,COM,58933Y105,58649000,915954,SH, ,DFND,2017-09-30
498,MERCK & CO INC,COM,58933Y105,96045000,1500000,SH,Call,DFND,2017-09-30
499,MERIT MED SYS INC,COM,589889104,8889000,209900,SH, ,DFND,2017-09-30
500,MERITOR INC,COM,59001K100,4684000,180100,SH, ,DFND,2017-09-30
501,METLIFE INC,COM,59156R108,12400000,238700,SH, ,DFND,2017-09-30
502,METTLER TOLEDO INTERNATIONAL,COM,592688105,13826000,22080,SH, ,DFND,2017-09-30
503,MGIC INVT CORP WIS,COM,552848103,17113000,1365800,SH, ,DFND,2017-09-30
504,MGM RESORTS INTERNATIONAL,COM,552953101,46259000,1419423,SH, ,DFND,2017-09-30
505,MICRON TECHNOLOGY INC,COM,595112103,60198000,1530600,SH, ,DFND,2017-09-30
506,MICROSOFT CORP,COM,594918104,71916000,965439,SH, ,DFND,2017-09-30
507,MICROSTRATEGY INC,CL A NEW,594972408,817000,6400,SH, ,DFND,2017-09-30
508,MIDDLEBY CORP,COM,596278101,756000,5900,SH, ,DFND,2017-09-30
509,MIDSTATES PETE CO INC,COM PAR,59804T407,264000,17002,SH, ,DFND,2017-09-30
510,MIMEDX GROUP INC,COM,602496101,1188000,100000,SH, ,DFND,2017-09-30
511,MITEL NETWORKS CORP,COM,60671Q104,7257000,865100,SH, ,DFND,2017-09-30
512,MOHAWK INDS INC,COM,608190104,70759000,285883,SH, ,DFND,2017-09-30
513,MONSTER BEVERAGE CORP NEW,COM,61174X109,60767000,1099854,SH, ,DFND,2017-09-30
514,MORGAN STANLEY,COM NEW,617446448,7226000,150000,SH, ,DFND,2017-09-30
515,MOSAIC CO NEW,COM,61945C103,2045000,94727,SH, ,DFND,2017-09-30
516,MOTOROLA SOLUTIONS INC,COM NEW,620076307,1596000,18800,SH, ,DFND,2017-09-30
517,MYLAN N V,SHS EURO,N59465109,47037000,1499418,SH, ,DFND,2017-09-30
518,MYOVANT SCIENCES LTD,COM,G637AM102,1255000,81100,SH, ,DFND,2017-09-30
519,NABORS INDUSTRIES LTD,SHS,G6359F103,32637000,4044184,SH, ,DFND,2017-09-30
520,NCR CORP NEW,COM,62886E108,188000,5000,SH, ,DFND,2017-09-30
521,NETAPP INC,COM,64110D104,4402000,100600,SH, ,DFND,2017-09-30
522,NETFLIX INC,COM,64110L106,38109000,210140,SH, ,DFND,2017-09-30
523,NEUROCRINE BIOSCIENCES INC,COM,64125C109,16933000,276322,SH, ,DFND,2017-09-30
524,NEVRO CORP,COM,64157F103,49343000,542952,SH, ,DFND,2017-09-30
525,NEW JERSEY RES,COM,646025106,8000,200,SH, ,DFND,2017-09-30
526,NEW ORIENTAL ED & TECH GRP I,SPON ADR,647581107,400000,4533,SH, ,DFND,2017-09-30
527,NEW RELIC INC,COM,64829B100,5708000,114620,SH, ,DFND,2017-09-30
528,NEWFIELD EXPL CO,COM,651290108,17802000,600000,SH, ,DFND,2017-09-30
529,NEWLINK GENETICS CORP,COM,651511107,1819000,178680,SH, ,DFND,2017-09-30
530,NEXSTAR MEDIA GROUP INC,CL A,65336K103,4268000,68502,SH, ,DFND,2017-09-30
531,NIELSEN HLDGS PLC,SHS EUR,G6518L108,74116000,1788086,SH, ,DFND,2017-09-30
532,NOBLE ENERGY INC,COM,655044105,78612000,2771937,SH, ,DFND,2017-09-30
533,NOBLE ENERGY INC,COM,655044105,15354000,541400,SH,Call,DFND,2017-09-30
534,NOKIA CORP,SPONSORED ADR,654902204,2101000,351300,SH, ,DFND,2017-09-30
535,NORDSTROM INC,COM,655664100,1650000,35000,SH, ,DFND,2017-09-30
536,NORFOLK SOUTHERN CORP,COM,655844108,2142000,16200,SH, ,DFND,2017-09-30
537,NORTHERN TR CORP,COM,665859104,23359000,254100,SH, ,DFND,2017-09-30
538,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,8268000,152970,SH, ,DFND,2017-09-30
539,NOVO-NORDISK A S,ADR,670100205,7194000,149400,SH, ,DFND,2017-09-30
540,NRG ENERGY INC,COM NEW,629377508,3199000,125000,SH, ,DFND,2017-09-30
541,NRG YIELD INC,CL C,62942X405,4427000,229400,SH, ,DFND,2017-09-30
542,NUCOR CORP,COM,670346105,28568000,509772,SH, ,DFND,2017-09-30
543,NUTRI SYS INC NEW,COM,67069D108,11705000,209400,SH, ,DFND,2017-09-30
544,NUVASIVE INC,COM,670704105,8319000,150000,SH,Call,DFND,2017-09-30
545,NXP SEMICONDUCTORS N V,COM,N6596X109,407000,3600,SH, ,DFND,2017-09-30
546,NXSTAGE MEDICAL INC,COM,67072V103,2256000,81748,SH, ,DFND,2017-09-30
547,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,5000,22,SH, ,DFND,2017-09-30
548,OCLARO INC,COM NEW,67555N206,1889000,218929,SH, ,DFND,2017-09-30
549,OIL STS INTL INC,COM,678026105,4064000,160300,SH, ,DFND,2017-09-30
550,OLIN CORP,COM PAR $1,680665205,1199000,35000,SH, ,DFND,2017-09-30
551,OM ASSET MGMT PLC,SHS,G67506108,17074000,1144361,SH, ,DFND,2017-09-30
552,OMNICOM GROUP INC,COM,681919106,412000,5561,SH, ,DFND,2017-09-30
553,OMNICOM GROUP INC,COM,681919106,1481000,20000,SH,Put,DFND,2017-09-30
554,ON SEMICONDUCTOR CORP,COM,682189105,30625000,1658100,SH, ,DFND,2017-09-30
555,ONEMAIN HLDGS INC,COM,68268W103,8561000,303700,SH, ,DFND,2017-09-30
556,ORACLE CORP,COM,68389X105,101602000,2101386,SH, ,DFND,2017-09-30
557,OSI SYSTEMS INC,COM,671044105,3344000,36600,SH, ,DFND,2017-09-30
558,OUTFRONT MEDIA INC,COM,69007J106,11572000,459566,SH, ,DFND,2017-09-30
559,OWENS CORNING NEW,COM,690742101,3040000,39300,SH, ,DFND,2017-09-30
560,OWENS ILL INC,COM NEW,690768403,25312000,1006056,SH, ,DFND,2017-09-30
561,PACCAR INC,COM,693718108,66484000,919047,SH, ,DFND,2017-09-30
562,PACIRA PHARMACEUTICALS INC,COM,695127100,40737000,1084886,SH, ,DFND,2017-09-30
563,PACIRA PHARMACEUTICALS INC,COM,695127100,29372000,782200,SH,Call,DFND,2017-09-30
564,PACKAGING CORP AMER,COM,695156109,2638000,23000,SH, ,DFND,2017-09-30
565,PANDORA MEDIA INC,COM,698354107,2563000,332797,SH, ,DFND,2017-09-30
566,PARK HOTELS RESORTS INC,COM,700517105,1862000,67574,SH, ,DFND,2017-09-30
567,PARKER HANNIFIN CORP,COM,701094104,8086000,46200,SH, ,DFND,2017-09-30
568,PARSLEY ENERGY INC,CL A,701877102,150380000,5709178,SH, ,DFND,2017-09-30
569,PATTERN ENERGY GROUP INC,CL A,70338P100,135000,5600,SH, ,DFND,2017-09-30
570,PATTERSON COMPANIES INC,COM,703395103,22193000,574200,SH, ,DFND,2017-09-30
571,PATTERSON COMPANIES INC,COM,703395103,7730000,200000,SH,Put,DFND,2017-09-30
572,PATTERSON UTI ENERGY INC,COM,703481101,30405000,1452023,SH, ,DFND,2017-09-30
573,PAYCHEX INC,COM,704326107,5684000,94800,SH, ,DFND,2017-09-30
574,PAYCHEX INC,COM,704326107,14990000,250000,SH,Call,DFND,2017-09-30
575,PAYPAL HLDGS INC,COM,70450Y103,33142000,517600,SH, ,DFND,2017-09-30
576,PBF ENERGY INC,CL A,69318G106,5522000,200000,SH,Put,DFND,2017-09-30
577,PDC ENERGY INC,COM,69327R101,7761000,158300,SH, ,DFND,2017-09-30
578,PEMBINA PIPELINE CORP,COM,706327103,19870000,565820,SH, ,DFND,2017-09-30
579,PENNSYLVANIA RL ESTATE INVT,SH BEN INT,709102107,6087000,580262,SH, ,DFND,2017-09-30
580,PENSKE AUTOMOTIVE GRP INC,COM,70959W103,22206000,466800,SH, ,DFND,2017-09-30
581,PERRIGO CO PLC,SHS,G97822103,12706000,150100,SH, ,DFND,2017-09-30
582,PETMED EXPRESS INC,COM,716382106,5138000,155000,SH,Put,DFND,2017-09-30
