,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
292,FIRST AMERN FINL CORP,COM,31847R102,31127000,733944,SH, ,DFND,2020-03-31
293,FIRST BANCORP P R,COM NEW,318672706,35379000,6650115,SH, ,DFND,2020-03-31
294,FIRST FINL BANKSHARES,COM,32020R109,997000,37149,SH, ,DFND,2020-03-31
295,FIRST HAWAIIAN INC,COM,32051X108,1096000,66300,SH, ,DFND,2020-03-31
296,FIRSTENERGY CORP,COM,337932107,1603000,40000,SH, ,DFND,2020-03-31
297,FISERV INC,COM,337738108,35593000,374703,SH, ,DFND,2020-03-31
298,FIVE BELOW INC,COM,33829M101,22099000,314000,SH, ,DFND,2020-03-31
299,FIVE9 INC,COM,338307101,10929000,142942,SH, ,DFND,2020-03-31
300,FLAGSTAR BANCORP INC,COM PAR .001,337930705,1535000,77398,SH, ,DFND,2020-03-31
301,FLEETCOR TECHNOLOGIES INC,COM,339041105,36841000,197494,SH, ,DFND,2020-03-31
302,FLIR SYS INC,COM,302445101,84000,2641,SH, ,DFND,2020-03-31
303,FLOOR & DECOR HLDGS INC,CL A,339750101,3103000,96700,SH, ,DFND,2020-03-31
304,FOOT LOCKER INC,COM,344849104,2138000,96939,SH, ,DFND,2020-03-31
305,FORTIS INC,COM,349553107,7393000,192000,SH, ,DFND,2020-03-31
306,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,1157000,26759,SH, ,DFND,2020-03-31
307,FORWARD AIR CORP,COM,349853101,694000,13700,SH, ,DFND,2020-03-31
308,FOX CORP,CL B COM,35137L204,1373000,60000,SH, ,DFND,2020-03-31
309,FRANCO NEVADA CORP,COM,351858105,2080000,20900,SH, ,DFND,2020-03-31
310,FRANKLIN ELEC INC,COM,353514102,792000,16800,SH, ,DFND,2020-03-31
311,FULTON FINL CORP PA,COM,360271100,203000,17700,SH, ,DFND,2020-03-31
312,G III APPAREL GROUP LTD,COM,36237H101,306000,39800,SH, ,DFND,2020-03-31
313,GALLAGHER ARTHUR J & CO,COM,363576109,18853000,231300,SH, ,DFND,2020-03-31
314,GAMING & LEISURE PPTYS INC,COM,36467J108,3482000,125649,SH, ,DFND,2020-03-31
315,GAP INC,COM,364760108,1003000,142462,SH, ,DFND,2020-03-31
316,GDS HLDGS LTD,SPONSORED ADS,36165L108,3550000,61246,SH, ,DFND,2020-03-31
317,GENERAL DYNAMICS CORP,COM,369550108,10595000,80077,SH, ,DFND,2020-03-31
318,GENTEX CORP,COM,371901109,33992000,1533915,SH, ,DFND,2020-03-31
319,GEO GROUP INC NEW,COM,36162J106,3649000,300086,SH, ,DFND,2020-03-31
320,GEO GROUP INC NEW,COM,36162J106,1216000,100000,SH,Call,DFND,2020-03-31
321,GFL ENVIRONMENTAL INC,SUB VTG SHS,36168Q104,753000,50000,SH, ,DFND,2020-03-31
322,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,14684000,287417,SH, ,DFND,2020-03-31
323,GLOBAL PMTS INC,COM,37940X102,17358000,120350,SH, ,DFND,2020-03-31
324,GLOBAL X FDS,MSCI GREECE ETF,37950E366,114000,20000,SH, ,DFND,2020-03-31
325,GRACO INC,COM,384109104,2164000,44400,SH, ,DFND,2020-03-31
326,GRAFTECH INTL LTD,COM,384313508,161000,19837,SH, ,DFND,2020-03-31
327,GRAPHIC PACKAGING HLDG CO,COM,388689101,13653000,1119100,SH, ,DFND,2020-03-31
328,GRIFOLS S A,SP ADR REP B NVT,398438408,8451000,419620,SH, ,DFND,2020-03-31
329,GRUBHUB INC,COM,400110102,14705000,361040,SH, ,DFND,2020-03-31
330,GW PHARMACEUTICALS PLC,ADS,36197T103,6593000,75283,SH, ,DFND,2020-03-31
331,HAEMONETICS CORP,COM,405024100,45383000,455383,SH, ,DFND,2020-03-31
332,HALOZYME THERAPEUTICS INC,COM,40637H109,3296000,183215,SH, ,DFND,2020-03-31
333,HANNON ARMSTRONG SUST INFR C,COM,41068X100,7036000,344711,SH, ,DFND,2020-03-31
334,HASBRO INC,COM,418056107,26974000,376991,SH, ,DFND,2020-03-31
335,HCA HEALTHCARE INC,COM,40412C101,42464000,472610,SH, ,DFND,2020-03-31
336,HDFC BANK LTD,SPONSORED ADS,40415F101,31076000,808001,SH, ,DFND,2020-03-31
337,HEALTH CATALYST INC,COM,42225T107,20880000,798466,SH, ,DFND,2020-03-31
338,HEALTHCARE SVCS GROUP INC,COM,421906108,1492000,62396,SH, ,DFND,2020-03-31
339,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,40839000,4205886,SH, ,DFND,2020-03-31
340,HILTON GRAND VACATIONS INC,COM,43283X105,1198000,75958,SH, ,DFND,2020-03-31
341,HMS HLDGS CORP,COM,40425J101,107000,4219,SH, ,DFND,2020-03-31
342,HOLOGIC INC,COM,436440101,2749000,78320,SH, ,DFND,2020-03-31
343,HOME DEPOT INC,COM,437076102,1459000,7812,SH, ,DFND,2020-03-31
344,HOST HOTELS & RESORTS INC,COM,44107P104,10280000,931200,SH, ,DFND,2020-03-31
345,HOULIHAN LOKEY INC,CL A,441593100,521000,10000,SH, ,DFND,2020-03-31
346,HUB GROUP INC,CL A,443320106,537000,11820,SH, ,DFND,2020-03-31
347,HUDSON LTD,COM CL A,G46408103,135000,26881,SH, ,DFND,2020-03-31
348,HUDSON PAC PPTYS INC,COM,444097109,1539000,60700,SH, ,DFND,2020-03-31
349,HUNT J B TRANS SVCS INC,COM,445658107,15044000,163112,SH, ,DFND,2020-03-31
350,HYATT HOTELS CORP,COM CL A,448579102,2342000,48900,SH, ,DFND,2020-03-31
351,IAA INC,COM,449253103,22743000,759116,SH, ,DFND,2020-03-31
352,ICU MED INC,COM,44930G107,34652000,171739,SH, ,DFND,2020-03-31
353,IDEAYA BIOSCIENCES INC,COM,45166A102,814000,197615,SH, ,DFND,2020-03-31
354,IMMUNOMEDICS INC,COM,452907108,47166000,3498974,SH, ,DFND,2020-03-31
355,IMMUNOVANT INC,COM,45258J102,364000,23392,SH, ,DFND,2020-03-31
356,IMPERIAL OIL LTD,COM NEW,453038408,452000,40000,SH, ,DFND,2020-03-31
357,INCYTE CORP,COM,45337C102,34064000,465161,SH, ,DFND,2020-03-31
358,INFLARX NV,COM,N44821101,408000,106805,SH, ,DFND,2020-03-31
359,INNOVATIVE INDL PPTYS INC,COM,45781V101,3113000,41000,SH, ,DFND,2020-03-31
360,INPHI CORP,COM,45772F107,14900000,188200,SH, ,DFND,2020-03-31
361,INSMED INC,COM PAR $.01,457669307,53359000,3328676,SH, ,DFND,2020-03-31
362,INSPERITY INC,COM,45778Q107,1896000,50839,SH, ,DFND,2020-03-31
363,INSULET CORP,COM,45784P101,12076000,72886,SH, ,DFND,2020-03-31
364,INTEGER HLDGS CORP,COM,45826H109,50000,800,SH, ,DFND,2020-03-31
365,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,50835000,629531,SH, ,DFND,2020-03-31
366,INTERNATIONAL BANCSHARES COR,COM,459044103,70000,2600,SH, ,DFND,2020-03-31
367,INTUIT,COM,461202103,12375000,53803,SH, ,DFND,2020-03-31
368,INTUITIVE SURGICAL INC,COM NEW,46120E602,3318000,6700,SH, ,DFND,2020-03-31
369,INVESTORS BANCORP INC NEW,COM,46146L101,1250000,156422,SH, ,DFND,2020-03-31
370,INVITATION HOMES INC,COM,46187W107,3676000,172021,SH, ,DFND,2020-03-31
371,IONIS PHARMACEUTICALS INC,COM,462222100,263000,5573,SH, ,DFND,2020-03-31
372,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,91758000,3065226,SH, ,DFND,2020-03-31
373,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,10777000,360000,SH,Call,DFND,2020-03-31
374,IQIYI INC,SPONSORED ADS,46267X108,1157000,64995,SH, ,DFND,2020-03-31
375,ISHARES TR,IBOXX INV CP ETF,464287242,80776000,654000,SH, ,DFND,2020-03-31
376,ISHARES TR,MSCI EMG MKT ETF,464287234,15870000,465000,SH,Put,DFND,2020-03-31
377,ISHARES TR,MSCI PHILIPS ETF,46429B408,230000,10000,SH, ,DFND,2020-03-31
378,ISHARES TR,SH TR CRPORT ETF,464288646,23893000,456327,SH, ,DFND,2020-03-31
379,ISHARES TR,TRANS AVG ETF,464287192,6220000,45000,SH,Put,DFND,2020-03-31
380,JABIL INC,COM,466313103,1521000,61868,SH, ,DFND,2020-03-31
381,JACK IN THE BOX INC,COM,466367109,1763000,50300,SH, ,DFND,2020-03-31
382,JAMES RIV GROUP LTD,COM,G5005R107,1986000,54800,SH, ,DFND,2020-03-31
383,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,2264000,22700,SH, ,DFND,2020-03-31
384,JD COM INC,SPON ADR CL A,47215P106,224317000,5538685,SH, ,DFND,2020-03-31
385,JEFFERIES FINL GROUP INC,COM,47233W109,1054000,77137,SH, ,DFND,2020-03-31
386,JOHNSON CTLS INTL PLC,SHS,G51502105,33509000,1242933,SH, ,DFND,2020-03-31
387,JUMIA TECHNOLOGIES AG,SPONSORED ADS,48138M105,6251000,2140589,SH, ,DFND,2020-03-31
388,KENNEDY-WILSON HLDGS INC,COM,489398107,836000,62292,SH, ,DFND,2020-03-31
389,KEURIG DR PEPPER INC,COM,49271V100,14924000,614911,SH, ,DFND,2020-03-31
390,KEYCORP,COM,493267108,2366000,228200,SH, ,DFND,2020-03-31
391,KINDER MORGAN INC DEL,COM,49456B101,4385000,315027,SH, ,DFND,2020-03-31
392,KKR & CO INC,CL A,48251W104,3853000,164162,SH, ,DFND,2020-03-31
393,KNIGHT SWIFT TRANSN HLDGS IN,CL A,499049104,3186000,97131,SH, ,DFND,2020-03-31
394,KOSMOS ENERGY LTD,COM,500688106,957000,1068056,SH, ,DFND,2020-03-31
395,L BRANDS INC,COM,501797104,37730000,3263851,SH, ,DFND,2020-03-31
396,L3HARRIS TECHNOLOGIES INC,COM,502431109,19778000,109806,SH, ,DFND,2020-03-31
397,LAMAR ADVERTISING CO NEW,CL A,512816109,3101000,60463,SH, ,DFND,2020-03-31
398,LAMB WESTON HLDGS INC,COM,513272104,18990000,332579,SH, ,DFND,2020-03-31
399,LANDSTAR SYS INC,COM,515098101,48000,500,SH, ,DFND,2020-03-31
400,LAS VEGAS SANDS CORP,COM,517834107,133408000,3141220,SH, ,DFND,2020-03-31
401,LAS VEGAS SANDS CORP,COM,517834107,1911000,45000,SH,Call,DFND,2020-03-31
402,LATTICE SEMICONDUCTOR CORP,COM,518415104,40000,2254,SH, ,DFND,2020-03-31
403,LAUDER ESTEE COS INC,CL A,518439104,86816000,544846,SH, ,DFND,2020-03-31
404,LEIDOS HOLDINGS INC,COM,525327102,15739000,171726,SH, ,DFND,2020-03-31
405,LENDINGTREE INC NEW,COM,52603B107,422000,2300,SH, ,DFND,2020-03-31
406,LENNOX INTL INC,COM,526107107,48474000,266651,SH, ,DFND,2020-03-31
407,LEXINGTON REALTY TRUST,COM,529043101,420000,42300,SH, ,DFND,2020-03-31
408,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,790000,47826,SH, ,DFND,2020-03-31
409,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,165000,10500,SH, ,DFND,2020-03-31
410,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,4968000,156784,SH, ,DFND,2020-03-31
411,LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,20313000,745974,SH, ,DFND,2020-03-31
412,LIFE STORAGE INC,COM,53223X107,312000,3300,SH, ,DFND,2020-03-31
413,LINDE PLC,SHS,G5494J103,23582000,136314,SH, ,DFND,2020-03-31
414,LIVE NATION ENTERTAINMENT IN,COM,538034109,47583000,1046701,SH, ,DFND,2020-03-31
415,LIVERAMP HLDGS INC,COM,53815P108,839000,25500,SH, ,DFND,2020-03-31
416,LOCKHEED MARTIN CORP,COM,539830109,67896000,200312,SH, ,DFND,2020-03-31
417,LOUISIANA PAC CORP,COM,546347105,13248000,771135,SH, ,DFND,2020-03-31
418,LOWES COS INC,COM,548661107,19936000,231678,SH, ,DFND,2020-03-31
419,LPL FINL HLDGS INC,COM,50212V100,70697000,1298869,SH, ,DFND,2020-03-31
420,LUCKIN COFFEE INC,SPONSORED ADS,54951L109,18630000,685177,SH, ,DFND,2020-03-31
421,LUCKIN COFFEE INC,SPONSORED ADS,54951L109,9517000,350000,SH,Call,DFND,2020-03-31
422,LULULEMON ATHLETICA INC,COM,550021109,30204000,159346,SH, ,DFND,2020-03-31
423,LUMENTUM HLDGS INC,COM,55024U109,2863000,38841,SH, ,DFND,2020-03-31
424,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,2482000,50000,SH,Call,DFND,2020-03-31
425,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,1143000,45266,SH, ,DFND,2020-03-31
426,MACROGENICS INC,COM,556099109,1031000,177063,SH, ,DFND,2020-03-31
427,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,761000,3600,SH, ,DFND,2020-03-31
428,MADRIGAL PHARMACEUTICALS INC,COM,558868105,5267000,78900,SH, ,DFND,2020-03-31
429,MAGELLAN HEALTH INC,COM NEW,559079207,26954000,560251,SH, ,DFND,2020-03-31
430,MAGNA INTL INC,COM,559222401,13995000,438453,SH, ,DFND,2020-03-31
431,MANTECH INTL CORP,CL A,564563104,305000,4200,SH, ,DFND,2020-03-31
432,MARKEL CORP,COM,570535104,947000,1021,SH, ,DFND,2020-03-31
433,MARRIOTT VACTINS WORLDWID CO,COM,57164Y107,6345000,114160,SH, ,DFND,2020-03-31
434,MARSH & MCLENNAN COS INC,COM,571748102,873000,10100,SH, ,DFND,2020-03-31
435,MASIMO CORP,COM,574795100,1282000,7236,SH, ,DFND,2020-03-31
436,MASTERCARD INC,CL A,57636Q104,14686000,60795,SH, ,DFND,2020-03-31
437,MATADOR RES CO,COM,576485205,558000,225000,SH, ,DFND,2020-03-31
438,MATCH GROUP INC,COM,57665R106,462000,6992,SH, ,DFND,2020-03-31
439,MAXIM INTEGRATED PRODS INC,COM,57772K101,21004000,432101,SH, ,DFND,2020-03-31
440,MAXIMUS INC,COM,577933104,601000,10327,SH, ,DFND,2020-03-31
441,MCKESSON CORP,COM,58155Q103,5111000,37788,SH, ,DFND,2020-03-31
442,MDU RES GROUP INC,COM,552690109,1136000,52822,SH, ,DFND,2020-03-31
443,MEDALLIA INC,COM,584021109,3868000,193000,SH, ,DFND,2020-03-31
444,MEDTRONIC PLC,SHS,G5960L103,5212000,57792,SH, ,DFND,2020-03-31
445,MENLO THERAPEUTICS INC,COM,586858102,2680000,1000000,SH, ,DFND,2020-03-31
446,MERCURY GENL CORP NEW,COM,589400100,1584000,38900,SH, ,DFND,2020-03-31
447,MERIT MED SYS INC,COM,589889104,273000,8727,SH, ,DFND,2020-03-31
448,METHANEX CORP,COM,59151K108,5390000,442900,SH, ,DFND,2020-03-31
449,METTLER TOLEDO INTERNATIONAL,COM,592688105,5041000,7301,SH, ,DFND,2020-03-31
450,MGIC INVT CORP WIS,COM,552848103,83938000,13218651,SH, ,DFND,2020-03-31
451,MGM GROWTH PPTYS LLC,CL A COM,55303A105,70781000,2990344,SH, ,DFND,2020-03-31
452,MGM RESORTS INTERNATIONAL,COM,552953101,28938000,2452371,SH, ,DFND,2020-03-31
453,MICROCHIP TECHNOLOGY INC,COM,595017104,105312000,1553268,SH, ,DFND,2020-03-31
454,MICRON TECHNOLOGY INC,COM,595112103,261042000,6206425,SH, ,DFND,2020-03-31
455,MICROSOFT CORP,COM,594918104,26285000,166665,SH, ,DFND,2020-03-31
456,MILLENDO THERAPEUTICS INC,COM,60040X103,2138000,404930,SH, ,DFND,2020-03-31
457,MIMECAST LTD,ORD SHS,G14838109,40703000,1153056,SH, ,DFND,2020-03-31
458,MISONIX INC,COM,604871103,94000,10000,SH, ,DFND,2020-03-31
459,MKS INSTRS INC,COM,55306N104,55461000,680924,SH, ,DFND,2020-03-31
460,MOMENTA PHARMACEUTICALS INC,COM,60877T100,18593000,683556,SH, ,DFND,2020-03-31
461,MOMENTA PHARMACEUTICALS INC,COM,60877T100,16320000,600000,SH,Call,DFND,2020-03-31
462,MONDELEZ INTL INC,CL A,609207105,20366000,406672,SH, ,DFND,2020-03-31
463,MONSTER BEVERAGE CORP NEW,COM,61174X109,35474000,630538,SH, ,DFND,2020-03-31
464,MORGAN STANLEY,COM NEW,617446448,55539000,1633500,SH, ,DFND,2020-03-31
465,MOSAIC CO NEW,COM,61945C103,2117000,195700,SH, ,DFND,2020-03-31
466,MUELLER WTR PRODS INC,COM SER A,624758108,39000,4900,SH, ,DFND,2020-03-31
467,MURPHY USA INC,COM,626755102,1528000,18116,SH, ,DFND,2020-03-31
468,MYLAN NV,SHS EURO,N59465109,2800000,187800,SH, ,DFND,2020-03-31
469,MYRIAD GENETICS INC,COM,62855J104,2025000,141500,SH, ,DFND,2020-03-31
470,NATERA INC,COM,632307104,5904000,197721,SH, ,DFND,2020-03-31
471,NATIONAL FUEL GAS CO N J,COM,636180101,131000,3522,SH, ,DFND,2020-03-31
472,NATIONAL INSTRS CORP,COM,636518102,2059000,62245,SH, ,DFND,2020-03-31
473,NATIONAL OILWELL VARCO INC,COM,637071101,3298000,335454,SH, ,DFND,2020-03-31
474,NATIONAL RETAIL PROPERTIES I,COM,637417106,7119000,221163,SH, ,DFND,2020-03-31
475,NAVIENT CORPORATION,COM,63938C108,7652000,1009449,SH, ,DFND,2020-03-31
476,NAVISTAR INTL CORP NEW,COM,63934E108,4233000,256713,SH, ,DFND,2020-03-31
477,NCR CORP NEW,COM,62886E108,3147000,177800,SH, ,DFND,2020-03-31
478,NEKTAR THERAPEUTICS,COM,640268108,280000,15678,SH, ,DFND,2020-03-31
479,NEOLEUKIN THERAPEUTICS INC,COM,64049K104,6842000,601193,SH, ,DFND,2020-03-31
480,NETAPP INC,COM,64110D104,2573000,61726,SH, ,DFND,2020-03-31
481,NEUROCRINE BIOSCIENCES INC,COM,64125C109,1569000,18124,SH, ,DFND,2020-03-31
482,NEW RESIDENTIAL INVT CORP,COM NEW,64828T201,4756000,949400,SH, ,DFND,2020-03-31
483,NEWMARKET CORP,COM,651587107,421000,1100,SH, ,DFND,2020-03-31
484,NEWMONT CORP,COM,651639106,8597000,189862,SH, ,DFND,2020-03-31
485,NEWMONT CORP,COM,651639106,2549000,56300,SH,Call,DFND,2020-03-31
486,NEWS CORP NEW,CL A,65249B109,754000,84000,SH, ,DFND,2020-03-31
487,NGM BIOPHARMACEUTICALS INC,COM,62921N105,12284000,996295,SH, ,DFND,2020-03-31
488,NIC INC,COM,62914B100,281000,12200,SH, ,DFND,2020-03-31
489,NIKE INC,CL B,654106103,63599000,768657,SH, ,DFND,2020-03-31
490,NIKE INC,CL B,654106103,10343000,125000,SH,Call,DFND,2020-03-31
491,NISOURCE INC,COM,65473P105,704000,28200,SH, ,DFND,2020-03-31
492,NMI HLDGS INC,CL A,629209305,593000,51100,SH, ,DFND,2020-03-31
493,NOBLE ENERGY INC,COM,655044105,32698000,5413620,SH, ,DFND,2020-03-31
494,NOMAD FOODS LTD,USD ORD SHS,G6564A105,1713000,92300,SH, ,DFND,2020-03-31
495,NORBORD INC,COM NEW,65548P403,4722000,399750,SH, ,DFND,2020-03-31
496,NORDSON CORP,COM,655663102,581000,4300,SH, ,DFND,2020-03-31
497,NORTHROP GRUMMAN CORP,COM,666807102,45263000,149606,SH, ,DFND,2020-03-31
498,NORTHWESTERN CORP,COM NEW,668074305,1119000,18700,SH, ,DFND,2020-03-31
499,NORTONLIFELOCK INC,COM,668771108,3806000,203400,SH, ,DFND,2020-03-31
500,NRG ENERGY INC,COM NEW,629377508,39334000,1442935,SH, ,DFND,2020-03-31
501,NUANCE COMMUNICATIONS INC,COM,67020Y100,3448000,205477,SH, ,DFND,2020-03-31
502,NUTANIX INC,CL A,67059N108,831000,52589,SH, ,DFND,2020-03-31
503,NUVASIVE INC,COM,670704105,2632000,51958,SH, ,DFND,2020-03-31
504,NVENT ELECTRIC PLC,SHS,G6700G107,8756000,519017,SH, ,DFND,2020-03-31
505,NVIDIA CORP,COM,67066G104,35522000,134757,SH, ,DFND,2020-03-31
506,NXP SEMICONDUCTORS N V,COM,N6596X109,182758000,2203767,SH, ,DFND,2020-03-31
507,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,7832000,26015,SH, ,DFND,2020-03-31
508,OBSEVA SA,COM,H5861P103,1199000,497700,SH, ,DFND,2020-03-31
509,OLD DOMINION FREIGHT LINE IN,COM,679580100,742000,5650,SH, ,DFND,2020-03-31
510,OLD NATL BANCORP IND,COM,680033107,506000,38400,SH, ,DFND,2020-03-31
511,OMNICELL INC,COM,68213N109,3701000,56432,SH, ,DFND,2020-03-31
512,ON SEMICONDUCTOR CORP,COM,682189105,16356000,1314789,SH, ,DFND,2020-03-31
513,ONEMAIN HLDGS INC,COM,68268W103,19053000,996491,SH, ,DFND,2020-03-31
514,ORASURE TECHNOLOGIES INC,COM,68554V108,3081000,286299,SH, ,DFND,2020-03-31
515,OTIS WORLDWIDE CORP,COM,68902V107,749000,14982,SH, ,DFND,2020-03-31
516,OTONOMY INC,COM,68906L105,394000,200000,SH, ,DFND,2020-03-31
517,OWENS & MINOR INC NEW,COM,690732102,663000,72500,SH, ,DFND,2020-03-31
518,PALO ALTO NETWORKS INC,COM,697435105,20890000,127408,SH, ,DFND,2020-03-31
519,PAPA JOHNS INTL INC,COM,698813102,2023000,37910,SH, ,DFND,2020-03-31
520,PARKER HANNIFIN CORP,COM,701094104,19252000,148400,SH, ,DFND,2020-03-31
521,PARSLEY ENERGY INC,CL A,701877102,7318000,1277151,SH, ,DFND,2020-03-31
522,PARSONS CORPORATION,COM,70202L102,719000,22509,SH, ,DFND,2020-03-31
523,PATTERSON COS INC,COM,703395103,1757000,114900,SH, ,DFND,2020-03-31
524,PAYPAL HLDGS INC,COM,70450Y103,85709000,895223,SH, ,DFND,2020-03-31
525,PDC ENERGY INC,COM,69327R101,10348000,1666407,SH, ,DFND,2020-03-31
526,PEGASYSTEMS INC,COM,705573103,477000,6700,SH, ,DFND,2020-03-31
527,PENTAIR PLC,SHS,G7S00T104,18001000,604884,SH, ,DFND,2020-03-31
528,PEPSICO INC,COM,713448108,27124000,225842,SH, ,DFND,2020-03-31
529,PERFORMANCE FOOD GROUP CO,COM,71377A103,5785000,234036,SH, ,DFND,2020-03-31
530,PERRIGO CO PLC,SHS,G97822103,19120000,397598,SH, ,DFND,2020-03-31
531,PERSPECTA INC,COM,715347100,22239000,1219239,SH, ,DFND,2020-03-31
532,PFIZER INC,COM,717081103,56946000,1744675,SH, ,DFND,2020-03-31
533,PILGRIMS PRIDE CORP,COM,72147K108,1507000,83158,SH, ,DFND,2020-03-31
534,PINNACLE WEST CAP CORP,COM,723484101,4774000,62990,SH, ,DFND,2020-03-31
535,PLURALSIGHT INC,COM CL A,72941B106,276000,25100,SH, ,DFND,2020-03-31
536,PNM RES INC,COM,69349H107,3317000,87302,SH, ,DFND,2020-03-31
537,POLYONE CORP,COM,73179P106,313000,16500,SH, ,DFND,2020-03-31
538,POOL CORPORATION,COM,73278L105,1800000,9146,SH, ,DFND,2020-03-31
539,POPULAR INC,COM NEW,733174700,26111000,746032,SH, ,DFND,2020-03-31
540,PORTLAND GEN ELEC CO,COM NEW,736508847,1646000,34334,SH, ,DFND,2020-03-31
541,PPD INC,COM,69355F102,1158000,65000,SH, ,DFND,2020-03-31
542,PPG INDS INC,COM,693506107,9570000,114476,SH, ,DFND,2020-03-31
543,PPL CORP,COM,69351T106,7965000,322719,SH, ,DFND,2020-03-31
544,PREVAIL THERAPEUTICS INC,COM,74140Y101,528000,43347,SH, ,DFND,2020-03-31
545,PROCTER & GAMBLE CO,COM,742718109,90230000,820273,SH, ,DFND,2020-03-31
546,PROGRESS SOFTWARE CORP,COM,743312100,1092000,34133,SH, ,DFND,2020-03-31
547,PROGRESSIVE CORP OHIO,COM,743315103,70687000,957297,SH, ,DFND,2020-03-31
548,PROLOGIS INC.,COM,74340W103,18752000,233322,SH, ,DFND,2020-03-31
549,PROTHENA CORP PLC,SHS,G72800108,5522000,516043,SH, ,DFND,2020-03-31
550,PTC THERAPEUTICS INC,COM,69366J200,21886000,490600,SH, ,DFND,2020-03-31
551,PTC THERAPEUTICS INC,COM,69366J200,42380000,950000,SH,Call,DFND,2020-03-31
552,QAD INC,CL A,74727D306,3106000,77785,SH, ,DFND,2020-03-31
553,QORVO INC,COM,74736K101,30072000,372962,SH, ,DFND,2020-03-31
554,QTS RLTY TR INC,COM CL A,74736A103,325000,5600,SH, ,DFND,2020-03-31
555,QUALYS INC,COM,74758T303,522000,6000,SH, ,DFND,2020-03-31
556,QUANTA SVCS INC,COM,74762E102,863000,27200,SH, ,DFND,2020-03-31
557,QURATE RETAIL INC,COM SER A,74915M100,529000,86711,SH, ,DFND,2020-03-31
558,R1 RCM INC,COM,749397105,1983000,218200,SH, ,DFND,2020-03-31
559,RADIAN GROUP INC,COM,750236101,28109000,2170569,SH, ,DFND,2020-03-31
560,REALTY INCOME CORP,COM,756109104,2194000,44000,SH, ,DFND,2020-03-31
561,REATA PHARMACEUTICALS INC,CL A,75615P103,25447000,176298,SH, ,DFND,2020-03-31
562,REDFIN CORP,COM,75737F108,6722000,435928,SH, ,DFND,2020-03-31
563,REDWOOD TR INC,COM,758075402,13825000,2732273,SH, ,DFND,2020-03-31
564,REGIONS FINANCIAL CORP NEW,COM,7591EP100,19185000,2138790,SH, ,DFND,2020-03-31
565,RENAISSANCERE HOLDINGS LTD,COM,G7496G103,62983000,421796,SH, ,DFND,2020-03-31
566,REPLIGEN CORP,COM,759916109,1036000,10727,SH, ,DFND,2020-03-31
567,RESMED INC,COM,761152107,3143000,21337,SH, ,DFND,2020-03-31
568,RETROPHIN INC,COM,761299106,4426000,303380,SH, ,DFND,2020-03-31
569,REVOLVE GROUP INC,CL A,76156B107,1410000,163229,SH, ,DFND,2020-03-31
570,REYNOLDS CONSUMER PRODS INC,COM,76171L106,2197000,75300,SH, ,DFND,2020-03-31
571,RLI CORP,COM,749607107,2686000,30548,SH, ,DFND,2020-03-31
572,ROLLINS INC,COM,775711104,1341000,37098,SH, ,DFND,2020-03-31
573,ROPER TECHNOLOGIES INC,COM,776696106,39127000,125485,SH, ,DFND,2020-03-31
574,ROSS STORES INC,COM,778296103,4619000,53116,SH, ,DFND,2020-03-31
575,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,8723000,250000,SH,Call,DFND,2020-03-31
576,ROYAL GOLD INC,COM,780287108,2989000,34078,SH, ,DFND,2020-03-31
577,RPM INTL INC,COM,749685103,860000,14458,SH, ,DFND,2020-03-31
578,RYDER SYS INC,COM,783549108,1502000,56801,SH, ,DFND,2020-03-31
579,S&P GLOBAL INC,COM,78409V104,38519000,157187,SH, ,DFND,2020-03-31
580,SABRE CORP,COM,78573M104,68000,11475,SH, ,DFND,2020-03-31
581,SAILPOINT TECHNLGIES HLDGS I,COM,78781P105,24280000,1595296,SH, ,DFND,2020-03-31
582,SALESFORCE COM INC,COM,79466L302,26372000,183167,SH, ,DFND,2020-03-31
583,SANDERSON FARMS INC,COM,800013104,16843000,136583,SH, ,DFND,2020-03-31
584,SANOFI,SPONSORED ADR,80105N105,24265000,555000,SH, ,DFND,2020-03-31
585,SAVARA INC,COM,805111101,1924000,907464,SH, ,DFND,2020-03-31
586,SBA COMMUNICATIONS CORP NEW,CL A,78410G104,12964000,48021,SH, ,DFND,2020-03-31
587,SCHLUMBERGER LTD,COM,806857108,12188000,903468,SH, ,DFND,2020-03-31
588,SCHNEIDER NATIONAL INC,CL B,80689H102,238000,12300,SH, ,DFND,2020-03-31
