,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
291,ECHOSTAR CORP,CL A,278768106,12832000,296277,SH, ,DFND,2019-12-31
292,ECOPETROL S A,SPONSORED ADS,279158109,21116000,1057900,SH, ,DFND,2019-12-31
293,EDISON INTL,COM,281020107,14506000,192364,SH, ,DFND,2019-12-31
294,EDWARDS LIFESCIENCES CORP,COM,28176E108,6099000,26145,SH, ,DFND,2019-12-31
295,EHEALTH INC,COM,28238P109,12108000,126021,SH, ,DFND,2019-12-31
296,EIDOS THERAPEUTICS INC,COM,28249H104,10399000,181200,SH, ,DFND,2019-12-31
297,ELANCO ANIMAL HEALTH INC,COM,28414H103,108340000,3678775,SH, ,DFND,2019-12-31
298,ELANCO ANIMAL HEALTH INC,COM,28414H103,10308000,350000,SH,Call,DFND,2019-12-31
299,ELASTIC N V,ORD SHS,N14506104,577000,8978,SH, ,DFND,2019-12-31
300,ELDORADO RESORTS INC,COM,28470R102,59673000,1000553,SH, ,DFND,2019-12-31
301,EMBRAER S A,SPONSORED ADS,29082A107,2862000,146853,SH, ,DFND,2019-12-31
302,EMCOR GROUP INC,COM,29084Q100,138000,1600,SH, ,DFND,2019-12-31
303,EMERSON ELEC CO,COM,291011104,37946000,497590,SH, ,DFND,2019-12-31
304,ENBRIDGE INC,COM,29250N105,1948000,49000,SH, ,DFND,2019-12-31
305,ENCOMPASS HEALTH CORP,COM,29261A100,40574000,585733,SH, ,DFND,2019-12-31
306,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,8981000,700000,SH,Call,DFND,2019-12-31
307,ENERPLUS CORP,COM,292766102,431000,60426,SH, ,DFND,2019-12-31
308,ENPHASE ENERGY INC,COM,29355A107,862000,32996,SH, ,DFND,2019-12-31
309,ENSIGN GROUP INC,COM,29358P101,912000,20100,SH, ,DFND,2019-12-31
310,ENTERGY CORP NEW,COM,29364G103,3276000,27346,SH, ,DFND,2019-12-31
311,EPR PPTYS,COM SH BEN INT,26884U109,3404000,48190,SH, ,DFND,2019-12-31
312,EQUINIX INC,COM,29444U700,6771000,11600,SH, ,DFND,2019-12-31
313,EQUINOR ASA,SPONSORED ADR,29446M102,84955000,4266943,SH, ,DFND,2019-12-31
314,EQUITRANS MIDSTREAM CORPORAT,COM,294600101,16661000,1247070,SH, ,DFND,2019-12-31
315,EQUITRANS MIDSTREAM CORPORAT,COM,294600101,6680000,500000,SH,Call,DFND,2019-12-31
316,EQUITY COMWLTH,COM SH BEN INT,294628102,837000,25500,SH, ,DFND,2019-12-31
317,EQUITY LIFESTYLE PPTYS INC,COM,29472R108,21000,300,SH, ,DFND,2019-12-31
318,ERIE INDTY CO,CL A,29530P102,116000,700,SH, ,DFND,2019-12-31
319,ESPERION THERAPEUTICS INC NE,COM,29664W105,286000,4800,SH, ,DFND,2019-12-31
320,ESSENT GROUP LTD,COM,G3198U102,5967000,114777,SH, ,DFND,2019-12-31
321,ESSENTIAL PPTYS RLTY TR INC,COM,29670E107,935000,37700,SH, ,DFND,2019-12-31
322,ESSEX PPTY TR INC,COM,297178105,1474000,4900,SH, ,DFND,2019-12-31
323,ETSY INC,COM,29786A106,25175000,568282,SH, ,DFND,2019-12-31
324,EURONET WORLDWIDE INC,COM,298736109,12904000,81900,SH, ,DFND,2019-12-31
325,EVENTBRITE INC,COM CL A,29975E109,59000,2923,SH, ,DFND,2019-12-31
326,EVERCORE INC,CLASS A,29977A105,24126000,322719,SH, ,DFND,2019-12-31
327,EVEREST RE GROUP LTD,COM,G3223R108,75934000,274289,SH, ,DFND,2019-12-31
328,EVOLENT HEALTH INC,CL A,30050B101,10867000,1200729,SH, ,DFND,2019-12-31
329,EVOLUS INC,COM,30052C107,2522000,207200,SH, ,DFND,2019-12-31
330,EXPEDIA GROUP INC,COM NEW,30212P303,40614000,375567,SH, ,DFND,2019-12-31
331,EXTENDED STAY AMER INC,UNIT 99/99/9999B,30224P200,898000,60417,SH, ,DFND,2019-12-31
332,EXTRACTION OIL AND GAS INC,COM,30227M105,2995000,1412907,SH, ,DFND,2019-12-31
333,FABRINET,SHS,G3323L100,2802000,43214,SH, ,DFND,2019-12-31
334,FAIR ISAAC CORP,COM,303250104,25827000,68932,SH, ,DFND,2019-12-31
335,FARFETCH LTD,ORD SH CL A,30744W107,1442000,139303,SH, ,DFND,2019-12-31
336,FATE THERAPEUTICS INC,COM,31189P102,15319000,782783,SH, ,DFND,2019-12-31
337,FEDERAL SIGNAL CORP,COM,313855108,152000,4700,SH, ,DFND,2019-12-31
338,FERRARI N V,COM,N3167Y103,20725000,125198,SH, ,DFND,2019-12-31
339,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,6602000,145583,SH, ,DFND,2019-12-31
340,FIDELITY NATL INFORMATION SV,COM,31620M106,288634000,2075158,SH, ,DFND,2019-12-31
341,FIFTH THIRD BANCORP,COM,316773100,22160000,720887,SH, ,DFND,2019-12-31
342,FIRST AMERN FINL CORP,COM,31847R102,9070000,155519,SH, ,DFND,2019-12-31
343,FIRST BANCORP P R,COM NEW,318672706,14449000,1364400,SH, ,DFND,2019-12-31
344,FIRST FINL BANKSHARES,COM,32020R109,179000,5100,SH, ,DFND,2019-12-31
345,FIRST SOLAR INC,COM,336433107,4662000,83311,SH, ,DFND,2019-12-31
346,FIRSTENERGY CORP,COM,337932107,101189000,2082079,SH, ,DFND,2019-12-31
347,FISERV INC,COM,337738108,13795000,119300,SH, ,DFND,2019-12-31
348,FIVE BELOW INC,COM,33829M101,27655000,216295,SH, ,DFND,2019-12-31
349,FIVE BELOW INC,COM,33829M101,9820000,76800,SH,Call,DFND,2019-12-31
350,FLEETCOR TECHNOLOGIES INC,COM,339041105,72736000,252803,SH, ,DFND,2019-12-31
351,FLEETCOR TECHNOLOGIES INC,COM,339041105,1582000,5500,SH,Call,DFND,2019-12-31
352,FLIR SYS INC,COM,302445101,214000,4108,SH, ,DFND,2019-12-31
353,FORESCOUT TECHNOLOGIES INC,COM,34553D101,24695000,752899,SH, ,DFND,2019-12-31
354,FORTIVE CORP,COM,34959J108,16279000,213100,SH, ,DFND,2019-12-31
355,FREEPORT-MCMORAN INC,CL B,35671D857,29137000,2220788,SH, ,DFND,2019-12-31
356,FRESHPET INC,COM,358039105,96000,1625,SH, ,DFND,2019-12-31
357,FTI CONSULTING INC,COM,302941109,33000,300,SH, ,DFND,2019-12-31
358,FULTON FINL CORP PA,COM,360271100,102000,5826,SH, ,DFND,2019-12-31
359,FUNKO INC,COM CL A,361008105,4501000,262298,SH, ,DFND,2019-12-31
360,G-III APPAREL GROUP LTD,COM,36237H101,3933000,117390,SH, ,DFND,2019-12-31
361,GALLAGHER ARTHUR J & CO,COM,363576109,9856000,103500,SH, ,DFND,2019-12-31
362,GARRETT MOTION INC,COM,366505105,2981000,298401,SH, ,DFND,2019-12-31
363,GASLOG LTD,SHS,G37585109,9500000,970339,SH, ,DFND,2019-12-31
364,GDS HLDGS LTD,SPONSORED ADS,36165L108,15668000,303762,SH, ,DFND,2019-12-31
365,GENERAC HLDGS INC,COM,368736104,7920000,78735,SH, ,DFND,2019-12-31
366,GENERAL MTRS CO,COM,37045V100,24491000,669165,SH, ,DFND,2019-12-31
367,GENMARK DIAGNOSTICS INC,COM,372309104,1711000,355680,SH, ,DFND,2019-12-31
368,GENTEX CORP,COM,371901109,66385000,2290705,SH, ,DFND,2019-12-31
369,GEO GROUP INC NEW,COM,36162J106,27000,1600,SH, ,DFND,2019-12-31
370,GIBRALTAR INDS INC,COM,374689107,252000,5000,SH, ,DFND,2019-12-31
371,GILDAN ACTIVEWEAR INC,COM,375916103,1346000,45565,SH, ,DFND,2019-12-31
372,GILEAD SCIENCES INC,COM,375558103,26163000,402631,SH, ,DFND,2019-12-31
373,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,36937000,464681,SH, ,DFND,2019-12-31
374,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,19873000,250000,SH,Call,DFND,2019-12-31
375,GLOBAL NET LEASE INC,COM NEW,379378201,1174000,57900,SH, ,DFND,2019-12-31
376,GLOBAL PMTS INC,COM,37940X102,86949000,476275,SH, ,DFND,2019-12-31
377,GLOBAL X FDS,MSCI GREECE ETF,37950E366,304000,30000,SH, ,DFND,2019-12-31
378,GLOBUS MED INC,CL A,379577208,9143000,155278,SH, ,DFND,2019-12-31
379,GLU MOBILE INC,COM,379890106,556000,91843,SH, ,DFND,2019-12-31
380,GODADDY INC,CL A,380237107,220000,3246,SH, ,DFND,2019-12-31
381,GOODYEAR TIRE & RUBR CO,COM,382550101,2745000,176500,SH, ,DFND,2019-12-31
382,GOPRO INC,CL A,38268T103,3296000,759500,SH,Put,DFND,2019-12-31
383,GRACE W R & CO DEL NEW,COM,38388F108,7509000,107498,SH, ,DFND,2019-12-31
384,GRAHAM HLDGS CO,COM,384637104,447000,700,SH, ,DFND,2019-12-31
385,GRAPHIC PACKAGING HLDG CO,COM,388689101,48713000,2925686,SH, ,DFND,2019-12-31
386,GREEN DOT CORP,CL A,39304D102,19514000,837490,SH, ,DFND,2019-12-31
387,GRIFOLS S A,SP ADR REP B NVT,398438408,9791000,420400,SH, ,DFND,2019-12-31
388,GRUBHUB INC,COM,400110102,16234000,333767,SH, ,DFND,2019-12-31
389,GUARDANT HEALTH INC,COM,40131M109,7396000,94646,SH, ,DFND,2019-12-31
390,GW PHARMACEUTICALS PLC,ADS,36197T103,64217000,614168,SH, ,DFND,2019-12-31
391,HARTFORD FINL SVCS GROUP INC,COM,416515104,2441000,40169,SH, ,DFND,2019-12-31
392,HASBRO INC,COM,418056107,56390000,533942,SH, ,DFND,2019-12-31
393,HCA HEALTHCARE INC,COM,40412C101,27052000,183018,SH, ,DFND,2019-12-31
394,HEALTH INS INNOVATIONS INC,COM CL A,42225K106,7526000,390128,SH, ,DFND,2019-12-31
395,HEALTHPEAK PPTYS INC,COM,42250P103,2460000,71367,SH, ,DFND,2019-12-31
396,HEICO CORP NEW,COM,422806109,30945000,271087,SH, ,DFND,2019-12-31
397,HELEN OF TROY CORP LTD,COM,G4388N106,12485000,69440,SH, ,DFND,2019-12-31
398,HELMERICH & PAYNE INC,COM,423452101,37506000,825583,SH, ,DFND,2019-12-31
399,HESS CORP,COM,42809H107,11278000,168800,SH, ,DFND,2019-12-31
400,HESS MIDSTREAM LP,CL A SHS,428103105,318000,14000,SH, ,DFND,2019-12-31
401,HILTON GRAND VACATIONS INC,COM,43283X105,289000,8391,SH, ,DFND,2019-12-31
402,HILTON WORLDWIDE HLDGS INC,COM,43300A203,32198000,290304,SH, ,DFND,2019-12-31
403,HMS HLDGS CORP,COM,40425J101,3573000,120700,SH, ,DFND,2019-12-31
404,HOLLYSYS AUTOMATION TECHNOLO,SHS,G45667105,6710000,408876,SH, ,DFND,2019-12-31
405,HOLOGIC INC,COM,436440101,92862000,1778628,SH, ,DFND,2019-12-31
406,HOME DEPOT INC,COM,437076102,80397000,368152,SH, ,DFND,2019-12-31
407,HOWARD HUGHES CORP,COM,44267D107,1698000,13388,SH, ,DFND,2019-12-31
408,HP INC,COM,40434L105,6722000,327100,SH, ,DFND,2019-12-31
409,HUAZHU GROUP LTD,SPONSORED ADS,44332N106,1276000,31851,SH, ,DFND,2019-12-31
410,HUBSPOT INC,COM,443573100,15608000,98471,SH, ,DFND,2019-12-31
411,HUMANA INC,COM,444859102,22640000,61770,SH, ,DFND,2019-12-31
412,HUNTSMAN CORP,COM,447011107,25529000,1056661,SH, ,DFND,2019-12-31
413,HYATT HOTELS CORP,COM CL A,448579102,26429000,294600,SH, ,DFND,2019-12-31
414,IAA INC,COM,449253103,25823000,548729,SH, ,DFND,2019-12-31
415,IAC INTERACTIVECORP,COM,44919P508,16630000,66759,SH, ,DFND,2019-12-31
416,ICHOR HOLDINGS,SHS,G4740B105,17127000,514802,SH, ,DFND,2019-12-31
417,ICU MED INC,COM,44930G107,85281000,455754,SH, ,DFND,2019-12-31
418,IDEAYA BIOSCIENCES INC,COM,45166A102,1482000,197615,SH, ,DFND,2019-12-31
419,IDEX CORP,COM,45167R104,10748000,62489,SH, ,DFND,2019-12-31
420,IDEXX LABS INC,COM,45168D104,1567000,6000,SH, ,DFND,2019-12-31
421,INCYTE CORP,COM,45337C102,4392000,50300,SH, ,DFND,2019-12-31
422,INFINERA CORPORATION,COM,45667G103,6107000,769204,SH, ,DFND,2019-12-31
423,ING GROEP N V,SPONSORED ADR,456837103,270000,22438,SH, ,DFND,2019-12-31
424,INOGEN INC,COM,45780L104,12351000,180755,SH, ,DFND,2019-12-31
425,INSMED INC,COM PAR $.01,457669307,5751000,240835,SH, ,DFND,2019-12-31
426,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,13845000,237554,SH, ,DFND,2019-12-31
427,INTELSAT S A,COM,L5140P101,340000,48427,SH, ,DFND,2019-12-31
428,INTERSECT ENT INC,COM,46071F103,38988000,1565800,SH, ,DFND,2019-12-31
429,INTERXION HOLDING N.V,SHS,N47279109,5867000,70000,SH, ,DFND,2019-12-31
430,INTUIT,COM,461202103,49061000,187305,SH, ,DFND,2019-12-31
431,INTUITIVE SURGICAL INC,COM NEW,46120E602,48805000,82560,SH, ,DFND,2019-12-31
432,INVESCO MORTGAGE CAPITAL INC,COM,46131B100,2093000,125700,SH, ,DFND,2019-12-31
433,INVESTORS BANCORP INC NEW,COM,46146L101,616000,51700,SH, ,DFND,2019-12-31
434,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,77649000,2805230,SH, ,DFND,2019-12-31
435,IPG PHOTONICS CORP,COM,44980X109,16953000,116984,SH, ,DFND,2019-12-31
436,IQIYI INC,SPONSORED ADS,46267X108,10066000,476851,SH, ,DFND,2019-12-31
437,IQVIA HLDGS INC,COM,46266C105,145335000,940619,SH, ,DFND,2019-12-31
438,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,1064000,79913,SH, ,DFND,2019-12-31
439,ISHARES INC,MSCI MEXICO ETF,464286822,225000,5000,SH, ,DFND,2019-12-31
440,ISHARES TR,MSCI EMG MKT ETF,464287234,4711000,105000,SH, ,DFND,2019-12-31
441,ISHARES TR,MSCI PHILIPS ETF,46429B408,343000,10000,SH, ,DFND,2019-12-31
442,ISHARES TR,U.S. REAL ES ETF,464287739,46540000,500000,SH,Put,DFND,2019-12-31
443,ITT INC,COM,45073V108,207000,2800,SH, ,DFND,2019-12-31
444,JABIL INC,COM,466313103,2178000,52700,SH, ,DFND,2019-12-31
445,JACK IN THE BOX INC,COM,466367109,3181000,40763,SH, ,DFND,2019-12-31
446,JACOBS ENGR GROUP INC,COM,469814107,4968000,55300,SH, ,DFND,2019-12-31
447,JD COM INC,SPON ADR CL A,47215P106,231366000,6567303,SH, ,DFND,2019-12-31
448,JD COM INC,SPON ADR CL A,47215P106,7046000,200000,SH,Call,DFND,2019-12-31
449,JEFFERIES FINL GROUP INC,COM,47233W109,374000,17500,SH, ,DFND,2019-12-31
450,JELD-WEN HLDG INC,COM,47580P103,1570000,67066,SH, ,DFND,2019-12-31
451,JETBLUE AWYS CORP,COM,477143101,5787000,309155,SH, ,DFND,2019-12-31
452,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,365000,16226,SH, ,DFND,2019-12-31
453,JOHNSON & JOHNSON,COM,478160104,61936000,424600,SH, ,DFND,2019-12-31
454,JONES LANG LASALLE INC,COM,48020Q107,1321000,7589,SH, ,DFND,2019-12-31
455,JOUNCE THERAPEUTICS INC,COM,481116101,1746000,200000,SH, ,DFND,2019-12-31
456,JOYY INC,ADS REPSTG COM A,46591M109,984000,18647,SH, ,DFND,2019-12-31
457,JUMIA TECHNOLOGIES AG,SPONSORED ADS,48138M105,8524000,1266578,SH, ,DFND,2019-12-31
458,JUNIPER NETWORKS INC,COM,48203R104,48136000,1954368,SH, ,DFND,2019-12-31
459,KALA PHARMACEUTICALS INC,COM,483119103,1144000,310000,SH, ,DFND,2019-12-31
460,KANSAS CITY SOUTHERN,COM NEW,485170302,12995000,84846,SH, ,DFND,2019-12-31
461,KBR INC,COM,48242W106,4993000,163700,SH, ,DFND,2019-12-31
462,KENNAMETAL INC,COM,489170100,23619000,640265,SH, ,DFND,2019-12-31
463,KENNEDY-WILSON HLDGS INC,COM,489398107,1296000,58100,SH, ,DFND,2019-12-31
464,KIMCO RLTY CORP,COM,49446R109,3134000,151337,SH, ,DFND,2019-12-31
465,KITE RLTY GROUP TR,COM NEW,49803T300,2164000,110800,SH, ,DFND,2019-12-31
466,KKR & CO INC,CL A,48251W104,53489000,1833706,SH, ,DFND,2019-12-31
467,KOSMOS ENERGY LTD,COM,500688106,5269000,924323,SH, ,DFND,2019-12-31
468,KULICKE & SOFFA INDS INC,COM,501242101,152000,5600,SH, ,DFND,2019-12-31
469,KURA ONCOLOGY INC,COM,50127T109,2195000,159612,SH, ,DFND,2019-12-31
470,L BRANDS INC,COM,501797104,32385000,1787251,SH, ,DFND,2019-12-31
471,L3HARRIS TECHNOLOGIES INC,COM,502431109,88005000,444764,SH, ,DFND,2019-12-31
472,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,4887000,28891,SH, ,DFND,2019-12-31
473,LAM RESEARCH CORP,COM,512807108,95771000,327535,SH, ,DFND,2019-12-31
474,LAREDO PETROLEUM INC,COM,516806106,6633000,2311063,SH, ,DFND,2019-12-31
475,LAS VEGAS SANDS CORP,COM,517834107,71756000,1039337,SH, ,DFND,2019-12-31
476,LAS VEGAS SANDS CORP,COM,517834107,44876000,650000,SH,Call,DFND,2019-12-31
477,LATTICE SEMICONDUCTOR CORP,COM,518415104,180000,9400,SH, ,DFND,2019-12-31
478,LAUDER ESTEE COS INC,CL A,518439104,108770000,526631,SH, ,DFND,2019-12-31
479,LENDINGTREE INC NEW,COM,52603B107,2957000,9745,SH, ,DFND,2019-12-31
480,LENNAR CORP,CL A,526057104,3147000,56400,SH, ,DFND,2019-12-31
481,LENNOX INTL INC,COM,526107107,72233000,296072,SH, ,DFND,2019-12-31
482,LEVI STRAUSS & CO NEW,CL A COM STK,52736R102,6329000,328114,SH, ,DFND,2019-12-31
483,LEXINGTON REALTY TRUST,COM,529043101,930000,87600,SH, ,DFND,2019-12-31
484,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,12377000,256034,SH, ,DFND,2019-12-31
485,LIBERTY MEDIA CORP DELAWARE,COM SER C FRMLA,531229854,59109000,1285956,SH, ,DFND,2019-12-31
486,LILLY ELI & CO,COM,532457108,76352000,580933,SH, ,DFND,2019-12-31
487,LILLY ELI & CO,COM,532457108,39429000,300000,SH,Call,DFND,2019-12-31
488,LINCOLN ELEC HLDGS INC,COM,533900106,1325000,13699,SH, ,DFND,2019-12-31
489,LINCOLN NATL CORP IND,COM,534187109,41000,700,SH, ,DFND,2019-12-31
490,LINDE PLC,SHS,G5494J103,15108000,70965,SH, ,DFND,2019-12-31
491,LIVANOVA PLC,SHS,G5509L101,1984000,26300,SH, ,DFND,2019-12-31
492,LIVE NATION ENTERTAINMENT IN,COM,538034109,44263000,619323,SH, ,DFND,2019-12-31
493,LIVEPERSON INC,COM,538146101,2321000,62730,SH, ,DFND,2019-12-31
494,LOWES COS INC,COM,548661107,14233000,118845,SH, ,DFND,2019-12-31
495,LOWES COS INC,COM,548661107,14970000,125000,SH,Call,DFND,2019-12-31
496,LUCKIN COFFEE INC,SPONSORED ADS,54951L109,45246000,1149536,SH, ,DFND,2019-12-31
497,LULULEMON ATHLETICA INC,COM,550021109,12872000,55560,SH, ,DFND,2019-12-31
498,LUMENTUM HLDGS INC,COM,55024U109,41232000,519951,SH, ,DFND,2019-12-31
499,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,9448000,100000,SH,Put,DFND,2019-12-31
500,M D C HLDGS INC,COM,552676108,3029000,79380,SH, ,DFND,2019-12-31
501,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,784000,18300,SH, ,DFND,2019-12-31
502,MADISON SQUARE GARDEN CO NEW,CL A,55825T103,39125000,132992,SH, ,DFND,2019-12-31
503,MAGELLAN HEALTH INC,COM NEW,559079207,10225000,130677,SH, ,DFND,2019-12-31
504,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,9512000,819300,SH, ,DFND,2019-12-31
505,MARATHON OIL CORP,COM,565849106,86492000,6369090,SH, ,DFND,2019-12-31
506,MARATHON PETE CORP,COM,56585A102,15805000,262329,SH, ,DFND,2019-12-31
507,MARRIOTT INTL INC NEW,CL A,571903202,5193000,34292,SH, ,DFND,2019-12-31
508,MARTIN MARIETTA MATLS INC,COM,573284106,24524000,87697,SH, ,DFND,2019-12-31
509,MASCO CORP,COM,574599106,14478000,301686,SH, ,DFND,2019-12-31
510,MASIMO CORP,COM,574795100,10000,63,SH, ,DFND,2019-12-31
511,MASTERCARD INC,CL A,57636Q104,68768000,230309,SH, ,DFND,2019-12-31
512,MAXIM INTEGRATED PRODS INC,COM,57772K101,115187000,1872650,SH, ,DFND,2019-12-31
513,MAXIMUS INC,COM,577933104,491000,6600,SH, ,DFND,2019-12-31
514,MCGRATH RENTCORP,COM,580589109,69000,900,SH, ,DFND,2019-12-31
515,MCKESSON CORP,COM,58155Q103,3295000,23820,SH, ,DFND,2019-12-31
516,MDU RES GROUP INC,COM,552690109,419000,14100,SH, ,DFND,2019-12-31
517,MEDTRONIC PLC,SHS,G5960L103,125498000,1106199,SH, ,DFND,2019-12-31
518,MEI PHARMA INC,COM NEW,55279B202,2108000,850000,SH, ,DFND,2019-12-31
519,MELCO RESORTS AND ENTMT LTD,ADR,585464100,27136000,1122715,SH, ,DFND,2019-12-31
520,MELCO RESORTS AND ENTMT LTD,ADR,585464100,12085000,500000,SH,Call,DFND,2019-12-31
521,MERCK & CO INC,COM,58933Y105,51207000,563029,SH, ,DFND,2019-12-31
522,MERCURY GENL CORP NEW,COM,589400100,1067000,21900,SH, ,DFND,2019-12-31
523,MERIDIAN BIOSCIENCE INC,COM,589584101,5013000,513070,SH, ,DFND,2019-12-31
524,MERITAGE HOMES CORP,COM,59001A102,135000,2217,SH, ,DFND,2019-12-31
525,MERSANA THERAPEUTICS INC,COM,59045L106,860000,150000,SH, ,DFND,2019-12-31
526,METHANEX CORP,COM,59151K108,21431000,554780,SH, ,DFND,2019-12-31
527,METHANEX CORP,COM,59151K108,7726000,200000,SH,Call,DFND,2019-12-31
528,METLIFE INC,COM,59156R108,48642000,954325,SH, ,DFND,2019-12-31
529,METTLER TOLEDO INTERNATIONAL,COM,592688105,2618000,3300,SH, ,DFND,2019-12-31
530,MFA FINL INC,COM,55272X102,702000,91700,SH, ,DFND,2019-12-31
531,MGIC INVT CORP WIS,COM,552848103,69977000,4938400,SH, ,DFND,2019-12-31
532,MGM GROWTH PPTYS LLC,CL A COM,55303A105,7656000,247200,SH, ,DFND,2019-12-31
533,MGM RESORTS INTERNATIONAL,COM,552953101,41499000,1247340,SH, ,DFND,2019-12-31
534,MICRO FOCUS INTERNATIONAL PL,SPON ADR NEW,594837403,108000,7715,SH, ,DFND,2019-12-31
535,MICROCHIP TECHNOLOGY INC,COM,595017104,195234000,1864340,SH, ,DFND,2019-12-31
536,MICRON TECHNOLOGY INC,COM,595112103,101173000,1881246,SH, ,DFND,2019-12-31
537,MIDDLEBY CORP,COM,596278101,56000,513,SH, ,DFND,2019-12-31
538,MILLENDO THERAPEUTICS INC,COM,60040X103,3939000,584457,SH, ,DFND,2019-12-31
539,MILLER HERMAN INC,COM,600544100,879000,21100,SH, ,DFND,2019-12-31
540,MIMECAST LTD,ORD SHS,G14838109,32614000,751822,SH, ,DFND,2019-12-31
541,MINERVA NEUROSCIENCES INC,COM,603380106,1600000,225000,SH, ,DFND,2019-12-31
542,MIRAGEN THERAPEUTICS INC,COM,60463E103,48000,99691,SH, ,DFND,2019-12-31
543,MKS INSTRUMENT INC,COM,55306N104,52887000,480744,SH, ,DFND,2019-12-31
544,MOLECULAR TEMPLATES INC,COM,608550109,3535000,252800,SH, ,DFND,2019-12-31
545,MOLINA HEALTHCARE INC,COM,60855R100,13867000,102195,SH, ,DFND,2019-12-31
546,MOMENTA PHARMACEUTICALS INC,COM,60877T100,31957000,1619699,SH, ,DFND,2019-12-31
547,MONDELEZ INTL INC,CL A,609207105,112878000,2049346,SH, ,DFND,2019-12-31
548,MONGODB INC,CL A,60937P106,56852000,431976,SH, ,DFND,2019-12-31
549,MONRO INC,COM,610236101,9496000,121436,SH, ,DFND,2019-12-31
550,MONSTER BEVERAGE CORP NEW,COM,61174X109,117739000,1852701,SH, ,DFND,2019-12-31
551,MORGAN STANLEY,COM NEW,617446448,7668000,150000,SH, ,DFND,2019-12-31
552,MORNINGSTAR INC,COM,617700109,303000,2000,SH, ,DFND,2019-12-31
553,MOTOROLA SOLUTIONS INC,COM NEW,620076307,4544000,28200,SH, ,DFND,2019-12-31
554,MSG NETWORK INC,CL A,553573106,1168000,67147,SH, ,DFND,2019-12-31
555,MUELLER INDS INC,COM,624756102,289000,9100,SH, ,DFND,2019-12-31
556,MYLAN N V,SHS EURO,N59465109,80613000,4010598,SH, ,DFND,2019-12-31
557,MYRIAD GENETICS INC,COM,62855J104,454000,16661,SH, ,DFND,2019-12-31
558,NATERA INC,COM,632307104,489000,14500,SH, ,DFND,2019-12-31
559,NATIONAL GRID PLC,SPONSORED ADR NE,636274409,378000,6035,SH, ,DFND,2019-12-31
560,NATIONAL HEALTH INVS INC,COM,63633D104,725000,8900,SH, ,DFND,2019-12-31
561,NATIONAL INSTRS CORP,COM,636518102,2022000,47766,SH, ,DFND,2019-12-31
562,NATIONAL OILWELL VARCO INC,COM,637071101,63806000,2547159,SH, ,DFND,2019-12-31
563,NATIONAL RESH CORP,COM NEW,637372202,297000,4500,SH, ,DFND,2019-12-31
564,NAVIENT CORPORATION,COM,63938C108,1069000,78136,SH, ,DFND,2019-12-31
565,NAVISTAR INTL CORP NEW,COM,63934E108,183000,6332,SH, ,DFND,2019-12-31
566,NEOGEN CORP,COM,640491106,202000,3100,SH, ,DFND,2019-12-31
567,NEOLEUKIN THERAPEUTICS INC,COM,64049K104,1562000,126782,SH, ,DFND,2019-12-31
568,NETFLIX INC,COM,64110L106,1884000,5823,SH, ,DFND,2019-12-31
569,NETFLIX INC,COM,64110L106,25886000,80000,SH,Call,DFND,2019-12-31
570,NEUROCRINE BIOSCIENCES INC,COM,64125C109,6450000,60003,SH, ,DFND,2019-12-31
571,NEVRO CORP,COM,64157F103,4617000,39282,SH, ,DFND,2019-12-31
572,NEW ORIENTAL ED & TECH GRP I,SPON ADR,647581107,2304000,19000,SH, ,DFND,2019-12-31
573,NEW RELIC INC,COM,64829B100,3172000,48273,SH, ,DFND,2019-12-31
574,NEW YORK CMNTY BANCORP INC,COM,649445103,1207000,100422,SH, ,DFND,2019-12-31
575,NEW YORK MTG TR INC,COM PAR $.02,649604501,73000,11700,SH, ,DFND,2019-12-31
576,NEXSTAR MEDIA GROUP INC,CL A,65336K103,14879000,126900,SH, ,DFND,2019-12-31
577,NEXTERA ENERGY INC,COM,65339F101,5841000,24122,SH, ,DFND,2019-12-31
578,NEXTGEN HEALTHCARE INC,COM,65343C102,122000,7600,SH, ,DFND,2019-12-31
579,NEXTIER OILFIELD SOLUTIONS I,COM,65290C105,3672000,548068,SH, ,DFND,2019-12-31
580,NIC INC,COM,62914B100,206000,9200,SH, ,DFND,2019-12-31
581,NIKE INC,CL B,654106103,150829000,1488782,SH, ,DFND,2019-12-31
582,NISOURCE INC,COM,65473P105,41644000,1495827,SH, ,DFND,2019-12-31
583,NOBLE ENERGY INC,COM,655044105,67781000,2728709,SH, ,DFND,2019-12-31
